variant,green_bp,rvol,target_bp,hold,cost_bp,trades,trades_per_session,net_return,mean_trade_bp,target_fill_proxy_rate,forced_exit_rate,green_trade_fraction,positive_months,max_drawdown
g0_rv1_t15_h3_c1,0,1.0,15,3,1,2492,39.55555555555556,-0.3641874862652701,-1.461426509892737,0.5445425361155698,0.4554574638844302,0.6260032102728732,0,0.3760855432388468
g10_rv1_t5_h1_c1,10,1.0,5,1,1,1949,30.936507936507937,-0.3645308368091713,-1.8703480595647577,0.6849666495638789,0.3150333504361211,0.7065161621344279,0,0.3645308368091713
g10_rv1_t5_h3_c1,10,1.0,5,3,1,1816,28.825396825396826,-0.3676070197728928,-2.0242677300269425,0.8138766519823789,0.18612334801762115,0.8188325991189427,0,0.3676070197728928
g0_rv1.5_t5_h3_c1,0,1.5,5,3,1,1419,22.523809523809526,-0.3710958784539803,-2.6151929418885147,0.792107117688513,0.20789288231148698,0.7977448907681466,0,0.37616633291613377
g5_rv1_t2_h5_c1,5,1.0,2,5,1,2367,37.57142857142857,-0.3737808704527906,-1.5791333774938345,0.9214195183776933,0.07858048162230671,0.9214195183776933,0,0.3737808704527906
g10_rv1_t15_h3_c1,10,1.0,15,3,1,1689,26.80952380952381,-0.3766431382762272,-2.229977136034501,0.5689757252812315,0.43102427471876853,0.6341030195381883,0,0.3766431382762272
g5_rv1_t15_h10_c1,5,1.0,15,10,1,1648,26.158730158730158,-0.3792685040741455,-2.30138655384797,0.7305825242718447,0.26941747572815533,0.7481796116504854,0,0.3812591684583398
g5_rv1_t15_h3_c1,5,1.0,15,3,1,2107,33.44444444444444,-0.38529954725604365,-1.8286642014999699,0.551969625059326,0.44803037494067394,0.6245847176079734,0,0.38529954725604365
g5_rv1_t10_h3_c1,5,1.0,10,3,1,2203,34.96825396825397,-0.3864179837354963,-1.754053489493855,0.6736268724466636,0.32637312755333636,0.7044938719927372,0,0.3864179837354963
g5_rv1_t2_h1_c1,5,1.0,2,1,1,2531,40.17460317460318,-0.3911375968145945,-1.545387581250867,0.8293164757013038,0.17068352429869615,0.8305017779533781,0,0.3911375968145945
g5_rv1_t2_h3_c1,5,1.0,2,3,1,2424,38.476190476190474,-0.39217853150508375,-1.6178982322816986,0.8993399339933993,0.10066006600660066,0.8993399339933993,0,0.39217853150508375
g5_rv1_t15_h5_c1,5,1.0,15,5,1,1922,30.50793650793651,-0.4000139540769917,-2.081238054510883,0.6326742976066597,0.3673257023933403,0.6696149843912591,0,0.4000139540769917
g0_rv1_t15_h5_c1,0,1.0,15,5,1,2236,35.492063492063494,-0.4012939772684735,-1.7946957838482716,0.6288014311270125,0.37119856887298747,0.6721824686940966,0,0.4122702304287185
g5_rv1_t5_h10_c1,5,1.0,5,10,1,2033,32.26984126984127,-0.4014413447846974,-1.9746254047451914,0.882439744220364,0.11756025577963601,0.8839153959665519,0,0.4014413447846974
g10_rv1_t15_h5_c1,10,1.0,15,5,1,1555,24.682539682539684,-0.40436006690249726,-2.600386282331172,0.6508038585209003,0.34919614147909966,0.6829581993569132,0,0.40436006690249726
g5_rv1_t10_h1_c1,5,1.0,10,1,1,2531,40.17460317460318,-0.4054484393375658,-1.6019298274893947,0.4832082180956144,0.5167917819043856,0.570920584749111,0,0.4054484393375658
g0_rv1.5_t10_h3_c1,0,1.5,10,3,1,1364,21.650793650793652,-0.4058492931499754,-2.9754347005130164,0.6510263929618768,0.3489736070381232,0.6825513196480938,0,0.4126609694401738
g10_rv1_t5_h5_c1,10,1.0,5,5,1,1753,27.825396825396826,-0.40981170399258204,-2.3377735538652713,0.8436965202509983,0.15630347974900172,0.8459783228750714,0,0.40981170399258204
g5_rv0_t15_h10_c1,5,0.0,15,10,1,3174,50.38095238095238,-0.4107280030734972,-1.2940390771061665,0.7299936988027725,0.27000630119722746,0.7476370510396976,0,0.42170312853353165
g10_rv1_t5_h10_c1,10,1.0,5,10,1,1643,26.07936507936508,-0.4311049302679052,-2.6238888026044136,0.8831405964698722,0.11685940353012782,0.884357881923311,0,0.4311049302679052
g5_rv1_t15_h1_c1,5,1.0,15,1,1,2531,40.17460317460318,-0.44183523428010396,-1.7456943274599128,0.32121691031212957,0.6787830896878704,0.5021730541288029,0,0.44183523428010396
g0_rv1_t10_h5_c1,0,1.0,10,5,1,2434,38.63492063492063,-0.44196608075195265,-1.8158014821362063,0.7321281840591619,0.26787181594083814,0.7456861133935908,0,0.45017989846092604
g0_rv1_t2_h10_c1,0,1.0,2,10,1,2719,43.15873015873016,-0.4442620202733705,-1.6339169557681885,0.941522618609783,0.05847738139021699,0.941522618609783,0,0.4442620202733705
g0_rv1_t10_h3_c1,0,1.0,10,3,1,2642,41.93650793650794,-0.4472624737396904,-1.6928935417853537,0.663890991672975,0.336109008327025,0.6968205904617714,0,0.4570713266125449
g10_rv0_t10_h5_c1,10,0.0,10,5,1,3469,55.06349206349206,-0.45441836741147645,-1.30994052295035,0.7451715191697895,0.2548284808302104,0.7604496973191122,0,0.46931583702874646
g0_rv1_t2_h5_c1,0,1.0,2,5,1,2878,45.682539682539684,-0.47409613443109266,-1.6473110994826012,0.9183460736622655,0.08165392633773454,0.9186935371785963,0,0.47409613443109266
g5_rv1_t5_h3_c1,5,1.0,5,3,1,2314,36.73015873015873,-0.47672783847582234,-2.0601894489015655,0.7986171132238548,0.20138288677614521,0.8046672428694901,0,0.47672783847582234
g0_rv1_t5_h10_c1,0,1.0,5,10,1,2386,37.87301587301587,-0.4800232965066402,-2.01183275987695,0.8797150041911148,0.12028499580888516,0.8801341156747695,0,0.4883442681076359
g10_rv0_t15_h5_c1,10,0.0,15,5,1,3196,50.73015873015873,-0.48539569177799124,-1.5187599867897097,0.6357947434292867,0.3642052565707134,0.6795994993742178,0,0.48865902514889836
g5_rv1_t5_h5_c1,5,1.0,5,5,1,2207,35.03174603174603,-0.49398526064997994,-2.238265793611146,0.8368826461259629,0.16311735387403714,0.8386950611690077,0,0.49398526064997994
g5_rv0_t10_h10_c1,5,0.0,10,10,1,3661,58.111111111111114,-0.4976265443625594,-1.3592639835087665,0.8109806063916962,0.18901939360830375,0.8180824911226441,0,0.5068161037220427
g0_rv1_t2_h3_c1,0,1.0,2,3,1,2960,46.98412698412698,-0.49874796058770443,-1.6849593263098124,0.8969594594594594,0.10304054054054054,0.8969594594594594,0,0.49874796058770443
g5_rv1_t5_h1_c1,5,1.0,5,1,1,2531,40.17460317460318,-0.5035320086042954,-1.9894587459671884,0.6621888581588306,0.3378111418411695,0.683919399446859,0,0.5035320086042954
g0_rv0_t15_h10_c1,0,0.0,15,10,1,3521,55.888888888888886,-0.5117563765988579,-1.4534404333963586,0.7228060210167566,0.2771939789832434,0.7418347060494178,0,0.4993816195176123
g0_rv1_t2_h1_c1,0,1.0,2,1,1,3135,49.76190476190476,-0.5368598160013657,-1.7124715023967008,0.8197767145135566,0.18022328548644337,0.8210526315789474,0,0.5368598160013657
g10_rv0_t10_h3_c1,10,0.0,10,3,1,3831,60.80952380952381,-0.5433206211912648,-1.4182214074426125,0.6742364917776038,0.32576350822239625,0.7058209344818586,0,0.5586341959487896
g10_rv0_t2_h10_c1,10,0.0,2,10,1,3920,62.22222222222222,-0.554590613884863,-1.4147719741960791,0.9482142857142857,0.05178571428571429,0.9482142857142857,0,0.5619759765633122
g10_rv0_t5_h3_c1,10,0.0,5,3,1,4052,64.31746031746032,-0.5720696485490975,-1.4118204554518694,0.8134254689042448,0.18657453109575517,0.8181145113524185,0,0.5831005011289712
g10_rv0_t2_h1_c1,10,0.0,2,1,1,4489,71.25396825396825,-0.577546350307459,-1.286581310553484,0.8347070617063934,0.16529293829360658,0.8371574961015816,0,0.5777314952758817
g0_rv1_t5_h3_c1,0,1.0,5,3,1,2798,44.41269841269841,-0.5906683769891834,-2.1110378019627714,0.7923516797712652,0.2076483202287348,0.7980700500357398,0,0.5921921136322532
g0_rv1_t10_h1_c1,0,1.0,10,1,1,3135,49.76190476190476,-0.5932483876343784,-1.8923393544956248,0.4586921850079745,0.5413078149920255,0.5515151515151515,0,0.5953902676151606
g0_rv0_t10_h10_c1,0,0.0,10,10,1,4171,66.2063492063492,-0.5994398834403257,-1.437161072741131,0.8043634619995205,0.1956365380004795,0.8117957324382642,0,0.5898659743468109
g10_rv0_t5_h5_c1,10,0.0,5,5,1,3812,60.507936507936506,-0.6017781713139692,-1.5786415826704332,0.852308499475341,0.14769150052465896,0.8541448058761805,0,0.6114141933259191
g0_rv1_t5_h5_c1,0,1.0,5,5,1,2647,42.01587301587302,-0.6036990673809867,-2.2806916032526887,0.8299962221382697,0.17000377786173027,0.8330185115224783,0,0.6067839375837956
g10_rv0_t2_h3_c1,10,0.0,2,3,1,4274,67.84126984126983,-0.6073800967510459,-1.4211045782663685,0.9061768834815161,0.09382311651848385,0.9066448291998128,0,0.6068201564505958
g10_rv0_t5_h10_c1,10,0.0,5,10,1,3459,54.904761904761905,-0.6104717386337281,-1.7648792675158373,0.8912980630239954,0.10870193697600462,0.8924544666088465,0,0.6275103858330155
g10_rv0_t10_h1_c1,10,0.0,10,1,1,4489,71.25396825396825,-0.6137009673332174,-1.3671217806487357,0.4800623746936957,0.5199376253063043,0.5696146134996658,0,0.6264039487151327
g10_rv0_t15_h3_c1,10,0.0,15,3,1,3635,57.698412698412696,-0.6149436138028573,-1.6917293364590298,0.546079779917469,0.45392022008253097,0.6181568088033013,0,0.6251021184697084
g0_rv1_t15_h1_c1,0,1.0,15,1,1,3135,49.76190476190476,-0.6159560613150529,-1.9647721254068673,0.30015948963317385,0.6998405103668262,0.49122807017543857,0,0.6183023395777292
g10_rv0_t2_h5_c1,10,0.0,2,5,1,4133,65.60317460317461,-0.6174117707282312,-1.4938586274576122,0.9286232760706509,0.07137672392934914,0.9286232760706509,0,0.618257995247842
g10_rv0_t5_h1_c1,10,0.0,5,1,1,4489,71.25396825396825,-0.6596453201622843,-1.4694705283187444,0.6691913566495878,0.3308086433504121,0.6934729338382714,0,0.6637358469669932
g0_rv0_t15_h5_c1,0,0.0,15,5,1,4628,73.46031746031746,-0.6810277594241584,-1.4715379417116645,0.6160328435609335,0.38396715643906654,0.6650821089023337,0,0.6835469838352115
g5_rv0_t10_h5_c1,5,0.0,10,5,1,4449,70.61904761904762,-0.681337793825647,-1.5314403097901705,0.729602157788267,0.27039784221173296,0.7478084962913014,0,0.685563949536571
g0_rv0_t15_h3_c1,0,0.0,15,3,1,5581,88.58730158730158,-0.6840013835202143,-1.2255892913818571,0.517290808098907,0.482709191901093,0.6040136176312488,0,0.6880249997523586
g0_rv1_t5_h1_c1,0,1.0,5,1,1,3135,49.76190476190476,-0.6972423999825422,-2.2240586921293213,0.6424242424242425,0.3575757575757576,0.6653907496012759,0,0.6972423999825422
g5_rv0_t15_h5_c1,5,0.0,15,5,1,4026,63.904761904761905,-0.7434496272821557,-1.846621031500635,0.6159960258320915,0.3840039741679086,0.6646795827123696,0,0.7497469813885813
g5_rv0_t10_h3_c1,5,0.0,10,3,1,5024,79.74603174603175,-0.7474219358900742,-1.4877028978703706,0.6546576433121019,0.3453423566878981,0.6890923566878981,0,0.7553285985332433
g0_rv0_t10_h5_c1,0,0.0,10,5,1,5218,82.82539682539682,-0.7482952807547042,-1.4340653138265698,0.7255653507090839,0.27443464929091604,0.7435799156765044,0,0.7489028177639547
g10_rv0_t15_h1_c1,10,0.0,15,1,1,4489,71.25396825396825,-0.7538508237887007,-1.6793290795025635,0.3138783693472934,0.6861216306527066,0.5021162842503898,0,0.7620378185954324
g5_rv0_t15_h3_c1,5,0.0,15,3,1,4704,74.66666666666667,-0.7905174440546078,-1.6805217773269723,0.5250850340136054,0.47491496598639454,0.607780612244898,0,0.7957317126411373
g5_rv0_t2_h10_c1,5,0.0,2,10,1,5132,81.46031746031746,-0.8036791444637952,-1.5660154802490163,0.9399844115354637,0.060015588464536244,0.9399844115354637,0,0.8057526912298024
g0_rv0_t10_h3_c1,0,0.0,10,3,1,6026,95.65079365079364,-0.814009862765354,-1.3508295100653072,0.6463657484234981,0.3536342515765018,0.6817125788250913,0,0.8130678942597213
g5_rv0_t5_h10_c1,5,0.0,5,10,1,4359,69.19047619047619,-0.838576311058104,-1.9237813972427253,0.8811654049093829,0.11883459509061711,0.8823124569855472,0,0.8434016327508951
g5_rv0_t2_h5_c1,5,0.0,2,5,1,5539,87.92063492063492,-0.8406469234341716,-1.5176871699479537,0.921104892579888,0.07889510742011194,0.921104892579888,0,0.8405029820255334
g0_rv0_t5_h10_c1,0,0.0,5,10,1,5111,81.12698412698413,-0.858087888722791,-1.678904106286032,0.8818235179025631,0.1181764820974369,0.8839757386030132,0,0.8586183538665992
g5_rv0_t2_h3_c1,5,0.0,2,3,1,5801,92.07936507936508,-0.8720284139145262,-1.503238086389461,0.8939837958972591,0.1060162041027409,0.8941561799689709,0,0.8715162673041286
g5_rv0_t5_h3_c1,5,0.0,5,3,1,5417,85.98412698412699,-0.8879605414887006,-1.639210894385639,0.7930588886837733,0.2069411113162267,0.7985970094148053,0,0.8892532268513411
g5_rv0_t2_h1_c1,5,0.0,2,1,1,6280,99.68253968253968,-0.9010071709877443,-1.4347247945664718,0.8159235668789809,0.1840764331210191,0.818312101910828,0,0.9003818845149751
g0_rv0_t2_h10_c1,0,0.0,2,10,1,6197,98.36507936507937,-0.9156425130046117,-1.477557710189788,0.9393254800710021,0.0606745199289979,0.9393254800710021,0,0.9153311402938108
g5_rv0_t10_h1_c1,5,0.0,10,1,1,6280,99.68253968253968,-0.9234745855189344,-1.470500932354991,0.45063694267515925,0.5493630573248408,0.5528662420382165,0,0.9247265139198101
g5_rv0_t5_h5_c1,5,0.0,5,5,1,4990,79.2063492063492,-0.9596751860175502,-1.923196765566233,0.8364729458917836,0.16352705410821644,0.839879759519038,0,0.9601857093144023
g0_rv0_t5_h5_c1,0,0.0,5,5,1,6043,95.92063492063492,-0.9675584359086672,-1.60112268063655,0.8363395664405097,0.1636604335594903,0.8396491808704286,0,0.967512866622555
g0_rv0_t2_h5_c1,0,0.0,2,5,1,6846,108.66666666666667,-0.9762084068462729,-1.4259544359425547,0.9173239848086474,0.08267601519135262,0.9174700555068653,0,0.975698973097366
g0_rv0_t5_h3_c1,0,0.0,5,3,1,6658,105.68253968253968,-1.0069425387414004,-1.5123799019846806,0.7858215680384499,0.21417843196155,0.792580354460799,0,1.006974510835687
g5_rv0_t5_h1_c1,5,0.0,5,1,1,6280,99.68253968253968,-1.0231384908970145,-1.6292014186258192,0.6436305732484077,0.35636942675159233,0.6711783439490446,0,1.0230643860270268
g0_rv0_t2_h3_c1,0,0.0,2,3,1,7264,115.3015873015873,-1.0457373203806593,-1.439616355149586,0.888215859030837,0.11178414096916299,0.8884911894273128,0,1.0461829190490841
g5_rv0_t15_h1_c1,5,0.0,15,1,1,6280,99.68253968253968,-1.1168688473606125,-1.7784535785997015,0.282484076433121,0.717515923566879,0.4910828025477707,0,1.114245739125694
g0_rv0_t2_h1_c1,0,0.0,2,1,1,8085,128.33333333333334,-1.176979703483609,-1.4557572090087927,0.804700061842919,0.19529993815708102,0.8070500927643784,0,1.1792107124965239
g0_rv0_t10_h1_c1,0,0.0,10,1,1,8085,128.33333333333334,-1.207803888605543,-1.4938823606747595,0.42585034013605444,0.5741496598639456,0.5364254792826222,0,1.2076174045036214
g0_rv0_t5_h1_c1,0,0.0,5,1,1,8085,128.33333333333334,-1.3154778743713615,-1.6270598322465821,0.6267161410018552,0.3732838589981447,0.6562770562770562,0,1.3173921562903412
g0_rv0_t15_h1_c1,0,0.0,15,1,1,8085,128.33333333333334,-1.3665102155775064,-1.690179611103904,0.26518243661100804,0.734817563388992,0.48175633889919606,0,1.3655848258657777
