variant,gap_tail,minimum_reclaim_fraction,auction_state,horizon,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,selected_events_recent,symbol_count_recent,signal_days_recent,post_signal_invalid_days,median_events_per_active_day,top_5_day_profit_share,top_10_day_profit_share,top_symbol_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
tail15_reclaim00_participation_q80_1200_c20,0.15,0.0,participation_q80,1200,20,-0.6706832104813879,0.7050849716859496,,True,525,102,276,13,2.0,,,,-0.03726017836007709,12,0,-0.027407694455557553,9,0,-0.014734538846022478,6,0
tail15_reclaim00_participation_q80_final_c5,0.15,0.0,participation_q80,final,5,0.2691537024049667,0.36351216816168425,60.0,False,555,103,276,0,2.0,1.224298252254012,2.181353993632978,0.3308929368215812,0.014952983466942606,7,0,0.026618023049848855,5,0,0.03110681407210283,3,0
tail15_reclaim00_participation_q80_final_c10,0.15,0.0,participation_q80,final,10,-0.006846297595033371,0.4310304406999425,,True,555,103,276,0,2.0,,,,-0.0003803498663907339,8,0,0.011284689716515512,6,0,0.015606814072102827,4,0
tail15_reclaim00_participation_q80_final_c20,0.15,0.0,participation_q80,final,20,-0.5588462975950335,0.6738681861564504,,True,555,103,276,0,2.0,,,,-0.0310470165330574,10,0,-0.019381976950151158,8,0,-0.015393185927897178,6,0
tail15_reclaim00_anomaly_ge1_1200_c5,0.15,0.0,anomaly_ge1,1200,5,0.18642817588650784,0.3347154122668242,199.0,False,940,108,324,25,3.0,1.3497281739856437,2.421984206144678,0.3697504143368551,0.010357120882583774,6,0,0.017967329153276857,5,0,0.03652390723331803,3,0
tail15_reclaim00_anomaly_ge1_1200_c10,0.15,0.0,anomaly_ge1,1200,10,-0.11257182411349231,0.4077579192666747,,True,940,108,324,25,3.0,,,,-0.006253990228527346,9,0,0.0011673291532768464,7,0,0.019440573899984687,5,0
tail15_reclaim00_anomaly_ge1_1200_c20,0.15,0.0,anomaly_ge1,1200,20,-0.7105718241134923,0.7427221107665413,,True,940,108,324,25,3.0,,,,-0.039476212450749566,13,0,-0.032432670846723154,10,0,-0.014726092766681973,7,0
tail15_reclaim00_anomaly_ge1_final_c5,0.15,0.0,anomaly_ge1,final,5,0.36844823506045155,0.31738595668523123,42.0,False,1026,108,324,0,3.0,0.9164461561893525,1.5452761851995098,0.21157549252949626,0.020469346392247303,7,0,0.031017126655736815,5,0,0.032016170150132944,4,0
tail15_reclaim00_anomaly_ge1_final_c10,0.15,0.0,anomaly_ge1,final,10,0.0444482350604512,0.393415668136861,60.0,False,1026,108,324,0,3.0,7.4842784718778645,12.584398061182066,1.595967759831044,0.0024693463922472974,10,0,0.01281712665573682,8,0,0.013599503483466271,6,0
tail15_reclaim00_anomaly_ge1_final_c20,0.15,0.0,anomaly_ge1,final,20,-0.6035517649395488,0.6637053369934378,,True,1026,108,324,0,3.0,,,,-0.0335306536077527,13,0,-0.023582873344263188,10,0,-0.02323382984986706,8,0
tail15_reclaim00_anomaly_ge1_5_1200_c5,0.15,0.0,anomaly_ge1_5,1200,5,0.16523859414456266,0.35021743790553433,213.0,False,543,106,264,17,2.0,1.8299914118014209,3.1261564972326905,0.49130108140673096,0.009179921896920152,7,0,0.022450815682768167,6,0,0.03644817498894932,4,0
tail15_reclaim00_anomaly_ge1_5_1200_c10,0.15,0.0,anomaly_ge1_5,1200,10,-0.08176140585543745,0.4058400965601161,,True,543,106,264,17,2.0,,,,-0.004542300325302079,8,0,0.008584149016101491,6,0,0.022031508322282647,4,0
tail15_reclaim00_anomaly_ge1_5_1200_c20,0.15,0.0,anomaly_ge1_5,1200,20,-0.5757614058554376,0.6999889777423542,,True,543,106,264,17,2.0,,,,-0.031986744769746514,11,0,-0.019149184317231838,8,0,-0.006801825011050682,6,0
tail15_reclaim00_anomaly_ge1_5_final_c5,0.15,0.0,anomaly_ge1_5,final,5,0.2700563677511446,0.35483291426455726,78.0,False,579,106,264,0,2.0,1.3703870443069601,2.2900733365793986,0.460175610555705,0.015003131541730254,9,0,0.031725516232199054,6,0,0.031963970356392375,4,0
tail15_reclaim00_anomaly_ge1_5_final_c10,0.15,0.0,anomaly_ge1_5,final,10,0.006056367751144404,0.413499534626362,,True,579,106,264,0,2.0,60.28064387764087,100.46432319857146,19.74891422752054,0.00033646487506358027,9,0,0.016992182898865713,6,0,0.0167973036897257,4,0
tail15_reclaim00_anomaly_ge1_5_final_c20,0.15,0.0,anomaly_ge1_5,final,20,-0.5219436322488556,0.7282001461149605,,True,579,106,264,0,2.0,,,,-0.02899686845826974,11,0,-0.01247448376780095,8,0,-0.01353602964360763,6,0
tail15_reclaim00_anomaly_ge2_1200_c5,0.15,0.0,anomaly_ge2,1200,5,0.013442886068385632,0.2685275589378217,239.0,False,317,95,191,9,1.0,22.53450235674262,38.19417912351368,6.346576991734503,0.0007468270037992033,9,0,0.010820549715562984,7,0,0.011709914219150163,5,0
tail15_reclaim00_anomaly_ge2_1200_c10,0.15,0.0,anomaly_ge2,1200,10,-0.1685571139316145,0.34218490374431343,,True,317,95,191,9,1.0,,,,-0.009364284107311917,9,0,0.0008872163822296433,7,0,0.0012099142191501523,5,0
tail15_reclaim00_anomaly_ge2_1200_c20,0.15,0.0,anomaly_ge2,1200,20,-0.5325571139316145,0.650336652089359,,True,317,95,191,9,1.0,,,,-0.029586506329534128,13,0,-0.018979450284437017,10,0,-0.019790085780849846,8,0
tail15_reclaim00_anomaly_ge2_final_c5,0.15,0.0,anomaly_ge2,final,5,0.3263113933153637,0.27528103550602706,53.0,False,333,96,191,0,1.0,1.1698550662435432,1.957861978774402,0.3988905647845125,0.01812841073974243,8,0,0.030645833551506744,6,0,0.025679328533321524,4,0
tail15_reclaim00_anomaly_ge2_final_c10,0.15,0.0,anomaly_ge2,final,10,0.13531139331536354,0.3216904107709533,88.0,False,333,96,191,0,1.0,2.784222580318313,4.647595851351319,0.9194535133137274,0.007517299628631315,8,0,0.0203125002181734,6,0,0.014929328533321512,4,0
tail15_reclaim00_anomaly_ge2_final_c20,0.15,0.0,anomaly_ge2,final,20,-0.2466886066846365,0.5177651703957781,,True,333,96,191,0,1.0,,,,-0.013704922593590903,10,0,-0.00035416644849326124,7,0,-0.006570671466678478,5,0
tail15_reclaim10_all_1200_c5,0.15,0.1,all,1200,5,-0.08895310591895078,0.3354683304332247,,True,998,110,334,34,3.0,,,,-0.004941839217719488,8,0,0.001817370304435844,6,0,0.014508055963976358,4,0
tail15_reclaim10_all_1200_c10,0.15,0.1,all,1200,10,-0.38895310591895094,0.45045303486417443,,True,998,110,334,34,3.0,,,,-0.021608505884386158,11,0,-0.014982629695564163,9,0,-0.0024086107026903125,7,0
tail15_reclaim10_all_1200_c20,0.15,0.1,all,1200,20,-0.9889531059189509,1.0119675589460146,,True,998,110,334,34,3.0,,,,-0.05494183921771948,15,0,-0.04858262969556416,12,0,-0.036241944036023634,9,0
tail15_reclaim10_all_final_c5,0.15,0.1,all,final,5,0.19542646562130728,0.3483444558889705,174.0,False,1147,110,334,0,3.0,1.59943424599764,2.7031703190478513,0.29715312343926337,0.010857025867850407,9,0,0.022049464973533574,7,0,0.01964909300162794,5,0
tail15_reclaim10_all_final_c10,0.15,0.1,all,final,10,-0.13857353437869296,0.41862623437478735,,True,1147,110,334,0,3.0,,,,-0.007698529687705156,10,0,0.003382798306866897,8,0,0.0009824263349612686,6,0
tail15_reclaim10_all_final_c20,0.15,0.1,all,final,20,-0.8065735343786928,0.8730537010822632,,True,1147,110,334,0,3.0,,,,-0.04480964079881626,13,0,-0.03395053502646642,11,0,-0.03635090699837206,9,0
tail15_reclaim10_participation_q50_1200_c5,0.15,0.1,participation_q50,1200,5,0.2025440190939401,0.1846907978764743,178.0,False,657,106,300,25,2.0,1.4557209469739518,2.366885583306823,0.3171680358472259,0.011252445505218898,7,0,0.014055049393646454,6,0,0.02232936894851714,4,0
tail15_reclaim10_participation_q50_1200_c10,0.15,0.1,participation_q50,1200,10,-0.07245598090606001,0.2522664004986177,,True,657,106,300,25,2.0,,,,-0.004025332272558882,9,0,-0.0011449506063535484,8,0,0.007162702281850471,5,0
tail15_reclaim10_participation_q50_1200_c20,0.15,0.1,participation_q50,1200,20,-0.6224559809060599,0.6433803084595231,,True,657,106,300,25,2.0,,,,-0.03458088782811443,13,0,-0.03154495060635354,11,0,-0.023170631051482853,8,0
tail15_reclaim10_participation_q50_final_c5,0.15,0.1,participation_q50,final,5,0.5878361199459534,0.19507790606721281,34.0,False,728,106,300,0,2.0,0.5472933654101304,0.9401422607078062,0.1189746498561313,0.03265756221921964,7,0,0.04038591605010223,5,0,0.03754083748220178,3,0
tail15_reclaim10_participation_q50_final_c10,0.15,0.1,participation_q50,final,10,0.28783611994595315,0.2550248907103655,66.0,False,728,106,300,0,2.0,1.1003442113322126,1.885272699039949,0.23668497701066002,0.01599089555255296,7,0,0.023852582716768902,5,0,0.021040837482201775,3,0
tail15_reclaim10_participation_q50_final_c20,0.15,0.1,participation_q50,final,20,-0.3121638800540467,0.4277012900869911,,True,728,106,300,0,2.0,,,,-0.01734243778078037,9,0,-0.009214083949897768,7,0,-0.011959162517798222,5,0
tail15_reclaim10_participation_q67_1200_c5,0.15,0.1,participation_q67,1200,5,0.1590172875950087,0.262375577533395,160.0,False,502,102,276,19,2.0,1.9686679137606387,3.1750705188029964,0.5040937962697053,0.00883429375527826,9,0,0.01616364152998803,7,0,0.028812093477441948,5,0
tail15_reclaim10_participation_q67_1200_c10,0.15,0.1,participation_q67,1200,10,-0.09798271240499141,0.32757576541143135,251.0,False,502,102,276,19,2.0,,,,-0.005443484022499518,10,0,0.0019636415299880295,8,0,0.014395426810775288,5,0
tail15_reclaim10_participation_q67_1200_c20,0.15,0.1,participation_q67,1200,20,-0.6119827124049915,0.6268165037637888,,True,502,102,276,19,2.0,,,,-0.03399903957805507,13,0,-0.026436358470011967,10,0,-0.014437906522558044,7,0
tail15_reclaim10_participation_q67_final_c5,0.15,0.1,participation_q67,final,5,0.6639427143313062,0.22939643018657566,39.0,False,549,103,276,0,2.0,0.5247824071032364,0.9163841398141285,0.12505576407070096,0.03688570635173924,6,0,0.05023406259261397,4,0,0.05170354150029748,2,0
tail15_reclaim10_participation_q67_final_c10,0.15,0.1,participation_q67,final,10,0.387942714331306,0.2958945663150779,73.0,False,549,103,276,0,2.0,0.8852478552082085,1.5425642783106654,0.20620706911439934,0.02155237301840589,6,0,0.03503406259261396,4,0,0.03628687483363081,2,0
tail15_reclaim10_participation_q67_final_c20,0.15,0.1,participation_q67,final,20,-0.164057285668694,0.43713441339176556,,True,549,103,276,0,2.0,,,,-0.009114293648260772,8,0,0.004634062592613964,6,0,0.005453541500297487,4,0
tail15_reclaim10_participation_q80_1200_c5,0.15,0.1,participation_q80,1200,5,0.20916336953305062,0.2582894841862478,117.0,False,378,98,236,13,1.0,1.535591918220996,2.5222448570687535,0.4622582187994191,0.011620187196280595,7,0,0.020069259343656554,5,0,0.029163462606517768,3,0
tail15_reclaim10_participation_q80_1200_c10,0.15,0.1,participation_q80,1200,10,-0.01383663046694951,0.31033721955742677,202.0,False,378,98,236,13,1.0,,,,-0.0007687016926082965,7,0,0.007669259343656541,5,0,0.016413462606517753,3,0
tail15_reclaim10_participation_q80_1200_c20,0.15,0.1,participation_q80,1200,20,-0.4598366304669496,0.4881347996817677,,True,378,98,236,13,1.0,,,,-0.02554647947038607,11,0,-0.017130740656343457,9,0,-0.009086537393482239,6,0
tail15_reclaim10_participation_q80_final_c5,0.15,0.1,participation_q80,final,5,0.5542246766108505,0.2788097445443434,59.0,False,404,100,236,0,1.0,0.6359854668499292,1.1170380814192877,0.1858272368004673,0.03079025981171392,6,0,0.04054367638979361,4,0,0.04049583862986594,2,0
tail15_reclaim10_participation_q80_final_c10,0.15,0.1,participation_q80,final,10,0.3182246766108503,0.3232955215989271,73.0,False,404,100,236,0,1.0,1.091929272722702,1.9140252601511853,0.3121171325001315,0.017679148700602804,6,0,0.02747700972312693,4,0,0.02707917196319927,2,0
tail15_reclaim10_participation_q80_final_c20,0.15,0.1,participation_q80,final,20,-0.15377532338914984,0.4174913393841809,,True,404,100,236,0,1.0,,,,-0.008543073521619414,7,0,0.0013436763897936058,5,0,0.00024583862986593774,3,0
tail15_reclaim10_anomaly_ge1_1200_c5,0.15,0.1,anomaly_ge1,1200,5,0.11678203080677002,0.2982727157669995,199.0,False,692,107,299,23,2.0,2.438981613809144,4.1289860869832,0.49529009151340303,0.006487890600376113,6,0,0.012707471524980819,5,0,0.02726220127353844,3,0
tail15_reclaim10_anomaly_ge1_1200_c10,0.15,0.1,anomaly_ge1,1200,10,-0.1592179691932301,0.37026130041806904,251.0,False,692,107,299,23,2.0,,,,-0.008845442732957225,6,0,-0.00262586180835251,5,0,0.011845534606871775,3,0
tail15_reclaim10_anomaly_ge1_1200_c20,0.15,0.1,anomaly_ge1,1200,20,-0.7112179691932301,0.7255913562676144,,True,692,107,299,23,2.0,,,,-0.039512109399623886,14,0,-0.033292528475019165,11,0,-0.018987798726461554,8,0
tail15_reclaim10_anomaly_ge1_final_c5,0.15,0.1,anomaly_ge1,final,5,0.42375368047225587,0.24701968386826428,39.0,False,756,107,299,0,2.0,0.7663820258131456,1.32719928567972,0.15920974120378487,0.023541871137347552,9,0,0.03185044622201792,7,0,0.02789727898142628,6,0
tail15_reclaim10_anomaly_ge1_final_c10,0.15,0.1,anomaly_ge1,final,10,0.12475368047225568,0.30854480723319616,46.0,False,756,107,299,0,2.0,2.5631083818582456,4.427970220484046,0.5047202901251664,0.0069307600262364325,10,0,0.015250446222017915,8,0,0.011230612314759606,6,0
tail15_reclaim10_anomaly_ge1_final_c20,0.15,0.1,anomaly_ge1,final,20,-0.4732463195277444,0.5453137639987075,,True,756,107,299,0,2.0,,,,-0.02629146219598578,11,0,-0.017949553777982085,9,0,-0.022102721018573718,7,0
tail15_reclaim10_anomaly_ge1_5_1200_c5,0.15,0.1,anomaly_ge1_5,1200,5,0.038077526837086456,0.2555851705611034,169.0,False,395,103,229,16,1.0,7.886518512453508,12.311497310905013,1.5700256392494876,0.002115418157615913,6,0,0.010356613349033435,5,0,0.019654104994916478,3,0
tail15_reclaim10_anomaly_ge1_5_1200_c10,0.15,0.1,anomaly_ge1_5,1200,10,-0.1749224731629137,0.3168294893963419,,True,395,103,229,16,1.0,,,,-0.009717915175717424,8,0,-0.0016433866509665712,7,0,0.007487438328249812,5,0
tail15_reclaim10_anomaly_ge1_5_1200_c20,0.15,0.1,anomaly_ge1_5,1200,20,-0.6009224731629137,0.6245384760695087,,True,395,103,229,16,1.0,,,,-0.03338458184238408,15,0,-0.025643386650966563,12,0,-0.01684589500508352,9,0
tail15_reclaim10_anomaly_ge1_5_final_c5,0.15,0.1,anomaly_ge1_5,final,5,0.4761355427799107,0.2132168695276021,47.0,False,422,104,229,0,2.0,0.6978756276287159,1.170092171246684,0.1377099347211811,0.026451974598883928,5,0,0.03801412260820556,3,0,0.02606761014046727,3,0
tail15_reclaim10_anomaly_ge1_5_final_c10,0.15,0.1,anomaly_ge1_5,final,10,0.24713554277991046,0.2530318116082255,69.0,False,422,104,229,0,2.0,1.3243072488579097,2.213855865913673,0.24508249130557364,0.013729752376661698,7,0,0.025214122608205554,5,0,0.0131509434738006,5,0
tail15_reclaim10_anomaly_ge1_5_final_c20,0.15,0.1,anomaly_ge1_5,final,20,-0.21086445722008956,0.35887430077756816,,True,422,104,229,0,2.0,,,,-0.011714692067782743,9,0,-0.0003858773917944415,7,0,-0.01268238985953273,6,0
tail15_reclaim10_anomaly_ge2_1200_c5,0.15,0.1,anomaly_ge2,1200,5,-0.052157134470339164,0.24881902242844783,251.0,False,219,90,151,8,1.0,,,,-0.002897618581685508,9,0,0.007148185705610587,7,0,0.004823623681161387,6,0
tail15_reclaim10_anomaly_ge2_1200_c10,0.15,0.1,anomaly_ge2,1200,10,-0.19515713447033925,0.28175875150918817,277.0,False,219,90,151,8,1.0,,,,-0.01084206302612996,9,0,-0.00038514762772275205,7,0,-0.0030930429855052836,6,0
tail15_reclaim10_anomaly_ge2_1200_c20,0.15,0.1,anomaly_ge2,1200,20,-0.48115713447033925,0.5273384746498953,,True,219,90,151,8,1.0,,,,-0.02673095191501884,10,0,-0.015451814294389413,7,0,-0.018926376318838613,6,0
tail15_reclaim10_anomaly_ge2_final_c5,0.15,0.1,anomaly_ge2,final,5,0.4518802216907005,0.2292595845882006,47.0,False,230,91,151,0,1.0,0.7611279788064925,1.2696595217793876,0.21339881196706595,0.02510445676059448,4,0,0.03729860567752234,2,0,0.022258287737367693,2,0
tail15_reclaim10_anomaly_ge2_final_c10,0.15,0.1,anomaly_ge2,final,10,0.30088022169070044,0.2594236793494879,68.0,False,230,91,151,0,1.0,1.1264903950599172,1.8736160954869507,0.30487448442027343,0.016715567871705587,7,0,0.02943193901085567,5,0,0.014091621070701018,4,0
tail15_reclaim10_anomaly_ge2_final_c20,0.15,0.1,anomaly_ge2,final,20,-0.0011197783092995461,0.32839662071808406,277.0,False,230,91,151,0,1.0,,,,-6.22099060721893e-05,8,0,0.013698605677522343,6,0,-0.002241712262632307,5,0
tail15_reclaim25_all_1200_c5,0.15,0.25,all,1200,5,0.028493025741686023,0.3355972750969111,217.0,False,617,107,286,25,2.0,10.55244634199572,16.359266553626043,3.0428210868048153,0.001582945874538112,9,0,0.013186550617023654,6,0,0.0261279246559751,4,0
tail15_reclaim25_all_1200_c10,0.15,0.25,all,1200,10,-0.23250697425831404,0.40476511203113563,,True,617,107,286,25,2.0,,,,-0.012917054125461892,10,0,-0.0014134493829763522,7,0,0.011377924655975103,5,0
tail15_reclaim25_all_1200_c20,0.15,0.25,all,1200,20,-0.7545069742583141,0.8042572097985192,,True,617,107,286,25,2.0,,,,-0.041917054125461886,15,0,-0.030613449382976346,12,0,-0.01812207534402489,9,0
tail15_reclaim25_all_final_c5,0.15,0.25,all,final,5,0.34558848429507844,0.35432047258334537,34.0,False,699,108,286,0,2.0,1.1220203502997776,1.743185340931555,0.34775134233627003,0.019199360238615473,9,0,0.03957987309089462,6,0,0.0370816068257106,4,0
tail15_reclaim25_all_final_c10,0.15,0.25,all,final,10,0.059588484295078264,0.43642089378915844,210.0,False,699,108,286,0,2.0,6.423343649973441,9.941934030143928,1.9355418002508176,0.003310471349726578,10,0,0.023579873090894606,7,0,0.021081606825710596,5,0
tail15_reclaim25_all_final_c20,0.15,0.25,all,final,20,-0.5124115157049217,0.6026499524664397,,True,699,108,286,0,2.0,,,,-0.0284673064280512,12,0,-0.008420126909105383,9,0,-0.0109183931742894,7,0
tail15_reclaim25_participation_q50_1200_c5,0.15,0.25,participation_q50,1200,5,0.36371141265891904,0.1351406407851159,83.0,False,403,100,237,16,2.0,0.7770158980627404,1.2624760870265566,0.2125272275019701,0.02020618959216217,7,0,0.029613149660706252,5,0,0.033994945828028006,4,0
tail15_reclaim25_participation_q50_1200_c10,0.15,0.25,participation_q50,1200,10,0.1427114126589189,0.18398814083738416,124.0,False,403,100,237,16,2.0,1.9452512225236418,3.1474494764764804,0.5177014935248138,0.007928411814384391,8,0,0.017346482994039587,5,0,0.021494945828028005,4,0
tail15_reclaim25_participation_q50_1200_c20,0.15,0.25,participation_q50,1200,20,-0.2992885873410811,0.3273262321085008,,True,403,100,237,16,2.0,,,,-0.01662714374117116,11,0,-0.00718685033929374,8,0,-0.0035050541719719914,6,0
tail15_reclaim25_participation_q50_final_c5,0.15,0.25,participation_q50,final,5,0.6478022450749112,0.20969045938782385,43.0,False,436,102,237,0,2.0,0.5576605658015463,0.9148133372893233,0.14461022098427095,0.03598901361527285,6,0,0.05344812635935925,3,0,0.046953946651869645,2,0
tail15_reclaim25_participation_q50_final_c10,0.15,0.25,participation_q50,final,10,0.4108022450749111,0.2601052737086152,48.0,False,436,102,237,0,2.0,0.8672147506180813,1.4182447654692183,0.21830169355096044,0.02282234694860618,7,0,0.040314793026025905,4,0,0.03353727998520298,3,0
tail15_reclaim25_participation_q50_final_c20,0.15,0.25,participation_q50,final,20,-0.06319775492508896,0.3753790087672705,283.0,False,436,102,237,0,2.0,,,,-0.0035109863847271557,9,0,0.014048126359359234,6,0,0.006703946651869644,5,0
tail15_reclaim25_participation_q67_1200_c5,0.15,0.25,participation_q67,1200,5,0.42908638688547485,0.16999245949104072,73.0,False,306,94,207,10,1.0,0.6228276340146753,1.0176163023899398,0.2063636580497454,0.02383813260474861,6,0,0.03539888388646302,4,0,0.04205104781138938,3,0
tail15_reclaim25_participation_q67_1200_c10,0.15,0.25,participation_q67,1200,10,0.23208638688547484,0.22156120705777135,109.0,False,306,94,207,10,1.0,1.1299536463601119,1.8383038667355707,0.37291216248604325,0.012893688160304164,7,0,0.024598883886463016,5,0,0.030884381144722712,4,0
tail15_reclaim25_participation_q67_1200_c20,0.15,0.25,participation_q67,1200,20,-0.1619136131145252,0.325615704586875,171.0,False,306,94,207,10,1.0,,,,-0.008995200728584724,10,0,0.0029988838864630223,7,0,0.00855104781138938,5,0
tail15_reclaim25_participation_q67_final_c5,0.15,0.25,participation_q67,final,5,0.7534325838729181,0.2229840992545994,62.0,False,324,98,207,0,1.0,0.4429470051541867,0.7754581872036093,0.12571738298225638,0.04185736577071768,6,0,0.06137520287500113,3,0,0.060680045351599377,2,0
tail15_reclaim25_participation_q67_final_c10,0.15,0.25,participation_q67,final,10,0.546432583872918,0.26885217923801263,68.0,False,324,98,207,0,1.0,0.6015942612392629,1.050917318290406,0.16724156293355796,0.030357365770717674,6,0,0.050041869541667804,3,0,0.048930045351599366,2,0
tail15_reclaim25_participation_q67_final_c20,0.15,0.25,participation_q67,final,20,0.132432583872918,0.3756057851526029,112.0,False,324,98,207,0,1.0,2.4067393181571,4.18518954672127,0.6397184908765303,0.007357365770717677,8,0,0.027375202875001132,5,0,0.025430045351599373,4,0
tail15_reclaim25_participation_q80_1200_c5,0.15,0.25,participation_q80,1200,5,0.4419953978670158,0.12089348923694938,59.0,False,218,86,162,7,1.0,0.6046371985352507,0.9851377113346427,0.2003365574491264,0.024555299881500882,8,0,0.03251906975986666,6,0,0.0376904891159713,5,0
tail15_reclaim25_participation_q80_1200_c10,0.15,0.25,participation_q80,1200,10,0.2869953978670158,0.15758645186324222,73.0,False,218,86,162,7,1.0,0.9137667749407692,1.4823454934712412,0.301565241325362,0.015944188770389767,8,0,0.023852403093199984,6,0,0.028690489115971298,5,0
tail15_reclaim25_participation_q80_1200_c20,0.15,0.25,participation_q80,1200,20,-0.023004602132984192,0.23162485630563154,125.0,False,218,86,162,7,1.0,,,,-0.0012780334518324506,9,0,0.006519069759866663,6,0,0.010690489115971306,5,0
tail15_reclaim25_participation_q80_final_c5,0.15,0.25,participation_q80,final,5,0.5892323662576353,0.20719661247186008,69.0,False,228,89,162,0,1.0,0.5663821706395702,0.9798468791506043,0.16075079734613146,0.03273513145875752,4,0,0.04633232460840882,2,0,0.04628752930195587,1,0
tail15_reclaim25_participation_q80_final_c10,0.15,0.25,participation_q80,final,10,0.42723236625763517,0.23816941103322922,27.0,False,228,89,162,0,1.0,0.7694424219111112,1.327983411326881,0.21390289355938075,0.02373513145875751,5,0,0.03726565794174212,3,0,0.0368708626352892,2,0
tail15_reclaim25_participation_q80_final_c20,0.15,0.25,participation_q80,final,20,0.1032323662576352,0.31687792156497396,80.0,False,228,89,162,0,1.0,3.087507515003958,5.302188790345456,0.8206687085582198,0.005735131458757515,7,0,0.019132324608408798,4,0,0.01803752930195587,3,0
tail15_reclaim25_anomaly_ge1_1200_c5,0.15,0.25,anomaly_ge1,1200,5,0.5666696104241318,0.1575793069972093,34.0,False,422,103,233,14,2.0,0.566673996535004,0.9084853554997289,0.1426277177814925,0.031481645023562876,5,0,0.043910494523896317,3,0,0.050122290328468745,2,0
tail15_reclaim25_anomaly_ge1_1200_c10,0.15,0.25,anomaly_ge1,1200,10,0.34766961042413164,0.21598600915296493,59.0,False,422,103,233,14,2.0,0.9092452241320054,1.4519849516362027,0.22623814174698773,0.019314978356896207,6,0,0.03184382785722965,4,0,0.03778895699513541,3,0
tail15_reclaim25_anomaly_ge1_1200_c20,0.15,0.25,anomaly_ge1,1200,20,-0.09033038957586834,0.3338380092870543,209.0,False,422,103,233,14,2.0,,,,-0.005018354976437124,11,0,0.00771049452389632,8,0,0.013122290328468752,6,0
tail15_reclaim25_anomaly_ge1_final_c5,0.15,0.25,anomaly_ge1,final,5,0.807517238917328,0.14786651457486738,111.0,False,457,105,233,0,2.0,0.4801845626580251,0.7946598972411284,0.14401918335130195,0.04486206882874044,7,0,0.06306572541372497,4,0,0.05423228329360302,3,0
tail15_reclaim25_anomaly_ge1_final_c10,0.15,0.25,anomaly_ge1,final,10,0.574517238917328,0.20379635662329842,7.0,False,457,105,233,0,2.0,0.6662242423388991,1.0995345714759037,0.19410146885720378,0.031917624384296,7,0,0.050199058747058316,4,0,0.041148949960269694,3,0
tail15_reclaim25_anomaly_ge1_final_c20,0.15,0.25,anomaly_ge1,final,20,0.10851723891732784,0.33436943178481393,34.0,False,457,105,233,0,2.0,3.435005497074178,5.636906838041639,0.9394633913293651,0.006028735495407113,8,0,0.024465725413724982,5,0,0.014982283293603028,4,0
tail15_reclaim25_anomaly_ge1_5_1200_c5,0.15,0.25,anomaly_ge1_5,1200,5,0.3719534443017536,0.17163711776114923,98.0,False,238,95,168,9,1.0,0.7448631935871823,1.1599199389122128,0.20701118194845444,0.02066408023898631,9,0,0.029583078040154788,7,0,0.03478019236560585,5,0
tail15_reclaim25_anomaly_ge1_5_1200_c10,0.15,0.25,anomaly_ge1_5,1200,10,0.2129534443017535,0.2078882939788785,149.0,False,238,95,168,9,1.0,1.2775300783717642,1.9790063399749716,0.35100874925876524,0.01183074690565298,9,0,0.020649744706821457,7,0,0.025696859032272524,5,0
tail15_reclaim25_anomaly_ge1_5_1200_c20,0.15,0.25,anomaly_ge1_5,1200,20,-0.10504655569824645,0.28102486373952507,234.0,False,238,95,168,9,1.0,,,,-0.005835919761013689,10,0,0.0027830780401547905,7,0,0.007530192365605859,5,0
tail15_reclaim25_anomaly_ge1_5_final_c5,0.15,0.25,anomaly_ge1_5,final,5,0.6828423673376862,0.16738136033410936,62.0,False,251,96,168,0,1.0,0.4697992033689995,0.7625665013938934,0.18501461187274698,0.0379356870743159,8,0,0.05380701104975934,5,0,0.053308739025310616,4,0
tail15_reclaim25_anomaly_ge1_5_final_c10,0.15,0.25,anomaly_ge1_5,final,10,0.5148423673376861,0.2039747678221972,60.0,False,251,96,168,0,1.0,0.6133893017291517,0.9919788025705462,0.2379417274133673,0.02860235374098256,8,0,0.04440701104975933,5,0,0.04380873902531061,4,0
tail15_reclaim25_anomaly_ge1_5_final_c20,0.15,0.25,anomaly_ge1_5,final,20,0.17884236733768608,0.2846685327831631,105.0,False,251,96,168,0,1.0,1.7098789551608002,2.743828111700571,0.6421063267766937,0.009935687074315901,8,0,0.02560701104975933,5,0,0.02480873902531062,4,0
tail15_reclaim25_anomaly_ge2_1200_c5,0.15,0.25,anomaly_ge2,1200,5,0.14340467908133014,0.12836643805541323,165.0,False,126,69,102,4,1.0,1.7745703621977136,2.765762643639885,0.5624865366019758,0.007966926615629453,7,1,0.015911009734556874,5,1,0.01385048778056787,4,1
tail15_reclaim25_anomaly_ge2_1200_c10,0.15,0.25,anomaly_ge2,1200,10,0.04540467908133006,0.15318496779500929,,True,126,69,102,4,1.0,5.494625187226293,8.51505422235843,1.7324910749412323,0.002522482171185006,7,1,0.010644343067890203,5,1,0.0084338211139012,4,1
