variant_id,timeframe,lookback_bars,z_threshold,mode,protective_stop,cost_bps_per_side,net_simple_return,gross_simple_return,maximum_drawdown,trades,active_sessions,positive_months,negative_months,monthly_average,monthly_median,recent12_average_month,forced_exit,broker_margin,direct_short,holdout_rows_loaded
15m__r3__z0.5__long_short__stop0.005,15m,3,0.5,long_short,0.005,2.0,-12.016568533679475,-1.0207048417580533,11.90097605840647,237448,1255,1,59,-0.20027614222799126,-0.18016267582371948,-0.18046627404791749,next_bar_close,False,True,0
15m__r3__z0.5__long_short__stop0.01,15m,3,0.5,long_short,0.01,2.0,-12.047621984192453,-1.0517582922710313,12.091762581173727,237448,1255,3,57,-0.2007936997365409,-0.17908711329689767,-0.1911272035742504,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.005,15m,3,0.5,long,0.005,2.0,-12.08379585926448,-1.0878336787522327,12.110187853453157,118066,1255,2,58,-0.201396597654408,-0.181144280826673,-0.1799813230596862,next_bar_close,False,False,0
15m__r3__z0.5__long__stop0.01,15m,3,0.5,long,0.01,2.0,-12.125041880258587,-1.1290796997463393,12.334120065878585,118066,1255,2,58,-0.2020840313376431,-0.18398536138075675,-0.18563367859491586,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.01,15m,3,1.0,long_short,0.01,2.0,-12.15968791434539,-1.1638296308970255,12.19571359423005,127559,1255,4,56,-0.20266146523908987,-0.17887270784090786,-0.19818789161541137,next_bar_close,False,True,0
15m__r3__z1__long_short__stop0.005,15m,3,1.0,long_short,0.005,2.0,-12.166908662876565,-1.1710503794281983,11.99744315403997,127559,1255,2,58,-0.20278181104794274,-0.1862873345864106,-0.18339982445909273,next_bar_close,False,True,0
15m__r3__z1__long__stop0.01,15m,3,1.0,long,0.01,2.0,-12.241587385455622,-1.2699873854556225,12.503370857782564,64113,1255,4,56,-0.20402645642426032,-0.19274073520285917,-0.193932609336404,next_bar_close,False,False,0
15m__r3__z1__long__stop0.005,15m,3,1.0,long,0.005,2.0,-12.25758281798677,-1.2859828179867707,12.2344941259919,64113,1255,2,58,-0.20429304696644615,-0.19241701891736276,-0.18036710857976512,next_bar_close,False,False,0
15m__r3__z0__long_short__stop0.02,15m,3,0.0,long_short,0.02,2.0,-12.368297506175765,-1.3725004586893221,12.55207014374076,599635,1255,0,60,-0.20613829176959605,-0.1899075764778344,-0.18678066498590515,next_bar_close,False,True,0
15m__r3__z0__long__stop0.02,15m,3,0.0,long,0.02,2.0,-12.624515533174872,-1.628650255771558,12.814022840692422,296558,1255,0,60,-0.2104085922195812,-0.19337699954364695,-0.18767241365185358,next_bar_close,False,False,0
15m__r3__z0.5__long_short__stop0.02,15m,3,0.5,long_short,0.02,2.0,-12.730298103191743,-1.7344344112703225,12.801713137082917,237448,1255,1,59,-0.21217163505319572,-0.1885865899128441,-0.1898870740206987,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.02,15m,3,0.5,long,0.02,2.0,-12.92716024602645,-1.9311980655142,13.111436609509727,118066,1255,1,59,-0.2154526707671075,-0.19243118009807134,-0.18666897831423887,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.02,15m,3,1.0,long_short,0.02,2.0,-13.023443754980452,-2.0275854715320856,13.108903387788684,127559,1255,2,58,-0.2170573959163408,-0.19017296740448023,-0.196143876880797,next_bar_close,False,True,0
15m__r3__z1__long__stop0.02,15m,3,1.0,long,0.02,2.0,-13.169922951061361,-2.1983229510613604,13.396149188650012,64113,1255,2,58,-0.21949871585102265,-0.19572094891002945,-0.1938208305528123,next_bar_close,False,False,0
15m__r1__z0__long__stop0.005,15m,1,0.0,long,0.005,2.0,-13.316414497200498,-1.3167535127319927,13.40239861866366,324995,1255,0,60,-0.2219402416200083,-0.21061325966351838,-0.18262249500554095,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.005,15m,1,0.0,long_short,0.005,2.0,-13.379238858431954,-1.3795965300968254,13.451534481634159,654855,1255,1,59,-0.2229873143071992,-0.21959597852605475,-0.18580097758821415,next_bar_close,False,True,0
15m__r1__z0__long__stop0.01,15m,1,0.0,long,0.01,2.0,-13.561565015095027,-1.561904030626523,13.670842649315288,324995,1255,0,60,-0.22602608358491713,-0.20906139213483554,-0.1711790470118442,next_bar_close,False,False,0
15m__r1__z0__long_short__stop0.01,15m,1,0.0,long_short,0.01,2.0,-13.643412782741478,-1.6437704544063485,13.859703467026028,654855,1255,0,60,-0.22739021304569126,-0.21124809398599947,-0.17550174351904133,next_bar_close,False,True,0
15m__r1__z0.5__long_short__stop0.005,15m,1,0.5,long_short,0.005,2.0,-13.666318519602335,-1.666718522952265,13.495268152869267,259680,1255,1,59,-0.22777197532670554,-0.22008530173408808,-0.18480863664446892,next_bar_close,False,True,0
15m__r1__z0.5__long__stop0.005,15m,1,0.5,long,0.005,2.0,-13.68661343986572,-1.6869532969316388,13.563893101093285,129504,1255,2,58,-0.2281102239977619,-0.21556069543559947,-0.18297980300719405,next_bar_close,False,False,0
15m__r1__z1__long__stop0.005,15m,1,1.0,long,0.005,2.0,-13.854796273383029,-1.8776220573343276,13.577007388330612,69604,1255,4,56,-0.2309132712230505,-0.23252829588990614,-0.17053728092556764,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.005,15m,1,1.0,long_short,0.005,2.0,-13.869845338848455,-1.870389157979024,13.492671239730418,138862,1255,4,56,-0.2311640889808076,-0.21456745952421918,-0.18051874265490456,next_bar_close,False,True,0
15m__r1__z0.5__long__stop0.01,15m,1,0.5,long,0.01,2.0,-13.996878909257955,-1.997218766323876,14.08888281168986,129504,1255,2,58,-0.23328131515429928,-0.21405494279149023,-0.16999976134109115,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.01,15m,1,0.5,long_short,0.01,2.0,-14.04632476664688,-2.04672476999681,14.199699437695806,259680,1255,0,60,-0.23410541277744795,-0.21157562578677988,-0.17128070387807914,next_bar_close,False,True,0
15m__r1__z1__long__stop0.01,15m,1,1.0,long,0.01,2.0,-14.048441325446051,-2.0712671093973496,14.18630452167756,69604,1255,3,57,-0.2341406887574342,-0.21198727806588774,-0.15520309549981534,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.01,15m,1,1.0,long_short,0.01,2.0,-14.229931240812014,-2.2304750599425835,14.177492823843732,138862,1255,2,58,-0.23716552068020022,-0.21549289599574467,-0.16169642048243746,next_bar_close,False,True,0
15m__r1__z0__long_short__stop0.02,15m,1,0.0,long_short,0.02,2.0,-14.355496802861968,-2.35585447452684,14.588248558378874,654855,1255,0,60,-0.2392582800476995,-0.22772495452309116,-0.17549020837469756,next_bar_close,False,True,0
15m__r1__z0__long__stop0.02,15m,1,0.0,long,0.02,2.0,-14.372257796377149,-2.372596811908644,14.497507324963214,324995,1255,0,60,-0.23953762993961913,-0.21737586354568642,-0.16889738700341536,next_bar_close,False,False,0
15m__r1__z0.5__long__stop0.02,15m,1,0.5,long,0.02,2.0,-15.006694247740366,-3.0070341048062854,15.110062332383725,129504,1255,2,58,-0.2501115707956728,-0.22625171609436423,-0.1674130175375885,next_bar_close,False,False,0
15m__r1__z0.5__long_short__stop0.02,15m,1,0.5,long_short,0.02,2.0,-15.00875715698491,-3.0091571603348393,15.242025789230476,259680,1255,1,59,-0.25014595261641515,-0.22757966952271133,-0.1724448557529152,next_bar_close,False,True,0
15m__r1__z1__long__stop0.02,15m,1,1.0,long,0.02,2.0,-15.248582632846102,-3.271408416797399,15.420580947534258,69604,1255,4,56,-0.2541430438807683,-0.23318100330766636,-0.14888957992875992,next_bar_close,False,False,0
15m__r1__z1__long_short__stop0.02,15m,1,1.0,long_short,0.02,2.0,-15.393019311889033,-3.393563131019603,15.521773148119793,138862,1255,2,58,-0.2565503218648172,-0.2323061815311943,-0.1624908201420917,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.005,5m,6,1.0,long_short,0.005,2.0,-33.43764151631446,2.060358483685539,34.16757313574425,412474,1255,0,60,-0.5572940252719076,-0.5418083936343426,-0.6164622672645749,next_bar_close,False,True,0
5m__r6__z1__long__stop0.005,5m,6,1.0,long,0.005,2.0,-33.72633598760397,1.7028640123960335,34.542112600738726,207146,1255,0,60,-0.5621055997933995,-0.5422298245494237,-0.6107636502559891,next_bar_close,False,False,0
5m__r6__z0.5__long_short__stop0.005,5m,6,0.5,long_short,0.005,2.0,-34.00091895247069,1.4970810475293128,34.80876156146266,771537,1255,0,60,-0.5666819825411782,-0.5589250455085077,-0.6167295888282522,next_bar_close,False,True,0
5m__r6__z0__long_short__stop0.005,5m,6,0.0,long_short,0.005,2.0,-34.26494988748709,1.233050112512908,35.11850845884063,1946312,1255,0,60,-0.5710824981247848,-0.5674205357191944,-0.610931575699297,next_bar_close,False,True,0
5m__r6__z1__long_short__stop0.01,5m,6,1.0,long_short,0.01,2.0,-34.373578572568555,1.124421427431443,35.03903712126231,412474,1255,0,60,-0.5728929762094759,-0.5502972674472244,-0.5619349835693596,next_bar_close,False,True,0
5m__r6__z0.5__long__stop0.005,5m,6,0.5,long,0.005,2.0,-34.42525387040122,1.07234612959878,35.265356146609925,383684,1255,0,60,-0.5737542311733537,-0.5672589303360985,-0.6192281214566829,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.005,5m,1,1.0,long_short,0.005,2.0,-34.43125616907038,3.576743830929621,34.99912117544794,437542,1255,0,60,-0.5738542694845064,-0.5621622130484998,-0.753368141267751,next_bar_close,False,True,0
5m__r1__z1__long__stop0.005,5m,1,1.0,long,0.005,2.0,-34.48803126550849,3.42916873449151,35.11677158577632,219165,1255,0,60,-0.5748005210918082,-0.5747360496120977,-0.7558911414125477,next_bar_close,False,False,0
5m__r6__z1__long__stop0.01,5m,6,1.0,long,0.01,2.0,-34.517699574150086,0.9115004258499131,35.336267092245926,207146,1255,0,60,-0.5752949929025014,-0.559714901224778,-0.5587592693719681,next_bar_close,False,False,0
5m__r6__z0__long__stop0.005,5m,6,0.0,long,0.005,2.0,-34.593022436821464,0.9049775631785411,35.45468565220655,964045,1255,0,60,-0.5765503739470242,-0.5683724725057672,-0.6092497331846928,next_bar_close,False,False,0
5m__r1__z1__long__stop0.01,5m,1,1.0,long,0.01,2.0,-34.63594998925653,3.2812500107434754,34.98829356821046,219165,1255,0,60,-0.5772658331542754,-0.5979680495134265,-0.7137998828679065,next_bar_close,False,False,0
5m__r1__z1__long_short__stop0.01,5m,1,1.0,long_short,0.01,2.0,-34.66513031322043,3.3428696867795726,35.1130950458012,437542,1255,0,60,-0.5777521718870072,-0.5960863733286907,-0.7082505657260098,next_bar_close,False,True,0
5m__r3__z1__long__stop0.005,5m,3,1.0,long,0.005,2.0,-34.67313693819766,2.2660630618023436,35.65040271435564,215908,1255,0,60,-0.5778856156366277,-0.577939557711292,-0.6715655785862923,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.005,5m,3,1.0,long_short,0.005,2.0,-34.88033235475447,2.1236676452455225,35.8720153057084,430410,1255,0,60,-0.5813388725792412,-0.589407251350065,-0.6891720681222743,next_bar_close,False,True,0
5m__r6__z0.5__long_short__stop0.01,5m,6,0.5,long_short,0.01,2.0,-34.88532957002198,0.6126704299780175,35.66440667136026,771537,1255,0,60,-0.5814221595003664,-0.5653052187633365,-0.5758699810165884,next_bar_close,False,True,0
5m__r6__z0__long_short__stop0.01,5m,6,0.0,long_short,0.01,2.0,-34.91843886439594,0.5795611356040591,35.95696203966176,1946312,1255,0,60,-0.5819739810732656,-0.5723534201029963,-0.5786745327319586,next_bar_close,False,True,0
5m__r3__z1__long__stop0.01,5m,3,1.0,long,0.01,2.0,-34.92872397957144,2.0104760204285603,36.08284577082356,215908,1255,0,60,-0.5821453996595239,-0.5895685598496238,-0.6258474147894358,next_bar_close,False,False,0
5m__r3__z0.5__long__stop0.005,5m,3,0.5,long,0.005,2.0,-34.97805382409014,2.025946175909855,36.141494912383656,401671,1255,0,60,-0.5829675637348359,-0.5725942908571775,-0.6683034579031908,next_bar_close,False,False,0
5m__r6__z1__long_short__stop0.02,5m,6,1.0,long_short,0.02,2.0,-34.99126348913626,0.5067365108637362,35.71626537298943,412474,1255,0,60,-0.5831877248189378,-0.5536915311059063,-0.5521057657089526,next_bar_close,False,True,0
5m__r3__z0.5__long_short__stop0.005,5m,3,0.5,long_short,0.005,2.0,-35.02234313043644,1.9816568695635555,36.09335013766462,806339,1255,0,60,-0.5837057188406074,-0.5822930056218805,-0.6753693836588349,next_bar_close,False,True,0
5m__r1__z1__long_short__stop0.02,5m,1,1.0,long_short,0.02,2.0,-35.04653809114052,2.961461908859482,35.43934237138508,437542,1255,0,60,-0.5841089681856754,-0.6055612098122081,-0.6883053555296591,next_bar_close,False,True,0
5m__r1__z1__long__stop0.02,5m,1,1.0,long,0.02,2.0,-35.07753361596771,2.839666384032286,35.37367020256591,219165,1255,0,60,-0.5846255602661284,-0.5936794234136171,-0.6898248826710058,next_bar_close,False,False,0
5m__r1__z0.5__long_short__stop0.005,5m,1,0.5,long_short,0.005,2.0,-35.114362951605045,2.893637048394955,35.848000185134374,824021,1255,0,60,-0.5852393825267507,-0.5798129755515549,-0.7270176360153776,next_bar_close,False,True,0
5m__r6__z0.5__long__stop0.01,5m,6,0.5,long,0.01,2.0,-35.121376185562795,0.3762238144372094,35.92428499166399,383684,1255,0,60,-0.5853562697593798,-0.5727427010489508,-0.5758066391468689,next_bar_close,False,False,0
5m__r6__z0__long__stop0.01,5m,6,0.0,long,0.01,2.0,-35.13045447292861,0.36754552707139243,36.1941716888036,964045,1255,0,60,-0.5855075745488101,-0.5707355936354244,-0.5750722284551718,next_bar_close,False,False,0
5m__r6__z1__long__stop0.02,5m,6,1.0,long,0.02,2.0,-35.21535242452013,0.21384757547987565,36.11929370386149,207146,1255,0,60,-0.5869225404086686,-0.5639656636653683,-0.5499255219555125,next_bar_close,False,False,0
5m__r1__z0.5__long__stop0.005,5m,1,0.5,long,0.005,2.0,-35.22000746571239,2.787592534287606,36.04294481988606,410626,1255,0,60,-0.58700012442854,-0.5904811006493462,-0.7305856126144739,next_bar_close,False,False,0
5m__r3__z0.5__long__stop0.01,5m,3,0.5,long,0.01,2.0,-35.23373092512372,1.7702690748762788,36.507705003056714,401671,1255,0,60,-0.5872288487520622,-0.5903159349500755,-0.6304433525465097,next_bar_close,False,False,0
5m__r3__z1__long_short__stop0.01,5m,3,1.0,long_short,0.01,2.0,-35.31271958163239,1.691280418367602,36.445345272589094,430410,1255,0,60,-0.58854532636054,-0.5954543193204704,-0.6446061753002448,next_bar_close,False,True,0
5m__r3__z0__long__stop0.005,5m,3,0.0,long,0.005,2.0,-35.318928243683025,1.6850717563169784,36.476544479309055,1007446,1255,0,60,-0.5886488040613838,-0.5870141639180463,-0.6569578507436069,next_bar_close,False,False,0
5m__r6__z0__long_short__stop0.02,5m,6,0.0,long_short,0.02,2.0,-35.32548296205224,0.17251703794776274,36.384930659498984,1946312,1255,0,60,-0.588758049367537,-0.5746319093286534,-0.5724106796483558,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.01,5m,1,0.5,long_short,0.01,2.0,-35.369865058898846,2.6381349411011557,36.01291693642146,824021,1255,0,60,-0.5894977509816475,-0.5983111373743935,-0.6931987414957846,next_bar_close,False,True,0
5m__r1__z0.5__long__stop0.01,5m,1,0.5,long,0.01,2.0,-35.38542853693833,2.6221714630616724,35.960634013044974,410626,1255,0,60,-0.5897571422823055,-0.590965170510999,-0.6928310316677274,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.005,5m,3,0.0,long_short,0.005,2.0,-35.39427313677412,1.6097268632258854,36.49568490600796,2029142,1255,0,60,-0.5899045522795685,-0.5864221342792713,-0.6629006241951144,next_bar_close,False,True,0
5m__r3__z1__long__stop0.02,5m,3,1.0,long,0.02,2.0,-35.40720248111559,1.531997518884415,36.61611588675363,215908,1255,0,60,-0.5901200413519263,-0.5906812026661654,-0.6177419077593277,next_bar_close,False,False,0
5m__r3__z0.5__long_short__stop0.01,5m,3,0.5,long_short,0.01,2.0,-35.41427570237766,1.589724297622341,36.604612697031385,806339,1255,0,60,-0.590237928372961,-0.590209066278099,-0.6397371916827853,next_bar_close,False,True,0
5m__r6__z0.5__long_short__stop0.02,5m,6,0.5,long_short,0.02,2.0,-35.42132222803524,0.07667777196476558,36.24584006397202,771537,1255,0,60,-0.590355370467254,-0.5702756409875792,-0.5683570239771798,next_bar_close,False,True,0
5m__r3__z0__long__stop0.01,5m,3,0.0,long,0.01,2.0,-35.54488398175002,1.4591160182499803,36.79939712562575,1007446,1255,0,60,-0.5924147330291668,-0.594084946304531,-0.6266606932757238,next_bar_close,False,False,0
5m__r1__z0__long_short__stop0.005,5m,1,0.0,long_short,0.005,2.0,-35.67326703356633,2.3347329664336653,36.48226434298013,2084362,1255,0,60,-0.594554450559439,-0.593447660859222,-0.7099337616991647,next_bar_close,False,True,0
5m__r3__z1__long_short__stop0.02,5m,3,1.0,long_short,0.02,2.0,-35.67431988706285,1.3296801129371505,36.810782396818425,430410,1255,0,60,-0.5945719981177142,-0.5803492767618864,-0.6310713350765148,next_bar_close,False,True,0
5m__r3__z0.5__long__stop0.02,5m,3,0.5,long,0.02,2.0,-35.69547555840655,1.3085244415934514,37.0141437976674,401671,1255,0,60,-0.5949245926401093,-0.5848472442873844,-0.6216440710436651,next_bar_close,False,False,0
5m__r6__z0__long__stop0.02,5m,6,0.0,long,0.02,2.0,-35.69621230347692,-0.19821230347692026,36.807772983043144,964045,1255,0,60,-0.5949368717246153,-0.576993573278487,-0.5696221098015969,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.01,5m,3,0.0,long_short,0.01,2.0,-35.69652578845293,1.3074742115470717,36.89459011929467,2029142,1255,0,60,-0.5949420964742155,-0.5970459560258583,-0.6347913459497962,next_bar_close,False,True,0
5m__r1__z0.5__long_short__stop0.02,5m,1,0.5,long_short,0.02,2.0,-35.73358483418459,2.274415165815409,36.328960869172356,824021,1255,0,60,-0.5955597472364098,-0.6083990798061338,-0.6777589519948072,next_bar_close,False,True,0
5m__r1__z0__long__stop0.005,5m,1,0.0,long,0.005,2.0,-35.74432301075936,2.2636769892406443,36.65638818596143,1037197,1255,0,60,-0.5957387168459893,-0.597220624839232,-0.7108740534860436,next_bar_close,False,False,0
5m__r3__z0.5__long_short__stop0.02,5m,3,0.5,long_short,0.02,2.0,-35.759280329050924,1.2447196709490722,36.961939920804,806339,1255,0,60,-0.5959880054841822,-0.5863654472389951,-0.6289615016902584,next_bar_close,False,True,0
5m__r6__z0.5__long__stop0.02,5m,6,0.5,long,0.02,2.0,-35.78546398641792,-0.2878639864179273,36.65753854864033,383684,1255,0,60,-0.596424399773632,-0.5799153473137881,-0.5686394635887687,next_bar_close,False,False,0
5m__r1__z0.5__long__stop0.02,5m,1,0.5,long,0.02,2.0,-35.818604646706746,2.1889953532932496,36.346915147149176,410626,1255,0,60,-0.5969767441117789,-0.592198068359495,-0.6746376253701057,next_bar_close,False,False,0
5m__r1__z0__long__stop0.01,5m,1,0.0,long,0.01,2.0,-35.84262493578464,2.16537506421536,36.55760635595838,1037197,1255,0,60,-0.5973770822630774,-0.5974811061609969,-0.6803796383075097,next_bar_close,False,False,0
5m__r1__z0__long_short__stop0.01,5m,1,0.0,long_short,0.01,2.0,-35.86229416718591,2.1457058328140888,36.57570767927749,2084362,1255,0,60,-0.5977049027864318,-0.5994462606803133,-0.6833119683978343,next_bar_close,False,True,0
5m__r3__z0__long__stop0.02,5m,3,0.0,long,0.02,2.0,-35.91347130791267,1.0905286920873247,37.20446486701558,1007446,1255,0,60,-0.5985578551318779,-0.5875963784244229,-0.6189660758574085,next_bar_close,False,False,0
5m__r3__z0__long_short__stop0.02,5m,3,0.0,long_short,0.02,2.0,-35.96271782963281,1.0412821703671886,37.16891433263286,2029142,1255,0,60,-0.5993786304938803,-0.5881532719374774,-0.626412172328742,next_bar_close,False,True,0
5m__r1__z0__long_short__stop0.02,5m,1,0.0,long_short,0.02,2.0,-36.14094115651443,1.8670588434855668,36.82034304766602,2084362,1255,0,60,-0.6023490192752404,-0.6070935879089622,-0.6714050311686165,next_bar_close,False,True,0
5m__r1__z0__long__stop0.02,5m,1,0.0,long,0.02,2.0,-36.197312131979984,1.8106878680200098,36.87840885949352,1037197,1255,0,60,-0.6032885355329998,-0.5883619035391903,-0.6653677757627136,next_bar_close,False,False,0
15m__r6__z0__long_short__stop0.005,15m,6,0.0,long_short,0.005,5.0,-24.702255594495547,-0.9780128698022488,25.182170457527576,516806,1255,0,60,-0.41170425990825915,-0.4117282111967778,-0.40058908153511963,next_bar_close,False,True,0
15m__r6__z0__long__stop0.005,15m,6,0.0,long,0.005,5.0,-24.774037563075467,-1.049440735899331,25.27343976038499,255305,1255,0,60,-0.41290062605125777,-0.40922563513817667,-0.40386214622056366,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.005,15m,6,0.5,long_short,0.005,5.0,-24.94298803048487,-1.218791552408476,25.42202384922176,203711,1255,0,60,-0.41571646717474775,-0.41268628855656053,-0.40307823181578356,next_bar_close,False,True,0
15m__r6__z0__long_short__stop0.01,15m,6,0.0,long_short,0.01,5.0,-24.953091493395917,-1.228848768702616,25.489130588209708,516806,1255,0,60,-0.4158848582232651,-0.40443533625883954,-0.39581737145086615,next_bar_close,False,True,0
15m__r6__z0__long__stop0.01,15m,6,0.0,long,0.01,5.0,-25.000513414289554,-1.2759165871134186,25.551555044483344,255305,1255,0,60,-0.4166752235714925,-0.41547658109049934,-0.39796939006429294,next_bar_close,False,False,0
15m__r6__z0.5__long__stop0.005,15m,6,0.5,long,0.005,5.0,-25.06338044675728,-1.3387117182920276,25.559884004652805,101069,1255,0,60,-0.41772300744595464,-0.40727761265078377,-0.40727501220139767,next_bar_close,False,False,0
15m__r6__z0__long_short__stop0.02,15m,6,0.0,long_short,0.02,5.0,-25.116811402989384,-1.3925686782960858,25.617862058666006,516806,1255,0,60,-0.41861352338315644,-0.4044162988247152,-0.38995703133902976,next_bar_close,False,True,0
15m__r6__z1__long_short__stop0.005,15m,6,1.0,long_short,0.005,5.0,-25.137327961664113,-1.4130756539641318,25.655880508865955,109738,1255,0,60,-0.4189554660277352,-0.422072201929264,-0.41042695880682795,next_bar_close,False,True,0
15m__r6__z0__long__stop0.02,15m,6,0.0,long,0.02,5.0,-25.243473628342358,-1.51887680116622,25.762823656590278,255305,1255,0,60,-0.42072456047237256,-0.4068728612380983,-0.39340499476942337,next_bar_close,False,False,0
15m__r6__z0.5__long__stop0.01,15m,6,0.5,long,0.01,5.0,-25.24682982351921,-1.5221610950539612,25.807125645610565,101069,1255,0,60,-0.4207804970586535,-0.411617222712139,-0.3999332884051223,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.01,15m,6,0.5,long_short,0.01,5.0,-25.251639734228707,-1.5274432561523146,25.80409137857509,203711,1255,0,60,-0.42086066223714513,-0.40733608120450965,-0.39766158265216606,next_bar_close,False,True,0
15m__r6__z1__long__stop0.005,15m,6,1.0,long,0.005,5.0,-25.293079555956517,-1.6183670056510941,25.776459593486077,55105,1255,0,60,-0.42155132593260863,-0.41829209815781193,-0.4106055685012464,next_bar_close,False,False,0
15m__r6__z0.5__long_short__stop0.02,15m,6,0.5,long_short,0.02,5.0,-25.446662225254503,-1.7224657471781113,25.9562574333163,203711,1255,0,60,-0.424111037087575,-0.4074623895854898,-0.3901858749831067,next_bar_close,False,True,0
15m__r6__z0.5__long__stop0.02,15m,6,0.5,long,0.02,5.0,-25.477454349098583,-1.7527856206333312,26.001069455673175,101069,1255,0,60,-0.42462423915164305,-0.4076697766830543,-0.3938039589389524,next_bar_close,False,False,0
15m__r6__z1__long_short__stop0.01,15m,6,1.0,long_short,0.01,5.0,-25.4968056927822,-1.7725533850822168,26.117907459001305,109738,1255,0,60,-0.42494676154636996,-0.4144892191675392,-0.40254231985342415,next_bar_close,False,True,0
15m__r6__z1__long__stop0.01,15m,6,1.0,long,0.01,5.0,-25.561853613663928,-1.8871410633585082,26.165574850332295,55105,1255,0,60,-0.42603089356106544,-0.43111080852602507,-0.40023711855033167,next_bar_close,False,False,0
15m__r6__z1__long_short__stop0.02,15m,6,1.0,long_short,0.02,5.0,-25.72707268107545,-2.00282037337547,26.28917740678218,109738,1255,0,60,-0.4287845446845908,-0.40850329167187827,-0.3935856284866996,next_bar_close,False,True,0
15m__r6__z1__long__stop0.02,15m,6,1.0,long,0.02,5.0,-25.816064775109815,-2.141352224804395,26.36968471976396,55105,1255,0,60,-0.43026774625183034,-0.4138691423084272,-0.3920733810032975,next_bar_close,False,False,0
15m__r3__z0__long_short__stop0.005,15m,3,0.0,long_short,0.005,5.0,-28.32933668845938,-0.839844069743276,29.04023137511037,599635,1255,0,60,-0.47215561147432294,-0.4666813071619529,-0.45417917812556863,next_bar_close,False,True,0
15m__r3__z0__long_short__stop0.01,15m,3,0.0,long_short,0.01,5.0,-28.337970526985902,-0.8484779082697961,29.147577031721244,599635,1255,0,60,-0.4722995087830984,-0.45969448456705386,-0.46271537627630765,next_bar_close,False,True,0
15m__r3__z0__long__stop0.005,15m,3,0.0,long,0.005,5.0,-28.3699429198461,-0.8802797263378184,29.08590054746635,296558,1255,0,60,-0.472832381997435,-0.46197321219498355,-0.45538172610342015,next_bar_close,False,False,0
15m__r3__z0__long__stop0.01,15m,3,0.0,long,0.01,5.0,-28.437903655753104,-0.9482404622448205,29.252172093847683,296558,1255,0,60,-0.4739650609292184,-0.4574541931052144,-0.46166343225534384,next_bar_close,False,False,0
15m__r3__z0.5__long_short__stop0.005,15m,3,0.5,long_short,0.005,5.0,-28.510364071561607,-1.0207048417580533,29.268025935687497,237448,1255,0,60,-0.4751727345260267,-0.45938057764443196,-0.4547636391859395,next_bar_close,False,True,0
15m__r3__z0.5__long_short__stop0.01,15m,3,0.5,long_short,0.01,5.0,-28.541417522074585,-1.0517582922710313,29.428147049355466,237448,1255,0,60,-0.47569029203457647,-0.45165721475925785,-0.4654245687122724,next_bar_close,False,True,0
15m__r3__z0.5__long__stop0.005,15m,3,0.5,long,0.005,5.0,-28.577739130032853,-1.0878336787522327,29.319632216427067,118066,1255,0,60,-0.47629565216721415,-0.4548801875067929,-0.4542765956237172,next_bar_close,False,False,0
15m__r3__z0.5__long__stop0.01,15m,3,0.5,long,0.01,5.0,-28.618985151026962,-1.1290796997463393,29.470605399042494,118066,1255,0,60,-0.47698308585044935,-0.46074187901070923,-0.45992895115894683,next_bar_close,False,False,0
15m__r3__z1__long_short__stop0.01,15m,3,1.0,long_short,0.01,5.0,-28.65347533951794,-1.1638296308970255,29.69472334480897,127559,1255,0,60,-0.47755792232529903,-0.4502741361911529,-0.4724878916154113,next_bar_close,False,True,0
15m__r3__z1__long_short__stop0.005,15m,3,1.0,long_short,0.005,5.0,-28.66069608804911,-1.1710503794281983,29.54570480053571,127559,1255,0,60,-0.47767826813415193,-0.4697301218253984,-0.4576998244590928,next_bar_close,False,True,0
15m__r3__z1__long__stop0.01,15m,3,1.0,long,0.01,5.0,-28.698987385455624,-1.2699873854556225,29.71587024359293,64113,1255,0,60,-0.4783164564242604,-0.4671839357136871,-0.467382609336404,next_bar_close,False,False,0
15m__r3__z1__long__stop0.005,15m,3,1.0,long,0.005,5.0,-28.71498281798677,-1.2859828179867707,29.585003312310718,64113,1255,0,60,-0.4785830469664462,-0.47104029874622044,-0.4538171085797651,next_bar_close,False,False,0
15m__r3__z0__long_short__stop0.02,15m,3,0.0,long_short,0.02,5.0,-28.86199307740543,-1.3725004586893221,29.65910630411391,599635,1255,0,60,-0.4810332179567571,-0.4633400952586202,-0.4610758082474707,next_bar_close,False,True,0
