variant,green_bp,rvol,target_bp,hold,cost_bp,trades,trades_per_session,net_return,mean_trade_bp,target_fill_proxy_rate,forced_exit_rate,green_trade_fraction,positive_months,max_drawdown
g0_rv1_t5_h10_c5,0,1.0,5,10,5,2145,34.04761904761905,-1.411024332385965,-6.5782020157853855,0.8228438228438228,0.17715617715617715,0.8228438228438228,0,1.4110243323859648
g5_rv1_t5_h5_c5,5,1.0,5,5,5,2077,32.96825396825397,-1.4136560993538758,-6.806240247250244,0.7583052479537795,0.2416947520462205,0.7583052479537795,0,1.4136560993538758
g5_rv1_t2_h5_c5,5,1.0,2,5,5,2179,34.58730158730159,-1.4390665010888117,-6.604251955432821,0.8228545204222121,0.17714547957778798,0.8228545204222121,0,1.4390665010888122
g20_rv0_t5_h1_c5,20,0.0,5,1,5,2077,32.96825396825397,-1.4555232523079134,-7.007815369802183,0.5830524795377949,0.4169475204622051,0.5830524795377949,0,1.464316224853734
g5_rv1_t15_h5_c5,5,1.0,15,5,5,1841,29.22222222222222,-1.4557797431890842,-7.907548849479002,0.5562194459532862,0.44378055404671374,0.5822922324823465,0,1.4557797431890847
g10_rv1_t5_h1_c5,10,1.0,5,1,5,1949,30.936507936507937,-1.4629883733175344,-7.506353890803152,0.538737814263725,0.46126218573627503,0.538737814263725,0,1.462988373317534
g5_rv1_t10_h5_c5,5,1.0,10,5,5,1944,30.857142857142858,-1.4825885618630519,-7.626484371723518,0.6486625514403292,0.3513374485596708,0.654835390946502,0,1.4825885618630519
g0_rv1_t2_h10_c5,0,1.0,2,10,5,2342,37.17460317460318,-1.492674950140486,-6.373505337918386,0.8689154568744663,0.13108454312553372,0.8689154568744663,0,1.4926749501404857
g10_rv0_t15_h10_c5,10,0.0,15,10,5,2463,39.095238095238095,-1.5048926531663698,-6.109998591824482,0.682907023954527,0.317092976045473,0.6950872919204223,0,1.5095686182102404
g5_rv1_t2_h3_c5,5,1.0,2,3,5,2290,36.34920634920635,-1.5076433474903745,-6.583595403888098,0.7812227074235808,0.2187772925764192,0.7812227074235808,0,1.5076433474903745
g5_rv1_t5_h3_c5,5,1.0,5,3,5,2222,35.26984126984127,-1.5774577496510567,-7.099269800409796,0.693969396939694,0.30603060306030605,0.693969396939694,0,1.5774577496510567
g5_rv1_t10_h3_c5,5,1.0,10,3,5,2120,33.65079365079365,-1.5925109680885423,-7.511844189096897,0.5745283018867925,0.42547169811320756,0.5830188679245283,0,1.592510968088542
g0_rv1_t15_h5_c5,0,1.0,15,5,5,2130,33.80952380952381,-1.5954112171418606,-7.490193507708266,0.5507042253521127,0.44929577464788734,0.5826291079812207,0,1.5954112171418608
g10_rv1_t10_h1_c5,10,1.0,10,1,5,1949,30.936507936507937,-1.5997300225082332,-8.207952911791859,0.3719856336582863,0.6280143663417137,0.39148281169830684,0,1.5997300225082327
g5_rv1_t15_h3_c5,5,1.0,15,3,5,2044,32.44444444444444,-1.6343936970696453,-7.996055269420965,0.4608610567514677,0.5391389432485323,0.4965753424657534,0,1.634393697069645
g0_rv1_t10_h5_c5,0,1.0,10,5,5,2271,36.04761904761905,-1.6519847714312366,-7.274261432986511,0.647732276530163,0.3522677234698371,0.655217965653897,0,1.6519847714312363
g20_rv0_t10_h1_c5,20,0.0,10,1,5,2077,32.96825396825397,-1.652431397035079,-7.955856509557434,0.41405873856523834,0.5859412614347617,0.42946557534906116,0,1.6650026363598143
g10_rv1_t15_h1_c5,10,1.0,15,1,5,1949,30.936507936507937,-1.6726993074469674,-8.582346369661197,0.2591072344792201,0.7408927655207799,0.3288866085171883,0,1.6726993074469672
g10_rv0_t10_h10_c5,10,0.0,10,10,5,2710,43.01587301587302,-1.6937685706640961,-6.250068526435779,0.7538745387453875,0.24612546125461254,0.7586715867158672,0,1.702261805988667
g0_rv1_t5_h5_c5,0,1.0,5,5,5,2471,39.22222222222222,-1.7090917491616953,-6.916599551443525,0.7507082152974505,0.24929178470254956,0.7507082152974505,0,1.7090917491616953
g20_rv0_t15_h1_c5,20,0.0,15,1,5,2077,32.96825396825397,-1.7263781255863355,-8.311883127522078,0.2994703899855561,0.7005296100144439,0.36013480982185847,0,1.741453994741012
g0_rv1_t2_h5_c5,0,1.0,2,5,5,2605,41.34920634920635,-1.732173950565632,-6.649420155722196,0.8161228406909788,0.18387715930902113,0.8161228406909788,0,1.7321739505656315
g0_rv1_t10_h3_c5,0,1.0,10,3,5,2515,39.92063492063492,-1.8108684998639408,-7.200272365264178,0.5666003976143141,0.43339960238568587,0.5765407554671969,0,1.8108684998639406
g0_rv1_t2_h3_c5,0,1.0,2,3,5,2763,43.857142857142854,-1.8335348989252647,-6.636029312071171,0.7734346724574738,0.22656532754252623,0.7734346724574738,0,1.8335348989252649
g5_rv1_t2_h1_c5,5,1.0,2,1,5,2531,40.17460317460318,-1.8495822410941298,-7.307713319218213,0.6329514026076649,0.36704859739233503,0.6329514026076649,0,1.8495822410941294
g5_rv0_t15_h10_c5,5,0.0,15,10,5,2905,46.111111111111114,-1.8663613643353454,-6.42465185657606,0.6750430292598967,0.32495697074010327,0.6874354561101549,0,1.8866827912005735
g0_rv1_t5_h3_c5,0,1.0,5,3,5,2665,42.301587301587304,-1.8664209010466077,-7.003455538636427,0.6900562851782364,0.3099437148217636,0.6900562851782364,0,1.8664209010466082
g0_rv1_t15_h3_c5,0,1.0,15,3,5,2430,38.57142857142857,-1.9056379897014395,-7.84213164486189,0.44897119341563785,0.5510288065843622,0.4901234567901235,0,1.9056379897014386
g10_rv0_t5_h10_c5,10,0.0,5,10,5,3058,48.53968253968254,-1.9060341436299648,-6.232943569751357,0.8293001962066711,0.17069980379332897,0.8293001962066711,0,1.92474256762509
g5_rv1_t5_h1_c5,5,1.0,5,1,5,2531,40.17460317460318,-1.9444979601504189,-7.682726037733776,0.51244567364678,0.48755432635322005,0.51244567364678,0,1.9444979601504189
g10_rv0_t2_h10_c5,10,0.0,2,10,5,3377,53.6031746031746,-2.048831623238704,-6.067016947701226,0.8803671898134439,0.11963281018655611,0.8803671898134439,0,2.0509185984655387
g5_rv0_t10_h10_c5,5,0.0,10,10,5,3263,51.79365079365079,-2.061968443632044,-6.3192413228073665,0.7471651854121973,0.25283481458780266,0.7499233833895188,0,2.096358212110066
g10_rv0_t15_h5_c5,10,0.0,15,5,5,3045,48.333333333333336,-2.111348467319627,-6.933820910737691,0.5605911330049261,0.43940886699507387,0.5865353037766831,0,2.1359412301901037
g5_rv1_t10_h1_c5,5,1.0,10,1,5,2531,40.17460317460318,-2.120124079531891,-8.376626153820194,0.34650335835638085,0.6534966416436191,0.3662583958909522,0,2.120124079531891
g10_rv0_t5_h5_c5,10,0.0,5,5,5,3526,55.96825396825397,-2.229345873413841,-6.322591813425528,0.7648893930799773,0.2351106069200227,0.7648893930799773,0,2.2575634308769805
g0_rv0_t15_h10_c5,0,0.0,15,10,5,3211,50.96825396825397,-2.2354847460943303,-6.9619581005740585,0.6636561818748054,0.33634381812519465,0.6754905014014326,0,2.2934613393418255
g5_rv1_t15_h1_c5,5,1.0,15,1,5,2531,40.17460317460318,-2.238639474527087,-8.844881369131123,0.2299486369024101,0.7700513630975899,0.305807981035164,0,2.238639474527087
g10_rv0_t2_h5_c5,10,0.0,2,5,5,3761,59.698412698412696,-2.2616996052357106,-6.013559173718985,0.8364796596649827,0.16352034033501728,0.8364796596649827,0,2.276761606229054
g10_rv0_t10_h5_c5,10,0.0,10,5,5,3237,51.38095238095238,-2.2814157060707645,-7.047932363517962,0.6561631139944393,0.3438368860055607,0.6611059623107816,0,2.309161044244324
g5_rv0_t5_h10_c5,5,0.0,5,10,5,3784,60.06349206349206,-2.3721539246133116,-6.26890572043687,0.8255813953488372,0.1744186046511628,0.8255813953488372,0,2.447928984995099
g0_rv0_t10_h10_c5,0,0.0,10,10,5,3633,57.666666666666664,-2.3855320745151705,-6.5662870204105985,0.740710156895128,0.259289843104872,0.7431874483897605,0,2.4804447680728217
g0_rv1_t2_h1_c5,0,1.0,2,1,5,3135,49.76190476190476,-2.388798073140038,-7.619770568229787,0.6121212121212121,0.3878787878787879,0.6121212121212121,0,2.3887980731400384
g10_rv0_t2_h3_c5,10,0.0,2,3,5,4023,63.857142857142854,-2.4022980696804415,-5.971409569178329,0.7949291573452647,0.20507084265473527,0.7949291573452647,0,2.4163701062488676
g0_rv1_t5_h1_c5,0,1.0,5,1,5,3135,49.76190476190476,-2.5343828627372442,-8.08415586200078,0.4851674641148325,0.5148325358851674,0.4851674641148325,0,2.534382862737245
g10_rv0_t5_h3_c5,10,0.0,5,3,5,3871,61.44444444444444,-2.5405331842684706,-6.5629893677821505,0.7003358305347456,0.2996641694652545,0.7003358305347456,0,2.5687157663924745
g5_rv0_t2_h10_c5,5,0.0,2,10,5,4256,67.55555555555556,-2.6537621897171837,-6.235343490876842,0.8717105263157895,0.12828947368421054,0.8717105263157895,0,2.694166305583617
g10_rv0_t10_h3_c5,10,0.0,10,3,5,3665,58.17460317460318,-2.707660574706836,-7.387886970550712,0.5697135061391542,0.43028649386084583,0.5789904502046385,0,2.74618981757214
g0_rv1_t10_h1_c5,0,1.0,10,1,5,3135,49.76190476190476,-2.7160079658878664,-8.663502283533864,0.3259968102073365,0.6740031897926635,0.3496012759170654,0,2.716007965887866
g10_rv0_t15_h3_c5,10,0.0,15,3,5,3525,55.95238095238095,-2.720688747771393,-7.718265951124518,0.45872340425531916,0.5412765957446809,0.4975886524822695,0,2.7607643877624755
g0_rv0_t5_h10_c5,0,0.0,5,10,5,4309,68.39682539682539,-2.7207757041717446,-6.314169654610686,0.8182873056393595,0.18171269436064053,0.8182873056393595,0,2.8676335457553486
g0_rv1_t15_h1_c5,0,1.0,15,1,5,3135,49.76190476190476,-2.853556922366674,-9.102254935778864,0.21499202551834132,0.7850079744816587,0.2934609250398724,0,2.853556922366674
g0_rv0_t2_h10_c5,0,0.0,2,10,5,4949,78.55555555555556,-2.900702389227725,-5.861188905289403,0.8708830066680138,0.12911699333198626,0.8708830066680138,0,2.9957314090624783
g5_rv0_t15_h5_c5,5,0.0,15,5,5,3796,60.25396825396825,-2.9042570272883497,-7.650835161455084,0.5384615384615384,0.46153846153846156,0.5634878819810326,0,2.932728189688097
g5_rv0_t5_h5_c5,5,0.0,5,5,5,4548,72.19047619047619,-2.92622423241035,-6.434090220779133,0.7535180299032542,0.24648197009674583,0.7535180299032542,0,3.021963257374013
g5_rv0_t10_h5_c5,5,0.0,10,5,5,4089,64.9047619047619,-2.9364000491342357,-7.18121802184944,0.6368305209097579,0.3631694790902421,0.6424553680606505,0,3.0021113785347007
g10_rv0_t2_h1_c5,10,0.0,2,1,5,4489,71.25396825396825,-2.987441818263102,-6.655027440995996,0.6429048785921141,0.35709512140788596,0.6429048785921141,0,3.0707277405567495
g5_rv0_t2_h5_c5,5,0.0,2,5,5,4911,77.95238095238095,-3.0688235649746414,-6.248877143096398,0.8220321726735899,0.1779678273264101,0.8220321726735899,0,3.13919884633397
g0_rv0_t10_h5_c5,0,0.0,10,5,5,4730,75.07936507936508,-3.185420747282789,-6.734504751126404,0.6405919661733616,0.3594080338266385,0.647568710359408,0,3.3208751125359446
g10_rv0_t5_h1_c5,10,0.0,5,1,5,4489,71.25396825396825,-3.3110918338497317,-7.376012104811164,0.511249721541546,0.488750278458454,0.511249721541546,0,3.4205274527569705
g5_rv0_t2_h3_c5,5,0.0,2,3,5,5360,85.07936507936508,-3.3356238127604096,-6.223178755150018,0.7759328358208956,0.22406716417910447,0.7759328358208956,0,3.419923910577785
g0_rv0_t15_h5_c5,0,0.0,15,5,5,4345,68.96825396825396,-3.379417288752869,-7.777715279062988,0.5307249712313004,0.46927502876869964,0.5576524741081703,0,3.5200082077997155
g0_rv0_t5_h5_c5,0,0.0,5,5,5,5356,85.01587301587301,-3.4037159890864075,-6.354958904194189,0.748319641523525,0.25168035847647496,0.748319641523525,0,3.561100528937104
g5_rv0_t5_h3_c5,5,0.0,5,3,5,5094,80.85714285714286,-3.4288406136146126,-6.7311358728202055,0.6833529642716922,0.3166470357283078,0.6833529642716922,0,3.530870011161498
g5_rv0_t10_h3_c5,5,0.0,10,3,5,4756,75.4920634920635,-3.5131451564803866,-7.386764416485253,0.5496215306980656,0.4503784693019344,0.5603448275862069,0,3.6105636020129728
g0_rv0_t2_h5_c5,0,0.0,2,5,5,5926,94.06349206349206,-3.525875756720767,-5.949840966454214,0.8211272359095512,0.17887276409044886,0.8211272359095512,0,3.6366847151594777
g5_rv0_t15_h3_c5,5,0.0,15,3,5,4538,72.03174603174604,-3.6877916922834295,-8.126469132400683,0.43102688408990747,0.5689731159100926,0.4713530189510798,0,3.7524801711806695
g10_rv0_t10_h1_c5,10,0.0,10,1,5,4489,71.25396825396825,-3.7255234375544575,-8.299227974057603,0.3415014479839608,0.6584985520160392,0.3653374916462464,0,3.8056653607158375
g10_rv0_t15_h1_c5,10,0.0,15,1,5,4489,71.25396825396825,-3.9289955929107983,-8.752496308556022,0.23078636667409222,0.7692136333259078,0.30541323234573403,0,4.03114664591227
g0_rv0_t10_h3_c5,0,0.0,10,3,5,5657,89.7936507936508,-3.9728167910113177,-7.0228332879818245,0.5432207884037475,0.45677921159625245,0.5559483825349125,0,4.234412790893031
g0_rv0_t2_h3_c5,0,0.0,2,3,5,6570,104.28571428571429,-4.0482978674205565,-6.161792796682735,0.7668188736681887,0.23318112633181126,0.7668188736681887,0,4.215144507519079
g0_rv0_t5_h3_c5,0,0.0,5,3,5,6133,97.34920634920636,-4.090595595588905,-6.669811830407475,0.674547529757052,0.325452470242948,0.674547529757052,0,4.3452820581879115
g0_rv0_t15_h3_c5,0,0.0,15,3,5,5373,85.28571428571429,-4.248057175979719,-7.906304068452855,0.4193188163037409,0.5806811836962591,0.4615670947329239,0,4.442049466149311
g5_rv0_t2_h1_c5,5,0.0,2,1,5,6280,99.68253968253968,-4.339706259473422,-6.910360285785704,0.6159235668789809,0.38407643312101913,0.6159235668789809,0,4.525555181063206
g5_rv0_t5_h1_c5,5,0.0,5,1,5,6280,99.68253968253968,-4.753542277662621,-7.5693348370423905,0.48439490445859873,0.5156050955414013,0.48439490445859873,0,4.997405788337935
g5_rv0_t10_h1_c5,5,0.0,10,1,5,6280,99.68253968253968,-5.340256712830376,-8.503593491768115,0.3106687898089172,0.6893312101910828,0.3374203821656051,0,5.553420798295129
g5_rv0_t15_h1_c5,5,0.0,15,1,5,6280,99.68253968253968,-5.640525733711057,-8.981728875336078,0.20031847133757963,0.7996815286624204,0.28264331210191085,0,5.914343113197741
g0_rv0_t2_h1_c5,0,0.0,2,1,5,8085,128.33333333333334,-5.640635957617295,-6.976667851103643,0.5983920841063698,0.40160791589363015,0.5983920841063698,0,5.977680231789554
g0_rv0_t5_h1_c5,0,0.0,5,1,5,8085,128.33333333333334,-6.231803018533094,-7.707857784209146,0.45912183055040195,0.540878169449598,0.45912183055040195,0,6.716709724229082
g0_rv0_t10_h1_c5,0,0.0,10,1,5,8085,128.33333333333334,-6.851531806366459,-8.474374528591786,0.2923933209647495,0.7076066790352504,0.321830550401979,0,7.307719536427071
g0_rv0_t15_h1_c5,0,0.0,15,1,5,8085,128.33333333333334,-7.2271204630162345,-8.938924505895157,0.18552875695732837,0.8144712430426716,0.26975881261595547,0,7.7868100557010145
