variant,pair,threshold_bp,hold_min,confirmation,overshoot_bp,cost_bp_side,trades,trades_per_session,gross_return,net_return,recent12_return,recent18_return,mean_trade_bp,green_all_days,green_active_days,positive_month_fraction,positive_week_fraction,max_drawdown,recovery_sessions,block_returns,worst_day
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,10,10,102,0.0595446584938704,0.14281343276504144,-0.061186567234958744,0.0,-0.155769770179647,-5.998683062250857,0.011091652072387624,0.4634146341463415,0.07228915662650602,0.025069637883008356,0.4099961159692706,,"[0.12931131032922305, -0.015926060349442994, -0.1745718172147388]",-0.282787451108912
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,20,2,44,0.02568593111500292,0.043753146491598116,0.02615314649159814,0.0,-0.051151128471420476,5.943896929908669,0.005253940455341506,0.5625,0.03614457831325301,0.011142061281337047,0.3066455689478376,,"[0.05546185234670439, 0.02184242261631422, -0.051151128471420476]",-0.20979205150475663
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,20,5,44,0.02568593111500292,0.043753146491598116,-0.000246853508401923,0.0,-0.055951128471420475,-0.05610307009134614,0.005253940455341506,0.5625,0.03614457831325301,0.011142061281337047,0.318677986953593,,"[0.035061852346704336, 0.020642422616314215, -0.055951128471420475]",-0.21099205150475664
QQQ_TQQQ_SQQQ_reversal_t30_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,30,20,one_bar_opposite,20,10,44,0.02568593111500292,0.043753146491598116,-0.04424685350840196,0.0,-0.06395112847142048,-10.056103070091355,0.005253940455341506,0.5625,0.03614457831325301,0.011142061281337047,0.33929461488242735,,"[0.0010618523467043062, 0.018642422616314217, -0.06395112847142048]",-0.21299205150475664
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov0,QQQ_TQQQ_SQQQ,40,10,none,0,2,384,0.22416812609457093,0.4310391465847644,0.27743914658476443,-0.039740366629537636,-0.14110194066681805,7.224977775644913,0.04319906596614127,0.5174825174825175,0.26506024096385544,0.13649025069637882,0.18001684188879222,,"[0.22837225107235987, 0.12916981414925643, -0.0801029186368518]",-0.15134265418885223
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov0,QQQ_TQQQ_SQQQ,40,10,none,0,5,384,0.22416812609457093,0.4310391465847644,0.04703914658476405,-0.04454036662953764,-0.17590194066681808,1.2249777756448972,0.0396964389959136,0.4755244755244755,0.2289156626506024,0.12534818941504178,0.23839850929921935,,"[0.10537225107235959, 0.06076981414925631, -0.11910291863685185]",-0.16274265418885225
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov0,QQQ_TQQQ_SQQQ,40,10,none,0,10,384,0.22416812609457093,0.4310391465847644,-0.33696085341523613,-0.05254036662953765,-0.23390194066681813,-8.775022224355109,0.03327495621716287,0.3986013986013986,0.1927710843373494,0.09749303621169916,0.4043917228492889,,"[-0.0996277489276405, -0.05323018585074371, -0.1841029186368519]",-0.18174265418885227
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov10,QQQ_TQQQ_SQQQ,40,10,none,10,2,121,0.07063631056625802,0.13685092353695827,0.0884509235369583,0.0,0.07533640669180067,7.30999368074035,0.009340338587273789,0.38095238095238093,0.08433734939759036,0.027855153203342618,0.23509655071482732,,"[-0.011159496136863456, 0.020746889055433645, 0.07886353061838808]",-0.09238558089225493
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov10,QQQ_TQQQ_SQQQ,40,10,none,10,5,121,0.07063631056625802,0.13685092353695827,0.01585092353695816,0.0,0.06513640669180065,1.3099936807403438,0.009340338587273789,0.38095238095238093,0.08433734939759036,0.027855153203342618,0.2706026138996081,,"[-0.06035949613686353, 0.008746889055433638, 0.06746353061838806]",-0.09598558089225495
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov10,QQQ_TQQQ_SQQQ,40,10,none,10,10,121,0.07063631056625802,0.13685092353695827,-0.10514907646304192,0.0,0.04813640669180064,-8.690006319259664,0.008756567425569177,0.35714285714285715,0.07228915662650602,0.025069637883008356,0.3357302707101586,,"[-0.14235949613686358, -0.011253110944566371, 0.04846353061838804]",-0.10198558089225496
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov20,QQQ_TQQQ_SQQQ,40,10,none,20,2,60,0.03502626970227671,0.15800676986386253,0.1340067698638625,0.0,0.09398303298466384,22.334461643977093,0.005837711617046118,0.5555555555555556,0.04819277108433735,0.013927576601671309,0.1827104983653651,1.0,"[0.012735315648956259, 0.006821288363109603, 0.11445016585179667]",-0.09286402193355822
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov20,QQQ_TQQQ_SQQQ,40,10,none,20,5,60,0.03502626970227671,0.15800676986386253,0.09800676986386248,0.0,0.08678303298466383,16.33446164397708,0.005837711617046118,0.5555555555555556,0.03614457831325301,0.013927576601671309,0.19377879507606963,1.0,"[-0.014264684351043777, 0.0056212883631096, 0.10665016585179665]",-0.09406402193355823
QQQ_TQQQ_SQQQ_reversal_t40_h10_none_ov20,QQQ_TQQQ_SQQQ,40,10,none,20,10,60,0.03502626970227671,0.15800676986386253,0.03800676986386245,0.0,0.07478303298466382,6.33446164397707,0.004086398131932283,0.3888888888888889,0.03614457831325301,0.013927576601671309,0.21944807812013747,2.0,"[-0.05926468435104379, 0.0036212883631095982, 0.09365016585179664]",-0.09606402193355823
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,0,2,223,0.13018096906012844,0.46594550058068007,0.3767455005806801,-0.0029399350302696577,-0.0875695576517012,16.894417066398212,0.027437244600116754,0.5222222222222223,0.24096385542168675,0.08356545961002786,0.15055261066435924,1.0,"[0.33305872848433893, 0.08977761006104458, -0.04609083796470341]",-0.11187996664265475
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,0,5,223,0.13018096906012844,0.46594550058068007,0.24294550058067987,-0.004139935030269657,-0.10496955765170124,10.8944170663982,0.026853473438412143,0.5111111111111111,0.21686746987951808,0.07520891364902507,0.16842370858332342,1.0,"[0.25625872848433884, 0.053177610061044496, -0.06649083796470345]",-0.12087996664265477
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,0,10,223,0.13018096906012844,0.46594550058068007,0.019945500580679815,-0.0061399350302696575,-0.13396955765170127,0.894417066398194,0.024518388791593695,0.4666666666666667,0.18072289156626506,0.07242339832869081,0.19971205322387428,1.0,"[0.12825872848433884, -0.007822389938955534, -0.10049083796470348]",-0.13587996664265478
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,10,2,72,0.04203152364273205,0.3189688137350801,0.29016881373508013,0.0,-0.000689885045017033,40.301224129872246,0.008172796263864565,0.5185185185185185,0.03614457831325301,0.016713091922005572,0.11624243476424713,,"[0.23061633362307157, 0.06024236515702559, -0.000689885045017033]",-0.053707731761881344
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,10,5,72,0.04203152364273205,0.3189688137350801,0.24696881373508006,0.0,-0.007289885045017042,34.30122412987223,0.008172796263864565,0.5185185185185185,0.03614457831325301,0.016713091922005572,0.12467794880848365,,"[0.20061633362307152, 0.053642365157025584, -0.007289885045017042]",-0.05490773176188135
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,10,10,72,0.04203152364273205,0.3189688137350801,0.17496881373508,0.0,-0.01828988504501705,24.301224129872224,0.008172796263864565,0.5185185185185185,0.03614457831325301,0.016713091922005572,0.14310119855845513,,"[0.15061633362307147, 0.042642365157025575, -0.01828988504501705]",-0.05905516489764917
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,20,2,37,0.021599532983070636,0.08584800390372194,0.07104800390372196,0.0,-0.03813065952927906,19.20216321722215,0.004670169293636894,0.6153846153846154,0.024096385542168676,0.011142061281337047,0.14555598071400308,,"[0.08350212852972114, 0.02567653490327988, -0.03813065952927906]",-0.11690576739173916
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,20,5,37,0.021599532983070636,0.08584800390372194,0.048848003903721904,0.0,-0.04233065952927906,13.202163217222136,0.004086398131932283,0.5384615384615384,0.024096385542168676,0.011142061281337047,0.15092465323919085,,"[0.06610212852972108, 0.02507653490327988, -0.04233065952927906]",-0.11810576739173917
QQQ_TQQQ_SQQQ_reversal_t40_h10_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,10,one_bar_opposite,20,10,37,0.021599532983070636,0.08584800390372194,0.011848003903721906,0.0,-0.049330659529279064,3.202163217222135,0.004086398131932283,0.5384615384615384,0.024096385542168676,0.011142061281337047,0.16022943572234236,,"[0.03710212852972109, 0.024076534903279878, -0.049330659529279064]",-0.12010576739173917
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov0,QQQ_TQQQ_SQQQ,40,15,none,0,2,334,0.19497956800934033,1.056543069614249,0.9229430696142489,-0.02877995135483616,0.5222696539238179,27.63302603635477,0.040280210157618214,0.4825174825174825,0.27710843373493976,0.116991643454039,0.2098814640747707,4.0,"[0.06454951172936732, 0.29301666839278534, 0.5653768894920964]",-0.06692179010457451
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov0,QQQ_TQQQ_SQQQ,40,15,none,0,5,334,0.19497956800934033,1.056543069614249,0.7225430696142487,-0.03357995135483616,0.4916696539238178,21.633026036354753,0.03677758318739054,0.4405594405594406,0.24096385542168675,0.10863509749303621,0.27142880932247243,117.0,"[-0.03805048827063284, 0.23001666839278523, 0.5305768894920964]",-0.07412179010457454
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov0,QQQ_TQQQ_SQQQ,40,15,none,0,10,334,0.19497956800934033,1.056543069614249,0.38854306961424856,-0.041579951354836164,0.44066965392381774,11.633026036354746,0.03502626970227671,0.4195804195804196,0.21686746987951808,0.10584958217270195,0.3845622427662223,571.0,"[-0.20905048827063294, 0.1250166683927852, 0.4725768894920963]",-0.08612179010457455
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov10,QQQ_TQQQ_SQQQ,40,15,none,10,2,110,0.0642148277875073,0.14749274697005754,0.10349274697005753,0.0,0.12402619904529986,9.408431542732506,0.010507880910683012,0.42857142857142855,0.08433734939759036,0.027855153203342618,0.24710941502696218,,"[-0.0757110540843041, 0.06531369878369221, 0.11389010227066944]",-0.08612049288358345
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov10,QQQ_TQQQ_SQQQ,40,15,none,10,5,110,0.0642148277875073,0.14749274697005754,0.037492746970057444,0.0,0.11622619904529985,3.408431542732495,0.0099241097489784,0.40476190476190477,0.08433734939759036,0.025069637883008356,0.2677904211424448,,"[-0.12071105408430416, 0.05331369878369219, 0.10489010227066942]",-0.09032049288358346
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov10,QQQ_TQQQ_SQQQ,40,15,none,10,10,110,0.0642148277875073,0.14749274697005754,-0.07250725302994265,0.0,0.10322619904529984,-6.591568457267513,0.008172796263864565,0.3333333333333333,0.060240963855421686,0.019498607242339833,0.3051776791127631,,"[-0.19571105408430423, 0.03331369878369217, 0.0898901022706694]",-0.09732049288358346
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov20,QQQ_TQQQ_SQQQ,40,15,none,20,2,56,0.03269118505545826,0.21227812922426592,0.18987812922426595,0.0,0.041271078998402974,33.9068087900475,0.005253940455341506,0.5,0.04819277108433735,0.016713091922005572,0.2125129651386766,,"[0.11870985943830505, 0.01817597866634571, 0.052992291119615176]",-0.1393548791092982
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov20,QQQ_TQQQ_SQQQ,40,15,none,20,5,56,0.03269118505545826,0.21227812922426592,0.15627812922426587,0.0,0.03527107899840298,27.906808790047478,0.005253940455341506,0.5,0.04819277108433735,0.016713091922005572,0.22217989712598218,,"[0.09290985943830499, 0.016975978666345704, 0.04639229111961518]",-0.1405548791092982
QQQ_TQQQ_SQQQ_reversal_t40_h15_none_ov20,QQQ_TQQQ_SQQQ,40,15,none,20,10,56,0.03269118505545826,0.21227812922426592,0.10027812922426582,0.0,0.025271078998402974,17.906808790047467,0.005253940455341506,0.5,0.04819277108433735,0.016713091922005572,0.23915952254962114,,"[0.04990985943830495, 0.014975978666345703, 0.03539229111961517]",-0.1425548791092982
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,0,2,206,0.12025685931115003,0.7685590482537299,0.6861590482537301,0.006207813927352835,0.0551523810300878,33.30869166280243,0.03210741389375365,0.6111111111111112,0.26506024096385544,0.10306406685236769,0.07436331102627135,79.0,"[0.35970378459524155, 0.22631060782507623, 0.10014465583341225]",-0.08653940332502894
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,0,5,206,0.12025685931115003,0.7685590482537299,0.5625590482537297,0.005007813927352835,0.03835238103008776,27.308691662802413,0.030356100408639813,0.5777777777777777,0.25301204819277107,0.0947075208913649,0.08411774547332357,60.0,"[0.2907037845952414, 0.19151060782507612, 0.08034465583341222]",-0.08773940332502894
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,0,10,206,0.12025685931115003,0.7685590482537299,0.3565590482537296,0.003007813927352835,0.010352381030087737,17.308691662802403,0.028604786923525978,0.5444444444444444,0.25301204819277107,0.09192200557103064,0.10804756881633784,107.0,"[0.1757037845952413, 0.13351060782507607, 0.0473446558334122]",-0.08973940332502894
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,10,2,68,0.0396964389959136,0.18805555148566355,0.16085555148566355,0.0,-0.10169160957041157,23.65522815965641,0.008756567425569177,0.5555555555555556,0.04819277108433735,0.019498607242339833,0.23788960561026568,,"[0.18036248560532245, 0.08218467545075267, -0.10169160957041157]",-0.19076048119071037
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,10,5,68,0.0396964389959136,0.18805555148566355,0.12005555148566349,0.0,-0.10769160957041157,17.655228159656396,0.008756567425569177,0.5555555555555556,0.04819277108433735,0.019498607242339833,0.2533261826487571,,"[0.15216248560532242, 0.07558467545075265, -0.10769160957041157]",-0.1931604811907104
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,10,10,68,0.0396964389959136,0.18805555148566355,0.05205555148566343,0.0,-0.11769160957041158,7.655228159656387,0.008756567425569177,0.5555555555555556,0.04819277108433735,0.019498607242339833,0.2802114220066226,,"[0.10516248560532238, 0.06458467545075264, -0.11769160957041158]",-0.1971604811907104
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,20,2,37,0.021599532983070636,0.14542013752299376,0.13062013752299376,0.0,-0.045045581832741655,35.30273987107941,0.005253940455341506,0.6923076923076923,0.024096385542168676,0.011142061281337047,0.19546631440727946,,"[0.16134746872495329, 0.014318250630782138, -0.045045581832741655]",-0.16252428146286843
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,20,5,37,0.021599532983070636,0.14542013752299376,0.10842013752299373,0.0,-0.049245581832741636,29.302739871079385,0.005253940455341506,0.6923076923076923,0.024096385542168676,0.011142061281337047,0.2010432370112375,,"[0.14394746872495323, 0.013718250630782136, -0.049245581832741636]",-0.16372428146286844
QQQ_TQQQ_SQQQ_reversal_t40_h15_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,15,one_bar_opposite,20,10,37,0.021599532983070636,0.14542013752299376,0.0714201375229937,0.0,-0.05624558183274164,19.302739871079382,0.004670169293636894,0.6153846153846154,0.024096385542168676,0.011142061281337047,0.21209933565374056,,"[0.1149474687249532, 0.012718250630782137, -0.05624558183274164]",-0.16572428146286844
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov0,QQQ_TQQQ_SQQQ,40,20,none,0,2,312,0.18213660245183888,-0.19209617225489017,-0.3168961722548901,-0.06601484017034179,-0.35292265960749664,-10.15692859791314,0.03852889667250438,0.46153846153846156,0.25301204819277107,0.11142061281337047,0.3690959246588186,,"[-0.2246199899773894, 0.2199103596904422, -0.31218654196794277]",-0.1584528246512758
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov0,QQQ_TQQQ_SQQQ,40,20,none,0,5,312,0.18213660245183888,-0.19209617225489017,-0.5040961722548905,-0.07081484017034179,-0.38052265960749676,-16.156928597913154,0.037361354349095155,0.44755244755244755,0.24096385542168675,0.10306406685236769,0.5060101737162273,,"[-0.31941998997738963, 0.15931035969044205, -0.34398654196794287]",-0.16385282465127582
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov0,QQQ_TQQQ_SQQQ,40,20,none,0,10,312,0.18213660245183888,-0.19209617225489017,-0.8160961722548907,-0.0788148401703418,-0.4265226596074968,-26.156928597913165,0.03502626970227671,0.4195804195804196,0.2289156626506024,0.09192200557103064,0.8164164505336848,,"[-0.47741998997738977, 0.05831035969044196, -0.3969865419679429]",-0.17285282465127583
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov10,QQQ_TQQQ_SQQQ,40,20,none,10,2,102,0.0595446584938704,0.12017625219595274,0.07937625219595275,0.0,0.11043420235767919,7.781985509407132,0.011091652072387624,0.4523809523809524,0.0963855421686747,0.03064066852367688,0.22689813103547055,711.0,"[-0.07313535784352333, 0.0550477615419139, 0.09746384849756219]",-0.05435269549566121
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov10,QQQ_TQQQ_SQQQ,40,20,none,10,5,102,0.0595446584938704,0.12017625219595274,0.018176252195952647,0.0,0.10263420235767917,1.7819855094071224,0.010507880910683012,0.42857142857142855,0.08433734939759036,0.027855153203342618,0.25489115349111213,,"[-0.11393535784352338, 0.043647761541913854, 0.08846384849756217]",-0.05555269549566122
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov10,QQQ_TQQQ_SQQQ,40,20,none,10,10,102,0.0595446584938704,0.12017625219595274,-0.08382374780404744,0.0,0.08963420235767916,-8.218014490592887,0.009340338587273789,0.38095238095238093,0.07228915662650602,0.025069637883008356,0.30394314828689395,,"[-0.18193535784352344, 0.024647761541913837, 0.07346384849756216]",-0.06280954802525618
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov20,QQQ_TQQQ_SQQQ,40,20,none,20,2,51,0.0297723292469352,0.16004159762251235,0.13964159762251238,0.0,0.027606272855016475,27.380705416178884,0.005837711617046118,0.5555555555555556,0.060240963855421686,0.019498607242339833,0.2540416627974491,,"[0.08844782265007801, 0.015129693259609021, 0.036064081712825324]",-0.15854922076324826
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov20,QQQ_TQQQ_SQQQ,40,20,none,20,5,51,0.0297723292469352,0.16004159762251235,0.10904159762251231,0.0,0.021606272855016484,21.380705416178884,0.005837711617046118,0.5555555555555556,0.060240963855421686,0.019498607242339833,0.26627338932445543,,"[0.06564782265007796, 0.013929693259609022, 0.02946408171282533]",-0.15974922076324827
QQQ_TQQQ_SQQQ_reversal_t40_h20_none_ov20,QQQ_TQQQ_SQQQ,40,20,none,20,10,51,0.0297723292469352,0.16004159762251235,0.058041597622512264,0.0,0.011606272855016475,11.380705416178877,0.004670169293636894,0.4444444444444444,0.04819277108433735,0.016713091922005572,0.28849807704641595,,"[0.027647822650077925, 0.011929693259609022, 0.01846408171282532]",-0.16174922076324827
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,0,2,188,0.10974897840046702,0.22995102293283176,0.15475102293283188,-0.0022917579268313167,-0.1857169618002732,8.231437390044245,0.028021015761821366,0.5333333333333333,0.2289156626506024,0.08356545961002786,0.21648523096774505,,"[0.2476650642592536, 0.05586495671334768, -0.14877899803976943]",-0.17604880341611795
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,0,5,188,0.10974897840046702,0.22995102293283176,0.041951022932831594,-0.0034917579268313164,-0.2007169618002732,2.231437390044234,0.026853473438412143,0.5111111111111111,0.21686746987951808,0.07799442896935933,0.2394567368253731,,"[0.1870650642592535, 0.02166495671334756, -0.16677899803976948]",-0.17904880341611795
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov0,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,0,10,188,0.10974897840046702,0.22995102293283176,-0.14604897706716857,-0.0054917579268313164,-0.22571696180027323,-7.768562609955775,0.024518388791593695,0.4666666666666667,0.1927710843373494,0.06406685236768803,0.30076023515460754,,"[0.08606506425925342, -0.035335043286652476, -0.1967789980397695]",-0.18404880341611796
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,10,2,66,0.03852889667250438,0.07262876257889894,0.04622876257889899,0.0,-0.14941793218312227,7.004357966499847,0.0070052539404553416,0.4444444444444444,0.04819277108433735,0.016713091922005572,0.3261527709468155,,"[0.11409975315029902, 0.08154694161172224, -0.14941793218312227]",-0.276387451108912
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,10,5,66,0.03852889667250438,0.07262876257889894,0.0066287625788988835,0.0,-0.15541793218312228,1.0043579664998308,0.0070052539404553416,0.4444444444444444,0.03614457831325301,0.013927576601671309,0.34726991442424926,,"[0.08709975315029894, 0.07494694161172222, -0.15541793218312228]",-0.278787451108912
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov10,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,10,10,66,0.03852889667250438,0.07262876257889894,-0.059371237421101175,0.0,-0.16541793218312228,-8.995642033500177,0.00642148277875073,0.4074074074074074,0.03614457831325301,0.013927576601671309,0.38336778607490396,,"[0.0420997531502989, 0.06394694161172221, -0.16541793218312228]",-0.282787451108912
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,20,2,34,0.0198482194979568,0.018962996844967828,0.0053629968449678475,0.0,-0.046550296706731054,1.5773520132258394,0.0035026269702276708,0.46153846153846156,0.024096385542168676,0.008356545961002786,0.30876109955148745,,"[0.040959214493666914, 0.010954079058031986, -0.046550296706731054]",-0.20979205150475663
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,20,5,34,0.0198482194979568,0.018962996844967828,-0.015037003155032203,0.0,-0.050750296706731035,-4.4226479867741775,0.0035026269702276708,0.46153846153846156,0.024096385542168676,0.008356545961002786,0.3190084939500878,,"[0.02535921449366685, 0.010354079058031984, -0.050750296706731035]",-0.21099205150475664
QQQ_TQQQ_SQQQ_reversal_t40_h20_one_bar_opposite_ov20,QQQ_TQQQ_SQQQ,40,20,one_bar_opposite,20,10,34,0.0198482194979568,0.018962996844967828,-0.04903700315503223,0.0,-0.05775029670673104,-14.422647986774187,0.0035026269702276708,0.46153846153846156,0.012048192771084338,0.008356545961002786,0.33641282048432714,,"[-0.0006407855063331747, 0.009354079058031985, -0.05775029670673104]",-0.21299205150475664
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov0,QQQ_TQQQ_SQQQ,50,10,none,0,2,170,0.099241097489784,0.13120808049763644,0.0632080804976364,-0.005993340480560636,0.05561709099671172,3.718122382213908,0.0198482194979568,0.5151515151515151,0.1686746987951807,0.06685236768802229,0.24596891933144893,1126.0,"[-0.11136548746456376, 0.02128570574490335, 0.15328786221729684]",-0.18586132950384288
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov0,QQQ_TQQQ_SQQQ,50,10,none,0,5,170,0.099241097489784,0.13120808049763644,-0.038791919502363714,-0.007193340480560639,0.03881709099671171,-2.2818776177861007,0.01926444833625219,0.5,0.1566265060240964,0.06406685236768803,0.3295858139447059,,"[-0.16716548746456383, -0.005114294255096685, 0.1334878622172968]",-0.1912613295038429
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov0,QQQ_TQQQ_SQQQ,50,10,none,0,10,170,0.099241097489784,0.13120808049763644,-0.20879191950236387,-0.00919334048056064,0.010817090996711692,-12.28187761778611,0.01576182136602452,0.4090909090909091,0.12048192771084337,0.05013927576601671,0.485585813944706,,"[-0.2601654874645639, -0.04911429425509672, 0.10048786221729678]",-0.2002613295038429
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov10,QQQ_TQQQ_SQQQ,50,10,none,10,2,71,0.04144775248102744,0.23589058843479616,0.20749058843479617,0.0,0.07274375389618584,29.22402654011213,0.008172796263864565,0.5384615384615384,0.08433734939759036,0.025069637883008356,0.1878433228100087,2.0,"[0.09205396695649373, 0.022225734714983767, 0.09321088676331866]",-0.135293321812057
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov10,QQQ_TQQQ_SQQQ,50,10,none,10,5,71,0.04144775248102744,0.23589058843479616,0.1648905884347961,0.0,0.06434375389618585,23.224026540112128,0.008172796263864565,0.5384615384615384,0.08433734939759036,0.025069637883008356,0.20463446058571216,3.0,"[0.06325396695649366, 0.01742573471498377, 0.08421088676331867]",-0.138293321812057
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov10,QQQ_TQQQ_SQQQ,50,10,none,10,10,71,0.04144775248102744,0.23589058843479616,0.09389058843479603,0.0,0.05034375389618584,13.224026540112115,0.007589025102159953,0.5,0.08433734939759036,0.025069637883008356,0.2341843079835319,,"[0.015253966956493614, 0.009425734714983766, 0.06921088676331866]",-0.143293321812057
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov20,QQQ_TQQQ_SQQQ,50,10,none,20,2,42,0.024518388791593695,0.2633348785619606,0.24653487856196057,0.0,0.1274644661238685,58.6987806099906,0.004670169293636894,0.5333333333333333,0.03614457831325301,0.013927576601671309,0.12320702803683113,2.0,"[0.09860327957095927, 0.0, 0.1479315989910013]",-0.08057260958437433
QQQ_TQQQ_SQQQ_reversal_t50_h10_none_ov20,QQQ_TQQQ_SQQQ,50,10,none,20,5,42,0.024518388791593695,0.2633348785619606,0.22133487856196055,0.0,0.12146446612386852,52.69878060999061,0.004670169293636894,0.5333333333333333,0.03614457831325301,0.013927576601671309,0.12834111647002955,2.0,"[0.08000327957095921, 0.0, 0.14133159899100134]",-0.08117260958437433
