candidate,variant,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months
characteristic_residual,r10_top5_p1,qqq,1,2.0,1.113798035193586,1.3212021154222748,0.20740408022868922,2259,9403,1507,783,733,0.8741299303944315,1.0000000000000002,1037.0204011434462,53,38,0.2670619378346322,0.043712716643782686,MU,0.11004176357449613,1.0037562716190898,0,0,0.013419253436067298,0.007499384244487797,46,27,10,0.20949087713119569,2021-11-16,2022-10-12,485.0,0.018124625677901646,12,0.019077040875705626,0.03112921743336345,7,5,0,15,0.003449845135371495,-0.0004443051231367186,7,8,0,18,0.005837321550855844,0.009113613861328793,9,9,0
characteristic_residual,r10_top5_p1,qqq,1,5.0,0.802691914850552,1.3212021154222748,0.5185102005717231,2259,9403,1507,769,747,0.8741299303944315,1.0000000000000002,1037.0204011434462,50,41,0.27843146447684863,0.044477948765279954,MU,0.1069388886608974,0.6957530261896546,0,0,0.009670986925910265,0.003865166847851828,45,28,10,0.2458340286041607,2021-11-16,2022-10-12,,0.056389390010878476,12,0.014944116184640787,0.026669689601448523,7,5,0,15,-0.0006347685904561491,-0.005255343568394447,7,8,0,18,0.0018531561757350646,0.004076435657032688,9,9,0
characteristic_residual,r10_top5_p1,qqq,1,10.0,0.284181714278829,1.3212021154222748,1.0370204011434463,2259,9403,1507,757,759,0.8741299303944315,1.0000000000000002,1037.0204011434462,48,43,0.29515492447014163,0.04578169947793521,MU,0.10176743047156617,0.18241428380726282,0,0,0.0034238760756485406,0.0,40,33,10,0.36008486858751104,2021-11-16,2026-03-30,,0.27233694353118043,12,0.008055908366199389,0.017833615834955886,7,5,0,15,-0.007442458133502208,-0.01327374097715733,7,8,0,18,-0.004787119449466232,-0.004318861350127507,9,9,0
characteristic_residual,r10_top5_p2,qqq,1,2.0,1.1972273262415518,1.3994758061003334,0.20224847985878194,1257,6131,1490,785,716,0.8642691415313225,1.0000000000000004,1011.2423992939097,53,32,0.2811316089184856,0.05027665286622839,MU,0.1513544608494883,1.0458728653920635,0,0,0.014424425617368092,0.010096099038861212,47,26,10,0.2305855973468855,2021-12-27,2022-09-27,449.0,0.022075369258181828,12,0.02623687556839947,0.02496078555514611,8,4,0,15,0.01131675523245467,0.003926544216756431,8,7,0,18,0.009809226767323743,0.006730967488536545,10,8,0
characteristic_residual,r10_top5_p2,qqq,1,5.0,0.8938546064533789,1.3994758061003334,0.5056211996469548,1257,6131,1490,777,724,0.8642691415313225,1.0000000000000004,1011.2423992939097,50,35,0.2938344109519632,0.05110387627147399,MU,0.14741869731238622,0.7464359091409927,0,0,0.01076933260787203,0.00542256012595527,45,28,10,0.2622873610108076,2021-12-27,2022-09-27,774.0,0.026028863548499235,12,0.02223285820001668,0.020336424832533676,8,4,0,15,0.007377155992473686,2.2850984926738732e-05,8,7,0,18,0.005936703479138655,0.0025046208383125556,10,8,0
characteristic_residual,r10_top5_p2,qqq,1,10.0,0.38823340680642393,1.3994758061003334,1.0112423992939097,1257,6131,1490,757,744,0.8642691415313225,1.0000000000000004,1011.2423992939097,49,36,0.31798111516233746,0.05251364604482608,MU,0.14085909141721603,0.2473743153892079,0,0,0.004677510925378601,0.0,40,33,10,0.3239889291413215,2021-12-27,2025-04-17,,0.18891099921220583,12,0.015559495919378719,0.012629156961512964,6,6,0,15,0.0008111572591720545,-0.00648330440145611,6,9,0,18,-0.0005175020011698173,-0.004539290245394099,8,10,0
characteristic_residual,r10_top5_p3,qqq,1,2.0,1.2778607833566746,1.473549922497332,0.1956891391406574,869,4435,1454,757,728,0.8433874709976799,1.0000000000000004,978.4456957032869,47,33,0.2872360710070702,0.05224743930395199,MRVL,0.14736287498250492,1.1304979083741697,0,0,0.015395913052490062,0.010392219889045363,46,27,10,0.14703394054050947,2021-11-17,2022-09-23,198.0,0.052643216943463994,12,0.019976027626112326,0.03312167872255603,7,5,0,15,0.002639987794517836,-0.0018786711955272317,7,8,0,18,0.005160642160751652,0.00698143901371066,9,9,0
characteristic_residual,r10_top5_p3,qqq,1,5.0,0.9843270746456888,1.473549922497332,0.4892228478516435,869,4435,1454,745,740,0.8433874709976799,1.0000000000000004,978.4456957032869,45,35,0.3000164524718351,0.05307189026580386,MRVL,0.1447920583164445,0.8395350163292443,0,0,0.01185936234512878,0.006953467206023762,43,30,10,0.1741771717399666,2021-07-26,2022-09-23,494.0,0.0698733002977574,12,0.016102051400033537,0.02898689876250427,7,5,0,15,-0.0012242064572152212,-0.005104377138392208,7,8,0,18,0.0013163560938910216,0.003059595771800299,9,9,0
characteristic_residual,r10_top5_p3,qqq,1,10.0,0.49510422679404525,1.473549922497332,0.978445695703287,869,4435,1454,729,756,0.8433874709976799,1.0000000000000004,978.4456957032869,45,35,0.3284416208763777,0.054466066142799814,MRVL,0.1405073638730105,0.35459686292103476,0,0,0.0059651111661933156,0.0,41,32,10,0.26305168953804,2021-07-26,2023-12-06,,0.16265610977556677,12,0.00964542435656888,0.022095598829084698,7,5,0,15,-0.007664530210103648,-0.010480553709833827,7,8,0,18,-0.005090787350876696,-0.0034768096313836276,9,9,0
characteristic_residual,r10_top10_p1,qqq,1,2.0,1.0090638058056305,1.1923002670733331,0.18323646126770296,3378,16846,1507,809,707,0.8741299303944315,1.0000000000000002,916.1823063385148,60,37,0.2693808835896171,0.04358027284464489,TSLA,0.09917429918340319,0.9098895066222273,0,0,0.012157395250670245,0.010862706642126022,46,27,10,0.2420192680172713,2021-11-18,2022-10-12,436.0,0.01224330544875674,12,0.021550361019985986,0.02439112468407733,7,5,0,15,0.003737594024898482,-0.003206740472544975,7,8,0,18,0.006663127706030968,0.006492906481093505,9,9,0
characteristic_residual,r10_top10_p1,qqq,1,5.0,0.7342091139040758,1.1923002670733331,0.45809115316925747,3378,16846,1507,800,716,0.8741299303944315,1.0000000000000002,916.1823063385148,56,41,0.27940550769665884,0.04427851496999477,TSLA,0.096099974684264,0.6381091392198118,0,0,0.008845892938603323,0.007410285666364562,45,28,10,0.2792728719816377,2021-11-18,2022-10-12,,0.031437799783201555,12,0.01793863998304199,0.020903999974929283,7,5,0,15,7.970846164749671e-05,-0.0072107487247616234,7,8,0,18,0.0030821570377727986,0.0027541418768791646,9,9,0
characteristic_residual,r10_top10_p1,qqq,1,10.0,0.27611796073481853,1.1923002670733331,0.9161823063385149,3378,16846,1507,786,730,0.8741299303944315,1.0000000000000002,916.1823063385148,54,43,0.29860585968060493,0.04547843960089636,TSLA,0.09097610051903193,0.1851418602157866,0,0,0.0033267224184917875,0.0018274969447886497,42,31,10,0.35255947352496597,2021-11-18,2025-04-10,,0.23515265911821093,12,0.011919104921468679,0.015092125459682535,7,5,0,15,-0.006016767477104145,-0.013884095811789364,7,8,0,18,-0.0028861274093241523,-0.003477132463478064,9,9,0
characteristic_residual,r10_top10_p2,qqq,1,2.0,0.8557099232849407,1.0263552932466777,0.17064536996173701,2069,12149,1490,792,709,0.8642691415313225,1.0000000000000004,853.2268498086851,57,36,0.2674618253263949,0.0456746715667432,NFLX,0.09596602468949367,0.759743898595447,0,0,0.010309758111866754,0.009729525273280923,44,29,10,0.295969456482622,2021-11-19,2022-09-27,772.0,0.01881446860193908,12,0.02443909829843342,0.03310043394644975,8,4,0,15,0.008140333741508543,0.005035219653129896,8,7,0,18,0.009569262250059177,0.018702252326692276,10,8,0
characteristic_residual,r10_top10_p2,qqq,1,5.0,0.5997418683423352,1.0263552932466777,0.4266134249043425,2069,12149,1490,780,721,0.8642691415313225,1.0000000000000004,853.2268498086851,54,39,0.27940622839554846,0.04633240825439815,MRVL,0.0931189104897253,0.5066229578526099,0,0,0.0072258056426787376,0.005606682168586862,43,30,10,0.3304502054668125,2021-11-19,2022-09-27,,0.0872976664561766,12,0.02093762603108328,0.029415557133417772,8,4,0,15,0.004638088912857659,0.0014473103415929035,8,7,0,18,0.006129728335219502,0.015068560742535028,10,8,0
characteristic_residual,r10_top10_p2,qqq,1,10.0,0.17312844343799286,1.0263552932466777,0.853226849808685,2069,12149,1490,763,738,0.8642691415313225,1.0000000000000004,853.2268498086851,50,43,0.30510311976768895,0.04745514780921113,MRVL,0.08935760429000512,0.08377083914798773,0,0,0.002085884860698706,0.0,41,32,10,0.4208831082868228,2021-11-19,2025-04-17,,0.28276892306423784,12,0.015101838918833052,0.02327409577836445,7,5,0,15,-0.0011989858015604704,-0.004532538510968765,7,8,0,18,0.00039717181048671803,0.009012408102272936,9,9,0
characteristic_residual,r10_top10_p3,qqq,1,2.0,1.1373637868058837,1.3049598610853708,0.16759607427948697,1539,9538,1475,768,720,0.855568445475638,1.0000000000000004,837.9803713974347,53,38,0.2948782693800684,0.04745973916505052,MRVL,0.1261939298515561,1.0111698569543275,0,0,0.013703178154287758,0.010392219889045363,45,28,10,0.24579982091658756,2021-11-17,2022-09-23,477.0,0.018717540612932366,12,0.02998859402627625,0.023582782400245667,7,5,0,15,0.012258614719394564,-0.006161301043433815,7,8,0,18,0.011724415929822294,0.004966150384224213,9,9,0
characteristic_residual,r10_top10_p3,qqq,1,5.0,0.885969675386653,1.3049598610853708,0.4189901856987174,1539,9538,1475,761,727,0.855568445475638,1.0000000000000004,837.9803713974347,50,41,0.306020686044586,0.04815027033022797,MRVL,0.12377966329826132,0.7621900120883918,0,0,0.010674333438393413,0.0073693404053059176,43,30,10,0.27472874142316034,2021-11-17,2022-09-23,774.0,0.02157181392305199,12,0.026404719385029658,0.019791436132233307,7,5,0,15,0.008684624003953596,-0.010254580973682285,7,8,0,18,0.008241287759736156,0.0009287728662369481,9,9,0
characteristic_residual,r10_top10_p3,qqq,1,10.0,0.4669794896879359,1.3049598610853708,0.8379803713974348,1539,9538,1475,740,748,0.855568445475638,1.0000000000000004,837.9803713974347,49,42,0.3272173224850309,0.049324650112684595,MRVL,0.11975588570943663,0.3472236039784993,0,0,0.005626258911902843,0.0023312079324068428,43,30,10,0.32823115268372277,2021-11-17,2022-09-23,,0.1318360343749388,12,0.020431594982952023,0.01347252568554604,7,5,0,15,0.002727972811551995,-0.01707671419076307,7,8,0,18,0.0024360741429259344,-0.005800189663741839,9,9,0
characteristic_residual,r20_top3_p1,qqq,1,2.0,0.5263284092889335,0.7069834158865673,0.18065500659763384,1233,5578,1491,774,730,0.8648491879350348,1.0000000000000002,903.2750329881692,44,37,0.36597823910846006,0.04404898625497602,VRTX,0.18716913724384604,0.3391592720450875,0,0,0.006341306136011247,0.003276735148860027,43,30,10,0.19551465226590073,2025-01-30,2025-04-08,,0.15294310049369828,12,-0.0014723689612058095,0.010035028493917781,7,5,0,15,-0.01594016625174501,-0.012146513268067953,7,8,0,18,-0.007905504732464354,0.008230753012392036,10,8,0
characteristic_residual,r20_top3_p1,qqq,1,5.0,0.2553458993924828,0.7069834158865673,0.45163751649408457,1233,5578,1491,766,738,0.8648491879350348,1.0000000000000002,903.2750329881692,41,40,0.37778689294884155,0.044697159672124856,VRTX,0.17934695950745638,0.07599893988502643,0,0,0.0030764566191865406,0.0,41,32,10,0.2947228203933804,2021-11-19,2026-03-18,,0.258263746266297,12,-0.005197317705885932,0.005521543949204845,6,6,0,15,-0.019490717003146103,-0.01626867341842344,6,9,0,18,-0.011419914978103015,0.00525813299105438,9,9,0
characteristic_residual,r20_top3_p1,qqq,1,10.0,-0.1962916171016017,0.7069834158865673,0.9032750329881691,1233,5578,1491,747,757,0.8648491879350348,1.0000000000000002,903.2750329881692,38,43,0.39228787370034407,0.04580522734271445,VRTX,0.16630999661347384,-0.36260161371507554,0,0,-0.0023649592421879717,0.0,39,34,10,0.5195826482540623,2021-11-19,2026-03-18,,0.4858207204547687,12,-0.011405565613686131,-0.0022973367795624568,6,6,0,15,-0.025408301588814606,-0.023138940335682586,6,9,0,18,-0.01727726538750079,-0.0022973367795624568,9,9,0
characteristic_residual,r20_top3_p2,qqq,1,2.0,0.5866915321525423,0.7694506991885242,0.182759167035982,696,3771,1455,757,724,0.8439675174013921,1.0000000000000004,913.7958351799102,37,39,0.4419592925614733,0.05014338946449104,VRTX,0.25543900221838295,0.3312525299341594,0,0,0.0070685726765366535,0.0,39,34,10,0.2324665964658701,2022-02-15,2026-03-18,,0.2151869355962062,12,-0.007427594998253258,-0.020369963416657,5,7,0,15,-0.02496134868398865,-0.02315690018723725,5,10,0,18,-0.016117436534698996,-0.02040868149786119,7,11,0
characteristic_residual,r20_top3_p2,qqq,1,5.0,0.3125527815985691,0.7694506991885242,0.45689791758995507,696,3771,1455,750,731,0.8439675174013921,1.0000000000000004,913.7958351799102,34,42,0.45998866495019713,0.05084961546474939,VRTX,0.2458194737161108,0.06673330788245829,0,0,0.0037656961638381824,0.0,37,36,10,0.33363596132145634,2022-02-15,2026-03-18,,0.3182145228576391,12,-0.011185106843606784,-0.02506899848482265,4,8,0,15,-0.028511085996582867,-0.027666564170385557,4,11,0,18,-0.01963998868500237,-0.02506899848482265,6,12,0
characteristic_residual,r20_top3_p2,qqq,1,10.0,-0.14434513599138576,0.7694506991885242,0.9137958351799101,696,3771,1455,732,749,0.8439675174013921,1.0000000000000004,913.7958351799102,29,47,0.4847108400208331,0.05204233230990276,VRTX,0.22978692621232372,-0.3741320622037095,0,0,-0.0017390980239926012,0.0,36,37,10,0.527612514497072,2022-02-15,2026-04-28,,0.5149931119018257,12,-0.01744762658586266,-0.03290072359843206,4,8,0,15,-0.03442731485090653,-0.03518267080896606,4,11,0,18,-0.025510908935507972,-0.03290072359843206,6,12,0
characteristic_residual,r20_top3_p3,qqq,1,2.0,0.9823692378979625,1.1391943481615883,0.15682511026362594,478,2686,1371,719,722,0.7952436194895591,1.0000000000000004,784.1255513181297,32,33,0.5096951914408483,0.046734129970290375,VRTX,0.29792262398693486,0.6844466139110277,0,0,0.011835773950577862,0.008615308061114662,48,25,10,0.14419400627153334,2022-10-17,2023-10-26,175.0,0.10973743404755337,12,-0.002121096400241947,-0.004004387505725772,6,6,0,15,-0.012610654242911572,-0.008111401036258362,7,8,0,18,-0.00501544193240073,-0.004004387505725772,9,9,0
characteristic_residual,r20_top3_p3,qqq,1,5.0,0.7471315725025234,1.1391943481615883,0.3920627756590649,478,2686,1371,718,723,0.7952436194895591,1.0000000000000004,784.1255513181297,30,35,0.5265165771836516,0.0472985042945238,VRTX,0.2885370836310239,0.45859448887149945,0,0,0.009001585210873776,0.005437238981040502,44,29,10,0.17392672821549474,2022-10-17,2023-11-17,187.0,0.14166551315541295,12,-0.005205086002064367,-0.007339740540586709,5,7,0,15,-0.015636103733103448,-0.011018917908539354,6,9,0,18,-0.008104061545269263,-0.007339740540586709,8,10,0
characteristic_residual,r20_top3_p3,qqq,1,10.0,0.3550687968434586,1.1391943481615883,0.7841255513181298,478,2686,1371,696,745,0.7952436194895591,1.0000000000000004,784.1255513181297,29,36,0.5532257865084377,0.048229811029294606,VRTX,0.2728945163711725,0.08217428047228609,0,0,0.004277937311366972,0.0,41,32,10,0.23779101283922816,2025-02-14,2026-01-22,,0.21068576916373968,12,-0.010345068671768397,-0.01289866226535493,5,7,0,15,-0.020678519550089907,-0.01586477936234102,6,9,0,18,-0.013251760900050149,-0.01289866226535493,8,10,0
characteristic_residual,r20_top5_p1,qqq,1,2.0,0.6202262381827477,0.7865368389253576,0.16631060074260973,1829,8886,1491,791,713,0.8648491879350348,1.0000000000000002,831.5530037130486,51,37,0.36092715586666857,0.043078647819252705,VRTX,0.17599968233191013,0.4442265558508376,0,0,0.0074726052793102115,0.0,40,33,10,0.190951186543539,2025-01-30,2025-04-08,,0.13274625187947944,12,0.0011149607194221492,0.0007950209056093163,6,6,0,15,-0.014246281375009735,-0.004924512143912948,6,9,0,18,-0.008018578681222127,-0.0019705385699874296,8,10,0
characteristic_residual,r20_top5_p1,qqq,1,5.0,0.3707603370688331,0.7865368389253576,0.41577650185652437,1829,8886,1491,783,721,0.8648491879350348,1.0000000000000002,831.5530037130486,49,39,0.37139621597678035,0.04369124765749262,VRTX,0.1693339832139971,0.201426353854836,0,0,0.004466992012877506,0.0,39,34,10,0.23522340809604977,2021-11-18,2026-03-23,,0.1860321120517799,12,-0.0023626018816063246,-0.002723324591623026,5,7,0,15,-0.017575279096373207,-0.009715576487916683,5,10,0,18,-0.011301326140464075,-0.005505617895780682,7,11,0
characteristic_residual,r20_top5_p1,qqq,1,10.0,-0.045016164787691326,0.7865368389253576,0.8315530037130487,1829,8886,1491,769,735,0.8648491879350348,1.0000000000000002,831.5530037130486,44,44,0.39229986756636176,0.044724465435641174,VRTX,0.1582244846841417,-0.203240649471833,0,0,-0.0005423634311770027,0.0,37,36,10,0.43928163611300153,2021-11-18,2026-03-23,,0.39059468788989127,12,-0.008158539549987113,-0.008587233753676935,5,7,0,15,-0.023123608631978997,-0.01770068372792289,5,10,0,18,-0.016772571905867322,-0.011397416772102785,7,11,0
characteristic_residual,r20_top5_p2,qqq,1,2.0,0.4750395236014537,0.6341519532379071,0.15911242963645358,1058,6278,1472,775,708,0.8538283062645011,1.0000000000000004,795.562148182268,49,35,0.38118328761339154,0.04486970111744531,AAPL,0.16894642476069655,0.30609309884075714,0,0,0.00572336775423438,0.0,40,33,10,0.2311942453390641,2025-01-30,2026-03-23,,0.19919508281636775,12,-0.005772433318646666,-0.013193572284077902,5,7,0,15,-0.02202616096135057,-0.02151734139224711,5,10,0,18,-0.01252479109458659,-0.013193572284077902,8,10,0
characteristic_residual,r20_top5_p2,qqq,1,5.0,0.2363708791467735,0.6341519532379071,0.39778107409113395,1058,6278,1472,766,717,0.8538283062645011,1.0000000000000004,795.562148182268,45,39,0.3967137370508422,0.04551769501607621,AAPL,0.16108959120635238,0.0752812879404211,0,0,0.0028478419174310034,0.0,40,33,10,0.2845642470833389,2025-01-30,2026-03-23,,0.2513574297453673,12,-0.0091988262074438,-0.017357598431501475,5,7,0,15,-0.025235890916229485,-0.024656298404935936,5,10,0,18,-0.015750973501109385,-0.017357598431501475,8,10,0
characteristic_residual,r20_top5_p2,qqq,1,10.0,-0.16141019494436082,0.6341519532379071,0.7955621481822679,1058,6278,1472,754,729,0.8538283062645011,1.0000000000000004,795.562148182268,42,42,0.4179711369044144,0.04661648531097492,AAPL,0.14799486861577915,-0.30940506356013997,0,0,-0.0019447011439079616,0.0,38,35,10,0.48067098443340245,2021-07-28,2026-03-23,,0.44913561222974524,12,-0.01490948102210569,-0.024297642010540764,5,7,0,15,-0.03058544084102769,-0.029887893426083965,5,10,0,18,-0.021127944178647367,-0.024297642010540764,7,11,0
characteristic_residual,r20_top5_p3,qqq,1,2.0,0.9138892335531138,1.0675521006083049,0.15366286705519094,744,4894,1457,767,701,0.8451276102088167,1.0000000000000004,768.3143352759547,45,37,0.3477639667444065,0.04625160219797607,AAPL,0.2157817749240755,0.6981074586290383,0,0,0.01101071365726643,0.0028999836921576455,44,29,10,0.21089921343688436,2025-01-30,2026-01-30,,0.19468366061232603,12,-0.013307916238575834,-0.004028298971702069,5,7,0,15,-0.02841098702445329,-0.023824664519109827,5,10,0,18,-0.01768300648889537,-0.014062215584729991,7,11,0
characteristic_residual,r20_top5_p3,qqq,1,5.0,0.6833949329703276,1.0675521006083049,0.38415716763797736,744,4894,1457,760,708,0.8451276102088167,1.0000000000000004,768.3143352759547,45,37,0.35512147719254905,0.04687665336788905,AAPL,0.2069797833696787,0.4764151496006489,0,0,0.008233673891208765,0.0,40,33,10,0.24532033862093272,2025-01-30,2026-01-30,,0.23181027005505084,12,-0.01652637658143208,-0.007388796639062686,4,8,0,15,-0.03142732613526455,-0.02804817931231663,4,11,0,18,-0.02082210636848992,-0.017103870505479308,6,12,0
characteristic_residual,r20_top5_p3,qqq,1,10.0,0.29923776533234997,1.0675521006083049,0.7683143352759547,744,4894,1457,750,718,0.8451276102088167,1.0000000000000004,768.3143352759547,44,38,0.368754158617273,0.047937042389519166,AAPL,0.19230979744568416,0.10692796788666581,0,0,0.0036052742811126517,0.0,40,33,10,0.32289761751487883,2025-01-30,2026-04-28,,0.3099183837543189,12,-0.02189047715285916,-0.012989626084663714,4,8,0,15,-0.036454557986616655,-0.034977155883097244,4,11,0,18,-0.026053939501147524,-0.022173295373394818,6,12,0
characteristic_residual,r20_top10_p1,qqq,1,2.0,0.7879731279169971,0.9352908150880286,0.14731768717103172,2674,15813,1491,804,700,0.8648491879350348,1.0000000000000002,736.5884358551585,56,39,0.3648750894244947,0.04308862553173606,VRTX,0.13384525630378055,0.6541278716132166,0,0,0.00949365214357828,0.008135484677533708,48,25,10,0.1828938178691159,2025-01-30,2025-04-08,,0.0888712305464704,12,0.0074288988282297476,0.0122962134454946,8,4,0,15,-0.009318808535448144,0.002115747829456364,8,7,0,18,-0.003464421137893274,0.004187749481307959,11,7,0
characteristic_residual,r20_top10_p1,qqq,1,5.0,0.5669965971604494,0.9352908150880286,0.36829421792757927,2674,15813,1491,796,708,0.8648491879350348,1.0000000000000002,736.5884358551585,53,42,0.3787238861678319,0.043635139312665536,VRTX,0.1278861603973689,0.4391104367630805,0,0,0.006831284303137947,0.004734675874980316,45,28,10,0.20466454524630984,2025-01-30,2025-04-08,,0.12247149938496987,12,0.004459403252384254,0.009148047782772697,7,5,0,15,-0.01226708951794591,-0.0009889452316936883,7,8,0,18,-0.006348506021409725,0.00106398861714132,9,9,0
characteristic_residual,r20_top10_p1,qqq,1,10.0,0.1987023792328702,0.9352908150880286,0.7365884358551585,2674,15813,1491,788,716,0.8648491879350348,1.0000000000000002,736.5884358551585,48,47,0.39954475950991547,0.044562305955584414,VRTX,0.11795433388668236,0.08074804534618785,0,0,0.002394004569070727,0.0,40,33,10,0.29217922238012833,2021-11-18,2025-04-08,,0.2389231625647596,12,-0.0004897560406915685,0.0039011050115695294,6,6,0,15,-0.01718089115544217,-0.006163433666943783,6,9,0,18,-0.0111553141606038,-0.004089054177487779,8,10,0
characteristic_residual,r20_top10_p2,qqq,1,2.0,0.7466769547113496,0.8806006049682071,0.13392365025685754,1705,12162,1472,791,692,0.8538283062645011,1.0000000000000004,669.6182512842876,55,37,0.35445054748866994,0.045082519763677796,AAPL,0.12654119270905886,0.6201357620022908,0,0,0.008996107888088549,0.005138197139989021,47,26,10,0.1947525636324024,2025-01-30,2025-04-08,,0.09921362484383525,12,0.007404227432390551,0.014142012934989054,7,5,0,15,-0.010514040674074332,-0.0055954596546475555,7,8,0,18,-0.0039573800021674085,0.007392920002754948,10,8,0
characteristic_residual,r20_top10_p2,qqq,1,5.0,0.5457914793260634,0.8806006049682071,0.3348091256421438,1705,12162,1472,786,697,0.8538283062645011,1.0000000000000004,669.6182512842876,54,38,0.3649235545879611,0.045611451911518254,AAPL,0.12046659871764044,0.425324880608423,0,0,0.006575800955735703,0.0017820967383949554,46,27,10,0.2155473863723706,2025-01-30,2025-04-08,,0.13124149278316757,12,0.004622638511208694,0.01109243511965909,7,5,0,15,-0.013251408815248313,-0.00858928084022506,7,8,0,18,-0.006672756732673014,0.004383592996979372,10,8,0
characteristic_residual,r20_top10_p2,qqq,1,10.0,0.21098235368391938,0.8806006049682071,0.6696182512842876,1705,12162,1472,774,709,0.8538283062645011,1.0000000000000004,669.6182512842876,51,41,0.38078702167636935,0.04650887636230767,AAPL,0.11034227539860983,0.10064007828530955,0,0,0.002541956068480959,0.0,40,33,10,0.2763843300533004,2021-02-09,2025-04-08,,0.21740947298949542,12,-1.3343024094409489e-05,0.006009805427442477,7,5,0,15,-0.01781368905053828,-0.01357898281618758,7,8,0,18,-0.011198384616849022,-0.0006319520126465928,9,9,0
characteristic_residual,r20_top10_p3,qqq,1,2.0,0.9398427735168382,1.067685607661908,0.12784283414506986,1272,10023,1457,768,700,0.8451276102088167,1.0000000000000004,639.2141707253494,50,38,0.3122327294992628,0.04449343655181839,AAPL,0.12252497338275088,0.8173178001340873,0,0,0.011323406909841422,0.00848685983687367,48,25,10,0.1807296446720297,2025-01-30,2025-04-08,,0.07607842017233132,12,0.010967982363583081,0.02638373538574116,7,5,0,15,-0.008236478238593565,-0.008411761875503495,7,8,0,18,-0.002927512920630723,0.012203505034670646,10,8,0
characteristic_residual,r20_top10_p3,qqq,1,5.0,0.7480785222992331,1.067685607661908,0.3196070853626747,1272,10023,1457,765,703,0.8451276102088167,1.0000000000000004,639.2141707253494,50,38,0.3172957778831568,0.04498227888800274,AAPL,0.11639275783581636,0.6316857644634167,0,0,0.009012994244569075,0.006049424317788545,46,27,10,0.19768996492809493,2025-01-30,2025-04-08,,0.10199820564988991,12,0.008337235584416017,0.02380228714246486,7,5,0,15,-0.010820499775962092,-0.01131204468346509,7,8,0,18,-0.005518995802342475,0.009437753031527118,10,8,0
characteristic_residual,r20_top10_p3,qqq,1,10.0,0.4284714369365586,1.067685607661908,0.6392141707253494,1272,10023,1457,757,711,0.8451276102088167,1.0000000000000004,639.2141707253494,49,39,0.32748128444717817,0.04581697666064257,AAPL,0.1061723985909255,0.3222990383456331,0,0,0.005162306469115162,0.0018337546467277165,43,30,10,0.23277196788822085,2025-01-30,2025-04-08,,0.15561264082096898,12,0.0039526576191375815,0.019499873403671028,7,5,0,15,-0.015127202338242968,-0.01614584936340111,7,8,0,18,-0.009838133938528728,0.004828166359621233,9,9,0
triple_ma,ma3_10_21_top3_vtnone,sp500,1,2.0,0.7080903146732964,0.8415569813399627,0.13346666666666665,995,1994,1107,587,520,0.8820717131474104,1.0,667.3333333333333,103,106,0.4240608131010575,0.060807937101152607,SNDK,0.3539755793604998,0.35411473531279664,0,1,0.01180150524455494,0.0,29,24,7,0.5453284247341383,2023-07-18,2025-04-08,171.0,0.09064585738607793,12,0.07419972033299795,0.03575723411099947,11,1,0,15,0.04633943825459306,0.03953897210057031,13,2,0,18,0.0438515987201156,0.0338074548254063,14,4,0
triple_ma,ma3_10_21_top3_vtnone,sp500,1,5.0,0.5078903146732958,0.8415569813399627,0.33366666666666667,995,1994,1107,580,527,0.8820717131474104,1.0,667.3333333333333,100,109,0.43609871899983244,0.0613666329630093,SNDK,0.3530755793604998,0.154814735312796,0,1,0.008464838577888267,0.0,27,26,7,0.6462804213261232,2023-07-18,2025-04-08,185.0,0.10657061729825922,12,0.07111638699966462,0.033457234110999476,11,1,0,15,0.042859438254593055,0.03633897210057033,13,2,0,18,0.04040715427567113,0.03060745482540631,14,4,0
triple_ma,ma3_10_21_top3_vtnone,sp500,1,10.0,0.1742236480066291,0.8415569813399627,0.6673333333333333,995,1994,1107,570,537,0.8820717131474104,1.0,667.3333333333333,92,117,0.45745415370882564,0.06229999516102588,SNDK,0.3515755793604997,-0.17735193135387062,0,1,0.002903727466777154,0.0,26,27,7,0.8469465700001914,2023-07-18,2025-04-08,193.0,0.14295799100101325,12,0.06597749811077573,0.02962390077766613,10,2,0,15,0.03705943825459304,0.03100563876723697,12,3,0,18,0.0346664135349304,0.02527412149207296,13,5,0
