candidate,variant,panel,execution_lag_bars,cost_bps_per_side,net_simple_return,gross_simple_return,total_cost,entries,position_change_count,active_days,green_days,red_days,average_gross_exposure,maximum_gross_exposure,total_turnover,profitable_symbols,loss_symbols,top5_symbol_positive_share,top5_day_positive_share,best_symbol,best_symbol_pnl,leave_best_symbol_out_return,unavailable_entry_positions,missing_return_positions,monthly_average,monthly_median,positive_months,negative_months,inactive_months,maximum_drawdown,drawdown_peak_date,drawdown_trough_date,drawdown_recovery_sessions,ending_drawdown,recent12_months_observed,recent12_average_month,recent12_median_month,recent12_positive_months,recent12_negative_months,recent12_inactive_months,recent15_months_observed,recent15_average_month,recent15_median_month,recent15_positive_months,recent15_negative_months,recent15_inactive_months,recent18_months_observed,recent18_average_month,recent18_median_month,recent18_positive_months,recent18_negative_months,recent18_inactive_months,net_10bps,robust_score
cluster_residual,r5_top10_p3,sp500,1,2.0,0.47336010656791716,0.6957109713213562,0.22235086475343924,1440,4728,1020,538,513,0.8127490039840638,1.0000000000000004,1111.7543237671962,157,139,0.16446732288277613,0.05695261248937417,ANET,0.1213050067406696,0.3520550998272476,0,1,0.007889335109465283,0.0,26,25,9,0.4133068532986113,2024-09-18,2025-04-08,140.0,0.06343676699077722,12,0.036630198898791745,0.021744134135034628,7,5,0,15,0.011838697011756116,-0.015070465025192716,7,8,0,18,0.0037435550314138264,-0.015259710189933634,8,10,0,-0.41604335244584,0.30994384996568114
cluster_residual,r10_top3_p1,sp500,1,2.0,1.267191734847085,1.454282121071841,0.1870903862247561,1370,4529,1055,553,502,0.8404129268329844,1.0000000000000002,935.4519311237805,154,128,0.2011227401817351,0.04971312493881907,SNDK,0.1616234830618096,1.1055682517852754,1,0,0.021119862247451413,0.0,29,22,9,0.25423209008804254,2022-05-31,2022-07-12,78.0,0.02864480411064976,12,0.04706405464824745,0.028892105886571068,8,4,0,15,0.025041207132759313,0.017901243508309028,8,7,0,18,0.024534343445241146,0.01803803862151113,10,8,0,0.5188301899480607,1.3141518087037847
cluster_residual,r10_top3_p2,sp500,1,2.0,1.2283206479585749,1.4154830532953326,0.1871624053367577,655,2383,996,525,520,0.7936254980079681,1.0000000000000004,935.8120266837886,124,100,0.266844978791372,0.06833784342974637,TSLA,0.3966200671239255,0.8317005808346494,0,0,0.020472010799309586,0.007502362305837453,31,20,9,0.3184270570617407,2022-05-31,2022-10-12,214.0,0.030315133076767784,12,0.037838065172073936,0.043862948090769266,7,5,0,15,0.02672836284247205,0.028756802466355265,9,6,0,18,0.02261924364609559,0.022053371804320526,10,8,0,0.4796710266115437,1.1634077864130559
cluster_residual,r10_top3_p3,sp500,1,2.0,1.169927892724102,1.307514221504128,0.13758632878002602,405,1303,815,428,511,0.649402390438247,1.0000000000000004,687.9316439001301,99,85,0.22945816746285988,0.0754569706255343,TSLA,0.23754324659194914,0.9323846461321528,0,0,0.01949879821206837,0.011196592528514635,31,20,9,0.5126310199009971,2022-04-28,2022-10-12,230.0,0.018244709530509974,12,0.049300513573415305,0.052305320075353344,8,4,0,15,0.04489638261426723,0.05387172439836985,10,5,0,18,0.030619251157914744,0.03857361312544874,11,7,0,0.6195825776039978,0.9651984135433508
cluster_residual,r10_top5_p1,sp500,1,2.0,0.9144458383685024,1.087777290747617,0.1733314523791144,2105,7368,1055,581,474,0.8404843766465055,1.0000000000000002,866.657261895572,170,141,0.19504130537228997,0.050907229627174526,SNDK,0.13769619939976846,0.7767496389687338,1,1,0.015240763972808376,0.0041418075870667675,33,18,9,0.31193315786010145,2022-04-20,2022-07-12,231.0,0.04330707289565221,12,0.03500246774172048,0.019568319059075273,9,3,0,15,0.017041056096060898,0.007087293388622164,9,6,0,18,0.01929511578162021,0.008707736888289637,11,7,0,0.22112002885204488,0.8875200837335624
cluster_residual,r10_top5_p2,sp500,1,2.0,0.8822012520248629,1.057739281652417,0.17553802962755394,1041,4196,1042,546,508,0.8300438789154105,1.0000000000000004,877.6901481377697,148,128,0.21829811975649702,0.05369234507987495,TSLA,0.20854115283251187,0.673660099192351,1,0,0.014703354200414387,0.0,29,22,9,0.3713195814868397,2022-04-20,2022-09-29,199.0,0.026224000530034004,12,0.04049306568178008,0.05017652283490688,9,3,0,15,0.02405422264686776,0.01836377829235805,9,6,0,18,0.023367195580941153,0.018133355677445215,10,8,0,0.18004913351464724,0.8123608675833636
cluster_residual,r10_top5_p3,sp500,1,2.0,0.8213248683269723,0.9829809952355459,0.16165612690857356,656,2711,979,505,524,0.7800796812749003,1.0000000000000004,808.2806345428678,126,108,0.22776970151695447,0.06122250317809066,TSLA,0.23491673014960948,0.5864081381773628,0,0,0.013688747805449538,0.0016312305218835407,32,19,9,0.47035141013834053,2022-05-04,2022-10-10,394.0,0.05403046094856054,12,0.04462314623138014,0.03551228556193452,10,2,0,15,0.037273868162743605,0.02296240512409093,11,4,0,18,0.02407268507826753,0.00982450313959627,12,6,0,0.17470036069267791,0.6848428968827722
cluster_residual,r10_top10_p1,sp500,1,2.0,0.7527632081979443,0.912475595600817,0.15971238740287272,3823,14334,1055,584,471,0.8405469526249888,1.0000000000000004,798.5619370143635,182,162,0.14435602154900737,0.05170711926988515,SNDK,0.07030466574269985,0.6824585424552444,1,1,0.012546053469965736,0.0,29,22,9,0.33886694641795634,2022-04-20,2022-09-29,215.0,0.03051093303245395,12,0.034316029981326705,0.032568330764433856,8,4,0,15,0.01648715374705131,0.00043392925490865625,8,7,0,18,0.020008013380834806,0.01571504369690164,10,8,0,0.11391365858645355,0.6768443517239681
cluster_residual,r10_top10_p2,sp500,1,2.0,0.8390847727165311,0.9963586446329,0.15727387191636893,2050,8742,1054,569,485,0.8397412054106872,1.0000000000000004,786.3693595818447,178,145,0.22132335053293983,0.04978823933016342,TSLA,0.17173326882511813,0.6673515038914131,1,1,0.013984746211942187,0.011314887003020524,32,19,9,0.3423051052707189,2022-04-20,2022-09-29,223.0,0.035401657264336125,12,0.032514652717941225,0.04817565278719942,9,3,0,15,0.020508169282482145,0.022870155146406487,9,6,0,18,0.02604159122234985,0.02334486702488784,11,7,0,0.20998928505105557,0.774323625599636
cluster_residual,r10_top10_p3,sp500,1,2.0,0.6582824662479749,0.8170894149391789,0.1588069486912039,1313,5951,1045,534,518,0.8325608252324027,1.0000000000000004,794.0347434560197,153,145,0.20847321390810117,0.06334377267280485,TSLA,0.14257756310656466,0.5157049031414103,1,1,0.010971374437466246,0.007224628688417915,32,19,9,0.4504061804625456,2022-04-20,2022-10-10,439.0,0.07798896172188298,12,0.024242361149587596,0.028116264403198487,8,4,0,15,0.02647679852890956,0.0334139815023383,10,5,0,18,0.02406826596976349,0.028116264403198487,11,7,0,0.023054671483159317,0.4406033692341921
cluster_residual,r20_top3_p1,sp500,1,2.0,-0.33003591144763444,-0.1672490886231422,0.16278682282449222,1201,4362,1055,536,519,0.8406374501992032,1.0000000000000002,813.9341141224611,135,123,0.19470154119153704,0.04996158098367623,SMCI,0.18176448576284665,-0.5118003972104811,0,0,-0.0055005985241272405,0.0,25,26,9,0.5183243492635937,2024-06-21,2026-04-24,,0.5029345044271634,12,-0.018215820573701524,-0.014199906153552577,6,6,0,15,-0.03833192484707015,-0.06091126028318582,6,9,0,18,-0.03378151561999736,-0.048025287613804216,7,11,0,-0.9811832027456034,-0.7830077224323327
cluster_residual,r20_top3_p2,sp500,1,2.0,-0.08232781051811797,0.08377521132452923,0.16610302184264691,600,2507,1022,522,529,0.8143426294820717,1.0000000000000004,830.5151092132345,109,95,0.2752706454652802,0.06540438902409353,SMCI,0.31996339846076555,-0.4022912089788835,0,0,-0.0013721301753019661,0.0,25,26,9,0.44698258480670955,2024-11-21,2026-04-30,,0.44698258480670955,12,-0.02675920148910177,-0.009532429440100352,4,8,0,15,-0.04303300064622263,-0.015612262292221873,4,11,0,18,-0.04003493916142844,-0.022196958407823215,5,13,0,-0.7467398978887057,-0.5295879997921328
cluster_residual,r20_top3_p3,sp500,1,2.0,-0.17373763085219923,-0.05194766956172454,0.12178996129047436,363,1503,884,456,518,0.7043824701195219,1.0000000000000004,608.9498064523717,87,83,0.36042680533585264,0.0709410836425295,SMCI,0.3840648952769047,-0.557802526129104,0,0,-0.0028956271808699826,0.0,24,27,9,0.5078356680788513,2025-02-28,2026-04-30,,0.5078356680788513,12,-0.0391381600352411,-0.02998435379147848,3,9,0,15,-0.05010441537267352,-0.04210827300935269,4,11,0,18,-0.038484326683684095,-0.02998435379147848,6,12,0,-0.6608974760140967,-0.7389877790367738
cluster_residual,r20_top5_p1,sp500,1,2.0,-0.013687412880793642,0.13559055161815842,0.14927796449895206,1811,7070,1055,533,522,0.8405054526630804,1.0000000000000002,746.3898224947603,160,135,0.1564440962624213,0.0472702383924379,CF,0.078978712709532,-0.09266612559032564,1,1,-0.00022812354801322806,0.0,27,24,9,0.338229795788468,2024-06-21,2025-04-08,,0.24224919387727703,12,0.0022750845256956594,0.019702191395190076,7,5,0,15,-0.01736870013674082,-0.05141462368861248,7,8,0,18,-0.013198765133747535,-0.014301287611623628,9,9,0,-0.6107992708766017,-0.2050919550921747
cluster_residual,r20_top5_p2,sp500,1,2.0,-0.5323158884681576,-0.38164497632456984,0.1506709121435879,940,4387,1051,530,524,0.8373182016670645,1.0000000000000004,753.3545607179394,133,122,0.21127718684900837,0.04885670321026957,NRG,0.10780866820532548,-0.640124556673483,1,1,-0.008871931474469293,0.0,23,28,9,0.5900099392566125,2024-11-08,2026-04-24,,0.5757025366299188,12,-0.02399249838442641,0.0015092170558671202,6,6,0,15,-0.038153809220021276,-0.041490045918366504,6,9,0,18,-0.03347851799418395,-0.0344869433156782,7,11,0,-1.1349995370425094,-1.0743033228780492
cluster_residual,r20_top5_p3,sp500,1,2.0,-0.699582543186755,-0.5613266446008994,0.13825589858585538,600,3066,1016,518,526,0.8093945655631635,1.0000000000000004,691.2794929292768,112,111,0.17224895784806074,0.05659722384016416,PANW,0.08259323906465446,-0.7821757822514094,1,0,-0.011659709053112581,0.0,24,27,9,0.7578665593602892,2025-02-19,2026-04-24,,0.7417523883013849,12,-0.03465178994254569,-0.020745683389991103,3,9,0,15,-0.05065922447697852,-0.030355635068651802,4,11,0,18,-0.04359327353563838,-0.020745683389991103,6,12,0,-1.2526061375301765,-1.501404472374681
cluster_residual,r20_top10_p1,sp500,1,2.0,0.1928726330798035,0.3241015973636935,0.13122896428388994,3071,13519,1055,551,504,0.8405093813741394,1.0000000000000002,656.1448214194497,177,155,0.14023866111117497,0.04993443668285776,PANW,0.06309260921456271,0.1297800238652408,2,2,0.0032145438846633914,0.0,26,25,9,0.29674986809819665,2022-05-31,2022-09-23,29.0,0.04573260173373088,12,0.016579516077392536,0.03664227930990635,8,4,0,15,-0.0008478047720189022,0.006175106581797804,8,7,0,18,0.000993020256220541,0.013527700408566545,10,8,0,-0.33204322405575654,0.10586131321378447
cluster_residual,r20_top10_p2,sp500,1,2.0,0.016912733082070835,0.1404820068571651,0.12356927377509433,1723,9104,1054,549,505,0.839687452642162,1.0000000000000004,617.8463688754716,159,153,0.1402372899593323,0.04610663962847058,CF,0.06557106923519598,-0.04865833615312515,2,2,0.0002818788847011808,0.0,25,26,9,0.32602283027627543,2022-05-31,2022-09-23,41.0,0.13297551679971703,12,0.007123774833146245,0.013053259150622271,7,5,0,15,-0.006837830932257294,-0.01430223882498137,7,8,0,18,-0.0049087782326884795,-0.0025177717896138346,9,9,0,-0.4773643620183066,-0.14773877269476582
cluster_residual,r20_top10_p3,sp500,1,2.0,0.1210379528716494,0.24260327642570623,0.12156532355405684,1192,6849,1052,541,512,0.838077508807496,1.0000000000000004,607.8266177702842,149,142,0.15085960129306836,0.04693878141661092,OXY,0.07499721618194329,0.04604073668970611,2,0,0.0020172992145274875,0.0,27,24,9,0.3034961986295466,2022-04-20,2022-09-23,26.0,0.1655106988643308,12,0.004406979599597746,0.02241139797794565,7,5,0,15,-0.011000658797636469,-0.01235269662352003,7,8,0,18,-0.009841850331196663,0.004099331563764651,9,9,0,-0.36522334134457807,-0.029237306959103926
characteristic_residual,r5_top3_p1,qqq,1,2.0,1.0225211347328464,1.3041373013812403,0.2816161666483934,1968,6382,1510,788,730,0.8757114518544821,1.0000000000000002,1408.080833241967,53,34,0.3167020007733425,0.03846558817538957,PANW,0.16551843776567618,0.8570026969671702,1,0,0.01231953174376924,0.013009364081352653,44,29,10,0.1838051690390435,2021-11-16,2022-10-12,463.0,0.01696983450610629,12,0.016827006997448112,0.041780982731105615,7,5,0,15,0.006104306727548373,0.015276449431800258,9,6,0,18,0.007662754905096418,0.02426722381476975,11,7,0,-0.10394353186072666,1.0291969866861472
characteristic_residual,r5_top3_p2,qqq,1,2.0,0.6367048748173476,0.9139451707990921,0.2772402959817445,977,3336,1403,723,772,0.8138051044083526,1.0000000000000004,1386.2014799087224,50,33,0.3257208995956047,0.047764197845842724,META,0.15416544596941484,0.48253942884793277,0,0,0.007671143070088525,0.0008450495719872055,43,30,10,0.307415961028887,2021-11-11,2023-09-26,,0.1177918834710409,12,0.012257957701341521,0.004565723536149617,7,5,0,15,-0.00039747338846259637,-0.009636754541531822,7,8,0,18,-0.0005664484802619554,-0.003963366235521539,9,9,0,-0.4722563091096305,0.5060627868924852
characteristic_residual,r5_top3_p3,qqq,1,2.0,0.9435306292493782,1.153830537417135,0.21029990816775723,607,1805,1092,567,738,0.6334106728538283,1.0000000000000004,1051.499540838786,41,33,0.38838771829229,0.06535578034926384,PANW,0.2635207254655624,0.6800099037838159,0,0,0.011367838906619014,0.003680638411180416,42,31,10,0.19121290189772847,2022-04-04,2023-09-26,260.0,0.04217091464468288,12,0.018365136881863163,0.018475332393849297,8,4,0,15,0.010040740816214606,0.0076639511884108655,9,6,0,18,0.004049450068361109,0.0014990738435923761,9,9,0,0.10233099657834888,0.9674131379972394
characteristic_residual,r5_top5_p1,qqq,1,2.0,1.0475948793510645,1.3091917999686313,0.2615969206175672,2899,10088,1510,790,728,0.8757404662510831,1.0000000000000002,1307.9846030878361,62,29,0.30359703419964423,0.035943767534638876,TMUS,0.13389282738697117,0.9137020519640934,1,0,0.012621625052422465,0.008557632338038412,48,25,10,0.23368996764629005,2021-11-16,2022-10-12,297.0,0.005508809900172652,12,0.013711292136650973,0.026640702363935294,8,4,0,15,0.002283018091305807,0.01828299708892253,10,5,0,18,0.002950772046466351,0.01851620353302883,12,6,0,0.00120719688079568,1.0150387881147274
characteristic_residual,r5_top5_p2,qqq,1,2.0,1.052094365341799,1.320624904022261,0.2685305386804622,1546,5823,1488,772,732,0.8631090487238979,1.0000000000000004,1342.6526934023111,51,37,0.3037734581319548,0.04340439536981338,PANW,0.13961962316926607,0.9124747421725328,0,0,0.012675835727009626,0.009177542313871901,46,27,10,0.22784479809813454,2021-11-16,2022-10-12,730.0,0.011994443076132994,12,0.03591424435500554,0.05917999127097528,8,4,0,15,0.02127816436871959,0.05402965083877512,9,6,0,18,0.014773732322399424,0.032270772425915584,11,7,0,-0.022027789380049845,1.0919923003086809
characteristic_residual,r5_top5_p3,qqq,1,2.0,1.0404253460452857,1.2960432153057933,0.2556178692605076,1003,3667,1365,705,752,0.7917633410672854,1.0000000000000004,1278.089346302538,46,38,0.3108464111714673,0.04313291157313767,TMUS,0.16835990594987318,0.8720654400954125,0,0,0.012535245133075728,0.0,41,32,10,0.2085509711401377,2024-11-07,2025-03-20,264.0,0.011880287944031651,12,0.03070958748725278,0.036919509934248036,7,5,0,15,0.00970097860468371,0.013126761492149756,8,7,0,18,0.002091837279382178,-0.0012737393067573212,9,9,0,0.017953869003255296,1.0640031373669063
characteristic_residual,r5_top10_p1,qqq,1,2.0,1.0735161058470717,1.3102027594595165,0.23668665361244476,4503,18065,1510,790,728,0.8757506741353155,1.0000000000000002,1183.4332680622238,70,28,0.25321124528607747,0.03579910713021957,TMUS,0.13949666039988137,0.9340194454471903,1,0,0.012933928986109297,0.008425464857315781,47,26,10,0.23493858082410732,2021-11-16,2022-10-12,227.0,0.0,12,0.019239991750584495,0.02494097316482337,8,4,0,15,0.00545893554278236,0.018687065900755216,10,5,0,18,0.0066461721884061575,0.01888347033657399,12,6,0,0.1267694913972926,1.0562975002747177
characteristic_residual,r5_top10_p2,qqq,1,2.0,1.2114272328459297,1.4449881794219135,0.23356094657598386,2718,11762,1492,788,716,0.8654292343387471,1.0000000000000004,1167.8047328799194,59,35,0.2824223097490114,0.03582334489028436,TMUS,0.13786355038947767,1.073563682456452,0,0,0.014595508829469035,0.020499120968046486,49,24,10,0.22386784203282745,2021-11-17,2022-10-12,343.0,0.0044143693447622435,12,0.030061095689802322,0.04002073913548355,8,4,0,15,0.013441211947758444,0.024687073470230504,9,6,0,18,0.012163730716294001,0.023462334399779447,11,7,0,0.27718344654199417,1.2377426778825091
characteristic_residual,r5_top10_p3,qqq,1,2.0,1.4060794279008562,1.6498726759648816,0.24379324806402528,1933,8251,1471,786,701,0.8532482598607889,1.0000000000000004,1218.9662403201264,62,29,0.3063422500446409,0.04102167018644087,TMUS,0.17378740822145988,1.2322920196793963,0,0,0.016940715998805495,0.01804485438859389,49,24,10,0.19954388611654167,2021-11-16,2022-10-12,326.0,0.011780994364390677,12,0.02882813311685392,0.0451478944202165,8,4,0,15,0.01623159130642109,0.03040274766588259,10,5,0,18,0.010314826224763016,0.01735002481676999,11,7,0,0.4309064356447553,1.453019941134876
characteristic_residual,r10_top3_p1,qqq,1,2.0,1.3819424920422294,1.6125314568579212,0.2305889648156918,1613,6007,1507,781,735,0.8741299303944315,1.0000000000000002,1152.9448240784589,53,33,0.2795454242972141,0.04391478928696766,GOOGL,0.12672554132209873,1.2552169507201307,0,0,0.01664990954267746,0.015906431254642157,49,24,10,0.17863184793186143,2021-11-19,2022-10-12,190.0,0.0159136277906184,12,0.0275208438410663,0.04363474303998904,8,4,0,15,0.010893429130420917,0.005556788520233724,8,7,0,18,0.011189116049951191,0.022847976333029537,10,8,0,0.45958663277946205,1.4458731756335668
characteristic_residual,r10_top3_p2,qqq,1,2.0,1.2193885162108968,1.4490225497162785,0.22963403350538159,835,3553,1454,758,741,0.8433874709976799,1.0000000000000004,1148.1701675269078,51,28,0.24737585980836127,0.05298161009157878,GOOGL,0.13382526413470625,1.0855632520761906,0,0,0.014691427906155382,0.004400336682521932,43,30,10,0.2348164656969918,2021-12-27,2023-12-06,474.0,0.026156827118677745,12,0.02947868200695683,0.011616339245069746,8,4,0,15,0.013481121786004588,0.0035543559127350598,8,7,0,18,0.013714466210479706,0.003977346297628496,10,8,0,0.3008523821893704,1.2330080965347754
characteristic_residual,r10_top3_p3,qqq,1,2.0,0.8332317365983581,1.0143941505710832,0.18116241397272514,536,2226,1263,648,749,0.7325986078886311,1.0000000000000004,905.8120698636257,43,30,0.31198669867093315,0.06870499477562092,LULU,0.1310247870239947,0.7022069495743635,0,0,0.01003893658552239,0.004411722130495944,42,31,10,0.18584618569642053,2023-07-26,2024-02-16,423.0,0.0816295525841703,12,0.01592095632077049,0.00993306861937822,7,5,0,15,0.0009714379684197684,-0.0031099753046375713,7,8,0,18,0.0041800828897303145,0.0012283421424186263,9,9,0,0.1085820807074574,0.835148419864249
characteristic_residual,r10_top5_p1,qqq,1,2.0,1.113798035193586,1.3212021154222748,0.20740408022868922,2259,9403,1507,783,733,0.8741299303944315,1.0000000000000002,1037.0204011434462,53,38,0.2670619378346322,0.043712716643782686,MU,0.11004176357449613,1.0037562716190898,0,0,0.013419253436067298,0.007499384244487797,46,27,10,0.20949087713119569,2021-11-16,2022-10-12,485.0,0.018124625677901646,12,0.019077040875705626,0.03112921743336345,7,5,0,15,0.003449845135371495,-0.0004443051231367186,7,8,0,18,0.005837321550855844,0.009113613861328793,9,9,0,0.284181714278829,1.1015382806895073
characteristic_residual,r10_top5_p2,qqq,1,2.0,1.1972273262415518,1.3994758061003334,0.20224847985878194,1257,6131,1490,785,716,0.8642691415313225,1.0000000000000004,1011.2423992939097,53,32,0.2811316089184856,0.05027665286622839,MU,0.1513544608494883,1.0458728653920635,0,0,0.014424425617368092,0.010096099038861212,47,26,10,0.2305855973468855,2021-12-27,2022-09-27,449.0,0.022075369258181828,12,0.02623687556839947,0.02496078555514611,8,4,0,15,0.01131675523245467,0.003926544216756431,8,7,0,18,0.009809226767323743,0.006730967488536545,10,8,0,0.38823340680642393,1.2053523555998646
characteristic_residual,r10_top5_p3,qqq,1,2.0,1.2778607833566746,1.473549922497332,0.1956891391406574,869,4435,1454,757,728,0.8433874709976799,1.0000000000000004,978.4456957032869,47,33,0.2872360710070702,0.05224743930395199,MRVL,0.14736287498250492,1.1304979083741697,0,0,0.015395913052490062,0.010392219889045363,46,27,10,0.14703394054050947,2021-11-17,2022-09-23,198.0,0.052643216943463994,12,0.019976027626112326,0.03312167872255603,7,5,0,15,0.002639987794517836,-0.0018786711955272317,7,8,0,18,0.005160642160751652,0.00698143901371066,9,9,0,0.49510422679404525,1.3307549256945022
characteristic_residual,r10_top10_p1,qqq,1,2.0,1.0090638058056305,1.1923002670733331,0.18323646126770296,3378,16846,1507,809,707,0.8741299303944315,1.0000000000000002,916.1823063385148,60,37,0.2693808835896171,0.04358027284464489,TSLA,0.09917429918340319,0.9098895066222273,0,0,0.012157395250670245,0.010862706642126022,46,27,10,0.2420192680172713,2021-11-18,2022-10-12,436.0,0.01224330544875674,12,0.021550361019985986,0.02439112468407733,7,5,0,15,0.003737594024898482,-0.003206740472544975,7,8,0,18,0.006663127706030968,0.006492906481093505,9,9,0,0.27611796073481853,0.9716956208483172
characteristic_residual,r10_top10_p2,qqq,1,2.0,0.8557099232849407,1.0263552932466777,0.17064536996173701,2069,12149,1490,792,709,0.8642691415313225,1.0000000000000004,853.2268498086851,57,36,0.2674618253263949,0.0456746715667432,NFLX,0.09596602468949367,0.759743898595447,0,0,0.010309758111866754,0.009729525273280923,44,29,10,0.295969456482622,2021-11-19,2022-09-27,772.0,0.01881446860193908,12,0.02443909829843342,0.03310043394644975,8,4,0,15,0.008140333741508543,0.005035219653129896,8,7,0,18,0.009569262250059177,0.018702252326692276,10,8,0,0.17312844343799286,0.793057761697619
characteristic_residual,r10_top10_p3,qqq,1,2.0,1.1373637868058837,1.3049598610853708,0.16759607427948697,1539,9538,1475,768,720,0.855568445475638,1.0000000000000004,837.9803713974347,53,38,0.2948782693800684,0.04745973916505052,MRVL,0.1261939298515561,1.0111698569543275,0,0,0.013703178154287758,0.010392219889045363,45,28,10,0.24579982091658756,2021-11-17,2022-09-23,477.0,0.018717540612932366,12,0.02998859402627625,0.023582782400245667,7,5,0,15,0.012258614719394564,-0.006161301043433815,7,8,0,18,0.011724415929822294,0.004966150384224213,9,9,0,0.4669794896879359,1.121529747968125
characteristic_residual,r20_top3_p1,qqq,1,2.0,0.5263284092889335,0.7069834158865673,0.18065500659763384,1233,5578,1491,774,730,0.8648491879350348,1.0000000000000002,903.2750329881692,44,37,0.36597823910846006,0.04404898625497602,VRTX,0.18716913724384604,0.3391592720450875,0,0,0.006341306136011247,0.003276735148860027,43,30,10,0.19551465226590073,2025-01-30,2025-04-08,,0.15294310049369828,12,-0.0014723689612058095,0.010035028493917781,7,5,0,15,-0.01594016625174501,-0.012146513268067953,7,8,0,18,-0.007905504732464354,0.008230753012392036,10,8,0,-0.1962916171016017,0.46639665013941545
characteristic_residual,r20_top3_p2,qqq,1,2.0,0.5866915321525423,0.7694506991885242,0.182759167035982,696,3771,1455,757,724,0.8439675174013921,1.0000000000000004,913.7958351799102,37,39,0.4419592925614733,0.05014338946449104,VRTX,0.25543900221838295,0.3312525299341594,0,0,0.0070685726765366535,0.0,39,34,10,0.2324665964658701,2022-02-15,2026-03-18,,0.2151869355962062,12,-0.007427594998253258,-0.020369963416657,5,7,0,15,-0.02496134868398865,-0.02315690018723725,5,10,0,18,-0.016117436534698996,-0.02040868149786119,7,11,0,-0.14434513599138576,0.43194215069191244
characteristic_residual,r20_top3_p3,qqq,1,2.0,0.9823692378979625,1.1391943481615883,0.15682511026362594,478,2686,1371,719,722,0.7952436194895591,1.0000000000000004,784.1255513181297,32,33,0.5096951914408483,0.046734129970290375,VRTX,0.29792262398693486,0.6844466139110277,0,0,0.011835773950577862,0.008615308061114662,48,25,10,0.14419400627153334,2022-10-17,2023-10-26,175.0,0.10973743404755337,12,-0.002121096400241947,-0.004004387505725772,6,6,0,15,-0.012610654242911572,-0.008111401036258362,7,8,0,18,-0.00501544193240073,-0.004004387505725772,9,9,0,0.3550687968434586,0.9518119424257033
characteristic_residual,r20_top5_p1,qqq,1,2.0,0.6202262381827477,0.7865368389253576,0.16631060074260973,1829,8886,1491,791,713,0.8648491879350348,1.0000000000000002,831.5530037130486,51,37,0.36092715586666857,0.043078647819252705,VRTX,0.17599968233191013,0.4442265558508376,0,0,0.0074726052793102115,0.0,40,33,10,0.190951186543539,2025-01-30,2025-04-08,,0.13274625187947944,12,0.0011149607194221492,0.0007950209056093163,6,6,0,15,-0.014246281375009735,-0.004924512143912948,6,9,0,18,-0.008018578681222127,-0.0019705385699874296,8,10,0,-0.045016164787691326,0.5526199337974751
characteristic_residual,r20_top5_p2,qqq,1,2.0,0.4750395236014537,0.6341519532379071,0.15911242963645358,1058,6278,1472,775,708,0.8538283062645011,1.0000000000000004,795.562148182268,49,35,0.38118328761339154,0.04486970111744531,AAPL,0.16894642476069655,0.30609309884075714,0,0,0.00572336775423438,0.0,40,33,10,0.2311942453390641,2025-01-30,2026-03-23,,0.19919508281636775,12,-0.005772433318646666,-0.013193572284077902,5,7,0,15,-0.02202616096135057,-0.02151734139224711,5,10,0,18,-0.01252479109458659,-0.013193572284077902,8,10,0,-0.16141019494436082,0.3265279783064496
characteristic_residual,r20_top5_p3,qqq,1,2.0,0.9138892335531138,1.0675521006083049,0.15366286705519094,744,4894,1457,767,701,0.8451276102088167,1.0000000000000004,768.3143352759547,45,37,0.3477639667444065,0.04625160219797607,AAPL,0.2157817749240755,0.6981074586290383,0,0,0.01101071365726643,0.0028999836921576455,44,29,10,0.21089921343688436,2025-01-30,2026-01-30,,0.19468366061232603,12,-0.013307916238575834,-0.004028298971702069,5,7,0,15,-0.02841098702445329,-0.023824664519109827,5,10,0,18,-0.01768300648889537,-0.014062215584729991,7,11,0,0.29923776533234997,0.763066271400502
characteristic_residual,r20_top10_p1,qqq,1,2.0,0.7879731279169971,0.9352908150880286,0.14731768717103172,2674,15813,1491,804,700,0.8648491879350348,1.0000000000000002,736.5884358551585,56,39,0.3648750894244947,0.04308862553173606,VRTX,0.13384525630378055,0.6541278716132166,0,0,0.00949365214357828,0.008135484677533708,48,25,10,0.1828938178691159,2025-01-30,2025-04-08,,0.0888712305464704,12,0.0074288988282297476,0.0122962134454946,8,4,0,15,-0.009318808535448144,0.002115747829456364,8,7,0,18,-0.003464421137893274,0.004187749481307959,11,7,0,0.1987023792328702,0.7873660065325706
characteristic_residual,r20_top10_p2,qqq,1,2.0,0.7466769547113496,0.8806006049682071,0.13392365025685754,1705,12162,1472,791,692,0.8538283062645011,1.0000000000000004,669.6182512842876,55,37,0.35445054748866994,0.045082519763677796,AAPL,0.12654119270905886,0.6201357620022908,0,0,0.008996107888088549,0.005138197139989021,47,26,10,0.1947525636324024,2025-01-30,2025-04-08,,0.09921362484383525,12,0.007404227432390551,0.014142012934989054,7,5,0,15,-0.010514040674074332,-0.0055954596546475555,7,8,0,18,-0.0039573800021674085,0.007392920002754948,10,8,0,0.21098235368391938,0.714137073376119
