symbol,decision_date,entry_date,exit_date,net_pnl,position_return,holding_sessions,close_mfe,close_mae,terminal_giveback,winner,large_winner,large_loser,momentum_126_21,volatility_63,dollar_volume_median63,relative_volume_1_20,distance_sma50,distance_sma200,market_cap,revenue_cagr,eps_cagr
TSLA,2025-10-17,2025-10-20,2025-10-24,0.002459002723139506,0.007377008169418517,5,0.011523774120509644,-0.02285604857332746,0.0343798226938371,True,False,False,0.7673619944034578,0.47423932702917354,31138544202.75,1.0229404631913521,0.1338384086051032,0.3124707124480368,1413048099524.47,0.21975999552107162,0.07763936022199558
TXN,2024-09-27,2024-09-30,2024-10-04,-0.011086163786174124,-0.03325849135852237,5,0.0022804463852499346,-0.02183406113537123,0.018728772440562813,False,False,False,0.274165848871442,0.3397795279445045,980181603.75,0.6465903189059712,0.04169675935380335,0.1414614844075126,190168423931.22,0.06607890441540443,0.058031170336807936
VRTX,2022-06-24,2022-06-27,2022-11-11,0.026667513993565036,0.08000254198069512,98,0.08415858666022569,-0.05513957420378879,0.037748869949277175,True,False,False,0.47922865013773985,0.3798428707960975,489152524.26000005,3.0165302357330153,0.10199613670402385,0.28306732693502834,74476410952.05,0.35446203503099816,0.03654588818939963
WBD,2025-08-22,2025-08-25,2025-08-29,-0.01341296586793366,-0.040238897603800984,5,0.012499999999999956,-0.029999999999999916,0.04249999999999987,False,False,False,0.3432835820895521,0.46532378288336884,615863133.36,0.9729826348059286,0.01919124425912,0.16017657791235607,29579910260.850002,0.4773715715827547,
WBD,2025-11-21,2025-11-24,2026-02-20,0.08008173980251222,0.24024521940753668,60,0.30660274569623014,-0.003704510786663784,0.05360645020701682,True,True,False,1.5000000000000018,0.773729666607815,772691604.5799999,1.0192084627644373,0.13607947162743272,0.7665783504565122,56876889688.29,0.4773715715827547,
WDC,2025-12-26,2025-12-29,2026-04-30,0.3244434896358105,0.9733304689074315,85,1.427486033519553,-0.03759776536312842,0.0,True,True,False,1.9686723973256939,0.6899004291362422,1289059567.12,0.5157779911195155,0.1593836375805322,1.0260911975411018,62980242754.04,-0.20345768745305937,0.015492101625303345
XLNX,2022-02-04,2022-02-07,2022-02-11,-0.02518748543829368,-0.07556245631488105,5,0.07694514848644252,-0.06785902156759616,0.14480417005403867,False,False,False,0.5075128952679986,0.5328867197232847,721285379.9200001,0.7032918388357641,0.01605307470046302,0.2763227835096558,51385476800.0,0.08433739547876296,0.1328756025457516
ZM,2020-05-01,2020-05-04,2020-05-08,0.04717712641915574,0.14153137925746723,5,0.12113676731793976,0.019111900532859716,0.017051509769094197,True,False,False,0.8071494525788176,0.9761604384356964,1634573783.6999998,0.9012519203191117,0.06620192082247267,0.5155512362880064,,,
ZM,2020-05-15,2020-05-18,2020-12-31,0.30804136667041404,0.9241241000112421,159,2.342586602364289,-0.04740339940010585,1.3587014056343,True,True,False,1.1130642666291672,0.9548864549864454,1700255405.24,0.8557547131834424,0.2533297328510078,0.8492509711172289,,,
ZS,2024-03-01,2024-03-04,2024-03-15,-0.04014400698102935,-0.12043202094308805,10,-0.026803561693621636,-0.11852625840450659,0.09172269671088495,False,False,True,0.44760442260442024,0.49189707350880685,416444615.79,5.104744473831837,-0.05929169895617992,0.2355364238933122,32263810104.789997,0.5539868302409181,
ZS,2025-07-03,2025-07-07,2025-08-15,-0.04201870870636245,-0.12605612611908737,30,0.01163459694432012,-0.13796905964329098,0.1327430799718723,False,False,True,0.43945160031225705,0.4895267894153519,616890634.57,0.601069268697372,0.16910476221604331,0.47701868585597507,47999278873.85,0.47663327326425753,
