campaign_id,symbol,gross_pnl,execution_adjustment,net_pnl
CAM-0612,ADP,0.0,0.0,0.0
CAM-0612,LKQ,0.0,0.0,0.0
CAM-0612,LLY,0.0,0.0,0.0
CAM-0612,LMT,0.0,0.0,0.0
CAM-0612,LNC,0.0,0.0,0.0
CAM-0612,LNT,0.0,0.0,0.0
CAM-0612,LOW,0.0,0.0,0.0
CAM-0612,LRCX,0.0,0.0,0.0
CAM-0612,LULU,0.0,0.0,0.0
CAM-0612,LUMN,0.0,0.0,0.0
CAM-0612,LUV,0.0,0.0,0.0
CAM-0612,LVS,0.0,0.0,0.0
CAM-0612,LW,0.0,0.0,0.0
CAM-0612,KIM,0.0,0.0,0.0
CAM-0612,KKR,0.0,0.0,0.0
CAM-0612,MA,0.0,0.0,0.0
CAM-0612,MAA,0.0,0.0,0.0
CAM-0612,MAR,0.0,0.0,0.0
CAM-0612,MAS,0.0,0.0,0.0
CAM-0612,MCD,0.0,0.0,0.0
CAM-0612,MCHP,0.0,0.0,0.0
CAM-0612,ZTS,0.0,0.0,0.0
CAM-0612,MCO,0.0,0.0,0.0
CAM-0612,MDLZ,0.0,0.0,0.0
CAM-0612,MDT,0.0,0.0,0.0
CAM-0612,MET,0.0,0.0,0.0
CAM-0612,META,0.0,0.0,0.0
CAM-0612,MGM,0.0,0.0,0.0
CAM-0612,MHK,0.0,0.0,0.0
CAM-0612,LHX,0.0,0.0,0.0
CAM-0612,LII,0.0,0.0,0.0
CAM-0612,MLM,0.0,0.0,0.0
CAM-0612,MMC,0.0,0.0,0.0
CAM-0612,MMM,0.0,0.0,0.0
CAM-0612,MNST,0.0,0.0,0.0
CAM-0612,MO,0.0,0.0,0.0
CAM-0612,MOH,0.0,0.0,0.0
CAM-0612,MOS,0.0,0.0,0.0
CAM-0612,MPC,0.0,0.0,0.0
CAM-0612,MPWR,0.0,0.0,0.0
CAM-0612,MRK,0.0,0.0,0.0
CAM-0612,MRNA,0.0,0.0,0.0
CAM-0612,MRO,0.0,0.0,0.0
CAM-0612,MRSH,0.0,0.0,0.0
CAM-0612,MS,0.0,0.0,0.0
CAM-0612,LYB,0.0,0.0,0.0
CAM-0612,LYV,0.0,0.0,0.0
CAM-0612,MSFT,0.0,0.0,0.0
CAM-0612,MSI,0.0,0.0,0.0
CAM-0612,MTB,0.0,0.0,0.0
CAM-0612,MTCH,0.0,0.0,0.0
CAM-0612,MTD,0.0,0.0,0.0
CAM-0612,SPY,0.0,0.0,0.0
CAM-0612,MXIM,0.0,0.0,0.0
CAM-0612,NCLH,0.0,0.0,0.0
CAM-0612,NDAQ,0.0,0.0,0.0
CAM-0612,NDSN,0.0,0.0,0.0
CAM-0612,NEE,0.0,0.0,0.0
CAM-0612,A,0.0,0.0,0.0
CAM-0612,NI,0.0,0.0,0.0
CAM-0612,NKE,0.0,0.0,0.0
CAM-0612,MKC,0.0,0.0,0.0
CAM-0612,MKTX,0.0,0.0,0.0
CAM-0612,NLOK,0.0,0.0,0.0
CAM-0612,NLSN,0.0,0.0,0.0
CAM-0612,NOC,0.0,0.0,0.0
CAM-0612,NOV,0.0,0.0,0.0
CAM-0612,NOW,0.0,0.0,0.0
CAM-0612,NSC,0.0,0.0,0.0
CAM-0612,NTAP,0.0,0.0,0.0
CAM-0612,NTRS,0.0,0.0,0.0
CAM-0612,NUE,0.0,0.0,0.0
CAM-0612,NVDA,0.0,0.0,0.0
CAM-0612,NVR,0.0,0.0,0.0
CAM-0612,NWL,0.0,0.0,0.0
CAM-0612,NWS,0.0,0.0,0.0
CAM-0612,NWSA,0.0,0.0,0.0
CAM-0612,NXPI,0.0,0.0,0.0
CAM-0612,MSCI,0.0,0.0,0.0
CAM-0612,O,0.0,0.0,0.0
CAM-0612,ODFL,0.0,0.0,0.0
CAM-0612,OGN,0.0,0.0,0.0
CAM-0612,OKE,0.0,0.0,0.0
CAM-0612,OMC,0.0,0.0,0.0
CAM-0612,ON,0.0,0.0,0.0
CAM-0612,ORCL,0.0,0.0,0.0
CAM-0612,ORLY,0.0,0.0,0.0
CAM-0612,OTIS,0.0,0.0,0.0
CAM-0612,OXY,0.0,0.0,0.0
CAM-0612,PANW,0.0,0.0,0.0
CAM-0612,PARA,0.0,0.0,0.0
CAM-0612,PAYC,0.0,0.0,0.0
CAM-0612,PAYX,0.0,0.0,0.0
CAM-0612,PBCT,0.0,0.0,0.0
CAM-0612,PCAR,0.0,0.0,0.0
CAM-0612,PCG,0.0,0.0,0.0
CAM-0612,PEAK,0.0,0.0,0.0
CAM-0612,PEG,0.0,0.0,0.0
