symbol,asset_class,component,morning,hold,state,cost,signal_days,net,positive_fraction,max_drawdown,recovery_days,unresolved,18m_net,18m_avg_month,18m_median_month,18m_negative_months,18m_zero_months,18m_trades,15m_net,15m_avg_month,15m_median_month,15m_negative_months,15m_zero_months,15m_trades,12m_net,12m_avg_month,12m_median_month,12m_negative_months,12m_zero_months,12m_trades
IWM,unlevered,open_session,30,60,all,5.0,185,-0.16556202867405212,0.32432432432432434,0.16704222322913265,9,True,-0.16556202867405212,-0.009197890481891784,-0.014573544777789382,13,0,185,-0.1384394501213163,-0.00922929667475442,-0.0140849462366619,11,0,158,-0.1463600145212941,-0.012196667876774508,-0.014573544777789382,9,0,130
XLK,unlevered,combined_previous_close,30,15,all,5.0,207,-0.16611950162341105,0.3719806763285024,0.17448594330073752,29,True,-0.16611950162341105,-0.009228861201300613,-0.010594828088573871,14,0,207,-0.13845439161584439,-0.009230292774389626,-0.010210764733626254,11,0,172,-0.1272186011419174,-0.010601550095159784,-0.010594828088573871,10,0,146
SMH,unlevered,combined_previous_close,15,15,all,5.0,207,-0.1706361820638599,0.40096618357487923,0.18227157729403776,38,True,-0.1706361820638599,-0.009479787892436661,-0.010171220696431282,16,0,207,-0.13864686624012912,-0.009243124416008608,-0.00946177025352024,13,0,174,-0.13740852159468575,-0.01145071013289048,-0.010688237206719853,11,0,147
TLT,unlevered,open_session,15,60,all,5.0,185,-0.1630810942140506,0.21621621621621623,0.16076927038890254,2,True,-0.1630810942140506,-0.009060060789669477,-0.009109770278541318,18,0,185,-0.13911661472078696,-0.009274440981385797,-0.009298561241450676,15,0,155,-0.09849028931916526,-0.008207524109930439,-0.009109770278541318,12,0,124
TLT,unlevered,combined_previous_close,30,30,all,5.0,172,-0.16090168109260572,0.13953488372093023,0.1620201662126627,0,True,-0.16090168109260572,-0.00893898228292254,-0.009030581638812818,18,0,172,-0.13921631657211098,-0.009281087771474066,-0.009355865197277047,15,0,144,-0.11383007932513722,-0.009485839943761435,-0.009884524456426402,12,0,115
SPY,unlevered,open_session,60,15,all,5.0,195,-0.16380641764803539,0.26153846153846155,0.16304122094865903,13,True,-0.16380641764803539,-0.009100356536001965,-0.008580108105782525,17,0,195,-0.1395979414455727,-0.009306529429704846,-0.008909137160071579,14,0,167,-0.14876381004216832,-0.012396984170180694,-0.010965168385894397,12,0,139
TLT,unlevered,combined_previous_close,30,15,all,5.0,172,-0.15578768096141127,0.06976744186046512,0.15578768096141127,0,True,-0.15578768096141127,-0.008654871164522848,-0.00913491553746082,18,0,172,-0.13982295342755402,-0.009321530228503601,-0.009301682037878845,15,0,144,-0.11389511261474394,-0.009491259384561995,-0.009274613319721736,12,0,115
XLK,unlevered,combined_previous_close,60,60,all,5.0,205,-0.19972543261434994,0.37073170731707317,0.21665946209651388,38,True,-0.19972543261434994,-0.011095857367463886,-0.010280973229826684,15,0,205,-0.14019079639851162,-0.009346053093234108,-0.009391239477584579,12,0,173,-0.14805042134808277,-0.012337535112340231,-0.009967752034318433,10,0,147
XLK,unlevered,combined_previous_close,15,60,all,5.0,201,-0.20211657777741543,0.38308457711442784,0.21973664573681362,38,True,-0.20211657777741543,-0.011228698765411969,-0.011381681200704874,14,0,201,-0.14031923165178672,-0.009354615443452449,-0.009391239477584579,11,0,169,-0.12638627061690633,-0.010532189218075527,-0.010335169528367272,10,0,142
TLT,unlevered,combined_previous_close,15,30,all,5.0,174,-0.16531610932306584,0.12643678160919541,0.16472539877727432,0,True,-0.16531610932306584,-0.00918422829572588,-0.009026561982412973,18,0,174,-0.14064349575237567,-0.009376233050158379,-0.009265522388697378,15,0,144,-0.11627866505062023,-0.009689888754218353,-0.009364337168332348,12,0,116
TLT,unlevered,combined_previous_close,15,15,all,5.0,174,-0.1591173708484549,0.06896551724137931,0.1585086184476736,0,True,-0.1591173708484549,-0.008839853936025273,-0.008963323143888369,18,0,174,-0.14146115536727788,-0.009430743691151858,-0.00936828007014845,15,0,144,-0.11749831076929673,-0.009791525897441394,-0.009471723214987515,12,0,116
SPY,unlevered,open_session,60,30,all,5.0,195,-0.182294105015822,0.29743589743589743,0.18047037007692512,3,True,-0.182294105015822,-0.010127450278656778,-0.00981744727003847,17,0,195,-0.1417336726950723,-0.00944891151300482,-0.009774945679784541,14,0,167,-0.15457239561413805,-0.012881032967844838,-0.012063311115985464,12,0,139
SOXL,leveraged,combined_previous_close,15,15,all,10.0,202,-0.2164184913791103,0.4405940594059406,0.28251921103126143,43,True,-0.2164184913791103,-0.012023249521061683,-0.014430899789234009,15,0,202,-0.1417915161653902,-0.009452767744359348,-0.011790296639306086,12,0,168,-0.21927034110624288,-0.01827252842552024,-0.018605977399411555,10,0,141
IWM,unlevered,open_session,30,30,all,5.0,185,-0.1652488729579351,0.34054054054054056,0.1652163614260811,3,True,-0.1652488729579351,-0.009180492942107507,-0.008441569676201022,13,0,185,-0.14197043651703534,-0.009464695767802355,-0.00887605998466845,11,0,158,-0.13922604652342063,-0.011602170543618387,-0.01018999004971699,10,0,130
QQQ,unlevered,open_session,30,30,all,5.0,204,-0.17625475720975503,0.3088235294117647,0.17502457474257826,1,True,-0.17625475720975503,-0.009791930956097502,-0.009592299858622977,16,0,204,-0.14328634514521865,-0.009552423009681243,-0.010349115358657901,13,0,170,-0.13323162262831367,-0.011102635219026139,-0.010448440066300468,12,0,135
IWM,unlevered,open_session,60,60,all,5.0,194,-0.16362452540688155,0.34536082474226804,0.1717664404164898,24,True,-0.16362452540688155,-0.00909025141149342,-0.005436349466510282,13,0,194,-0.1433160480575867,-0.009554403203839112,-0.004827682664752864,11,0,166,-0.16063461679263624,-0.01338621806605302,-0.01587287879539967,9,0,141
XLK,unlevered,open_session,15,60,all,5.0,187,-0.14826609458891526,0.39037433155080214,0.1686745720537396,34,True,-0.14826609458891526,-0.008237005254939736,-0.009046276401635411,13,0,187,-0.1440936325912736,-0.009606242172751574,-0.013384133747304738,11,0,155,-0.15884644288685323,-0.013237203573904436,-0.013839127760348124,10,0,122
IWM,unlevered,combined_previous_close,60,15,all,5.0,193,-0.17268791249981708,0.27979274611398963,0.175128735708449,10,True,-0.17268791249981708,-0.009593772916656505,-0.007197864274439414,16,0,193,-0.144208778407512,-0.009613918560500801,-0.007593030145626178,13,0,158,-0.13075643400485504,-0.010896369500404587,-0.00915180564547552,12,0,132
TQQQ,leveraged,open_session,30,15,high_opening_volume,10.0,72,-0.14600295607599878,0.3333333333333333,0.17434103008707802,38,True,-0.14600295607599878,-0.008111275337555488,-0.003604017044773755,12,1,72,-0.1454891645768165,-0.009699277638454433,-0.0038005762044964753,10,1,61,-0.11200529458859221,-0.00933377454904935,-0.007521739712045894,8,1,41
IWM,unlevered,combined_previous_close,15,15,all,5.0,199,-0.17517439527626133,0.2562814070351759,0.17761554683073122,13,True,-0.17517439527626133,-0.009731910848681184,-0.006631735301895314,16,0,199,-0.14601917152855437,-0.009734611435236958,-0.005726613388954416,14,0,166,-0.12950796571230816,-0.01079233047602568,-0.006631735301895314,12,0,138
IWM,unlevered,open_session,60,30,all,5.0,194,-0.1709717237539442,0.38144329896907214,0.17103354776586466,9,True,-0.1709717237539442,-0.009498429097441344,-0.0075009898234381644,15,0,194,-0.14689259643091934,-0.00979283976206129,-0.008581208986446875,12,0,166,-0.14374551421174753,-0.011978792850978961,-0.009414463180381138,11,0,141
QQQ,unlevered,open_session,30,15,all,5.0,204,-0.15924815102946877,0.3137254901960784,0.16275413219729373,29,True,-0.15924815102946877,-0.008847119501637154,-0.009062133382599202,15,0,204,-0.14781686775662528,-0.009854457850441685,-0.009487052031558862,13,0,170,-0.12981687173168222,-0.01081807264430685,-0.011028676502408241,11,0,135
IWM,unlevered,combined_previous_close,30,30,all,5.0,189,-0.20440550962957815,0.32275132275132273,0.20422771980089005,0,True,-0.20440550962957815,-0.011355861646087675,-0.009143857598890581,15,0,189,-0.148261556442986,-0.009884103762865732,-0.007979388177210223,12,0,156,-0.13062651043257878,-0.010885542536048232,-0.009143857598890581,10,0,132
IWM,unlevered,combined_previous_close,30,60,all,5.0,189,-0.20691687075245324,0.3544973544973545,0.21351985387028083,38,True,-0.20691687075245324,-0.011495381708469624,-0.011953381885007386,12,0,189,-0.14961508472760543,-0.009974338981840362,-0.0094959623466917,10,0,156,-0.1326496817641828,-0.011054140147015232,-0.011953381885007386,9,0,132
TLT,unlevered,open_session,15,15,all,5.0,185,-0.17598942446458987,0.06486486486486487,0.17539288649515583,2,True,-0.17598942446458987,-0.009777190248032771,-0.009343870981935565,18,0,185,-0.1497180379766494,-0.009981202531776626,-0.009302556885795843,15,0,155,-0.11088704404301819,-0.00924058700358485,-0.008769453408006778,12,0,124
TLT,unlevered,open_session,30,15,all,5.0,182,-0.17574704081679138,0.054945054945054944,0.17574704081679138,2,True,-0.17574704081679138,-0.009763724489821744,-0.00938118054946152,18,0,182,-0.1498245345573449,-0.009988302303822994,-0.009404603239639653,15,0,151,-0.11353783690612729,-0.009461486408843941,-0.009338019845735346,12,0,120
XLK,unlevered,combined_previous_close,30,30,all,5.0,207,-0.2088348145719302,0.34782608695652173,0.2102061045690775,29,True,-0.2088348145719302,-0.01160193414288501,-0.01099872785791095,15,0,207,-0.15005715454690327,-0.010003810303126885,-0.009240424977255635,12,0,172,-0.13713903094925162,-0.0114282525791043,-0.009533784325271633,10,0,146
IWM,unlevered,combined_previous_close,60,60,all,5.0,193,-0.20432653184547012,0.35233160621761656,0.21033410857462131,38,True,-0.20432653184547012,-0.011351473991415006,-0.012028258039955775,15,0,193,-0.15141406890985232,-0.010094271260656821,-0.010790838298344041,12,0,158,-0.14092842501529879,-0.011744035417941565,-0.01281467752912352,10,0,132
SMH,unlevered,combined_previous_close,60,30,all,5.0,205,-0.23250239494942027,0.33170731707317075,0.23658847816547934,9,True,-0.23250239494942027,-0.012916799719412238,-0.012014463496730077,14,0,205,-0.15226210494138115,-0.010150806996092077,-0.011179036802466902,11,0,173,-0.15695217021358276,-0.013079347517798564,-0.012014463496730077,10,0,148
SPY,unlevered,combined_previous_close,60,30,all,5.0,201,-0.20911992199013674,0.26865671641791045,0.20733042664153734,0,True,-0.20911992199013674,-0.011617773443896485,-0.010874079740783527,17,0,201,-0.15237728893764046,-0.010158485929176031,-0.00942973297761962,14,0,166,-0.14618662790412273,-0.012182218992010227,-0.011437767025787748,12,0,141
TLT,unlevered,open_session,30,30,all,5.0,182,-0.1715122989423976,0.14285714285714285,0.1726166405253836,2,True,-0.1715122989423976,-0.009528461052355422,-0.00932644315490011,18,0,182,-0.1524739631807691,-0.010164930878717941,-0.009647115918585691,15,0,151,-0.11417341083304466,-0.009514450902753721,-0.008929226296329362,12,0,120
QQQ,unlevered,combined_previous_close,60,60,all,5.0,195,-0.20920786649232015,0.3128205128205128,0.21865373263863375,31,True,-0.20920786649232015,-0.011622659249573342,-0.011233613231882378,15,0,195,-0.1528581393355385,-0.010190542622369233,-0.011551319879330335,12,0,163,-0.14918923861765965,-0.012432436551471637,-0.012882347188860277,11,0,140
TQQQ,leveraged,open_session,60,30,all,10.0,199,-0.24474396049502734,0.39195979899497485,0.270093967642816,2,True,-0.24474396049502734,-0.013596886694168185,-0.018856724953097204,14,0,199,-0.15322608958077233,-0.010215072638718155,-0.017784060071966867,11,0,168,-0.2786655570638542,-0.023222129755321185,-0.023729483703773036,10,0,137
QQQ,unlevered,combined_previous_close,30,15,all,5.0,206,-0.1775236573956217,0.2961165048543689,0.1809689465866824,24,True,-0.1775236573956217,-0.009862425410867872,-0.00937747568863545,16,0,206,-0.15355521867512034,-0.010237014578341357,-0.010124199867939998,13,0,172,-0.13949855460242366,-0.011624879550201972,-0.012129946410753378,11,0,147
XLK,unlevered,combined_previous_close,30,60,all,5.0,207,-0.21042909852162572,0.38164251207729466,0.22787115555976156,38,True,-0.21042909852162572,-0.011690505473423651,-0.012144671262522333,16,0,207,-0.15432934060833792,-0.010288622707222528,-0.008575342186248225,13,0,172,-0.1334642608209201,-0.011122021735076676,-0.010145183489132736,11,0,146
TLT,unlevered,open_session,15,30,all,5.0,185,-0.18207770032098758,0.13513513513513514,0.18040413054658566,2,True,-0.18207770032098758,-0.010115427795610421,-0.010019142052757668,18,0,185,-0.15441221564514795,-0.010294147709676531,-0.009545766268177602,15,0,155,-0.11084892785595513,-0.009237410654662928,-0.008843492301541911,12,0,124
QQQ,unlevered,combined_previous_close,30,30,all,5.0,206,-0.19196600405562547,0.2912621359223301,0.19075928478969495,1,True,-0.19196600405562547,-0.010664778003090304,-0.010741696493764497,16,0,206,-0.15537751360901964,-0.010358500907267976,-0.00895239098186229,13,0,172,-0.14316802301305653,-0.011930668584421378,-0.0113650270102163,12,0,147
QQQ,unlevered,combined_previous_close,15,30,all,5.0,209,-0.18836824123980156,0.2966507177033493,0.1871561490691097,0,True,-0.18836824123980156,-0.010464902291100087,-0.010854949085753574,16,0,209,-0.15584876211952092,-0.010389917474634728,-0.010322486153525934,13,0,179,-0.14101068693359275,-0.011750890577799397,-0.010870962703346088,12,0,149
QQQ,unlevered,combined_previous_close,15,15,all,5.0,209,-0.1780388526293375,0.2966507177033493,0.1767886277683759,0,True,-0.1780388526293375,-0.009891047368296527,-0.010362967566728332,17,0,209,-0.15585116432051094,-0.010390077621367396,-0.011039202632249556,14,0,179,-0.1432301873971562,-0.011935848949763017,-0.011316398319593024,12,0,149
SPY,unlevered,open_session,30,30,all,5.0,201,-0.19653950543344934,0.27860696517412936,0.19472154483766824,3,True,-0.19653950543344934,-0.010918861412969407,-0.010088318437625976,16,0,201,-0.15609945227561728,-0.010406630151707818,-0.009854596856147868,13,0,169,-0.1493165830917934,-0.012443048590982783,-0.011225906067370228,12,0,141
IWM,unlevered,combined_previous_close,30,15,all,5.0,189,-0.18192643645282258,0.26455026455026454,0.1831315437224672,10,True,-0.18192643645282258,-0.010107024247379033,-0.009157162254507356,17,0,189,-0.15652497916205,-0.010434998610803332,-0.007471217141448161,15,0,156,-0.1339473606778443,-0.011162280056487025,-0.009343096785397353,12,0,132
IWM,unlevered,open_session,60,15,all,5.0,194,-0.1829985548005506,0.30412371134020616,0.1868189095528736,24,True,-0.1829985548005506,-0.010166586377808366,-0.006281639564265973,18,0,194,-0.15904149238832743,-0.010602766159221828,-0.006969891011536111,15,0,166,-0.14154013631255924,-0.011795011359379937,-0.0074927290361068155,12,0,141
IWM,unlevered,open_session,15,15,all,5.0,185,-0.15346397767810271,0.2918918918918919,0.16063907277954992,10,True,-0.15346397767810271,-0.008525776537672372,-0.007174118773604743,15,0,185,-0.15917333116390475,-0.010611555410926983,-0.007809893952741898,14,0,157,-0.12417524450861006,-0.010347937042384172,-0.007174118773604743,11,0,124
SPY,unlevered,combined_previous_close,60,15,all,5.0,201,-0.18894335846795507,0.23383084577114427,0.18738985673934405,0,True,-0.18894335846795507,-0.010496853248219726,-0.01255318784022752,17,0,201,-0.15927966022176898,-0.010618644014784599,-0.012600124135526358,14,0,166,-0.151203349580889,-0.01260027913174075,-0.012862860688943822,12,0,141
SPY,unlevered,open_session,60,60,all,5.0,195,-0.205511720383589,0.28717948717948716,0.2053599495546864,35,True,-0.205511720383589,-0.011417317799088278,-0.009924197680172664,16,0,195,-0.15947828214680027,-0.010631885476453351,-0.009217930824219733,13,0,167,-0.17512123971067994,-0.014593436642556662,-0.01313366097425328,11,0,139
SPY,unlevered,open_session,30,15,all,5.0,201,-0.17789061984810917,0.23383084577114427,0.1766747148280775,13,True,-0.17789061984810917,-0.009882812213783843,-0.010234641056404259,15,0,201,-0.15981418324580832,-0.010654278883053888,-0.01133084630136505,13,0,169,-0.15025361001627213,-0.012521134168022677,-0.01262248995049503,12,0,141
SPY,unlevered,combined_previous_close,30,30,all,5.0,208,-0.2167939422327424,0.2644230769230769,0.21502181060831682,3,True,-0.2167939422327424,-0.012044107901819022,-0.00950339597943628,17,0,208,-0.160755877971398,-0.010717058531426535,-0.008241765550213165,14,0,170,-0.1542856492715724,-0.0128571374392977,-0.010261855365740646,12,0,145
SMH,unlevered,combined_previous_close,60,60,all,5.0,205,-0.23722741062811503,0.4146341463414634,0.26083721471271626,38,True,-0.23722741062811503,-0.013179300590450835,-0.016172908567330335,16,0,205,-0.16208479940494347,-0.010805653293662898,-0.011039584806230462,13,0,173,-0.15686816004293158,-0.013072346670244298,-0.014524206310523646,11,0,148
SPY,unlevered,combined_previous_close,15,30,all,5.0,218,-0.20762231294043365,0.2706422018348624,0.20582942900675916,0,True,-0.20762231294043365,-0.011534572941135203,-0.012505736818020086,17,0,218,-0.16209278340589173,-0.010806185560392782,-0.010310186439561608,14,0,180,-0.1497439646545904,-0.012478663721215866,-0.012673879685655975,11,0,149
QQQ,unlevered,combined_previous_close,30,60,all,5.0,206,-0.1891866658485558,0.33980582524271846,0.1998161019411676,36,True,-0.1891866658485558,-0.010510370324919768,-0.00881284857606518,15,0,206,-0.16260954413780937,-0.010840636275853958,-0.007765367845356308,12,0,172,-0.14479857122483086,-0.012066547602069239,-0.009206566984585218,11,0,147
QQQ,unlevered,open_session,30,60,all,5.0,204,-0.19974902302781827,0.3431372549019608,0.2053237228705045,35,True,-0.19974902302781827,-0.011097167945989904,-0.009644440705299184,13,0,204,-0.16276776014005712,-0.01085118400933714,-0.011016999916125814,11,0,170,-0.15618549173743457,-0.013015457644786213,-0.011422738063597893,10,0,135
DIA,unlevered,open_session,60,30,all,5.0,189,-0.20520193682524712,0.23809523809523808,0.20495011117310846,0,True,-0.20520193682524712,-0.011400107601402618,-0.01126611245230591,16,0,189,-0.16350490126325168,-0.010900326750883446,-0.011677794908405259,13,0,162,-0.16059789844203942,-0.013383158203503285,-0.01169292513972614,12,0,136
SPY,unlevered,open_session,30,60,all,5.0,201,-0.20589062600434338,0.31840796019900497,0.20639657092675323,35,True,-0.20589062600434338,-0.01143836811135241,-0.012987661132673578,15,0,201,-0.1635241933907441,-0.010901612892716272,-0.013840784132587491,12,0,169,-0.1589570198914787,-0.013246418324289891,-0.01579489728411443,11,0,141
TQQQ,leveraged,open_session,15,15,all,10.0,192,-0.17746243766475644,0.3854166666666667,0.19859378699477215,13,True,-0.17746243766475644,-0.00985902431470869,-0.010705127503641332,12,0,192,-0.164811895600395,-0.010987459706692999,-0.0067668666825674295,10,0,160,-0.20178100178733083,-0.01681508348227757,-0.010705127503641332,9,0,128
DIA,unlevered,combined_previous_close,60,30,all,5.0,195,-0.2272832404288505,0.23076923076923078,0.2270384110678928,0,True,-0.2272832404288505,-0.012626846690491696,-0.010131638418690136,18,0,195,-0.16551977398962325,-0.011034651599308217,-0.009457763488810778,15,0,157,-0.14847332154364123,-0.012372776795303436,-0.010131638418690136,12,0,129
TLT,unlevered,open_session,60,60,all,5.0,195,-0.18502846368142833,0.20512820512820512,0.18589366034136312,3,True,-0.18502846368142833,-0.010279359093412686,-0.008805564561824852,18,0,195,-0.16600605720065198,-0.011067070480043465,-0.010592531489935886,15,0,169,-0.1078908749799471,-0.008990906248328925,-0.008805564561824852,12,0,133
SPY,unlevered,combined_previous_close,30,15,all,5.0,208,-0.197586636727335,0.23076923076923078,0.1960496903747967,3,True,-0.197586636727335,-0.010977035373740833,-0.011117532777221162,17,0,208,-0.16644063337570136,-0.011096042225046758,-0.010618965080810172,14,0,170,-0.1583209166171058,-0.01319340971809215,-0.011619520567938135,12,0,145
IWM,unlevered,open_session,30,15,all,5.0,185,-0.17616304800716354,0.2648648648648649,0.17645541541160292,10,True,-0.17616304800716354,-0.009786836000397973,-0.0066780677769768815,17,0,185,-0.16662267260047736,-0.011108178173365157,-0.006966612090017921,15,0,158,-0.14019031058832132,-0.01168252588236011,-0.008017439387111247,12,0,130
SMH,unlevered,combined_previous_close,30,30,all,5.0,199,-0.24497602458242262,0.3316582914572864,0.24909482024103402,9,True,-0.24497602458242262,-0.013609779143467924,-0.011134987116002582,15,0,199,-0.16670166080964655,-0.011113444053976436,-0.008530726343209616,12,0,169,-0.1599490791489646,-0.013329089929080384,-0.009490632955678369,11,0,146
DIA,unlevered,open_session,60,60,all,5.0,189,-0.20962404628333853,0.2698412698412698,0.2098330612949697,35,True,-0.20962404628333853,-0.011645780349074363,-0.010494684293897827,15,0,189,-0.16769315601323775,-0.01117954373421585,-0.0052825748439312425,12,0,162,-0.1810485264143673,-0.015087377201197275,-0.015755054213687725,11,0,136
SPY,unlevered,combined_previous_close,30,60,all,5.0,208,-0.22684306733945747,0.28365384615384615,0.22770355162454048,31,True,-0.22684306733945747,-0.01260239262996986,-0.01354558047687704,16,0,208,-0.16822411941323578,-0.011214941294215719,-0.012049933703235038,13,0,170,-0.16652278248760533,-0.013876898540633778,-0.016329940287970413,11,0,145
SPY,unlevered,combined_previous_close,15,15,all,5.0,218,-0.20156850618339983,0.22477064220183487,0.20003918672245735,0,True,-0.20156850618339983,-0.011198250343522212,-0.011747799239693102,18,0,218,-0.16911849444030103,-0.011274566296020068,-0.010937080756059703,15,0,180,-0.15574539936526222,-0.012978783280438519,-0.012962441184486861,12,0,149
SMH,unlevered,combined_previous_close,15,30,all,5.0,207,-0.24541977853217511,0.3285024154589372,0.25087646177232037,9,True,-0.24541977853217511,-0.013634432140676396,-0.011900457462248104,16,0,207,-0.16962348389743198,-0.011308232259828799,-0.008646352229729759,13,0,174,-0.15258182779907015,-0.012715152316589179,-0.008666757784397738,11,0,147
DIA,unlevered,open_session,30,60,all,5.0,199,-0.21633038476429456,0.2663316582914573,0.21513423750125182,0,True,-0.21633038476429456,-0.012018354709127476,-0.010288738579306456,17,0,199,-0.17048933471537164,-0.011365955647691443,-0.006550728091848423,14,0,167,-0.17654081390701393,-0.01471173449225116,-0.01346507676942782,12,0,137
DIA,unlevered,combined_previous_close,60,15,all,5.0,195,-0.20846722918453653,0.18461538461538463,0.2083480966058333,0,True,-0.20846722918453653,-0.011581512732474252,-0.01014117172554968,18,0,195,-0.1711946054492791,-0.011412973696618608,-0.00977987913014855,15,0,157,-0.15588965761959295,-0.012990804801632746,-0.010530612818064944,12,0,129
TLT,unlevered,open_session,60,30,all,5.0,195,-0.18978546834753884,0.12307692307692308,0.19086545251302633,3,True,-0.18978546834753884,-0.010543637130418825,-0.01023304208432807,18,0,195,-0.17201009509641207,-0.011467339673094138,-0.010372037109357302,15,0,169,-0.12533459853415152,-0.01044454987784596,-0.01023304208432807,12,0,133
DIA,unlevered,combined_previous_close,60,60,all,5.0,195,-0.2350824985229213,0.24615384615384617,0.23419246606691235,0,True,-0.2350824985229213,-0.01306013880682896,-0.014477376696870548,17,0,195,-0.17301696046842896,-0.011534464031228597,-0.01079822585308099,14,0,157,-0.16960058801455158,-0.014133382334545965,-0.015631341869047244,12,0,129
DIA,unlevered,open_session,60,15,all,5.0,189,-0.19336880255468725,0.19047619047619047,0.19324739753122233,0,True,-0.19336880255468725,-0.010742711253038181,-0.009141517433736923,17,0,189,-0.17395790719519744,-0.011597193813013162,-0.009878083739194632,14,0,162,-0.17079964991620178,-0.014233304159683482,-0.010979169721050619,12,0,136
SMH,unlevered,combined_previous_close,30,60,all,5.0,199,-0.24507065188469823,0.39195979899497485,0.26869845888516874,38,True,-0.24507065188469823,-0.013615036215816568,-0.01692826426746674,15,0,199,-0.17428924137867907,-0.011619282758578604,-0.015510269578500657,12,0,169,-0.16651967366977127,-0.01387663947248094,-0.015678985149308655,11,0,146
DIA,unlevered,open_session,15,60,all,5.0,196,-0.2206015221787594,0.25510204081632654,0.21969464014234974,0,True,-0.2206015221787594,-0.012255640121042188,-0.011433975407764252,17,0,196,-0.17523715693461517,-0.011682477128974345,-0.011031778735184572,14,0,166,-0.1822676369210381,-0.015188969743419841,-0.013888914931956653,12,0,139
DIA,unlevered,combined_previous_close,15,15,all,5.0,200,-0.2111740525736171,0.185,0.21105532739541877,0,True,-0.2111740525736171,-0.011731891809645394,-0.01090103080799304,18,0,200,-0.17527172489383458,-0.011684781659588972,-0.009855058800962158,15,0,162,-0.15907685529053406,-0.013256404607544505,-0.012101305994662581,12,0,135
TLT,unlevered,open_session,60,15,all,5.0,195,-0.19424838239806486,0.046153846153846156,0.19424838239806486,3,True,-0.19424838239806486,-0.010791576799892491,-0.009534923764306313,18,0,195,-0.17542826296101155,-0.011695217530734103,-0.010084277375294604,15,0,169,-0.12677091735772872,-0.01056424311314406,-0.009534923764306313,12,0,133
DIA,unlevered,open_session,15,30,all,5.0,196,-0.22068133260397937,0.23469387755102042,0.22043441147931409,0,True,-0.22068133260397937,-0.01226007403355441,-0.01055452524672057,18,0,196,-0.17662139933630439,-0.011774759955753627,-0.010469773666473725,15,0,166,-0.16372851579181935,-0.013644042982651613,-0.010735484889880187,12,0,139
TQQQ,leveraged,open_session,30,60,high_opening_volume,10.0,72,-0.17649598111050013,0.375,0.21885681027063353,38,True,-0.17649598111050013,-0.009805332283916675,-0.004392988730480218,12,1,72,-0.17752640695416122,-0.011835093796944082,-0.004665176528398707,10,1,61,-0.1601167456928413,-0.013343062141070108,-0.005775008508653978,8,1,41
SOXL,leveraged,combined_previous_close,60,30,high_opening_volume,10.0,59,-0.28079174167735044,0.3559322033898305,0.29749813577311823,29,True,-0.28079174167735044,-0.015599541204297247,-0.009697458679088333,12,2,59,-0.17859159370847855,-0.011906106247231903,-0.004320688617466262,9,2,49,-0.2851816058624036,-0.023765133821866968,-0.011673137425851132,9,2,35
DIA,unlevered,combined_previous_close,30,15,all,5.0,201,-0.21300380461940294,0.1890547263681592,0.2128853548348303,0,True,-0.21300380461940294,-0.01183354470107794,-0.009559554261762915,18,0,201,-0.17877730278892823,-0.011918486852595216,-0.008560347208346752,15,0,164,-0.16527467385826622,-0.013772889488188852,-0.012498719500539546,12,0,136
DIA,unlevered,combined_previous_close,15,30,all,5.0,200,-0.24086491619762185,0.215,0.2406243900861511,0,True,-0.24086491619762185,-0.013381384233201213,-0.01293626880544868,18,0,200,-0.17944185503821808,-0.011962790335881206,-0.011935079225476208,15,0,162,-0.15251716524172998,-0.012709763770144164,-0.012391626708386949,12,0,135
SPY,unlevered,combined_previous_close,60,60,all,5.0,201,-0.23518508955473982,0.263681592039801,0.23577562700925114,31,True,-0.23518508955473982,-0.013065838308596657,-0.016448634261485573,15,0,201,-0.1799161344488619,-0.01199440896325746,-0.016654213272230267,12,0,166,-0.17039760386922742,-0.014199800322435618,-0.01712777837885371,11,0,141
IWM,unlevered,combined_previous_close,15,60,all,5.0,199,-0.23989100229449778,0.3417085427135678,0.24633460822669562,24,True,-0.23989100229449778,-0.013327277905249877,-0.013605832840943133,14,0,199,-0.18172712957936055,-0.01211514197195737,-0.012854154012564845,11,0,166,-0.1438402523720057,-0.011986687697667142,-0.013625213194031593,9,0,138
DIA,unlevered,combined_previous_close,30,30,all,5.0,201,-0.24420974046876576,0.208955223880597,0.2439702741391344,0,True,-0.24420974046876576,-0.01356720780382032,-0.010986709992069021,18,0,201,-0.18373271949253034,-0.012248847966168689,-0.010720078612231898,15,0,164,-0.16288993685165842,-0.013574161404304869,-0.010986709992069021,12,0,136
SMH,unlevered,open_session,15,60,all,5.0,200,-0.21354875059942646,0.395,0.24130036006136857,34,True,-0.21354875059942646,-0.011863819477745915,-0.010631190742489582,13,0,200,-0.18377138692662698,-0.012251425795108465,-0.009838982380514616,11,0,175,-0.1627871369895808,-0.013565594749131734,-0.01266051943610147,10,0,138
XLF,unlevered,open_session,60,30,all,5.0,203,-0.22442765342130966,0.29064039408866993,0.22477584181467014,0,True,-0.22442765342130966,-0.012468202967850537,-0.012822795469984882,16,0,203,-0.18552365851174535,-0.012368243900783024,-0.010652845380814902,13,0,172,-0.18858737786996427,-0.01571561482249702,-0.014997901461147434,12,0,141
