family,rule,target,stop,hold,trades,net_return,mean_bp,target_rate,green_rate,top_abs_share,beta,cut
simple,prior5_bp_ge_0,3,3,3,75,-0.009622021818422088,-1.2829362424562785,0.38666666666666666,0.38666666666666666,0.016506336260634056,,
simple,prior5_bp_ge_5,3,3,3,71,-0.009384672138289307,-1.3217848082097616,0.38028169014084506,0.38028169014084506,0.017438328389352144,,
simple,prior5_bp_ge_10,3,3,3,55,-0.00823689737015354,-1.49761770366428,0.36363636363636365,0.36363636363636365,0.0220709160070307,,
simple,prior5_bp_le_0,3,3,3,15,-0.00038928733365062307,-0.2595248891004154,0.5333333333333333,0.5333333333333333,0.07766661822051048,,
simple,prior5_bp_le_-5,3,3,3,12,-0.0005942666148855968,-0.4952221790713307,0.5,0.5,0.09519105571913379,,
simple,range_ge_10,3,3,3,61,-0.008875280179925227,-1.4549639639221683,0.36065573770491804,0.36065573770491804,0.019830929101728803,,
simple,range_ge_15,3,3,3,26,-0.004929570687822404,-1.8959887260855401,0.3076923076923077,0.3076923076923077,0.04342226806403073,,
simple,range_ge_20,3,3,3,15,-0.004031232477871294,-2.6874883185808622,0.2,0.2,0.07293137890880315,,
simple,close_loc_ge_0.75,3,3,3,69,-0.006406876055716215,-0.9285327616980021,0.43478260869565216,0.43478260869565216,0.018195693688216663,,
simple,close_loc_ge_0.9,3,3,3,43,-0.0021646078640035205,-0.5033971776752374,0.4883720930232558,0.4883720930232558,0.0286005953431686,,
simple,early,3,3,3,22,-0.003984838497311016,-1.811290226050462,0.3181818181818182,0.3181818181818182,0.0500565366091912,,
simple,midday,3,3,3,40,-0.0009586278941895454,-0.23965697354738635,0.525,0.525,0.032661634011406336,,
simple,late,3,3,3,29,-0.004762387326519901,-1.642202526386173,0.3448275862068966,0.3448275862068966,0.03956704741508362,,
simple,green10_rvol3,3,3,3,15,-0.0018615810982555159,-1.2410540655036773,0.4,0.4,0.07746547108891744,,
simple,rvol3_prior3_pos,3,3,3,41,-0.006406550844375913,-1.5625733766770522,0.34146341463414637,0.34146341463414637,0.030185127339550206,,
simple,rvol3_prior3_neg,3,3,3,7,-0.0007421206430842098,-1.0601723472631568,0.42857142857142855,0.42857142857142855,0.17120785946427666,,
simple,range15_close90,3,3,3,11,-0.00021198455735738087,-0.19271323396125534,0.5454545454545454,0.5454545454545454,0.10904330215280088,,
simple,all,3,5,1,91,-0.008514108892671679,-0.9356163618320525,0.4725274725274725,0.5054945054945055,0.01855327465299231,,
simple,green_ge_7.5,3,5,1,55,-0.007570659026226778,-1.3764834593139597,0.45454545454545453,0.4727272727272727,0.028670786217038263,,
simple,green_ge_10,3,5,1,31,-0.001988197419298343,-0.6413540062252719,0.5806451612903226,0.5806451612903226,0.049825666485393647,,
simple,green_ge_15,3,5,1,11,-0.00028867533087195696,-0.2624321189745063,0.6363636363636364,0.6363636363636364,0.14117977920511202,,
simple,rvol_ge_3,3,5,1,48,-0.0062382530239722955,-1.299636046660895,0.4166666666666667,0.4583333333333333,0.03318846090380411,,
simple,rvol_ge_4,3,5,1,30,-0.0007884373880707729,-0.26281246269025765,0.5333333333333333,0.6,0.05699784447798914,,
simple,rvol_ge_5,3,5,1,14,-0.0021071353032394713,-1.5050966451710508,0.42857142857142855,0.42857142857142855,0.10662504393119675,,
simple,prior3_bp_ge_0,3,5,1,79,-0.006214324702655594,-0.7866233800829865,0.4810126582278481,0.5189873417721519,0.021867599083216283,,
simple,prior3_bp_ge_5,3,5,1,74,-0.005427341628313154,-0.7334245443666423,0.4864864864864865,0.527027027027027,0.023439397029269556,,
simple,prior3_bp_ge_10,3,5,1,48,-0.0039091658606486,-0.8144095543017916,0.5,0.5,0.03483948886445823,,
simple,prior3_bp_le_0,3,5,1,12,-0.0022997841900160854,-1.9164868250134046,0.4166666666666667,0.4166666666666667,0.11626754387827105,,
simple,prior3_bp_le_-5,3,5,1,4,-0.0006031592890394233,-1.5078982225985582,0.5,0.5,0.33631929332611377,,
simple,prior5_bp_ge_0,3,5,1,75,-0.006552052988648915,-0.8736070651531886,0.4666666666666667,0.5066666666666667,0.023020595949060467,,
simple,prior5_bp_ge_5,3,5,1,71,-0.0059383420642671325,-0.8363862062348073,0.4647887323943662,0.5070422535211268,0.024603288443754763,,
simple,prior5_bp_ge_10,3,5,1,55,-0.004922548234052804,-0.8950087698277824,0.4909090909090909,0.4909090909090909,0.03057340484160147,,
simple,prior5_bp_le_0,3,5,1,15,-0.0022675113380750123,-1.5116742253833415,0.4666666666666667,0.4666666666666667,0.09353140203326477,,
simple,prior5_bp_le_-5,3,5,1,12,-0.002274924872733175,-1.8957707272776458,0.4166666666666667,0.4166666666666667,0.1149940798931032,,
simple,range_ge_10,3,5,1,61,-0.009060713035132784,-1.4853627926447188,0.45901639344262296,0.47540983606557374,0.02505628777330722,,
simple,range_ge_15,3,5,1,26,-0.004941504232736871,-1.9005785510526425,0.46153846153846156,0.46153846153846156,0.05338252200597917,,
simple,range_ge_20,3,5,1,15,-0.0027467187330084686,-1.8311458220056458,0.4666666666666667,0.4666666666666667,0.09330155514709704,,
simple,close_loc_ge_0.75,3,5,1,69,-0.0056962617605195165,-0.8255451826839879,0.463768115942029,0.5072463768115942,0.02507201612455237,,
simple,close_loc_ge_0.9,3,5,1,43,-0.0011960074187784553,-0.27814126018103613,0.5348837209302325,0.5581395348837209,0.039916831057325096,,
simple,early,3,5,1,22,-0.004299959378691209,-1.9545269903141862,0.36363636363636365,0.4090909090909091,0.06748736163942096,,
simple,midday,3,5,1,40,-0.0004924641813313091,-0.12311604533282727,0.525,0.575,0.04741111040781452,,
simple,late,3,5,1,29,-0.0037216853326491606,-1.283339769879021,0.4827586206896552,0.4827586206896552,0.0533339742136122,,
simple,green10_rvol3,3,5,1,15,-0.0004577668214504893,-0.3051778809669929,0.6,0.6,0.10306284447621972,,
simple,rvol3_prior3_pos,3,5,1,41,-0.00470828007462476,-1.148360993810917,0.4146341463414634,0.4634146341463415,0.04042008707479311,,
simple,rvol3_prior3_neg,3,5,1,7,-0.0015299729493475356,-2.1856756419250507,0.42857142857142855,0.42857142857142855,0.18538140006382173,,
simple,range15_close90,3,5,1,11,0.0015813520290165473,1.4375927536514066,0.8181818181818182,0.8181818181818182,0.1535641051733334,,
simple,all,3,5,3,91,-0.008076976685839954,-0.8875798555868081,0.5494505494505495,0.5604395604395604,0.016926481815454916,,
simple,green_ge_7.5,3,5,3,55,-0.007280323538380928,-1.3236951887965325,0.4909090909090909,0.509090909090909,0.02753235365266823,,
simple,green_ge_10,3,5,3,31,-0.002414486588532605,-0.7788666414621306,0.5806451612903226,0.5806451612903226,0.048257405289046415,,
simple,green_ge_15,3,5,3,11,-0.00028867533087195696,-0.2624321189745063,0.6363636363636364,0.6363636363636364,0.14117977920511202,,
simple,rvol_ge_3,3,5,3,48,-0.006561667407860239,-1.3670140433042164,0.4791666666666667,0.5,0.03018313398081363,,
simple,rvol_ge_4,3,5,3,30,-0.00015893654781584665,-0.05297884927194888,0.6,0.6333333333333333,0.05542991718751712,,
simple,rvol_ge_5,3,5,3,14,-0.002048383805202114,-1.4631312894300814,0.42857142857142855,0.5,0.10711166408785455,,
simple,prior3_bp_ge_0,3,5,3,79,-0.006245403736133914,-0.79055743495366,0.5569620253164557,0.569620253164557,0.01973152703124244,,
simple,prior3_bp_ge_5,3,5,3,74,-0.00594548472217471,-0.8034438813749608,0.5540540540540541,0.5675675675675675,0.02109085815123627,,
simple,prior3_bp_ge_10,3,5,3,48,-0.004822672530775396,-1.004723443911541,0.5416666666666666,0.5625,0.031197002850188962,,
simple,prior3_bp_le_0,3,5,3,12,-0.0018315729497060396,-1.5263107914216998,0.5,0.5,0.1130887409865468,,
simple,prior3_bp_le_-5,3,5,3,4,-0.0006031592890394233,-1.5078982225985582,0.5,0.5,0.33631929332611377,,
simple,prior5_bp_ge_0,3,5,3,75,-0.006583132022127236,-0.8777509362836315,0.5466666666666666,0.56,0.020665461190057424,,
simple,prior5_bp_ge_5,3,5,3,71,-0.005969421097745453,-0.8407635348937258,0.5492957746478874,0.5633802816901409,0.02193197418518069,,
simple,prior5_bp_ge_10,3,5,3,55,-0.00640480862228876,-1.1645106585979565,0.5272727272727272,0.5454545454545454,0.02711413633230405,,
simple,prior5_bp_le_0,3,5,3,15,-0.0017993000977649665,-1.1995333985099776,0.5333333333333333,0.5333333333333333,0.09143146561691787,,
simple,prior5_bp_le_-5,3,5,3,12,-0.0018067136324231292,-1.505594693685941,0.5,0.5,0.111836091832094,,
simple,range_ge_10,3,5,3,61,-0.008238117384044008,-1.3505110465645913,0.4918032786885246,0.5081967213114754,0.024662151237931838,,
simple,range_ge_15,3,5,3,26,-0.004941504232736871,-1.9005785510526425,0.46153846153846156,0.46153846153846156,0.05338252200597917,,
simple,range_ge_20,3,5,3,15,-0.0027467187330084686,-1.8311458220056458,0.4666666666666667,0.4666666666666667,0.09330155514709704,,
simple,close_loc_ge_0.75,3,5,3,69,-0.005554125393446463,-0.8049457091951395,0.5507246376811594,0.5652173913043478,0.022407238977104567,,
simple,close_loc_ge_0.9,3,5,3,43,-0.0007468368020507876,-0.1736829772211134,0.627906976744186,0.627906976744186,0.035338436578959694,,
simple,early,3,5,3,22,-0.0032961452344437703,-1.4982478338380774,0.5,0.5,0.0629755698369885,,
simple,midday,3,5,3,40,-0.0008536927693364449,-0.21342319233411122,0.6,0.625,0.041605872040877075,,
simple,late,3,5,3,29,-0.003927138682059739,-1.3541857524343928,0.5172413793103449,0.5172413793103449,0.05000632473855735,,
simple,green10_rvol3,3,5,3,15,-0.0008840559906847512,-0.5893706604565008,0.6,0.6,0.09623032527922945,,
simple,rvol3_prior3_pos,3,5,3,41,-0.005031694458512703,-1.227242550856757,0.4878048780487805,0.5121951219512195,0.03604862938404938,,
simple,rvol3_prior3_neg,3,5,3,7,-0.0015299729493475356,-2.1856756419250507,0.42857142857142855,0.42857142857142855,0.18538140006382173,,
simple,range15_close90,3,5,3,11,0.0015813520290165473,1.4375927536514066,0.8181818181818182,0.8181818181818182,0.1535641051733334,,
simple,all,5,1,1,91,-0.0096225397008175,-1.0574219451447804,0.13186813186813187,0.16483516483516483,0.023103775674483816,,
simple,green_ge_7.5,5,1,1,55,-0.0072176736264023544,-1.312304295709519,0.10909090909090909,0.10909090909090909,0.03883477505579054,,
simple,green_ge_10,5,1,1,31,-0.0021094032192451317,-0.6804526513693974,0.1935483870967742,0.1935483870967742,0.06282065595377333,,
simple,green_ge_15,5,1,1,11,-0.00012635821194795227,-0.11487110177086571,0.2727272727272727,0.2727272727272727,0.16135014844550635,,
simple,rvol_ge_3,5,1,1,48,-0.004461642726428128,-0.9295089013391933,0.14583333333333334,0.1875,0.043370024632657905,,
simple,rvol_ge_4,5,1,1,30,-0.0014235882960161872,-0.47452943200539577,0.2,0.26666666666666666,0.06565193967895344,,
simple,rvol_ge_5,5,1,1,14,-0.0020166099758371914,-1.4404356970265653,0.07142857142857142,0.14285714285714285,0.16601602203186847,,
simple,prior3_bp_ge_0,5,1,1,79,-0.008486458672273045,-1.0742352749712714,0.12658227848101267,0.16455696202531644,0.02687469973811017,,
simple,prior3_bp_ge_5,5,1,1,74,-0.00739577133552205,-0.9994285588543311,0.13513513513513514,0.17567567567567569,0.02848151328909036,,
simple,prior3_bp_ge_10,5,1,1,48,-0.004194117543854237,-0.8737744883029659,0.16666666666666666,0.16666666666666666,0.04189611715222917,,
simple,prior3_bp_le_0,5,1,1,12,-0.0011360810285444556,-0.946734190453713,0.16666666666666666,0.16666666666666666,0.1612384807391543,,
simple,prior3_bp_le_-5,5,1,1,4,0.0005691710409504447,1.4229276023761117,0.5,0.5,0.3508335414649454,,
simple,prior5_bp_ge_0,5,1,1,75,-0.0076118514682445015,-1.0149135290992668,0.13333333333333333,0.17333333333333334,0.028148098018617677,,
simple,prior5_bp_ge_5,5,1,1,71,-0.0069941653120344505,-0.9850937059203452,0.14084507042253522,0.16901408450704225,0.029174337188958024,,
simple,prior5_bp_ge_10,5,1,1,55,-0.005684748153036989,-1.0335905732794526,0.14545454545454545,0.14545454545454545,0.03738958296617792,,
simple,prior5_bp_le_0,5,1,1,15,-0.0018088799364033292,-1.2059199576022195,0.13333333333333333,0.13333333333333333,0.13290155852309046,,
simple,prior5_bp_le_-5,5,1,1,12,-0.0011377005260584383,-0.9480837717153652,0.16666666666666666,0.16666666666666666,0.16115576970122375,,
simple,range_ge_10,5,1,1,61,-0.005388034636721217,-0.8832843666756094,0.16393442622950818,0.18032786885245902,0.03275009876854438,,
simple,range_ge_15,5,1,1,26,-0.00254711902445226,-0.9796611632508693,0.15384615384615385,0.15384615384615385,0.07821625708305543,,
simple,range_ge_20,5,1,1,15,-0.00170712088939029,-1.13808059292686,0.13333333333333333,0.13333333333333333,0.13735125521842226,,
simple,close_loc_ge_0.75,5,1,1,69,-0.00887019261389077,-1.2855351614334452,0.10144927536231885,0.13043478260869565,0.0317150239520998,,
simple,close_loc_ge_0.9,5,1,1,43,-0.005494089537090963,-1.2776952411839448,0.11627906976744186,0.11627906976744186,0.048967467108047565,,
simple,early,5,1,1,22,-0.003992993384836163,-1.8149969931073469,0.045454545454545456,0.045454545454545456,0.10228677974259799,,
simple,midday,5,1,1,40,-0.0023474048032502415,-0.5868512008125604,0.175,0.25,0.050830765370725756,,
simple,late,5,1,1,29,-0.003282141512731096,-1.1317729354245158,0.13793103448275862,0.13793103448275862,0.07043741819376621,,
simple,green10_rvol3,5,1,1,15,-0.0009375607291085553,-0.6250404860723702,0.2,0.2,0.12917790295268677,,
simple,rvol3_prior3_pos,5,1,1,41,-0.00438989157523062,-1.0707052622513709,0.12195121951219512,0.17073170731707318,0.0525694946474871,,
simple,rvol3_prior3_neg,5,1,1,7,-7.175115119750775e-05,-0.1025016445678682,0.2857142857142857,0.2857142857142857,0.24330460082262195,,
simple,range15_close90,5,1,1,11,0.0006205589301141456,0.5641444819219505,0.36363636363636365,0.36363636363636365,0.1495148360568801,,
simple,all,5,1,3,91,-0.008823788522328235,-0.9696470903657401,0.15384615384615385,0.16483516483516483,0.022049989593777533,,
simple,green_ge_7.5,5,1,3,55,-0.00735566700205792,-1.3373940003741673,0.10909090909090909,0.10909090909090909,0.03843831276840543,,
simple,green_ge_10,5,1,3,31,-0.0021094032192451317,-0.6804526513693974,0.1935483870967742,0.1935483870967742,0.06282065595377333,,
simple,green_ge_15,5,1,3,11,-0.00012635821194795227,-0.11487110177086571,0.2727272727272727,0.2727272727272727,0.16135014844550635,,
simple,rvol_ge_3,5,1,3,48,-0.004049505672810705,-0.8436470151688968,0.16666666666666666,0.1875,0.04100852086153741,,
simple,rvol_ge_4,5,1,3,30,-0.0008734578667431991,-0.2911526222477331,0.23333333333333334,0.26666666666666666,0.06137472474548315,,
simple,rvol_ge_5,5,1,3,14,-0.001823605169536835,-1.3025751210977394,0.07142857142857142,0.14285714285714285,0.15618524052751934,,
simple,prior3_bp_ge_0,5,1,3,79,-0.00768770749378378,-0.9731275308587063,0.1518987341772152,0.16455696202531644,0.025459386204249836,,
simple,prior3_bp_ge_5,5,1,3,74,-0.006597020157032785,-0.8914892104098358,0.16216216216216217,0.17567567567567569,0.026896889301091166,,
simple,prior3_bp_ge_10,5,1,3,48,-0.004332110919509802,-0.9025231082312086,0.16666666666666666,0.16666666666666666,0.04143505605641591,,
simple,prior3_bp_le_0,5,1,3,12,-0.0011360810285444556,-0.946734190453713,0.16666666666666666,0.16666666666666666,0.1612384807391543,,
simple,prior3_bp_le_-5,5,1,3,4,0.0005691710409504447,1.4229276023761117,0.5,0.5,0.3508335414649454,,
simple,prior5_bp_ge_0,5,1,3,75,-0.006813100289755236,-0.9084133719673648,0.16,0.17333333333333334,0.02659934856875379,,
simple,prior5_bp_ge_5,5,1,3,71,-0.0063884189398455415,-0.8997773154712031,0.16901408450704225,0.16901408450704225,0.027798044106056956,,
simple,prior5_bp_ge_10,5,1,3,55,-0.005822741528692554,-1.058680277944101,0.14545454545454545,0.14545454545454545,0.03702193974472456,,
simple,prior5_bp_le_0,5,1,3,15,-0.0018088799364033292,-1.2059199576022195,0.13333333333333333,0.13333333333333333,0.13290155852309046,,
simple,prior5_bp_le_-5,5,1,3,12,-0.0011377005260584383,-0.9480837717153652,0.16666666666666666,0.16666666666666666,0.16115576970122375,,
simple,range_ge_10,5,1,3,61,-0.005001420511849375,-0.8199050019425205,0.18032786885245902,0.18032786885245902,0.031970977991607044,,
simple,range_ge_15,5,1,3,26,-0.00254711902445226,-0.9796611632508693,0.15384615384615385,0.15384615384615385,0.07821625708305543,,
simple,range_ge_20,5,1,3,15,-0.00170712088939029,-1.13808059292686,0.13333333333333333,0.13333333333333333,0.13735125521842226,,
simple,close_loc_ge_0.75,5,1,3,69,-0.008458055560273348,-1.2258051536628038,0.11594202898550725,0.13043478260869565,0.030436567802261946,,
simple,close_loc_ge_0.9,5,1,3,43,-0.005494089537090963,-1.2776952411839448,0.11627906976744186,0.11627906976744186,0.048967467108047565,,
simple,early,5,1,3,22,-0.003992993384836163,-1.8149969931073469,0.045454545454545456,0.045454545454545456,0.10228677974259799,,
simple,midday,5,1,3,40,-0.0015486536247609761,-0.38716340619024403,0.225,0.25,0.04604676722282813,,
simple,late,5,1,3,29,-0.003282141512731096,-1.1317729354245158,0.13793103448275862,0.13793103448275862,0.07043741819376621,,
simple,green10_rvol3,5,1,3,15,-0.0009375607291085553,-0.6250404860723702,0.2,0.2,0.12917790295268677,,
simple,rvol3_prior3_pos,5,1,3,41,-0.003977754521613197,-0.9701840296617553,0.14634146341463414,0.17073170731707318,0.049139529805823375,,
simple,rvol3_prior3_neg,5,1,3,7,-7.175115119750775e-05,-0.1025016445678682,0.2857142857142857,0.2857142857142857,0.24330460082262195,,
simple,range15_close90,5,1,3,11,0.0006205589301141456,0.5641444819219505,0.36363636363636365,0.36363636363636365,0.1495148360568801,,
simple,all,5,2,1,91,-0.010602178859734357,-1.1650745999708085,0.1978021978021978,0.25274725274725274,0.01706881671970512,,
simple,green_ge_7.5,5,2,1,55,-0.007338660785479512,-1.3343019609962747,0.2,0.21818181818181817,0.027445760909136807,,
simple,green_ge_10,5,2,1,31,-0.0013765682698847481,-0.4440542806079833,0.3225806451612903,0.3225806451612903,0.04454461200396088,,
simple,green_ge_15,5,2,1,11,0.0007279520832846886,0.6617746211678988,0.45454545454545453,0.45454545454545453,0.11716936314470804,,
simple,rvol_ge_3,5,2,1,48,-0.006035091408639892,-1.2573107101333107,0.1875,0.25,0.032642060351106665,,
simple,rvol_ge_4,5,2,1,30,-0.0014886423593141185,-0.49621411977137286,0.26666666666666666,0.36666666666666664,0.05025321152635707,,
simple,rvol_ge_5,5,2,1,14,-0.0023672926948895556,-1.6909233534925399,0.14285714285714285,0.21428571428571427,0.1149629486161247,,
simple,prior3_bp_ge_0,5,2,1,79,-0.009079718808047477,-1.149331494689554,0.20253164556962025,0.25316455696202533,0.01970731283107655,,
simple,prior3_bp_ge_5,5,2,1,74,-0.008332409599666635,-1.126001297252248,0.20270270270270271,0.25675675675675674,0.021112304478255538,,
simple,prior3_bp_ge_10,5,2,1,48,-0.004103309065503047,-0.8548560553131347,0.25,0.2708333333333333,0.03104196680963051,,
simple,prior3_bp_le_0,5,2,1,12,-0.0015224600516868803,-1.268716709739067,0.16666666666666666,0.25,0.12484302167234801,,
simple,prior3_bp_le_-5,5,2,1,4,0.0003894898610210529,0.9737246525526322,0.5,0.5,0.3121571763958981,,
simple,prior5_bp_ge_0,5,2,1,75,-0.008645055539129753,-1.152674071883967,0.2,0.25333333333333335,0.020847454464083544,,
simple,prior5_bp_ge_5,5,2,1,71,-0.008546691089299507,-1.2037593083520433,0.19718309859154928,0.23943661971830985,0.0218409826579554,,
simple,prior5_bp_ge_10,5,2,1,55,-0.006264753448646965,-1.1390460815721755,0.21818181818181817,0.23636363636363636,0.02748580790311798,,
simple,prior5_bp_le_0,5,2,1,15,-0.0016535067282654747,-1.10233781884365,0.2,0.26666666666666666,0.09758732343863295,,
simple,prior5_bp_le_-5,5,2,1,12,-0.0015258617179650935,-1.2715514316375778,0.16666666666666666,0.25,0.12473890350204805,,
simple,range_ge_10,5,2,1,61,-0.006153297147631798,-1.008737237316688,0.2459016393442623,0.26229508196721313,0.023877437756980355,,
simple,range_ge_15,5,2,1,26,-0.0022654666216194164,-0.8713333160074679,0.2692307692307692,0.2692307692307692,0.05488208395244102,,
simple,range_ge_20,5,2,1,15,-0.0021468039265505334,-1.4312026177003556,0.2,0.2,0.09886835193563724,,
simple,close_loc_ge_0.75,5,2,1,69,-0.009129731990966894,-1.3231495639082456,0.17391304347826086,0.2318840579710145,0.023014135448717794,,
simple,close_loc_ge_0.9,5,2,1,43,-0.005815195402269491,-1.3523710237836026,0.18604651162790697,0.20930232558139536,0.035770837378810205,,
simple,early,5,2,1,22,-0.006042463091579076,-2.7465741325359434,0.045454545454545456,0.045454545454545456,0.07263315220532589,,
simple,midday,5,2,1,40,-0.0004022612682925697,-0.10056531707314242,0.3,0.4,0.03819264413602288,,
simple,late,5,2,1,29,-0.004157454499862712,-1.4336049999526592,0.1724137931034483,0.20689655172413793,0.053077359934711084,,
simple,green10_rvol3,5,2,1,15,-0.0005380488063592148,-0.35869920423947654,0.3333333333333333,0.3333333333333333,0.09147754551266293,,
simple,rvol3_prior3_pos,5,2,1,41,-0.0055029256923799785,-1.3421769981414582,0.17073170731707318,0.24390243902439024,0.03889240255241864,,
simple,rvol3_prior3_neg,5,2,1,7,-0.0005321657162599136,-0.7602367375141623,0.2857142857142857,0.2857142857142857,0.1994013980746296,,
simple,range15_close90,5,2,1,11,0.0006974597536913985,0.634054321537635,0.45454545454545453,0.45454545454545453,0.11717959003107896,,
simple,all,5,2,3,91,-0.010484567488668772,-1.1521502734800848,0.21978021978021978,0.24175824175824176,0.016564931009406647,,
simple,green_ge_7.5,5,2,3,55,-0.007806402700735404,-1.4193459455882553,0.2,0.2,0.027205977600041186,,
simple,green_ge_10,5,2,3,31,-0.0013765682698847481,-0.4440542806079833,0.3225806451612903,0.3225806451612903,0.04454461200396088,,
simple,green_ge_15,5,2,3,11,0.0007279520832846886,0.6617746211678988,0.45454545454545453,0.45454545454545453,0.11716936314470804,,
simple,rvol_ge_3,5,2,3,48,-0.005952702894622797,-1.2401464363797494,0.20833333333333334,0.22916666666666666,0.031231676919654908,,
simple,rvol_ge_4,5,2,3,30,-0.0011696937727446732,-0.3898979242482244,0.3,0.3333333333333333,0.048016390962324185,,
simple,rvol_ge_5,5,2,3,14,-0.002174287888589199,-1.5530627775637136,0.14285714285714285,0.21428571428571427,0.11017091405265335,,
simple,prior3_bp_ge_0,5,2,3,79,-0.008691858976587086,-1.1002353134920362,0.22784810126582278,0.25316455696202533,0.018856735273234074,,
simple,prior3_bp_ge_5,5,2,3,74,-0.007944549768206244,-1.0735878065143574,0.22972972972972974,0.25675675675675674,0.020139117944004133,,
simple,prior3_bp_ge_10,5,2,3,48,-0.004774883413742326,-0.9947673778629845,0.25,0.25,0.030369387705030594,,
simple,prior3_bp_le_0,5,2,3,12,-0.0017927085120816866,-1.4939237600680721,0.16666666666666666,0.16666666666666666,0.1334653460877838,,
simple,prior3_bp_le_-5,5,2,3,4,0.0003894898610210529,0.9737246525526322,0.5,0.5,0.3121571763958981,,
simple,prior5_bp_ge_0,5,2,3,75,-0.008257195707669363,-1.1009594276892485,0.22666666666666666,0.25333333333333335,0.01989798262901956,,
simple,prior5_bp_ge_5,5,2,3,71,-0.008351836064139473,-1.1763149386111933,0.22535211267605634,0.23943661971830985,0.020963096061523148,,
simple,prior5_bp_ge_10,5,2,3,55,-0.006936327796886244,-1.2611505085247714,0.21818181818181817,0.21818181818181817,0.026957190759880893,,
simple,prior5_bp_le_0,5,2,3,15,-0.001923755188660281,-1.282503459106854,0.2,0.2,0.10277751125967234,,
simple,prior5_bp_le_-5,5,2,3,12,-0.0017961101783598998,-1.4967584819665833,0.16666666666666666,0.16666666666666666,0.13334635621411509,,
simple,range_ge_10,5,2,3,61,-0.005766683022759955,-0.9453578725835992,0.26229508196721313,0.26229508196721313,0.023460603737708047,,
simple,range_ge_15,5,2,3,26,-0.0022654666216194164,-0.8713333160074679,0.2692307692307692,0.2692307692307692,0.05488208395244102,,
simple,range_ge_20,5,2,3,15,-0.0021468039265505334,-1.4312026177003556,0.2,0.2,0.09886835193563724,,
simple,close_loc_ge_0.75,5,2,3,69,-0.009398734744773152,-1.3621354702569783,0.18840579710144928,0.21739130434782608,0.02247717525072972,,
simple,close_loc_ge_0.9,5,2,3,43,-0.006166586670092844,-1.4340899232774054,0.18604651162790697,0.20930232558139536,0.03621377764248867,,
simple,early,5,2,3,22,-0.006042463091579076,-2.7465741325359434,0.045454545454545456,0.045454545454545456,0.07263315220532589,,
simple,midday,5,2,3,40,-0.00013709106238701807,-0.03427276559675452,0.35,0.375,0.034838822603011466,,
simple,late,5,2,3,29,-0.004305013334702679,-1.484487356794027,0.1724137931034483,0.20689655172413793,0.05522976595211214,,
simple,green10_rvol3,5,2,3,15,-0.0005380488063592148,-0.35869920423947654,0.3333333333333333,0.3333333333333333,0.09147754551266293,,
simple,rvol3_prior3_pos,5,2,3,41,-0.005420537178362883,-1.3220822386250934,0.1951219512195122,0.21951219512195122,0.0369066126864268,,
simple,rvol3_prior3_neg,5,2,3,7,-0.0005321657162599136,-0.7602367375141623,0.2857142857142857,0.2857142857142857,0.1994013980746296,,
simple,range15_close90,5,2,3,11,0.0006974597536913985,0.634054321537635,0.45454545454545453,0.45454545454545453,0.11717959003107896,,
simple,all,5,3,1,91,-0.011115619227902052,-1.221496618450775,0.24175824175824176,0.31868131868131866,0.014734250637298548,,
simple,green_ge_7.5,5,3,1,55,-0.008806662071864313,-1.6012112857935115,0.23636363636363636,0.2727272727272727,0.023122657669065228,,
simple,green_ge_10,5,3,1,31,-0.0023695732286723725,-0.7643784608620556,0.3548387096774194,0.3548387096774194,0.03803201494793529,,
simple,green_ge_15,5,3,1,11,0.0001000453473432028,0.09095031576654801,0.45454545454545453,0.45454545454545453,0.10263596079200465,,
simple,rvol_ge_3,5,3,1,48,-0.007321655636825075,-1.5253449243385573,0.20833333333333334,0.2916666666666667,0.02848051180881484,,
simple,rvol_ge_4,5,3,1,30,-0.002715010819417052,-0.9050036064723507,0.26666666666666666,0.4,0.044787356223823765,,
simple,rvol_ge_5,5,3,1,14,-0.0034906999185622123,-2.493357084687294,0.14285714285714285,0.21428571428571427,0.09173729232800147,,
simple,prior3_bp_ge_0,5,3,1,79,-0.01022000107166432,-1.2936710217296608,0.24050632911392406,0.31645569620253167,0.016863762621137035,,
simple,prior3_bp_ge_5,5,3,1,74,-0.009308738197369326,-1.2579375942390982,0.24324324324324326,0.32432432432432434,0.017983558457646875,,
simple,prior3_bp_ge_10,5,3,1,48,-0.004524038566683708,-0.9425080347257725,0.2916666666666667,0.3333333333333333,0.026740223554218723,,
simple,prior3_bp_le_0,5,3,1,12,-0.0008956181562377319,-0.7463484635314432,0.25,0.3333333333333333,0.11425950797161419,,
simple,prior3_bp_le_-5,5,3,1,4,0.0001890578405989718,0.4726446014974295,0.5,0.5,0.2779739427079149,,
simple,prior5_bp_ge_0,5,3,1,75,-0.009646854228759327,-1.2862472305012436,0.24,0.30666666666666664,0.01790245683712549,,
simple,prior5_bp_ge_5,5,3,1,71,-0.009309492967179867,-1.3111961925605446,0.23943661971830985,0.29577464788732394,0.01879124862854346,,
simple,prior5_bp_ge_10,5,3,1,55,-0.00701899298058728,-1.27618054192496,0.2727272727272727,0.2909090909090909,0.022865132439121895,,
simple,prior5_bp_le_0,5,3,1,15,-0.001572381591482097,-1.048254394321398,0.26666666666666666,0.3333333333333333,0.08290653333987678,,
