variant,block,net_pnl,signal_days
tail10_reclaim00_anomaly_ge1_5_1200_c5,block_3,0.06369629632325022,86
tail10_reclaim00_anomaly_ge1_5_1200_c10,block_1,-0.34613950572282925,82
tail10_reclaim00_anomaly_ge1_5_1200_c10,block_2,0.2856818035441416,96
tail10_reclaim00_anomaly_ge1_5_1200_c10,block_3,-0.021303703676749823,86
tail10_reclaim00_anomaly_ge1_5_1200_c20,block_1,-0.49413950572282916,82
tail10_reclaim00_anomaly_ge1_5_1200_c20,block_2,0.10968180354414159,96
tail10_reclaim00_anomaly_ge1_5_1200_c20,block_3,-0.1913037036767499,86
tail10_reclaim00_anomaly_ge1_5_final_c5,block_1,-0.11351127652556386,82
tail10_reclaim00_anomaly_ge1_5_final_c5,block_2,0.2625857019866231,96
tail10_reclaim00_anomaly_ge1_5_final_c5,block_3,0.12098194229008527,86
tail10_reclaim00_anomaly_ge1_5_final_c10,block_1,-0.19551127652556394,82
tail10_reclaim00_anomaly_ge1_5_final_c10,block_2,0.16658570198662304,96
tail10_reclaim00_anomaly_ge1_5_final_c10,block_3,0.03498194229008525,86
tail10_reclaim00_anomaly_ge1_5_final_c20,block_1,-0.35951127652556397,82
tail10_reclaim00_anomaly_ge1_5_final_c20,block_2,-0.02541429801337687,96
tail10_reclaim00_anomaly_ge1_5_final_c20,block_3,-0.13701805770991482,86
tail10_reclaim00_anomaly_ge2_1200_c5,block_1,-0.12707608456141628,62
tail10_reclaim00_anomaly_ge2_1200_c5,block_2,0.17970425566470688,64
tail10_reclaim00_anomaly_ge2_1200_c5,block_3,-0.039185285034904996,65
tail10_reclaim00_anomaly_ge2_1200_c10,block_1,-0.1830760845614163,62
tail10_reclaim00_anomaly_ge2_1200_c10,block_2,0.11770425566470682,64
tail10_reclaim00_anomaly_ge2_1200_c10,block_3,-0.10318528503490504,65
tail10_reclaim00_anomaly_ge2_1200_c20,block_1,-0.29507608456141626,62
tail10_reclaim00_anomaly_ge2_1200_c20,block_2,-0.006295744335293195,64
tail10_reclaim00_anomaly_ge2_1200_c20,block_3,-0.23118528503490504,65
tail10_reclaim00_anomaly_ge2_final_c5,block_1,0.018159450915505526,62
tail10_reclaim00_anomaly_ge2_final_c5,block_2,0.13407005117839882,64
tail10_reclaim00_anomaly_ge2_final_c5,block_3,0.17408189122145945,65
tail10_reclaim00_anomaly_ge2_final_c10,block_1,-0.04384054908449453,62
tail10_reclaim00_anomaly_ge2_final_c10,block_2,0.07007005117839878,64
tail10_reclaim00_anomaly_ge2_final_c10,block_3,0.10908189122145939,65
tail10_reclaim00_anomaly_ge2_final_c20,block_1,-0.16784054908449453,62
tail10_reclaim00_anomaly_ge2_final_c20,block_2,-0.05792994882160124,64
tail10_reclaim00_anomaly_ge2_final_c20,block_3,-0.020918108778540608,65
tail10_reclaim10_all_1200_c5,block_1,-0.26304977748666714,110
tail10_reclaim10_all_1200_c5,block_2,0.2879729408262899,112
tail10_reclaim10_all_1200_c5,block_3,-0.1138762692585736,112
tail10_reclaim10_all_1200_c10,block_1,-0.3600497774866671,110
tail10_reclaim10_all_1200_c10,block_2,0.19197294082628985,112
tail10_reclaim10_all_1200_c10,block_3,-0.22087626925857365,112
tail10_reclaim10_all_1200_c20,block_1,-0.5540497774866672,110
tail10_reclaim10_all_1200_c20,block_2,-2.7059173710111684e-05,112
tail10_reclaim10_all_1200_c20,block_3,-0.4348762692585736,112
tail10_reclaim10_all_final_c5,block_1,-0.040362650398228006,110
tail10_reclaim10_all_final_c5,block_2,0.22179360126877878,112
tail10_reclaim10_all_final_c5,block_3,0.013995514750756513,112
tail10_reclaim10_all_final_c10,block_1,-0.1503626503982281,110
tail10_reclaim10_all_final_c10,block_2,0.10979360126877877,112
tail10_reclaim10_all_final_c10,block_3,-0.09800448524924354,112
tail10_reclaim10_all_final_c20,block_1,-0.37036265039822797,110
tail10_reclaim10_all_final_c20,block_2,-0.11420639873122124,112
tail10_reclaim10_all_final_c20,block_3,-0.32200448524924363,112
tail10_reclaim10_participation_q50_1200_c5,block_1,-0.06540840828826558,102
tail10_reclaim10_participation_q50_1200_c5,block_2,0.24682246145864128,96
tail10_reclaim10_participation_q50_1200_c5,block_3,0.021129965923564406,102
tail10_reclaim10_participation_q50_1200_c10,block_1,-0.1584084082882656,102
tail10_reclaim10_participation_q50_1200_c10,block_2,0.1638224614586413,96
tail10_reclaim10_participation_q50_1200_c10,block_3,-0.07787003407643565,102
tail10_reclaim10_participation_q50_1200_c20,block_1,-0.34440840828826563,102
tail10_reclaim10_participation_q50_1200_c20,block_2,-0.0021775385413586867,96
tail10_reclaim10_participation_q50_1200_c20,block_3,-0.2758700340764357,102
tail10_reclaim10_participation_q50_final_c5,block_1,0.13734607015953196,102
tail10_reclaim10_participation_q50_final_c5,block_2,0.20826199033641185,96
tail10_reclaim10_participation_q50_final_c5,block_3,0.24222805945000947,102
tail10_reclaim10_participation_q50_final_c10,block_1,0.035346070159531943,102
tail10_reclaim10_participation_q50_final_c10,block_2,0.11226199033641183,96
tail10_reclaim10_participation_q50_final_c10,block_3,0.14022805945000938,102
tail10_reclaim10_participation_q50_final_c20,block_1,-0.16865392984046806,102
tail10_reclaim10_participation_q50_final_c20,block_2,-0.07973800966358821,96
tail10_reclaim10_participation_q50_final_c20,block_3,-0.06377194054999058,102
tail10_reclaim10_participation_q67_1200_c5,block_1,-0.18672783413429472,91
tail10_reclaim10_participation_q67_1200_c5,block_2,0.38530256068164964,87
tail10_reclaim10_participation_q67_1200_c5,block_3,-0.0395574389523462,98
tail10_reclaim10_participation_q67_1200_c10,block_1,-0.2707278341342948,91
tail10_reclaim10_participation_q67_1200_c10,block_2,0.31030256068164963,87
tail10_reclaim10_participation_q67_1200_c10,block_3,-0.1375574389523463,98
tail10_reclaim10_participation_q67_1200_c20,block_1,-0.4387278341342948,91
tail10_reclaim10_participation_q67_1200_c20,block_2,0.16030256068164964,87
tail10_reclaim10_participation_q67_1200_c20,block_3,-0.33355743895234624,98
tail10_reclaim10_participation_q67_final_c5,block_1,0.043500216327736346,91
tail10_reclaim10_participation_q67_final_c5,block_2,0.3952600991967523,87
tail10_reclaim10_participation_q67_final_c5,block_3,0.22518239880681754,98
tail10_reclaim10_participation_q67_final_c10,block_1,-0.04749978367226372,91
tail10_reclaim10_participation_q67_final_c10,block_2,0.3082600991967523,87
tail10_reclaim10_participation_q67_final_c10,block_3,0.12718239880681742,98
tail10_reclaim10_participation_q67_final_c20,block_1,-0.22949978367226376,91
tail10_reclaim10_participation_q67_final_c20,block_2,0.13426009919675225,87
tail10_reclaim10_participation_q67_final_c20,block_3,-0.0688176011931826,98
tail10_reclaim10_participation_q80_1200_c5,block_1,-0.14079818174516245,75
tail10_reclaim10_participation_q80_1200_c5,block_2,0.4053656019234177,78
tail10_reclaim10_participation_q80_1200_c5,block_3,-0.055404050645204525,83
tail10_reclaim10_participation_q80_1200_c10,block_1,-0.21079818174516252,75
tail10_reclaim10_participation_q80_1200_c10,block_2,0.33536560192341763,78
tail10_reclaim10_participation_q80_1200_c10,block_3,-0.13840405064520458,83
tail10_reclaim10_participation_q80_1200_c20,block_1,-0.3507981817451625,75
tail10_reclaim10_participation_q80_1200_c20,block_2,0.19536560192341765,78
tail10_reclaim10_participation_q80_1200_c20,block_3,-0.3044040506452046,83
tail10_reclaim10_participation_q80_final_c5,block_1,0.0682746130524592,75
tail10_reclaim10_participation_q80_final_c5,block_2,0.3522259516490226,78
tail10_reclaim10_participation_q80_final_c5,block_3,0.13372411190936861,83
tail10_reclaim10_participation_q80_final_c10,block_1,-0.006725386947540851,75
tail10_reclaim10_participation_q80_final_c10,block_2,0.2742259516490226,78
tail10_reclaim10_participation_q80_final_c10,block_3,0.050724111909368555,83
tail10_reclaim10_participation_q80_final_c20,block_1,-0.15672538694754085,75
tail10_reclaim10_participation_q80_final_c20,block_2,0.11822595164902258,78
tail10_reclaim10_participation_q80_final_c20,block_3,-0.11527588809063144,83
tail10_reclaim10_anomaly_ge1_1200_c5,block_1,-0.2103643844756913,99
tail10_reclaim10_anomaly_ge1_1200_c5,block_2,0.402186921193991,98
tail10_reclaim10_anomaly_ge1_1200_c5,block_3,-0.07504050591152968,102
tail10_reclaim10_anomaly_ge1_1200_c10,block_1,-0.3013643844756913,99
tail10_reclaim10_anomaly_ge1_1200_c10,block_2,0.31618692119399094,98
tail10_reclaim10_anomaly_ge1_1200_c10,block_3,-0.17404050591152975,102
tail10_reclaim10_anomaly_ge1_1200_c20,block_1,-0.48336438447569136,99
tail10_reclaim10_anomaly_ge1_1200_c20,block_2,0.14418692119399096,98
tail10_reclaim10_anomaly_ge1_1200_c20,block_3,-0.37204050591152976,102
tail10_reclaim10_anomaly_ge1_final_c5,block_1,0.08898633269514053,99
tail10_reclaim10_anomaly_ge1_final_c5,block_2,0.31988098662911585,98
tail10_reclaim10_anomaly_ge1_final_c5,block_3,0.01488636114799952,102
tail10_reclaim10_anomaly_ge1_final_c10,block_1,-0.010013667304859503,99
tail10_reclaim10_anomaly_ge1_final_c10,block_2,0.22188098662911576,98
tail10_reclaim10_anomaly_ge1_final_c10,block_3,-0.08711363885200053,102
tail10_reclaim10_anomaly_ge1_final_c20,block_1,-0.20801366730485954,99
tail10_reclaim10_anomaly_ge1_final_c20,block_2,0.025880986629115744,98
tail10_reclaim10_anomaly_ge1_final_c20,block_3,-0.29111363885200053,102
tail10_reclaim10_anomaly_ge1_5_1200_c5,block_1,-0.1977717331019113,74
tail10_reclaim10_anomaly_ge1_5_1200_c5,block_2,0.31145835050373927,80
tail10_reclaim10_anomaly_ge1_5_1200_c5,block_3,-0.07560909056474156,75
tail10_reclaim10_anomaly_ge1_5_1200_c10,block_1,-0.2647717331019114,74
tail10_reclaim10_anomaly_ge1_5_1200_c10,block_2,0.23945835050373926,80
tail10_reclaim10_anomaly_ge1_5_1200_c10,block_3,-0.14960909056474161,75
tail10_reclaim10_anomaly_ge1_5_1200_c20,block_1,-0.39877173310191133,74
tail10_reclaim10_anomaly_ge1_5_1200_c20,block_2,0.0954583505037393,80
tail10_reclaim10_anomaly_ge1_5_1200_c20,block_3,-0.29760909056474166,75
tail10_reclaim10_anomaly_ge1_5_final_c5,block_1,0.1633242210943034,74
tail10_reclaim10_anomaly_ge1_5_final_c5,block_2,0.2182633555777399,80
tail10_reclaim10_anomaly_ge1_5_final_c5,block_3,0.09454796610786738,75
tail10_reclaim10_anomaly_ge1_5_final_c10,block_1,0.08932422109430331,74
tail10_reclaim10_anomaly_ge1_5_final_c10,block_2,0.13826335557773986,80
tail10_reclaim10_anomaly_ge1_5_final_c10,block_3,0.019547966107867326,75
tail10_reclaim10_anomaly_ge1_5_final_c20,block_1,-0.058675778905696696,74
tail10_reclaim10_anomaly_ge1_5_final_c20,block_2,-0.02173664442226017,80
tail10_reclaim10_anomaly_ge1_5_final_c20,block_3,-0.13045203389213272,75
tail10_reclaim10_anomaly_ge2_1200_c5,block_1,-0.11004061864427578,53
tail10_reclaim10_anomaly_ge2_1200_c5,block_2,0.1736503274923617,46
tail10_reclaim10_anomaly_ge2_1200_c5,block_3,-0.1157668433184251,52
tail10_reclaim10_anomaly_ge2_1200_c10,block_1,-0.15804061864427582,53
tail10_reclaim10_anomaly_ge2_1200_c10,block_2,0.1296503274923617,46
tail10_reclaim10_anomaly_ge2_1200_c10,block_3,-0.16676684331842515,52
tail10_reclaim10_anomaly_ge2_1200_c20,block_1,-0.2540406186442758,53
tail10_reclaim10_anomaly_ge2_1200_c20,block_2,0.04165032749236172,46
tail10_reclaim10_anomaly_ge2_1200_c20,block_3,-0.26876684331842515,52
tail10_reclaim10_anomaly_ge2_final_c5,block_1,0.1847807688422883,53
tail10_reclaim10_anomaly_ge2_final_c5,block_2,0.13343133494383524,46
tail10_reclaim10_anomaly_ge2_final_c5,block_3,0.13366811790457706,52
tail10_reclaim10_anomaly_ge2_final_c10,block_1,0.1317807688422883,53
tail10_reclaim10_anomaly_ge2_final_c10,block_2,0.08743133494383519,46
tail10_reclaim10_anomaly_ge2_final_c10,block_3,0.08166811790457702,52
tail10_reclaim10_anomaly_ge2_final_c20,block_1,0.025780768842288235,53
tail10_reclaim10_anomaly_ge2_final_c20,block_2,-0.004568665056164763,46
tail10_reclaim10_anomaly_ge2_final_c20,block_3,-0.02233188209542301,52
tail10_reclaim25_all_1200_c5,block_1,-0.28504207013001526,94
tail10_reclaim25_all_1200_c5,block_2,0.310259415027194,95
tail10_reclaim25_all_1200_c5,block_3,0.003275680844507231,97
tail10_reclaim25_all_1200_c10,block_1,-0.36904207013001533,94
tail10_reclaim25_all_1200_c10,block_2,0.22525941502719404,95
tail10_reclaim25_all_1200_c10,block_3,-0.08872431915549281,97
tail10_reclaim25_all_1200_c20,block_1,-0.5370420701300153,94
tail10_reclaim25_all_1200_c20,block_2,0.05525941502719406,95
tail10_reclaim25_all_1200_c20,block_3,-0.27272431915549283,97
tail10_reclaim25_all_final_c5,block_1,-0.09939079761344871,94
tail10_reclaim25_all_final_c5,block_2,0.2679238910812183,95
tail10_reclaim25_all_final_c5,block_3,0.17705539082730892,97
tail10_reclaim25_all_final_c10,block_1,-0.19339079761344868,94
tail10_reclaim25_all_final_c10,block_2,0.17292389108121822,95
tail10_reclaim25_all_final_c10,block_3,0.08005539082730889,97
tail10_reclaim25_all_final_c20,block_1,-0.38139079761344874,94
tail10_reclaim25_all_final_c20,block_2,-0.01707610891878179,95
tail10_reclaim25_all_final_c20,block_3,-0.11394460917269117,97
tail10_reclaim25_participation_q50_1200_c5,block_1,-0.044227937277417056,76
tail10_reclaim25_participation_q50_1200_c5,block_2,0.39087307341590843,74
tail10_reclaim25_participation_q50_1200_c5,block_3,0.017066276520427658,87
tail10_reclaim25_participation_q50_1200_c10,block_1,-0.11522793727741709,76
tail10_reclaim25_participation_q50_1200_c10,block_2,0.3248730734159084,74
tail10_reclaim25_participation_q50_1200_c10,block_3,-0.0669337234795724,87
tail10_reclaim25_participation_q50_1200_c20,block_1,-0.25722793727741705,76
tail10_reclaim25_participation_q50_1200_c20,block_2,0.19287307341590842,74
tail10_reclaim25_participation_q50_1200_c20,block_3,-0.23493372347957237,87
tail10_reclaim25_participation_q50_final_c5,block_1,0.08435488525247546,76
tail10_reclaim25_participation_q50_final_c5,block_2,0.3294512567593706,74
tail10_reclaim25_participation_q50_final_c5,block_3,0.23399610306306515,87
tail10_reclaim25_participation_q50_final_c10,block_1,0.008354885252475422,76
tail10_reclaim25_participation_q50_final_c10,block_2,0.2554512567593706,74
tail10_reclaim25_participation_q50_final_c10,block_3,0.14699610306306507,87
tail10_reclaim25_participation_q50_final_c20,block_1,-0.1436451147475246,76
tail10_reclaim25_participation_q50_final_c20,block_2,0.10745125675937059,74
tail10_reclaim25_participation_q50_final_c20,block_3,-0.027003896936934915,87
tail10_reclaim25_participation_q67_1200_c5,block_1,-0.07552618685119764,66
tail10_reclaim25_participation_q67_1200_c5,block_2,0.5200520427399665,62
tail10_reclaim25_participation_q67_1200_c5,block_3,-0.01543946900329396,79
tail10_reclaim25_participation_q67_1200_c10,block_1,-0.13852618685119764,66
tail10_reclaim25_participation_q67_1200_c10,block_2,0.4650520427399665,62
tail10_reclaim25_participation_q67_1200_c10,block_3,-0.09443946900329399,79
tail10_reclaim25_participation_q67_1200_c20,block_1,-0.2645261868511976,66
tail10_reclaim25_participation_q67_1200_c20,block_2,0.3550520427399665,62
tail10_reclaim25_participation_q67_1200_c20,block_3,-0.252439469003294,79
tail10_reclaim25_participation_q67_final_c5,block_1,0.025272039653725792,66
tail10_reclaim25_participation_q67_final_c5,block_2,0.5488298435783859,62
tail10_reclaim25_participation_q67_final_c5,block_3,0.17933070064080656,79
tail10_reclaim25_participation_q67_final_c10,block_1,-0.04072796034627427,66
tail10_reclaim25_participation_q67_final_c10,block_2,0.4868298435783858,62
tail10_reclaim25_participation_q67_final_c10,block_3,0.10033070064080647,79
tail10_reclaim25_participation_q67_final_c20,block_1,-0.1727279603462743,66
tail10_reclaim25_participation_q67_final_c20,block_2,0.3628298435783858,62
tail10_reclaim25_participation_q67_final_c20,block_3,-0.057669299359193515,79
tail10_reclaim25_participation_q80_1200_c5,block_1,-0.01029047152463973,49
tail10_reclaim25_participation_q80_1200_c5,block_2,0.4996869046373657,52
tail10_reclaim25_participation_q80_1200_c5,block_3,-0.04740103524571011,61
tail10_reclaim25_participation_q80_1200_c10,block_1,-0.05729047152463973,49
tail10_reclaim25_participation_q80_1200_c10,block_2,0.45268690463736566,52
tail10_reclaim25_participation_q80_1200_c10,block_3,-0.10840103524571015,61
tail10_reclaim25_participation_q80_1200_c20,block_1,-0.15129047152463973,49
tail10_reclaim25_participation_q80_1200_c20,block_2,0.3586869046373657,52
tail10_reclaim25_participation_q80_1200_c20,block_3,-0.23040103524571015,61
tail10_reclaim25_participation_q80_final_c5,block_1,0.03378201463416483,49
tail10_reclaim25_participation_q80_final_c5,block_2,0.5096501811338906,52
tail10_reclaim25_participation_q80_final_c5,block_3,0.04580017048957991,61
tail10_reclaim25_participation_q80_final_c10,block_1,-0.015217985365835213,49
tail10_reclaim25_participation_q80_final_c10,block_2,0.4576501811338905,52
tail10_reclaim25_participation_q80_final_c10,block_3,-0.015199829510420121,61
tail10_reclaim25_participation_q80_final_c20,block_1,-0.11321798536583522,49
tail10_reclaim25_participation_q80_final_c20,block_2,0.35365018113389046,52
tail10_reclaim25_participation_q80_final_c20,block_3,-0.13719982951042015,61
tail10_reclaim25_anomaly_ge1_1200_c5,block_1,-0.03479787351749325,76
tail10_reclaim25_anomaly_ge1_1200_c5,block_2,0.49226140953772424,77
tail10_reclaim25_anomaly_ge1_1200_c5,block_3,0.10920607440390076,80
tail10_reclaim25_anomaly_ge1_1200_c10,block_1,-0.10579787351749328,76
tail10_reclaim25_anomaly_ge1_1200_c10,block_2,0.4212614095377242,77
tail10_reclaim25_anomaly_ge1_1200_c10,block_3,0.03220607440390072,80
tail10_reclaim25_anomaly_ge1_1200_c20,block_1,-0.24779787351749327,76
tail10_reclaim25_anomaly_ge1_1200_c20,block_2,0.27926140953772416,77
tail10_reclaim25_anomaly_ge1_1200_c20,block_3,-0.12179392559609928,80
tail10_reclaim25_anomaly_ge1_final_c5,block_1,0.15672983939409169,76
tail10_reclaim25_anomaly_ge1_final_c5,block_2,0.4799514840563457,77
tail10_reclaim25_anomaly_ge1_final_c5,block_3,0.17083591546689064,80
tail10_reclaim25_anomaly_ge1_final_c10,block_1,0.08072983939409167,76
tail10_reclaim25_anomaly_ge1_final_c10,block_2,0.4029514840563456,77
tail10_reclaim25_anomaly_ge1_final_c10,block_3,0.09083591546689061,80
tail10_reclaim25_anomaly_ge1_final_c20,block_1,-0.07127016060590835,76
tail10_reclaim25_anomaly_ge1_final_c20,block_2,0.24895148405634562,77
tail10_reclaim25_anomaly_ge1_final_c20,block_3,-0.06916408453310938,80
tail10_reclaim25_anomaly_ge1_5_1200_c5,block_1,-0.04540886408551671,54
tail10_reclaim25_anomaly_ge1_5_1200_c5,block_2,0.39803113304637766,59
tail10_reclaim25_anomaly_ge1_5_1200_c5,block_3,0.019331175340892612,55
tail10_reclaim25_anomaly_ge1_5_1200_c10,block_1,-0.09540886408551674,54
tail10_reclaim25_anomaly_ge1_5_1200_c10,block_2,0.3430311330463776,59
tail10_reclaim25_anomaly_ge1_5_1200_c10,block_3,-0.034668824659107436,55
tail10_reclaim25_anomaly_ge1_5_1200_c20,block_1,-0.19540886408551672,54
tail10_reclaim25_anomaly_ge1_5_1200_c20,block_2,0.23303113304637768,59
tail10_reclaim25_anomaly_ge1_5_1200_c20,block_3,-0.14266882465910743,55
tail10_reclaim25_anomaly_ge1_5_final_c5,block_1,0.04313749903395876,54
tail10_reclaim25_anomaly_ge1_5_final_c5,block_2,0.45519749760606243,59
tail10_reclaim25_anomaly_ge1_5_final_c5,block_3,0.18450737069766499,55
tail10_reclaim25_anomaly_ge1_5_final_c10,block_1,-0.010862500966041272,54
tail10_reclaim25_anomaly_ge1_5_final_c10,block_2,0.3961974976060624,59
tail10_reclaim25_anomaly_ge1_5_final_c10,block_3,0.12950737069766496,55
tail10_reclaim25_anomaly_ge1_5_final_c20,block_1,-0.11886250096604128,54
tail10_reclaim25_anomaly_ge1_5_final_c20,block_2,0.2781974976060624,59
tail10_reclaim25_anomaly_ge1_5_final_c20,block_3,0.019507370697664977,55
tail10_reclaim25_anomaly_ge2_1200_c5,block_1,-0.022801174285484282,35
tail10_reclaim25_anomaly_ge2_1200_c5,block_2,0.2553884306195827,29
tail10_reclaim25_anomaly_ge2_1200_c5,block_3,-0.08918257725276829,38
tail10_reclaim25_anomaly_ge2_1200_c10,block_1,-0.05580117428548431,35
tail10_reclaim25_anomaly_ge2_1200_c10,block_2,0.2273884306195827,29
tail10_reclaim25_anomaly_ge2_1200_c10,block_3,-0.12618257725276832,38
tail10_reclaim25_anomaly_ge2_1200_c20,block_1,-0.12180117428548426,35
tail10_reclaim25_anomaly_ge2_1200_c20,block_2,0.17138843061958273,29
tail10_reclaim25_anomaly_ge2_1200_c20,block_3,-0.2001825772527683,38
tail10_reclaim25_anomaly_ge2_final_c5,block_1,0.022459068245847688,35
tail10_reclaim25_anomaly_ge2_final_c5,block_2,0.24113057683701178,29
tail10_reclaim25_anomaly_ge2_final_c5,block_3,0.15701682923733964,38
tail10_reclaim25_anomaly_ge2_final_c10,block_1,-0.012540931754152329,35
tail10_reclaim25_anomaly_ge2_final_c10,block_2,0.21213057683701175,29
tail10_reclaim25_anomaly_ge2_final_c10,block_3,0.11901682923733964,38
tail10_reclaim25_anomaly_ge2_final_c20,block_1,-0.08254093175415231,35
tail10_reclaim25_anomaly_ge2_final_c20,block_2,0.15413057683701178,29
tail10_reclaim25_anomaly_ge2_final_c20,block_3,0.043016829237339654,38
tail10_reclaim50_all_1200_c5,block_1,-0.237374682855306,50
tail10_reclaim50_all_1200_c5,block_2,0.25541574168203585,52
tail10_reclaim50_all_1200_c5,block_3,0.051103969662771226,70
tail10_reclaim50_all_1200_c10,block_1,-0.28337468285530604,50
tail10_reclaim50_all_1200_c10,block_2,0.2074157416820358,52
tail10_reclaim50_all_1200_c10,block_3,-0.017896030337228794,70
tail10_reclaim50_all_1200_c20,block_1,-0.375374682855306,50
tail10_reclaim50_all_1200_c20,block_2,0.11141574168203583,52
tail10_reclaim50_all_1200_c20,block_3,-0.15589603033722876,70
tail10_reclaim50_all_final_c5,block_1,-0.16499709975412083,50
tail10_reclaim50_all_final_c5,block_2,0.21589821239848064,52
tail10_reclaim50_all_final_c5,block_3,0.03971318815990821,70
tail10_reclaim50_all_final_c10,block_1,-0.21499709975412082,50
tail10_reclaim50_all_final_c10,block_2,0.16389821239848062,52
tail10_reclaim50_all_final_c10,block_3,-0.030286811840091812,70
tail10_reclaim50_all_final_c20,block_1,-0.3149970997541208,50
tail10_reclaim50_all_final_c20,block_2,0.059898212398480644,52
tail10_reclaim50_all_final_c20,block_3,-0.17028681184009178,70
tail10_reclaim50_participation_q50_1200_c5,block_1,-0.09270920379540275,34
tail10_reclaim50_participation_q50_1200_c5,block_2,0.35223923813463254,38
tail10_reclaim50_participation_q50_1200_c5,block_3,-0.05019865982241767,56
tail10_reclaim50_participation_q50_1200_c10,block_1,-0.12570920379540276,34
tail10_reclaim50_participation_q50_1200_c10,block_2,0.31723923813463256,38
tail10_reclaim50_participation_q50_1200_c10,block_3,-0.10619865982241772,56
tail10_reclaim50_participation_q50_1200_c20,block_1,-0.19170920379540274,34
tail10_reclaim50_participation_q50_1200_c20,block_2,0.24723923813463256,38
tail10_reclaim50_participation_q50_1200_c20,block_3,-0.21819865982241776,56
tail10_reclaim50_participation_q50_final_c5,block_1,-0.08825223882680189,34
tail10_reclaim50_participation_q50_final_c5,block_2,0.37897049263191995,38
tail10_reclaim50_participation_q50_final_c5,block_3,0.08495188873006662,56
tail10_reclaim50_participation_q50_final_c10,block_1,-0.12225223882680192,34
tail10_reclaim50_participation_q50_final_c10,block_2,0.3409704926319199,38
tail10_reclaim50_participation_q50_final_c10,block_3,0.0289518887300666,56
tail10_reclaim50_participation_q50_final_c20,block_1,-0.1902522388268019,34
tail10_reclaim50_participation_q50_final_c20,block_2,0.26497049263191996,38
tail10_reclaim50_participation_q50_final_c20,block_3,-0.08304811126993342,56
tail10_reclaim50_participation_q67_1200_c5,block_1,-0.1007084989104883,25
tail10_reclaim50_participation_q67_1200_c5,block_2,0.3965272434317512,33
tail10_reclaim50_participation_q67_1200_c5,block_3,-0.0566114111368442,49
tail10_reclaim50_participation_q67_1200_c10,block_1,-0.12570849891048833,25
tail10_reclaim50_participation_q67_1200_c10,block_2,0.3665272434317512,33
tail10_reclaim50_participation_q67_1200_c10,block_3,-0.10561141113684423,49
tail10_reclaim50_participation_q67_1200_c20,block_1,-0.1757084989104883,25
tail10_reclaim50_participation_q67_1200_c20,block_2,0.30652724343175125,33
tail10_reclaim50_participation_q67_1200_c20,block_3,-0.2036114111368442,49
tail10_reclaim50_participation_q67_final_c5,block_1,-0.05976587760929997,25
tail10_reclaim50_participation_q67_final_c5,block_2,0.4602839271997174,33
tail10_reclaim50_participation_q67_final_c5,block_3,0.03622648540380941,49
tail10_reclaim50_participation_q67_final_c10,block_1,-0.08476587760929999,25
tail10_reclaim50_participation_q67_final_c10,block_2,0.42728392719971736,33
tail10_reclaim50_participation_q67_final_c10,block_3,-0.012773514596190602,49
tail10_reclaim50_participation_q67_final_c20,block_1,-0.13476587760929998,25
tail10_reclaim50_participation_q67_final_c20,block_2,0.3612839271997174,33
tail10_reclaim50_participation_q67_final_c20,block_3,-0.11077351459619059,49
tail10_reclaim50_participation_q80_1200_c5,block_1,-0.03103264519852794,11
tail10_reclaim50_participation_q80_1200_c5,block_2,0.39560196123958585,25
tail10_reclaim50_participation_q80_1200_c5,block_3,-0.05728053808499596,34
tail10_reclaim50_participation_q80_1200_c10,block_1,-0.042032645198527945,11
tail10_reclaim50_participation_q80_1200_c10,block_2,0.37260196123958583,25
tail10_reclaim50_participation_q80_1200_c10,block_3,-0.09128053808499598,34
tail10_reclaim50_participation_q80_1200_c20,block_1,-0.06403264519852794,11
tail10_reclaim50_participation_q80_1200_c20,block_2,0.32660196123958585,25
tail10_reclaim50_participation_q80_1200_c20,block_3,-0.15928053808499593,34
tail10_reclaim50_participation_q80_final_c5,block_1,-0.0038547216418422514,11
tail10_reclaim50_participation_q80_final_c5,block_2,0.40369430246644095,25
tail10_reclaim50_participation_q80_final_c5,block_3,-0.01720720101327114,34
tail10_reclaim50_participation_q80_final_c10,block_1,-0.01485472164184225,11
tail10_reclaim50_participation_q80_final_c10,block_2,0.3786943024664409,25
tail10_reclaim50_participation_q80_final_c10,block_3,-0.05120720101327114,34
tail10_reclaim50_participation_q80_final_c20,block_1,-0.03685472164184225,11
tail10_reclaim50_participation_q80_final_c20,block_2,0.32869430246644094,25
tail10_reclaim50_participation_q80_final_c20,block_3,-0.11920720101327112,34
tail10_reclaim50_anomaly_ge1_1200_c5,block_1,-0.06871893980511093,32
tail10_reclaim50_anomaly_ge1_1200_c5,block_2,0.37667870656843166,41
tail10_reclaim50_anomaly_ge1_1200_c5,block_3,0.04953452083740553,52
tail10_reclaim50_anomaly_ge1_1200_c10,block_1,-0.09871893980511094,32
tail10_reclaim50_anomaly_ge1_1200_c10,block_2,0.33767870656843163,41
tail10_reclaim50_anomaly_ge1_1200_c10,block_3,-0.0024654791625944843,52
tail10_reclaim50_anomaly_ge1_1200_c20,block_1,-0.15871893980511093,32
tail10_reclaim50_anomaly_ge1_1200_c20,block_2,0.25967870656843167,41
tail10_reclaim50_anomaly_ge1_1200_c20,block_3,-0.1064654791625945,52
tail10_reclaim50_anomaly_ge1_final_c5,block_1,0.00418714903674966,32
