latency_ms,entry_ttl_s,queue_model,exit_ttl_s,commission_per_share_side,forced_slippage_bp,orders,fills,portfolio_fills,fill_rate,passive_exit_rate,forced_exit_rate,stop_rate,mean_spread_edge_bps,mean_markout_5s_bps,mean_net_trade_bps,net_fixed_base_return,positive_day_fraction,max_drawdown,worst_day
250,5,adversarial,30,0.0025,2,1035,203,203,0.1961352657004831,0.5123152709359606,0.4876847290640394,0.13793103448275862,1.1240861673068463,-0.3395429107209373,-2.1184577644987366,-0.0021502346309662176,0.25,0.002102113151256034,-0.0004690353299084357
250,5,adversarial,30,0.004,0,1035,203,203,0.1961352657004831,0.5123152709359606,0.4876847290640394,0.13793103448275862,1.1240861673068463,-0.3395429107209373,-1.3680338002553865,-0.0013885543072592174,0.3333333333333333,0.001393531430689195,-0.00037466783083644833
250,5,adversarial,30,0.004,1,1035,203,203,0.1961352657004831,0.5123152709359606,0.4876847290640394,0.13793103448275862,1.1240861673068463,-0.3395429107209373,-1.8557207580968653,-0.001883556569468318,0.25,0.0018472515884547188,-0.0004346808212944979
250,5,adversarial,30,0.004,2,1035,203,203,0.1961352657004831,0.5123152709359606,0.4876847290640394,0.13793103448275862,1.1240861673068463,-0.3395429107209373,-2.343407715938335,-0.00237855883167741,0.25,0.002322321220224491,-0.0004946938117525706
250,10,optimistic_diagnostic,5,0.0025,0,1035,240,240,0.2318840579710145,0.2791666666666667,0.7208333333333333,0.15,1.1951495589741665,-0.6444743449422689,-1.7379612055414562,-0.002085553446649748,0.16666666666666666,0.001934961063389061,-0.0004198013428769865
250,10,optimistic_diagnostic,5,0.0025,1,1035,240,240,0.2318840579710145,0.2791666666666667,0.7208333333333333,0.15,1.1951495589741665,-0.6444743449422689,-2.4588175295411365,-0.0029505810354493647,0.0,0.002750257380060777,-0.0004948662553341666
250,10,optimistic_diagnostic,5,0.0025,2,1035,240,240,0.2318840579710145,0.2791666666666667,0.7208333333333333,0.15,1.1951495589741665,-0.6444743449422689,-3.1796738535408005,-0.0038156086242489605,0.0,0.003565635233412085,-0.0005699311677913571
250,10,optimistic_diagnostic,5,0.004,0,1035,240,240,0.2318840579710145,0.2791666666666667,0.7208333333333333,0.15,1.1951495589741665,-0.6444743449422689,-1.976446555831496,-0.0023717358669977954,0.08333333333333333,0.0022007495495025018,-0.00044895166418870003
250,10,optimistic_diagnostic,5,0.004,1,1035,240,240,0.2318840579710145,0.2791666666666667,0.7208333333333333,0.15,1.1951495589741665,-0.6444743449422689,-2.6973028798311764,-0.0032367634557974117,0.0,0.0030160758565921575,-0.0005240165766458802
250,10,optimistic_diagnostic,5,0.004,2,1035,240,240,0.2318840579710145,0.2791666666666667,0.7208333333333333,0.15,1.1951495589741665,-0.6444743449422689,-3.4181592038308404,-0.004101791044597008,0.0,0.003831483705031019,-0.0005990814891030707
250,10,optimistic_diagnostic,15,0.0025,0,1035,240,240,0.2318840579710145,0.39166666666666666,0.6083333333333333,0.13333333333333333,1.1951495589741665,-0.6444743449422689,-1.30089824030197,-0.0015610778883623647,0.16666666666666666,0.0014551518822018205,-0.0003712352219287056
250,10,optimistic_diagnostic,15,0.0025,1,1035,240,240,0.2318840579710145,0.39166666666666666,0.6083333333333333,0.13333333333333333,1.1951495589741665,-0.6444743449422689,-1.9092344105323775,-0.002291081292638853,0.16666666666666666,0.002150311136767813,-0.0004262003616989634
250,10,optimistic_diagnostic,15,0.0025,2,1035,240,240,0.2318840579710145,0.39166666666666666,0.6083333333333333,0.13333333333333333,1.1951495589741665,-0.6444743449422689,-2.5175705807627917,-0.0030210846969153495,0.08333333333333333,0.0028455190515094117,-0.0004811655014692461
250,10,optimistic_diagnostic,15,0.004,0,1035,240,240,0.2318840579710145,0.39166666666666666,0.6083333333333333,0.13333333333333333,1.1951495589741665,-0.6444743449422689,-1.53938359059201,-0.0018472603087104124,0.16666666666666666,0.0017209186311216008,-0.00038619124351230345
250,10,optimistic_diagnostic,15,0.004,1,1035,240,240,0.2318840579710145,0.39166666666666666,0.6083333333333333,0.13333333333333333,1.1951495589741665,-0.6444743449422689,-2.1477197608224174,-0.002577263712986901,0.08333333333333333,0.0024161014257439444,-0.0004411563832825613
250,10,optimistic_diagnostic,15,0.004,2,1035,240,240,0.2318840579710145,0.39166666666666666,0.6083333333333333,0.13333333333333333,1.1951495589741665,-0.6444743449422689,-2.7560559310528308,-0.0033072671172633974,0.0,0.003111332883186412,-0.0004961215230528441
250,10,optimistic_diagnostic,30,0.0025,0,1035,240,240,0.2318840579710145,0.4166666666666667,0.5833333333333334,0.12916666666666668,1.1951495589741665,-0.6444743449422689,-1.0356501437118546,-0.0012427801724542256,0.16666666666666666,0.0012045717467574497,-0.0003712352219287056
250,10,optimistic_diagnostic,30,0.0025,1,1035,240,240,0.2318840579710145,0.4166666666666667,0.5833333333333334,0.12916666666666668,1.1951495589741665,-0.6444743449422689,-1.6189973926254009,-0.0019427968711504813,0.16666666666666666,0.0018796626934272386,-0.0004262003616989634
250,10,optimistic_diagnostic,30,0.0025,2,1035,240,240,0.2318840579710145,0.4166666666666667,0.5833333333333334,0.12916666666666668,1.1951495589741665,-0.6444743449422689,-2.2023446415389576,-0.002642813569846749,0.08333333333333333,0.0025547873956874153,-0.0004811655014692461
250,10,optimistic_diagnostic,30,0.004,0,1035,240,240,0.2318840579710145,0.4166666666666667,0.5833333333333334,0.12916666666666668,1.1951495589741665,-0.6444743449422689,-1.2741354940018943,-0.0015289625928022732,0.16666666666666666,0.0014703153368002533,-0.00038619124351230345
250,10,optimistic_diagnostic,30,0.004,1,1035,240,240,0.2318840579710145,0.4166666666666667,0.5833333333333334,0.12916666666666668,1.1951495589741665,-0.6444743449422689,-1.8574827429154406,-0.002228979291498529,0.08333333333333333,0.002145426753652577,-0.0004411563832825613
250,10,optimistic_diagnostic,30,0.004,2,1035,240,240,0.2318840579710145,0.4166666666666667,0.5833333333333334,0.12916666666666668,1.1951495589741665,-0.6444743449422689,-2.440829991828997,-0.0029289959901947966,0.0,0.0028205719278100987,-0.0004961215230528441
250,10,base,5,0.0025,0,1035,130,130,0.12560386473429952,0.2230769230769231,0.7769230769230769,0.17692307692307693,0.4224274606949401,-0.8985079482106899,-1.8759758446560049,-0.0012193842990264035,0.3333333333333333,0.001239673407535979,-0.0005842414657425581
250,10,base,5,0.0025,1,1035,130,130,0.12560386473429952,0.2230769230769231,0.7769230769230769,0.17692307692307693,0.4224274606949401,-0.8985079482106899,-2.652996206143736,-0.001724447533993428,0.25,0.0017148221782720566,-0.0006443063504170069
250,10,base,5,0.0025,2,1035,130,130,0.12560386473429952,0.2230769230769231,0.7769230769230769,0.17692307692307693,0.4224274606949401,-0.8985079482106899,-3.430016567631504,-0.0022295107689604774,0.16666666666666666,0.0021899899551920832,-0.0007043712350914841
250,10,base,5,0.004,0,1035,130,130,0.12560386473429952,0.2230769230769231,0.7769230769230769,0.17692307692307693,0.4224274606949401,-0.8985079482106899,-2.1246233717884397,-0.001381005191662486,0.3333333333333333,0.0013934514925202342,-0.0006037614827732778
250,10,base,5,0.004,1,1035,130,130,0.12560386473429952,0.2230769230769231,0.7769230769230769,0.17692307692307693,0.4224274606949401,-0.8985079482106899,-2.90164373327617,-0.0018860684266295109,0.16666666666666666,0.0018686066390001949,-0.0006638263674477265
250,10,base,5,0.004,2,1035,130,130,0.12560386473429952,0.2230769230769231,0.7769230769230769,0.17692307692307693,0.4224274606949401,-0.8985079482106899,-3.678664094763939,-0.00239113166159656,0.16666666666666666,0.002343780792051262,-0.0007238912521222038
250,10,base,15,0.0025,0,1035,130,130,0.12560386473429952,0.3,0.7,0.16923076923076924,0.4224274606949401,-0.8985079482106899,-2.0634176299056164,-0.0013412214594386508,0.3333333333333333,0.0013615205008947475,-0.0005842414657425581
250,10,base,15,0.0025,1,1035,130,130,0.12560386473429952,0.3,0.7,0.16923076923076924,0.4224274606949401,-0.8985079482106899,-2.7635140484577723,-0.0017962841314975516,0.25,0.0017866660691941596,-0.0006443063504170069
250,10,base,15,0.0025,2,1035,130,130,0.12560386473429952,0.3,0.7,0.16923076923076924,0.4224274606949401,-0.8985079482106899,-3.463610467009953,-0.0022513468035564688,0.16666666666666666,0.0022118286435249897,-0.0007043712350914841
250,10,base,15,0.004,0,1035,130,130,0.12560386473429952,0.3,0.7,0.16923076923076924,0.4224274606949401,-0.8985079482106899,-2.312065157038051,-0.0015028423520747336,0.3333333333333333,0.001515299432161015,-0.0006037614827732778
250,10,base,15,0.004,1,1035,130,130,0.12560386473429952,0.3,0.7,0.16923076923076924,0.4224274606949401,-0.8985079482106899,-3.012161575590206,-0.001957905024133634,0.25,0.0019404510289199096,-0.0006638263674477265
250,10,base,15,0.004,2,1035,130,130,0.12560386473429952,0.3,0.7,0.16923076923076924,0.4224274606949401,-0.8985079482106899,-3.712257994142387,-0.0024129676961925513,0.16666666666666666,0.0023656196320694842,-0.0007238912521222038
250,10,base,30,0.0025,0,1035,130,130,0.12560386473429952,0.34615384615384615,0.6538461538461539,0.15384615384615385,0.4224274606949401,-0.8985079482106899,-1.6588323332589985,-0.0010782410166183495,0.3333333333333333,0.0010985186182226143,-0.0004886640705026059
250,10,base,30,0.0025,1,1035,130,130,0.12560386473429952,0.34615384615384615,0.6538461538461539,0.15384615384615385,0.4224274606949401,-0.8985079482106899,-2.3127762725825045,-0.001503304577178628,0.25,0.0014936567692798984,-0.0005387210555697805
250,10,base,30,0.0025,2,1035,130,130,0.12560386473429952,0.34615384615384615,0.6538461538461539,0.15384615384615385,0.4224274606949401,-0.8985079482106899,-2.9667202119060136,-0.001928368137738909,0.16666666666666666,0.0018888107260572925,-0.0005887780406369765
250,10,base,30,0.004,0,1035,130,130,0.12560386473429952,0.34615384615384615,0.6538461538461539,0.15384615384615385,0.4224274606949401,-0.8985079482106899,-1.9074798603914336,-0.001239861909254432,0.3333333333333333,0.00125229572282436,-0.0005081840875333255
250,10,base,30,0.004,1,1035,130,130,0.12560386473429952,0.34615384615384615,0.6538461538461539,0.15384615384615385,0.4224274606949401,-0.8985079482106899,-2.56142379971494,-0.001664925469814711,0.25,0.0016474396938856261,-0.0005582410726005002
250,10,base,30,0.004,2,1035,130,130,0.12560386473429952,0.34615384615384615,0.6538461538461539,0.15384615384615385,0.4224274606949401,-0.8985079482106899,-3.215367739038449,-0.0020899890303749916,0.16666666666666666,0.002042599471009589,-0.0006082980576676962
250,10,conservative,5,0.0025,0,1035,115,115,0.1111111111111111,0.17391304347826086,0.8260869565217391,0.21739130434782608,-0.1394478798740718,-0.5479601471857249,-3.4476985914445657,-0.0019824266900806257,0.08333333333333333,0.0018799530232849033,-0.00048368299767722125
250,10,conservative,5,0.0025,1,1035,115,115,0.1111111111111111,0.17391304347826086,0.8260869565217391,0.21739130434782608,-0.1394478798740718,-0.5479601471857249,-4.27396148672852,-0.0024575278548688985,0.08333333333333333,0.002305906137017157,-0.0005387399277879925
250,10,conservative,5,0.0025,2,1035,115,115,0.1111111111111111,0.17391304347826086,0.8260869565217391,0.21739130434782608,-0.1394478798740718,-0.5479601471857249,-5.100224382012498,-0.002932629019657186,0.0,0.0027511577723827456,-0.0005937968578987763
250,10,conservative,5,0.004,0,1035,115,115,0.1111111111111111,0.17391304347826086,0.8260869565217391,0.21739130434782608,-0.1394478798740718,-0.5479601471857249,-3.7006816283400057,-0.002127891936295503,0.08333333333333333,0.0020026030246794897,-0.0005028481195203196
250,10,conservative,5,0.004,1,1035,115,115,0.1111111111111111,0.17391304347826086,0.8260869565217391,0.21739130434782608,-0.1394478798740718,-0.5479601471857249,-4.526944523623959,-0.0026029931010837764,0.0,0.002444464588311229,-0.0005579050496310909
250,10,conservative,5,0.004,2,1035,115,115,0.1111111111111111,0.17391304347826086,0.8260869565217391,0.21739130434782608,-0.1394478798740718,-0.5479601471857249,-5.353207418907937,-0.003078094265872064,0.0,0.002889723473958494,-0.0006129619797418746
250,10,conservative,15,0.0025,0,1035,115,115,0.1111111111111111,0.26956521739130435,0.7304347826086957,0.20869565217391303,-0.1394478798740718,-0.5479601471857249,-3.255582809468677,-0.0018719601154444895,0.08333333333333333,0.001812242930356266,-0.00048368299767722125
250,10,conservative,15,0.0025,1,1035,115,115,0.1111111111111111,0.26956521739130435,0.7304347826086957,0.20869565217391303,-0.1394478798740718,-0.5479601471857249,-3.9861734798490005,-0.0022920497509131754,0.08333333333333333,0.0021524258809416225,-0.0005337409319048717
250,10,conservative,15,0.0025,2,1035,115,115,0.1111111111111111,0.26956521739130435,0.7304347826086957,0.20869565217391303,-0.1394478798740718,-0.5479601471857249,-4.716764150229379,-0.0027121393863818928,0.08333333333333333,0.0025306280088916925,-0.0005837988661325347
250,10,conservative,15,0.004,0,1035,115,115,0.1111111111111111,0.26956521739130435,0.7304347826086957,0.20869565217391303,-0.1394478798740718,-0.5479601471857249,-3.5085658463641165,-0.0020174253616593667,0.08333333333333333,0.0019348924614552513,-0.0005028481195203196
250,10,conservative,15,0.004,1,1035,115,115,0.1111111111111111,0.26956521739130435,0.7304347826086957,0.20869565217391303,-0.1394478798740718,-0.5479601471857249,-4.23915651674444,-0.002437514997128053,0.08333333333333333,0.002278960182895263,-0.0005529060537479701
250,10,conservative,15,0.004,2,1035,115,115,0.1111111111111111,0.26956521739130435,0.7304347826086957,0.20869565217391303,-0.1394478798740718,-0.5479601471857249,-4.969747187124819,-0.0028576046325967707,0.08333333333333333,0.0026691921786367026,-0.000602963987975633
250,10,conservative,30,0.0025,0,1035,115,115,0.1111111111111111,0.3217391304347826,0.6782608695652174,0.2,-0.1394478798740718,-0.5479601471857249,-3.012361199478253,-0.0017321076896999953,0.08333333333333333,0.0016723734443917372,-0.00048368299767722125
250,10,conservative,30,0.0025,1,1035,115,115,0.1111111111111111,0.3217391304347826,0.6782608695652174,0.2,-0.1394478798740718,-0.5479601471857249,-3.690795961983665,-0.0021222076781406076,0.08333333333333333,0.0019825579929806437,-0.0005337409319048717
250,10,conservative,30,0.0025,2,1035,115,115,0.1111111111111111,0.3217391304347826,0.6782608695652174,0.2,-0.1394478798740718,-0.5479601471857249,-4.36923072448912,-0.0025123076665812443,0.08333333333333333,0.0023307599187187993,-0.0005837988661325347
250,10,conservative,30,0.004,0,1035,115,115,0.1111111111111111,0.3217391304347826,0.6782608695652174,0.2,-0.1394478798740718,-0.5479601471857249,-3.2653442363736924,-0.001877572935914873,0.08333333333333333,0.0017950220039959109,-0.0005028481195203196
250,10,conservative,30,0.004,1,1035,115,115,0.1111111111111111,0.3217391304347826,0.6782608695652174,0.2,-0.1394478798740718,-0.5479601471857249,-3.9437789988791043,-0.0022676729243554855,0.08333333333333333,0.0021090911150434587,-0.0005529060537479701
250,10,conservative,30,0.004,2,1035,115,115,0.1111111111111111,0.3217391304347826,0.6782608695652174,0.2,-0.1394478798740718,-0.5479601471857249,-4.622213761384561,-0.0026577729127961218,0.08333333333333333,0.002469322700151958,-0.000602963987975633
250,10,adversarial,5,0.0025,0,1035,261,261,0.25217391304347825,0.3524904214559387,0.6475095785440613,0.13409961685823754,1.447622342899501,-0.25923217016154754,-1.2942473368106902,-0.001688992774537951,0.16666666666666666,0.001601627476504191,-0.000467574367552736
250,10,adversarial,5,0.0025,1,1035,261,261,0.25217391304347825,0.3524904214559387,0.6475095785440613,0.13409961685823754,1.447622342899501,-0.25923217016154754,-1.9417892599907796,-0.0025340349842879677,0.16666666666666666,0.002406848342682569,-0.0005415078904461571
250,10,adversarial,5,0.0025,2,1035,261,261,0.25217391304347825,0.3524904214559387,0.6475095785440613,0.13409961685823754,1.447622342899501,-0.25923217016154754,-2.589331183170857,-0.0033790771940379687,0.16666666666666666,0.0032121336180727473,-0.0006265132740825979
250,10,adversarial,5,0.004,0,1035,261,261,0.25217391304347825,0.3524904214559387,0.6475095785440613,0.13409961685823754,1.447622342899501,-0.25923217016154754,-1.516272466737948,-0.0019787355690930224,0.16666666666666666,0.001878320592507789,-0.0004842898696042607
250,10,adversarial,5,0.004,1,1035,261,261,0.25217391304347825,0.3524904214559387,0.6475095785440613,0.13409961685823754,1.447622342899501,-0.25923217016154754,-2.1638143899180373,-0.0028237777788430386,0.16666666666666666,0.0026835630733236322,-0.000569295253240687
250,10,adversarial,5,0.004,2,1035,261,261,0.25217391304347825,0.3524904214559387,0.6475095785440613,0.13409961685823754,1.447622342899501,-0.25923217016154754,-2.811356313098115,-0.00366881998859304,0.08333333333333333,0.00348886996592417,-0.0006543006368771278
250,10,adversarial,15,0.0025,0,1035,261,261,0.25217391304347825,0.4789272030651341,0.5210727969348659,0.12260536398467432,1.447622342899501,-0.25923217016154754,-0.8817249514504482,-0.0011506510616428349,0.3333333333333333,0.001211428995779157,-0.000467574367552736
250,10,adversarial,15,0.0025,1,1035,261,261,0.25217391304347825,0.4789272030651341,0.5210727969348659,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.4028115004014472,-0.0018306690080238889,0.3333333333333333,0.0018114834664898956,-0.0005275398319711778
250,10,adversarial,15,0.0025,2,1035,261,261,0.25217391304347825,0.4789272030651341,0.5210727969348659,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.923898049352462,-0.0025106869544049633,0.16666666666666666,0.0024537106737790304,-0.0005875052963896193
250,10,adversarial,15,0.004,0,1035,261,261,0.25217391304347825,0.4789272030651341,0.5210727969348659,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.103750081377706,-0.0014403938561979063,0.3333333333333333,0.0014642070082111296,-0.0004826990914779224
250,10,adversarial,15,0.004,1,1035,261,261,0.25217391304347825,0.4789272030651341,0.5210727969348659,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.6248366303287047,-0.00212041180257896,0.25,0.002075288305418756,-0.0005426645558963642
250,10,adversarial,15,0.004,2,1035,261,261,0.25217391304347825,0.4789272030651341,0.5210727969348659,0.12260536398467432,1.447622342899501,-0.25923217016154754,-2.1459231792797198,-0.0028004297489600347,0.16666666666666666,0.0027304065425494467,-0.0006026300203148058
250,10,adversarial,30,0.0025,0,1035,261,261,0.25217391304347825,0.5019157088122606,0.49808429118773945,0.12260536398467432,1.447622342899501,-0.25923217016154754,-0.78965268595311,-0.0010304967551688087,0.3333333333333333,0.0011598407353599735,-0.000467574367552736
250,10,adversarial,30,0.0025,1,1035,261,261,0.25217391304347825,0.5019157088122606,0.49808429118773945,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.2877468492937232,-0.001680509638328309,0.3333333333333333,0.0017348881872034534,-0.0005275398319711778
250,10,adversarial,30,0.0025,2,1035,261,261,0.25217391304347825,0.5019157088122606,0.49808429118773945,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.785841012634348,-0.0023305225214878245,0.25,0.0023099643902849266,-0.0005875052963896193
250,10,adversarial,30,0.004,0,1035,261,261,0.25217391304347825,0.5019157088122606,0.49808429118773945,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.0116778158803679,-0.0013202395497238799,0.3333333333333333,0.0014126180720497696,-0.0004826990914779224
250,10,adversarial,30,0.004,1,1035,261,261,0.25217391304347825,0.5019157088122606,0.49808429118773945,0.12260536398467432,1.447622342899501,-0.25923217016154754,-1.509771979220981,-0.00197025243288338,0.3333333333333333,0.001987679375598206,-0.0005426645558963642
250,10,adversarial,30,0.004,2,1035,261,261,0.25217391304347825,0.5019157088122606,0.49808429118773945,0.12260536398467432,1.447622342899501,-0.25923217016154754,-2.0078661425616056,-0.0026202653160428955,0.25,0.0025627694314538274,-0.0006026300203148058
250,15,optimistic_diagnostic,5,0.0025,0,1035,264,264,0.25507246376811593,0.2727272727272727,0.7272727272727273,0.14772727272727273,1.2816926838534515,-0.7392141645610601,-1.663781726947244,-0.002196191879570362,0.08333333333333333,0.0020456161924356023,-0.0005254205550279864
250,15,optimistic_diagnostic,5,0.0025,1,1035,264,264,0.25507246376811593,0.2727272727272727,0.7272727272727273,0.14772727272727273,1.2816926838534515,-0.7392141645610601,-2.3910782931245538,-0.0031562233469244107,0.0,0.0029559410084643895,-0.0006154952689694783
250,15,optimistic_diagnostic,5,0.0025,2,1035,264,264,0.25507246376811593,0.2727272727272727,0.7272727272727273,0.14772727272727273,1.2816926838534515,-0.7392141645610601,-3.118374859301831,-0.004116254814278418,0.0,0.003866356864843967,-0.0007055699829109789
250,15,optimistic_diagnostic,5,0.004,0,1035,264,264,0.25507246376811593,0.2727272727272727,0.7272727272727273,0.14772727272727273,1.2816926838534515,-0.7392141645610601,-1.8996888109769843,-0.0025075892304896197,0.0,0.002336626197284898,-0.0005591334977349851
250,15,optimistic_diagnostic,5,0.004,1,1035,264,264,0.25507246376811593,0.2727272727272727,0.7272727272727273,0.14772727272727273,1.2816926838534515,-0.7392141645610601,-2.626985377154294,-0.0034676206978436685,0.0,0.003246984211408912,-0.0006492082116764769
250,15,optimistic_diagnostic,5,0.004,2,1035,264,264,0.25507246376811593,0.2727272727272727,0.7272727272727273,0.14772727272727273,1.2816926838534515,-0.7392141645610601,-3.354281943331572,-0.004427652165197675,0.0,0.004157433271069034,-0.0007392829256179775
250,15,optimistic_diagnostic,15,0.0025,0,1035,264,264,0.25507246376811593,0.38636363636363635,0.6136363636363636,0.13257575757575757,1.2816926838534515,-0.7392141645610601,-1.2596397591344022,-0.0016627244820574109,0.08333333333333333,0.001556809259749012,-0.00037546244023065913
250,15,optimistic_diagnostic,15,0.0025,1,1035,264,264,0.25507246376811593,0.38636363636363635,0.6136363636363636,0.13257575757575757,1.2816926838534515,-0.7392141645610601,-1.8732813449348658,-0.002472731375314023,0.08333333333333333,0.002331986849072953,-0.0004505252421692113
250,15,optimistic_diagnostic,15,0.0025,2,1035,264,264,0.25507246376811593,0.38636363636363635,0.6136363636363636,0.13257575757575757,1.2816926838534515,-0.7392141645610601,-2.486922930735316,-0.0032827382685706175,0.08333333333333333,0.0031072186997441477,-0.0005255880441077811
250,15,optimistic_diagnostic,15,0.004,0,1035,264,264,0.25507246376811593,0.38636363636363635,0.6136363636363636,0.13257575757575757,1.2816926838534515,-0.7392141645610601,-1.4955468431641423,-0.0019741218329766682,0.08333333333333333,0.0018477962129481115,-0.00040917538293765783
250,15,optimistic_diagnostic,15,0.004,1,1035,264,264,0.25507246376811593,0.38636363636363635,0.6136363636363636,0.13257575757575757,1.2816926838534515,-0.7392141645610601,-2.109188428964606,-0.0027841287262332804,0.08333333333333333,0.002622999863973921,-0.00048423818487620994
250,15,optimistic_diagnostic,15,0.004,2,1035,264,264,0.25507246376811593,0.38636363636363635,0.6136363636363636,0.13257575757575757,1.2816926838534515,-0.7392141645610601,-2.722830014765057,-0.0035941356194898752,0.0,0.0033982577792827464,-0.0005593009868147798
250,15,optimistic_diagnostic,30,0.0025,0,1035,264,264,0.25507246376811593,0.4128787878787879,0.5871212121212122,0.12878787878787878,1.2816926838534515,-0.7392141645610601,-1.0051543617797267,-0.0013268037575492398,0.08333333333333333,0.0012885985462561158,-0.0003712352219287056
250,15,optimistic_diagnostic,30,0.0025,1,1035,264,264,0.25507246376811593,0.4128787878787879,0.5871212121212122,0.12878787878787878,1.2816926838534515,-0.7392141645610601,-1.5922906005798858,-0.002101823592765449,0.08333333333333333,0.002038699474607176,-0.0004279018811090097
250,15,optimistic_diagnostic,30,0.0025,2,1035,264,264,0.25507246376811593,0.4128787878787879,0.5871212121212122,0.12878787878787878,1.2816926838534515,-0.7392141645610601,-2.1794268393800347,-0.002876843427981646,0.08333333333333333,0.002788837909163603,-0.0004979643305874101
250,15,optimistic_diagnostic,30,0.004,0,1035,264,264,0.25507246376811593,0.4128787878787879,0.5871212121212122,0.12878787878787878,1.2816926838534515,-0.7392141645610601,-1.2410614458094673,-0.001638201108468497,0.08333333333333333,0.0015795602688160487,-0.0003915523743376256
250,15,optimistic_diagnostic,30,0.004,1,1035,264,264,0.25507246376811593,0.4128787878787879,0.5871212121212122,0.12878787878787878,1.2816926838534515,-0.7392141645610601,-1.8281976846096264,-0.002413220943684707,0.08333333333333333,0.0023296838340855493,-0.00046161482381600836
250,15,optimistic_diagnostic,30,0.004,2,1035,264,264,0.25507246376811593,0.4128787878787879,0.5871212121212122,0.12878787878787878,1.2816926838534515,-0.7392141645610601,-2.415333923409775,-0.003188240778900903,0.0,0.0030798449074604974,-0.0005316772732944087
250,15,base,5,0.0025,0,1035,159,159,0.1536231884057971,0.20125786163522014,0.7987421383647799,0.18867924528301888,0.44041265430131266,-0.9421483087454426,-2.1973282104908263,-0.001746875927340207,0.3333333333333333,0.0016901914152651172,-0.0006845737753135529
250,15,base,5,0.0025,1,1035,159,159,0.1536231884057971,0.20125786163522014,0.7987421383647799,0.18867924528301888,0.44041265430131266,-0.9421483087454426,-2.996145363541022,-0.0023819355640151123,0.16666666666666666,0.0022744062207557883,-0.0007546481090121439
250,15,base,5,0.0025,2,1035,159,159,0.1536231884057971,0.20125786163522014,0.7987421383647799,0.18867924528301888,0.44041265430131266,-0.9421483087454426,-3.7949625165912892,-0.003016995200690076,0.08333333333333333,0.002874652959167166,-0.0008247224427107619
250,15,base,5,0.004,0,1035,159,159,0.1536231884057971,0.20125786163522014,0.7987421383647799,0.18867924528301888,0.44041265430131266,-0.9421483087454426,-2.4316645290319068,-0.0019331733005803662,0.3333333333333333,0.001862414288994217,-0.0007075990332235559
250,15,base,5,0.004,1,1035,159,159,0.1536231884057971,0.20125786163522014,0.7987421383647799,0.18867924528301888,0.44041265430131266,-0.9421483087454426,-3.230481682082103,-0.0025682329372552714,0.08333333333333333,0.0024508334554460393,-0.000777673366922147
250,15,base,5,0.004,2,1035,159,159,0.1536231884057971,0.20125786163522014,0.7987421383647799,0.18867924528301888,0.44041265430131266,-0.9421483087454426,-4.029298835132371,-0.003203292573930235,0.08333333333333333,0.0030510910238595755,-0.000847747700620765
250,15,base,15,0.0025,0,1035,159,159,0.1536231884057971,0.2893081761006289,0.710691823899371,0.18238993710691823,0.44041265430131266,-0.9421483087454426,-2.286858870979733,-0.001818052802428888,0.3333333333333333,0.001811396796418277,-0.0006845737753135529
250,15,base,15,0.0025,1,1035,159,159,0.1536231884057971,0.2893081761006289,0.710691823899371,0.18238993710691823,0.44041265430131266,-0.9421483087454426,-2.997629222947877,-0.0023831152322435615,0.16666666666666666,0.0023355558712408677,-0.0007546481090121439
250,15,base,15,0.0025,2,1035,159,159,0.1536231884057971,0.2893081761006289,0.710691823899371,0.18238993710691823,0.44041265430131266,-0.9421483087454426,-3.708399574916081,-0.0029481776620582847,0.08333333333333333,0.002875731671348252,-0.0008247224427107619
250,15,base,15,0.004,0,1035,159,159,0.1536231884057971,0.2893081761006289,0.710691823899371,0.18238993710691823,0.44041265430131266,-0.9421483087454426,-2.521195189520814,-0.002004350175669047,0.3333333333333333,0.001983612158269503,-0.0007075990332235559
250,15,base,15,0.004,1,1035,159,159,0.1536231884057971,0.2893081761006289,0.710691823899371,0.18238993710691823,0.44041265430131266,-0.9421483087454426,-3.231965541488957,-0.0025694126054837205,0.16666666666666666,0.0025119730654407546,-0.000777673366922147
250,15,base,15,0.004,2,1035,159,159,0.1536231884057971,0.2893081761006289,0.710691823899371,0.18238993710691823,0.44041265430131266,-0.9421483087454426,-3.9427358934571624,-0.003134475035298444,0.08333333333333333,0.003052157376620315,-0.000847747700620765
250,15,base,30,0.0025,0,1035,159,159,0.1536231884057971,0.3270440251572327,0.6729559748427673,0.16981132075471697,0.44041265430131266,-0.9421483087454426,-1.9560658611428758,-0.0015550723596085866,0.3333333333333333,0.0015483978516045225,-0.0005889963800736006
250,15,base,30,0.0025,1,1035,159,159,0.1536231884057971,0.3270440251572327,0.6729559748427673,0.16981132075471697,0.44041265430131266,-0.9421483087454426,-2.629101481666211,-0.0020901356779246378,0.16666666666666666,0.0020425498444479493,-0.0006490628141649175
