symbol,session,window,signal_ts,status,entry_partial_shares,entry_ns,exit_ns,side,entry_price,exit_price_raw,exit_type,spread_edge_bps,markout_5s_bps,portfolio_accepted,exit_price,gross_return,net_return,fixed_base_pnl,config
PLTR,2025-04-02,midday,2025-04-02 17:01:08.100000+00:00,filled,,1.7436132698685036e+18,1.7436132721461514e+18,1.0,87.94,87.95,passive,0.0,1.705708437571136,True,87.95,0.00011371389583812959,2.274277916767246e-05,1.137138958383623e-06,l500_e2_conservative_x5
DIS,2025-04-02,midday,2025-04-02 17:01:23.100000+00:00,filled,,1.7436132854730122e+18,1.7436133454730122e+18,1.0,98.05,98.06,max_hold,0.5099179032185674,-1.529753709654253,True,98.04038800000001,0.00010198878123411643,-0.0001796226415093316,-8.98113207546658e-06,l500_e2_conservative_x5
NVDA,2025-04-02,midday,2025-04-02 17:01:32.200000+00:00,filled,,1.7436132936009052e+18,1.7436133536009052e+18,-1.0,111.22,111.25,max_hold,-0.4495392222967366,-2.697235333782975,True,111.27225,-0.00026973565905413717,-0.0005417191152670454,-2.7085955763352273e-05,l500_e2_conservative_x5
WFC,2025-06-04,morning,2025-06-04 14:00:08.700000+00:00,filled,,1.7490456104136515e+18,1.7490456704136515e+18,-1.0,76.99,77.07,max_hold,-0.649392817716691,2.597571270863073,True,77.08541399999999,-0.0010390959864917302,-0.001343213404338109,-6.716067021690545e-05,l500_e2_conservative_x5
PLTR,2025-06-04,morning,2025-06-04 14:01:31.400000+00:00,filled,,1.749045692077932e+18,1.7490457341218332e+18,1.0,128.11,127.91,stop,-0.3903048280703682,-6.244877249134765,True,127.884418,-0.001561158379517735,-0.0018232924830225354,-9.116462415112678e-05,l500_e2_conservative_x5
NVDA,2025-06-04,midday,2025-06-04 17:01:09.400000+00:00,filled,,1.7490564718347382e+18,1.7490565318347382e+18,1.0,140.58,140.59,max_hold,0.35565672013340344,-0.7113134402688285,True,140.561882,7.113387395071065e-05,-0.0001857874519847446,-9.28937259923723e-06,l500_e2_conservative_x5
NVDA,2025-07-02,morning,2025-07-02 14:01:22.700000+00:00,filled,,1.7514648837028785e+18,1.7514649437028785e+18,-1.0,154.74,154.88,max_hold,-0.32311221687262615,3.2311221687299345,True,154.910976,-0.0009047434406099674,-0.0011566240144758693,-5.7831200723793465e-05,l500_e2_conservative_x5
GOOGL,2025-07-02,midday,2025-07-02 17:00:05.300000+00:00,filled,,1.7514756066829056e+18,1.7514756666829056e+18,1.0,178.01,177.98,max_hold,-0.5617977528084778,0.8426966292127167,True,177.944404,-0.00016852985787315958,-0.0004134374473344156,-2.067187236672078e-05,l500_e2_conservative_x5
NVDA,2025-07-02,midday,2025-07-02 17:00:05.800000+00:00,filled,,1.7514756079847153e+18,1.7514756679847153e+18,1.0,157.26,157.2,max_hold,0.31793469621310866,1.9076081772822662,True,157.16855999999999,-0.00038153376573828233,-0.000632328627750259,-3.1616431387512955e-05,l500_e2_conservative_x5
JPM,2025-07-02,midday,2025-07-02 17:00:09.800000+00:00,filled,,1.7514756115817797e+18,1.7514756715817797e+18,1.0,291.93,291.75,max_hold,-0.17127686906062503,-0.8563843452933892,True,291.69165,-0.0006165861679169898,-0.0008438666803686685,-4.219333401843343e-05,l500_e2_conservative_x5
TSLA,2025-07-02,midday,2025-07-02 17:00:11.600000+00:00,filled,,1.7514756140052826e+18,1.7514756740052826e+18,1.0,314.82,314.86,max_hold,-0.47648544337107746,-1.111799367861634,True,314.797028,0.00012705673083038073,-9.83800266818549e-05,-4.919001334092746e-06,l500_e2_conservative_x5
TSLA,2025-07-02,midday,2025-07-02 17:01:11.900000+00:00,filled,,1.751475673618236e+18,1.751475733618236e+18,-1.0,314.91,314.8,max_hold,0.1587780441737126,5.874787634364188,True,314.86296,0.0003493061509638107,0.00012397192848762555,6.198596424381278e-06,l500_e2_conservative_x5
XOM,2025-09-03,morning,2025-09-03 14:00:05.300000+00:00,filled,,1.7569080067947392e+18,1.7569080667947392e+18,-1.0,112.73,112.58,max_hold,-0.4435179846538744,-0.0,True,112.602516,0.001330612969041122,0.0010599130666194422,5.299565333097211e-05,l500_e2_conservative_x5
WFC,2025-09-03,morning,2025-09-03 14:00:07.400000+00:00,filled,,1.7569080080824284e+18,1.7569080680824284e+18,-1.0,81.49,81.43,max_hold,-1.7438771278932387e-12,4.908577739602462,True,81.446286,0.0007362866609398462,0.00043826236348011116,2.191311817400556e-05,l500_e2_conservative_x5
DIS,2025-09-03,morning,2025-09-03 14:00:07.900000+00:00,filled,,1.7569080097445924e+18,1.7569080697445924e+18,1.0,117.51,117.35,max_hold,-0.4255138079238895,-5.95719331092236,True,117.32652999999999,-0.0013615862479789873,-0.0016293932431283636,-8.146966215641819e-05,l500_e2_conservative_x5
AMZN,2025-09-03,morning,2025-09-03 14:01:05.800000+00:00,filled,,1.7569080668519355e+18,1.7569081268519355e+18,1.0,226.59,226.74,max_hold,0.0,-2.2066287126520563,True,226.69465200000002,0.0006619886137958678,0.000426550156670708,2.1327507833535404e-05,l500_e2_conservative_x5
AMD,2025-09-03,morning,2025-09-03 14:01:08.700000+00:00,filled,,1.7569080693075418e+18,1.756908070483279e+18,1.0,162.76,162.77,passive,-0.30721022395597386,7.373045374950358,True,162.77,6.14401572869214e-05,1.2288031457479269e-05,6.144015728739635e-07,l500_e2_conservative_x5
UBER,2025-09-03,morning,2025-09-03 14:01:41.600000+00:00,filled,,1.7569081023147722e+18,1.7569081170066368e+18,-1.0,92.83,92.98,stop,2.1549402004090097,-3.77114535071615,True,92.998596,-0.0016158569427987255,-0.0019023591511365717,-9.511795755682859e-05,l500_e2_conservative_x5
GOOGL,2025-09-03,midday,2025-09-03 17:00:05.100000+00:00,filled,,1.7569188059310533e+18,1.7569188087623022e+18,1.0,229.72,229.73,passive,0.0,0.870625108828584,True,229.73,4.353125544136734e-05,8.706251088241793e-06,4.353125544120897e-07,l500_e2_conservative_x5
NVDA,2025-09-03,midday,2025-09-03 17:00:07.600000+00:00,filled,,1.7569188085687186e+18,1.7569188685687186e+18,-1.0,170.93,171.0,max_hold,-0.5850005850000529,-2.047502047501848,True,171.0342,-0.0004095243666997787,-0.0006564090563388032,-3.282045281694016e-05,l500_e2_conservative_x5
XOM,2025-10-01,morning,2025-10-01 14:01:06.100000+00:00,filled,,1.7593272673108385e+18,1.7593273273108385e+18,1.0,112.06,112.08,max_hold,-0.44620945071576035,2.23104725358007,True,112.057584,0.0001784758165268251,-9.295020524715905e-05,-4.647510262357953e-06,l500_e2_conservative_x5
MU,2025-10-01,morning,2025-10-01 14:01:29+00:00,filled,,1.7593272897195156e+18,1.7593273497195156e+18,1.0,169.37,169.92,max_hold,-0.8857134421768684,-0.5904756281195905,True,169.88601599999998,0.0032473283344156756,0.0029994450020663583,0.00014997225010331792,l500_e2_conservative_x5
AMZN,2025-10-01,midday,2025-10-01 17:00:05.900000+00:00,filled,,1.7593380081717873e+18,1.7593380110337137e+18,-1.0,220.98,220.97,passive,-1.2861665956377956e-12,0.9050592813846796,True,220.97,4.5252964069105376e-05,9.050592813788153e-06,4.525296406894077e-07,l500_e2_conservative_x5
AAPL,2025-10-01,midday,2025-10-01 17:00:06.700000+00:00,filled,,1.7593380087875794e+18,1.7593380687875794e+18,-1.0,256.55,256.65,max_hold,-0.779514362551421,0.5846357719135657,True,256.70133,-0.0003897875657765188,-0.0006210485285518343,-3.105242642759172e-05,l500_e2_conservative_x5
PLTR,2025-10-01,midday,2025-10-01 17:00:43+00:00,filled,,1.7593380439590464e+18,1.7593381039590464e+18,-1.0,184.26,184.26,max_hold,0.27136305663322313,1.0854522265328925,True,184.29685199999997,-0.0,-0.00024341691088669218,-1.2170845544334609e-05,l500_e2_conservative_x5
NVDA,2025-10-01,midday,2025-10-01 17:01:08.100000+00:00,filled,,1.7593380705654935e+18,1.7593381305654935e+18,-1.0,187.07,187.23,max_hold,-0.2672724842974985,-2.1381798743830265,True,187.26744599999998,-0.000855294809429607,-0.001098230608862913,-5.491153044314565e-05,l500_e2_conservative_x5
