date,entry,limit,stop,outcome,return,distance_bp,spread_bp,config
2025-05-21,514.75,514.86,514.64,stop,-0.00031367459932007957,2.136959689169765,0.19427283677098117,t2_h1_s1
2025-05-21,513.96,514.07,513.85,target,0.00021402443769935608,2.1402443769945836,0.19457145636669892,t2_h1_s1
2025-05-21,512.29,512.4,512.18,target,0.0002147221300434765,2.1472213004355667,0.19520574685794045,t2_h1_s1
2025-05-21,512.67,512.78,512.56,target,0.0002145629742329458,2.14562974232964,0.3901297181307939,t2_h1_s1
2025-05-21,512.96,513.07,512.85,target,0.00021444167186523977,2.1444167186527925,0.3899091511683217,t2_h1_s1
2025-05-21,512.49,512.6,512.38,target,0.00021463833440660274,2.1463833440655162,0.1951295660318486,t2_h1_s1
2025-05-21,512.06,512.17,511.94999999999993,stop,-0.0003343241026441124,2.1481857594815774,0.19529342837554253,t2_h1_s1
2025-05-21,512.03,512.14,511.91999999999996,stop,-0.0003343378317676171,2.1483116223661436,0.1953048709024685,t2_h1_s1
2025-05-21,512.18,512.29,512.0699999999999,stop,-0.0003342692022335614,2.1476824553870446,0.19524767167045098,t2_h1_s1
2025-05-21,512.73,512.84,512.62,target,0.00021453786593328417,2.1453786593336384,0.19503822749289412,t2_h1_s1
2025-05-21,513.23,513.34,513.12,stop,-0.0003143074255206324,2.1432885840658895,0.19484821324189383,t2_h1_s1
2025-05-21,513.23,513.34,513.12,target,0.00021432885840666493,2.1432885840658895,0.19484821324189383,t2_h1_s1
2025-05-21,513.98,514.09,513.87,stop,-0.0003139947079652261,2.140161095762746,0.1945638850520126,t2_h1_s1
2025-05-21,514.29,514.4,514.18,stop,-0.0003138657177856885,2.138871064963613,0.19444660496192867,t2_h1_s1
2025-05-22,514.37,514.48,514.26,stop,-0.00031383245523652903,2.1385384062059147,0.5832717657572317,t2_h1_s1
2025-05-22,513.85,513.96,513.74,stop,-0.0003140488469398628,2.140702539651915,0.5838620528586524,t2_h1_s1
2025-05-22,515.32,515.43,515.2100000000002,target,0.00021345959791951863,2.13459597919545,0.3881234232494535,t2_h1_s1
2025-05-22,515.74,515.85,515.63,target,0.00021328576414481049,2.1328576414475053,0.19389990886686803,t2_h1_s1
2025-05-22,516.43,516.54,516.3199999999999,stop,-0.00033234126599934743,2.1300079391207647,0.38728916945895975,t2_h1_s1
2025-05-22,515.76,515.87,515.65,target,0.0002132774934078263,2.1327749340781303,0.1938923897237821,t2_h1_s1
2025-05-22,515.25,515.36,515.14,target,0.0002134885977680412,2.134885977681002,0.19408431022327477,t2_h1_s1
2025-05-22,514.69,514.8,514.5800000000002,target,0.00021372088052973304,2.137208805298334,0.3885985194407304,t2_h1_s1
2025-05-22,515.15,515.26,515.04,target,0.0002135300397942963,2.1353003979426117,0.38825150932675356,t2_h1_s1
2025-05-22,515.77,515.88,515.66,target,0.00021327335827980853,2.1327335827987985,0.19388863037095305,t2_h1_s1
2025-05-22,515.04,515.15,514.93,stop,-0.0003135542870458252,2.135756446101539,0.19416344678946373,t2_h1_s1
2025-05-22,515.6,515.71,515.49,stop,-0.00031332234290148975,2.133436772692274,0.38791264207249654,t2_h1_s1
2025-05-22,515.71,515.82,515.6,target,0.00021329817145288033,2.1329817145297483,0.19391118867506663,t2_h1_s1
2025-05-22,516.16,516.27,516.05,stop,-0.0003130909020458983,2.131122132672304,0.3874917657986643,t2_h1_s1
2025-05-22,517.15,517.26,517.04,target,0.00021270424441643954,2.1270424441653994,0.3867499468213076,t2_h1_s1
2025-05-22,515.98,516.09,515.87,stop,-0.00031316523896285364,2.1318655761853877,0.3876269478242378,t2_h1_s1
2025-05-22,515.02,515.13,514.91,target,0.00021358393848780466,2.135839384878522,0.194170986971276,t2_h1_s1
