variant,threshold,pressure_state,activation_state,exit,leg,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,trade_count,win_rate,early_half_net,late_half_net,top_5_day_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
q40_all_edge10_next_open_negative_signal_bull_c5,q40,all,edge10,next_open,negative_signal_bull,5,0.28721608316700986,0.29857540663273924,237.0,False,66,0.5606060606060606,-0.2053716128480847,0.49258769601509456,1.2688764572828413,0.015956449064833882,9,1,0.029187233173261367,6,1,0.04190191165212397,3,1
q60_edge25_edge20_next_open_positive_signal_inverse_c10,q60,edge25,edge20,next_open,positive_signal_inverse,10,0.4046246436503864,0.12542202405365518,,True,35,0.6285714285714286,0.3271906235826978,0.07743402006768862,1.2137915881430004,0.02247914686946591,5,2,0.029132469306750827,4,1,0.011678104110108426,3,1
q50_edge25_edge10_next_open_positive_signal_inverse_c5,q50,edge25,edge10,next_open,positive_signal_inverse,5,0.3749495930357415,0.164898404865617,,True,40,0.625,0.476364721979082,-0.10141512894334048,1.3095742827445218,0.020830532946430082,8,3,0.029007995946908054,6,2,0.0001567261239401411,5,2
q60_all_edge20_next_0934_close_negative_signal_bull_c5,q60,all,edge20,next_0934_close,negative_signal_bull,5,0.3922438748434466,0.1454136711277991,215.0,False,41,0.5853658536585366,0.085358215955049,0.3068856588883976,1.0712889912844876,0.021791326380191475,6,4,0.028924995389179795,5,3,0.037218324851937705,3,3
q60_edge33_always_next_open_positive_signal_inverse_c5,q60,edge33,always,next_open,positive_signal_inverse,5,0.2713467700509239,0.2720622291401076,,True,71,0.5070422535211268,0.2485715385155749,0.022775231535348994,2.169358368203275,0.01507482055838466,9,0,0.028918461421804313,6,0,0.007300121160756077,5,0
q50_edge20_always_next_open_positive_signal_inverse_c5,q50,edge20,always,next_open,positive_signal_inverse,5,0.30801980287486175,0.2771222379081966,,True,73,0.5205479452054794,0.35362613013056543,-0.04560632725570368,1.9110731868562683,0.017112211270825652,9,0,0.028872409941465983,6,0,0.001729392920996109,5,0
q50_edge25_edge40_next_open_negative_signal_bull_c5,q50,edge25,edge40,next_open,negative_signal_bull,5,0.4279868054345415,0.09197554631791262,67.0,False,42,0.5952380952380952,0.13000497705682268,0.2979818283777188,0.7546082762982947,0.023777044746363416,5,5,0.028845993666424256,4,4,0.0326454542237578,3,3
q40_edge25_edge10_next_open_positive_signal_inverse_c5,q40,edge25,edge10,next_open,positive_signal_inverse,5,0.4012008452228526,0.1623104949028237,,True,43,0.627906976744186,0.4531588021506996,-0.05195795692784699,1.223886614925712,0.022288935845714033,8,3,0.028785693042775933,6,2,-0.00012115250622501035,5,2
q50_edge25_edge20_next_open_positive_signal_inverse_c10,q50,edge25,edge20,next_open,positive_signal_inverse,10,0.3992318211036838,0.16400292138229547,,True,45,0.6444444444444445,0.30804560722091057,0.09118621388277326,1.2301874822013439,0.022179545616871323,4,2,0.02877294780363732,3,1,0.012045792487066359,2,1
q40_edge33_edge20_next_0934_close_both_reversal_c10,q40,edge33,edge20,next_0934_close,both_reversal,10,0.5137754614538758,0.2385541242365053,,True,108,0.5648148148148148,0.35750702486433306,0.1562684365895427,1.0152929113480498,0.028543081191881987,6,0,0.028743965533189017,5,0,0.030883386327689038,4,0
q60_all_edge10_next_open_negative_signal_bull_c5,q60,all,edge10,next_open,negative_signal_bull,5,0.35394909737470004,0.11829135737032641,55.0,False,40,0.6,-0.0006498190511203799,0.3545989164258204,0.9898447381699979,0.01966383874303889,5,2,0.02873246913834602,4,2,0.03419174405852277,2,2
q40_all_edge40_next_0934_close_negative_signal_bull_c10,q40,all,edge40,next_0934_close,negative_signal_bull,10,0.3492084252947847,0.3445303461561066,280.0,False,75,0.56,-0.2329686817638199,0.5821771070586046,1.286484783504723,0.01940046807193248,6,2,0.028594298866689946,4,2,0.04940625855726494,2,2
q60_all_edge40_next_0934_close_negative_signal_bull_c5,q60,all,edge40,next_0934_close,negative_signal_bull,5,0.38852291608581424,0.14426984221212208,55.0,False,44,0.5909090909090909,0.03160059915837998,0.35692231692743426,1.0815489321760943,0.021584606449211903,5,4,0.028533059524346868,4,3,0.03619008259755427,2,3
q40_edge20_edge40_next_open_both_reversal_c5,q40,edge20,edge40,next_open,both_reversal,5,0.4086776653772006,0.2308888083468054,,True,86,0.5581395348837209,0.2683464884451604,0.14033117693204022,1.2408546694743479,0.022704314743177814,8,1,0.028475962053944346,7,0,0.004436577496829667,6,0
q40_edge20_edge20_next_open_positive_signal_inverse_c10,q40,edge20,edge20,next_open,positive_signal_inverse,10,0.42253713216816824,0.16175067400642623,,True,46,0.6304347826086957,0.28553979148502795,0.1369973406831403,1.1623356894057069,0.02347428512045379,6,2,0.028420915491330086,5,1,0.011605752096682317,4,1
q40_edge20_edge20_next_0934_close_both_reversal_c10,q40,edge20,edge20,next_0934_close,both_reversal,10,0.4957640516120222,0.2116224205685529,,True,76,0.5789473684210527,0.4118585634026237,0.08390548820939847,0.9728789421157893,0.02754244731177901,7,1,0.02826131675995438,6,0,0.006536367322644805,5,0
q50_edge25_always_next_open_positive_signal_inverse_c5,q50,edge25,always,next_open,positive_signal_inverse,5,0.2724137131079323,0.28324622103217756,,True,77,0.5194805194805194,0.31795997841075396,-0.04554626530282169,2.1608617994266495,0.015134095172662905,9,0,0.027981853263815342,6,0,0.0006161970739328079,5,0
q40_edge20_edge10_next_0934_close_both_reversal_c10,q40,edge20,edge10,next_0934_close,both_reversal,10,0.4405113137805049,0.2219857852868193,,True,73,0.547945205479452,0.4715786637319893,-0.031067349951484413,1.1207553014162432,0.024472850765583604,7,2,0.027741648098767623,6,1,-0.0030561147975086225,5,1
q40_edge25_edge40_next_open_both_reversal_c10,q40,edge25,edge40,next_open,both_reversal,10,0.38956618549183086,0.23711165354339162,,True,99,0.5353535353535354,0.21752533271431296,0.1720408527775179,1.2912724022581243,0.02164256586065727,7,1,0.027735196728253027,6,0,0.010213916801110575,5,0
q50_edge20_edge10_next_open_negative_signal_bull_c5,q50,edge20,edge10,next_open,negative_signal_bull,5,0.4189857227741711,0.05115844699343038,23.0,False,30,0.6666666666666666,0.15292674004348505,0.26605898273068607,0.7992300154289131,0.023276984598565063,3,4,0.027684019785319765,3,3,0.029177528086067966,3,1
q50_edge33_edge40_next_0934_close_negative_signal_bull_c5,q50,edge33,edge40,next_0934_close,negative_signal_bull,5,0.4269152932739957,0.1725634514568194,293.0,False,49,0.5714285714285714,0.017407162845697877,0.4095081304282978,0.9842855283913774,0.02371751629299976,7,3,0.027634152775736318,6,2,0.04105044951944962,4,2
q60_edge33_edge40_next_0934_close_both_reversal_c10,q60,edge33,edge40,next_0934_close,both_reversal,10,0.4537941495236868,0.2168649693267579,,True,84,0.5595238095238095,0.39608078012749204,0.05771336939619476,1.1494916463471627,0.025210786084649266,6,0,0.027623377544267906,5,0,0.013471339044052974,4,0
q50_edge20_edge10_next_open_positive_signal_inverse_c10,q50,edge20,edge10,next_open,positive_signal_inverse,10,0.35130794320050107,0.16883724015376783,,True,37,0.6216216216216216,0.40890754996358847,-0.057599606763087396,1.3834709797260238,0.019517107955583392,8,3,0.027565219291225358,6,2,-0.000813411362329893,5,2
q60_edge20_edge40_next_open_positive_signal_inverse_c5,q60,edge20,edge40,next_open,positive_signal_inverse,5,0.36957407644635876,0.1519718360937985,,True,36,0.5555555555555556,0.314005558842534,0.05556851760382475,1.3424372011931636,0.02053189313590882,7,1,0.027527902537706258,5,0,0.0077192995916447365,4,0
q50_edge33_edge10_next_open_negative_signal_bull_c5,q50,edge33,edge10,next_open,negative_signal_bull,5,0.4165663334465822,0.14973437775859771,152.0,False,42,0.6190476190476191,0.061159119669217055,0.35540721377736517,0.8410536893790872,0.02314257408036568,5,2,0.027522727163480507,5,1,0.03811122468733927,3,1
q40_edge25_edge20_next_open_positive_signal_inverse_c10,q40,edge25,edge20,next_open,positive_signal_inverse,10,0.4061787820034086,0.16332502599769746,,True,49,0.6326530612244898,0.31223118406725336,0.09394759793615526,1.2091473276762068,0.022565487889078258,6,2,0.027330358813679446,5,1,0.010242556249619015,4,1
q60_edge25_edge40_next_0934_close_negative_signal_bull_c5,q60,edge25,edge40,next_0934_close,negative_signal_bull,5,0.46106956707777436,0.10802956817028705,75.0,False,32,0.5625,0.1674933743207555,0.29357619275701885,0.8627063202845874,0.02561497594876524,4,7,0.02724447361910361,4,5,0.02547631259488012,3,4
q40_edge20_edge10_next_open_positive_signal_inverse_c10,q40,edge20,edge10,next_open,positive_signal_inverse,10,0.3745591953876122,0.16645667912582685,,True,40,0.625,0.41309312680993127,-0.03853393142231909,1.297590208303843,0.020808844188200677,8,3,0.027209583053759905,6,2,-0.0012579566591617113,5,2
q50_edge33_edge10_next_0934_close_negative_signal_bull_c10,q50,edge33,edge10,next_0934_close,negative_signal_bull,10,0.44945012975764953,0.20016435955441658,158.0,False,42,0.5476190476190477,0.052460038611353954,0.3969900911462956,0.9238100459386684,0.024969451653202752,6,2,0.027027354853001628,6,1,0.038497149044255115,4,1
q50_edge33_edge20_next_0934_close_negative_signal_bull_c10,q50,edge33,edge20,next_0934_close,negative_signal_bull,10,0.4521274833714969,0.17493040493771328,215.0,False,43,0.5813953488372093,0.11163637846716934,0.34049110490432755,0.9183395398182296,0.025118193520638717,6,4,0.02692553998634255,6,2,0.043245533777989266,4,2
q40_edge33_edge10_next_0934_close_both_reversal_c10,q40,edge33,edge10,next_0934_close,both_reversal,10,0.4375328995788408,0.22235193666402042,,True,97,0.5360824742268041,0.32738452747173574,0.11014837210710504,1.1922133959316086,0.0243073833099356,8,1,0.026824975269101083,7,1,0.012566332344442802,6,1
q60_edge25_edge20_next_0934_close_negative_signal_bull_c5,q60,edge25,edge20,next_0934_close,negative_signal_bull,5,0.4518739419721318,0.05380446750143229,15.0,False,27,0.5555555555555556,0.2798611059865539,0.17201283598557793,0.8817639788138747,0.025104107887340656,4,7,0.026775303893051546,4,5,0.02650455484926355,3,4
q40_all_edge20_next_open_negative_signal_bull_c10,q40,all,edge20,next_open,negative_signal_bull,10,0.27025898706474627,0.3342833686434411,272.0,False,69,0.5507246376811594,-0.11566954514947436,0.38592853221422063,1.3299899107425333,0.015014388170263682,10,2,0.026742600486589562,7,2,0.04215251599189817,4,2
q40_edge25_edge40_next_0934_close_both_reversal_c5,q40,edge25,edge40,next_0934_close,both_reversal,5,0.44806137238478627,0.24275022403017515,,True,99,0.5353535353535354,0.3798347291691385,0.06822664321564775,1.161616970649111,0.024892298465821458,7,1,0.02656009780675652,6,0,0.005676240658901201,5,0
q60_edge25_edge40_next_open_positive_signal_inverse_c5,q60,edge25,edge40,next_open,positive_signal_inverse,5,0.35381436573738134,0.15346943280643255,,True,38,0.5526315789473685,0.33174719204199854,0.022067173695382802,1.4022324610370698,0.01965635365207674,7,1,0.026477255157107762,5,0,0.006405990365896619,4,0
q50_edge25_edge10_next_open_positive_signal_inverse_c10,q50,edge25,edge10,next_open,positive_signal_inverse,10,0.33494959303574146,0.17055329578772221,,True,40,0.625,0.45636472197908196,-0.1214151289433405,1.451037273878011,0.01860831072420786,8,3,0.02647466261357472,6,2,-0.0021766072093931943,5,2
q50_edge20_edge10_next_0934_close_negative_signal_bull_c5,q50,edge20,edge10,next_0934_close,negative_signal_bull,5,0.4433905592521502,0.09159726906553554,54.0,False,30,0.5666666666666667,0.15253218592411577,0.29085837332803444,0.8066758415170725,0.02463280884734168,4,4,0.02642338348596834,4,3,0.026212045151978364,4,1
q60_all_edge10_next_open_negative_signal_bull_c10,q60,all,edge10,next_open,negative_signal_bull,10,0.3139490973747,0.12129364318083748,55.0,False,40,0.575,-0.020649819051120396,0.3345989164258204,1.1000339051912746,0.017441616520816668,6,2,0.026399135805012682,4,2,0.03185841072518944,2,2
q60_all_edge20_next_0934_close_negative_signal_bull_c10,q60,all,edge20,next_0934_close,negative_signal_bull,10,0.35124387484344655,0.1486209379914867,215.0,False,41,0.5853658536585366,0.06535821595504898,0.28588565888839756,1.1821033041604414,0.019513548602413697,6,4,0.02639166205584646,5,3,0.034884991518604365,3,3
q50_edge33_edge20_next_open_negative_signal_bull_c5,q50,edge33,edge20,next_open,negative_signal_bull,5,0.4257403903797299,0.13997189535189636,210.0,False,43,0.6046511627906976,0.1127073838903524,0.3130330064893775,0.8074491141263032,0.023652243909984993,6,4,0.02633829664473617,6,2,0.04055468463403746,4,2
q50_edge25_edge40_next_open_negative_signal_bull_c10,q50,edge25,edge40,next_open,negative_signal_bull,10,0.38598680543454145,0.10011275131415118,67.0,False,42,0.5476190476190477,0.10900497705682266,0.2769818283777188,0.8237649086719765,0.02144371141303008,5,5,0.02631266033309092,4,4,0.029895454223757795,3,3
q60_edge20_always_next_0934_close_positive_signal_inverse_c10,q60,edge20,always,next_0934_close,positive_signal_inverse,10,0.31778035547792993,0.27308713588784395,,True,60,0.5666666666666667,0.5073947760443498,-0.18961442056641986,1.719221059440965,0.01765446419321833,8,0,0.026149163584953856,5,0,-0.008173135328084632,4,0
q40_edge25_edge10_next_open_positive_signal_inverse_c10,q40,edge25,edge10,next_open,positive_signal_inverse,10,0.35820084522285256,0.16812444503664273,,True,43,0.627906976744186,0.4321588021506996,-0.07395795692784701,1.3568486809760438,0.01990004695682514,8,3,0.026119026376109262,6,2,-0.0026211525062250127,5,2
q40_edge20_always_next_0934_close_negative_signal_bull_c5,q40,edge20,always,next_0934_close,negative_signal_bull,5,0.4953159278513648,0.14535130075346062,46.0,False,54,0.5740740740740741,0.05142085223324866,0.44389507561811614,0.7928581885902225,0.027517551547298045,7,2,0.026118423296028346,6,2,0.02683494728615618,5,1
q60_edge25_always_next_0934_close_positive_signal_inverse_c10,q60,edge25,always,next_0934_close,positive_signal_inverse,10,0.2833934781390314,0.27881425655387787,,True,63,0.5555555555555556,0.47397524620709863,-0.19058176806806726,1.9278308131927586,0.015744082118835077,8,0,0.026084673751510697,5,0,-0.008253747619888582,4,0
q40_edge33_edge40_next_open_both_reversal_c5,q40,edge33,edge40,next_open,both_reversal,5,0.42411408060038613,0.24765856434110908,,True,121,0.5537190082644629,0.1365226298871538,0.28759145071323233,1.1978759664366303,0.023561893366688118,6,0,0.026055316366384126,5,0,0.022761615539993747,4,0
q50_edge20_edge10_next_open_negative_signal_bull_c10,q50,edge20,edge10,next_open,negative_signal_bull,10,0.3889857227741711,0.05273118249709534,53.0,False,30,0.6,0.13792674004348504,0.25105898273068605,0.8480156117935505,0.021610317931898396,5,4,0.025884019785319765,4,3,0.0270108614194013,4,1
q60_all_edge40_next_0934_close_negative_signal_bull_c10,q60,all,edge40,next_0934_close,negative_signal_bull,10,0.3445229160858142,0.1471699781042425,55.0,False,44,0.5909090909090909,0.009600599158379965,0.33492231692743424,1.2051637950119247,0.019140162004767456,5,4,0.0258663928576802,4,3,0.033440082597554266,2,3
q40_edge20_always_next_open_positive_signal_inverse_c5,q40,edge20,always,next_open,positive_signal_inverse,5,0.26381086173588275,0.2967089886042153,,True,79,0.5063291139240507,0.3658110091276695,-0.10200014739178676,2.2313273320953466,0.014656158985326819,9,0,0.025815562188723874,7,0,-0.0020916667699315272,6,0
q60_edge20_edge40_next_0934_close_both_reversal_c10,q60,edge20,edge40,next_0934_close,both_reversal,10,0.41442296251790944,0.18909788442168513,,True,61,0.5573770491803278,0.4773400468683955,-0.06291708435048604,1.1613344962453107,0.023023497917661635,8,1,0.025716743626771683,7,0,-0.0029016891435156475,6,0
q40_edge25_edge10_next_0934_close_negative_signal_bull_c5,q40,edge25,edge10,next_0934_close,negative_signal_bull,5,0.3988867870415669,0.13757019396114886,84.0,False,40,0.525,0.10931651020981115,0.28957027683175574,0.9997883264818006,0.022160377057864826,5,4,0.025363188622389465,5,3,0.024937112903990356,5,1
q50_all_edge20_next_open_positive_signal_inverse_c5,q50,all,edge20,next_open,positive_signal_inverse,5,0.24063122743899823,0.17509847994597344,23.0,False,64,0.546875,0.10364973955521961,0.13698148788377862,2.3200973284880804,0.013368401524388791,10,1,0.025343888070235042,7,1,0.01089403093554489,6,1
q60_edge20_edge40_next_open_positive_signal_inverse_c10,q60,edge20,edge40,next_open,positive_signal_inverse,10,0.3335740764463587,0.1575707255633157,,True,36,0.5555555555555556,0.296005558842534,0.037568517603824736,1.472326608980886,0.01853189313590882,7,1,0.025327902537706257,5,0,0.005719299591644735,4,0
q60_edge25_edge40_next_0934_close_negative_signal_bull_c10,q60,edge25,edge40,next_0934_close,negative_signal_bull,10,0.4290695670777743,0.11416258789934572,75.0,False,32,0.5625,0.1514933743207555,0.27757619275701884,0.9153938189647468,0.023837198170987464,4,7,0.025311140285770275,4,5,0.023392979261546782,3,4
q40_all_edge10_next_open_negative_signal_bull_c10,q40,all,edge10,next_open,negative_signal_bull,10,0.2212160831670098,0.3138818738448321,253.0,False,66,0.5303030303030303,-0.23837161284808472,0.4595876960150945,1.62484445496779,0.012289782398167212,9,1,0.02525389983992803,6,1,0.0379852449854573,3,1
q50_edge20_edge40_next_0934_close_both_reversal_c10,q50,edge20,edge40,next_0934_close,both_reversal,10,0.3659167266582506,0.21475339728334683,,True,78,0.5512820512820513,0.38533807442671464,-0.019421347768464048,1.3181097526645862,0.020328707036569478,7,1,0.025216291979679045,6,0,0.001851889805125952,5,0
q60_edge25_edge20_next_0934_close_negative_signal_bull_c10,q60,edge25,edge20,next_0934_close,negative_signal_bull,10,0.4248739419721318,0.05581507587484633,15.0,False,27,0.5555555555555556,0.2668611059865539,0.15801283598557792,0.9260303495418029,0.023604107887340655,4,7,0.02510863722638488,4,5,0.024837888182596884,3,4
q60_edge33_edge10_next_open_positive_signal_inverse_c5,q60,edge33,edge10,next_open,positive_signal_inverse,5,0.29994416540372315,0.13301188497129235,,True,35,0.6,0.2889305368657996,0.011013628537923537,1.6370524951009318,0.016663564744651287,8,3,0.025015371799896362,5,3,0.0002864999298933339,4,3
q60_all_edge20_next_open_negative_signal_bull_c5,q60,all,edge20,next_open,negative_signal_bull,5,0.32169935109982073,0.1355175116784979,168.0,False,41,0.5853658536585366,0.08102535324883742,0.2406739978509833,1.0653402839137627,0.017872186172212264,6,4,0.024934993106833166,5,3,0.03186240532835677,3,3
q40_edge25_always_next_open_positive_signal_inverse_c5,q40,edge25,always,next_open,positive_signal_inverse,5,0.22820477196895328,0.30333570650672914,,True,83,0.5060240963855421,0.2943176554904118,-0.0661128835214585,2.5794744834476373,0.012678042887164072,9,0,0.024925005511073232,7,0,-0.0032048626169948282,6,0
q50_edge33_edge10_next_open_negative_signal_bull_c10,q50,edge33,edge10,next_open,negative_signal_bull,10,0.3745663334465822,0.16229995203670258,152.0,False,42,0.5714285714285714,0.040159119669217036,0.33440721377736515,0.9220119930122307,0.020809240747032345,6,2,0.024922727163480502,5,1,0.035361224687339265,3,1
q60_edge25_edge20_next_0934_close_positive_signal_inverse_c5,q60,edge25,edge20,next_0934_close,positive_signal_inverse,5,0.3757143009801023,0.14365444994653798,,True,35,0.6285714285714286,0.4229601359806471,-0.0472458350005448,1.1246930298969564,0.020873016721116792,5,2,0.02490007289381518,4,1,0.0021168715174299615,3,1
q50_edge20_edge40_next_open_positive_signal_inverse_c5,q50,edge20,edge40,next_open,positive_signal_inverse,5,0.3296784726677223,0.19275241850319902,,True,45,0.5555555555555556,0.33392312218509645,-0.004244649517374133,1.504890461313923,0.01831547070376235,7,1,0.024868195619130496,5,0,0.005354366098894096,4,0
q60_edge20_edge20_next_0934_close_positive_signal_inverse_c5,q60,edge20,edge20,next_0934_close,positive_signal_inverse,5,0.3746816484817497,0.14374685023577963,,True,33,0.6363636363636364,0.3871362330438062,-0.012454584562056503,1.127792773564438,0.020815647137874982,5,2,0.024831229393925007,4,1,0.0020308171425672448,3,1
q60_edge33_edge10_next_0934_close_negative_signal_bull_c5,q60,edge33,edge10,next_0934_close,negative_signal_bull,5,0.41823524044551363,0.13267502732792863,293.0,False,33,0.5151515151515151,0.11215570937249753,0.3060795310730161,1.0047133870664298,0.02323529113586187,5,3,0.024746362232192568,5,2,0.03207995022516588,3,2
q60_edge33_always_next_open_positive_signal_inverse_c10,q60,edge33,always,next_open,positive_signal_inverse,10,0.20034677005092383,0.2888571002111094,,True,71,0.5070422535211268,0.21357153851557487,-0.013224768464651038,2.9131908946999783,0.011130376113940212,9,0,0.024718461421804307,6,0,0.003383454494089407,5,0
q60_edge25_edge20_next_open_negative_signal_bull_c5,q60,edge25,edge20,next_open,negative_signal_bull,5,0.4004070922810531,0.05034877369023828,36.0,False,27,0.5925925925925926,0.24033940362483763,0.16006768865621546,0.8215921100836121,0.022244838460058505,4,7,0.024649410104824385,4,5,0.024944391975410107,3,4
q50_edge33_edge40_next_0934_close_negative_signal_bull_c10,q50,edge33,edge40,next_0934_close,negative_signal_bull,10,0.37791529327399564,0.17631330593497782,299.0,False,49,0.5714285714285714,-0.006592837154302145,0.3845081304282978,1.0986762176822578,0.020995294070777534,7,3,0.024634152775736315,6,2,0.037800449519449615,4,2
q50_edge20_edge10_next_0934_close_negative_signal_bull_c10,q50,edge20,edge10,next_0934_close,negative_signal_bull,10,0.4133905592521502,0.09648558338994158,88.0,False,30,0.5666666666666667,0.13753218592411576,0.2758583733280344,0.8531216899182713,0.02296614218067501,4,4,0.024623383485968337,4,3,0.024045378485311696,4,1
q50_edge20_always_next_open_positive_signal_inverse_c10,q50,edge20,always,next_open,positive_signal_inverse,10,0.23501980287486168,0.2933813906746893,,True,73,0.5205479452054794,0.3176261301305654,-0.08260632725570372,2.483400884331735,0.013056655715270093,9,0,0.024405743274799312,6,0,-0.0024372737456705615,5,0
q60_edge33_always_next_0934_close_positive_signal_inverse_c5,q60,edge33,always,next_0934_close,positive_signal_inverse,5,0.2737272907184465,0.31383177035965704,,True,71,0.5492957746478874,0.504815307740382,-0.2310880170219355,2.0141750497994417,0.01520707170658036,9,0,0.024188816040582768,6,0,-0.008559485346700193,5,0
q40_edge25_edge10_next_open_negative_signal_bull_c5,q40,edge25,edge10,next_open,negative_signal_bull,5,0.3442641789041343,0.11291377748661532,84.0,False,40,0.6,0.07604884132542133,0.26821533757871296,0.9975705725083143,0.01912578771689635,5,4,0.02415201463407325,4,3,0.026255355321300262,4,1
q60_edge25_edge40_next_open_positive_signal_inverse_c10,q60,edge25,edge40,next_open,positive_signal_inverse,10,0.3158143657373813,0.15935856121259104,,True,38,0.5526315789473685,0.3127471920419985,0.0030671736953827855,1.5551223823257057,0.01754524254096563,7,1,0.02414392182377443,5,0,0.0042393236992299506,4,0
q60_edge25_edge10_next_0934_close_positive_signal_inverse_c5,q60,edge25,edge10,next_0934_close,positive_signal_inverse,5,0.31854007035759113,0.1489556994862097,,True,30,0.6,0.48274053746371737,-0.16420046710612624,1.3904715227896534,0.01769667057542173,6,4,0.024038666272313266,4,3,-0.00699680138260191,3,3
q50_edge25_edge40_next_open_positive_signal_inverse_c5,q50,edge25,edge40,next_open,positive_signal_inverse,5,0.3163201225029627,0.1943283930456182,,True,48,0.5625,0.34658866842803915,-0.03026854592507644,1.5684427057388715,0.017573340139053484,7,1,0.023977638941479855,5,0,0.004241170251830795,4,0
q60_edge20_edge10_next_0934_close_positive_signal_inverse_c5,q60,edge20,edge10,next_0934_close,positive_signal_inverse,5,0.3175074178592385,0.14905504762212163,,True,28,0.6071428571428571,0.491750016136703,-0.17424259827746447,1.3949938545876885,0.017639300992179918,6,4,0.023969822772423093,4,3,-0.007082855757464627,3,3
q40_edge20_edge40_next_open_positive_signal_inverse_c5,q40,edge20,edge40,next_open,positive_signal_inverse,5,0.3406254335674471,0.19147986283565704,,True,49,0.5510204081632653,0.3493684725452315,-0.00874303897778439,1.4565265535873722,0.018923635198191506,7,1,0.02362560662917262,6,0,0.0038011298614467524,5,0
q50_edge33_edge20_next_open_negative_signal_bull_c10,q50,edge33,edge20,next_open,negative_signal_bull,10,0.38274039037972984,0.1436401782794863,210.0,False,43,0.5813953488372093,0.09170738389035238,0.29103300648937747,0.8851004743026999,0.0212633550210961,6,4,0.023604963311402834,6,2,0.03780468463403746,4,2
q50_edge25_edge20_next_0934_close_positive_signal_inverse_c5,q50,edge25,edge20,next_0934_close,positive_signal_inverse,5,0.3555739359693155,0.17872564290680226,,True,45,0.6222222222222222,0.3632402373163929,-0.007666301347077353,1.1902103282608343,0.01975410755385086,5,2,0.023557381893096065,4,1,0.004608928532605454,3,1
q50_edge33_edge40_next_open_negative_signal_bull_c5,q50,edge33,edge40,next_open,negative_signal_bull,5,0.34801854270282884,0.14293691549212573,97.0,False,49,0.5918367346938775,0.024025952002007522,0.3239925907008213,0.9509080853980924,0.01933436348349049,6,3,0.023514776150976746,5,2,0.03596539404214751,3,2
q50_all_edge40_next_open_positive_signal_inverse_c5,q50,all,edge40,next_open,positive_signal_inverse,5,0.23234469256068624,0.16608421471950724,,True,69,0.5217391304347826,0.1619679721398779,0.07037672042080834,2.4618730878064006,0.01290803847559368,12,0,0.02348904743724686,9,0,0.005819973239882953,8,0
q50_edge25_always_next_open_positive_signal_inverse_c10,q50,edge25,always,next_open,positive_signal_inverse,10,0.1954137131079322,0.300910776562491,,True,77,0.5194805194805194,0.27995997841075393,-0.08454626530282172,2.9867319801273977,0.010856317394885122,9,0,0.02331518659714867,6,0,-0.0038004695927338628,5,0
q40_edge33_edge20_next_open_positive_signal_inverse_c5,q40,edge33,edge20,next_open,positive_signal_inverse,5,0.334309740146272,0.19265500728364846,,True,59,0.5932203389830508,0.195553669213973,0.13875607093229902,1.4840428777250827,0.018572763341459558,7,1,0.0232801603849932,5,1,0.012205083105836059,4,1
q40_edge20_edge40_next_open_both_reversal_c10,q40,edge20,edge40,next_open,both_reversal,10,0.32267766537720055,0.2461509546976278,,True,86,0.5348837209302325,0.22534648844516036,0.09733117693204019,1.5560717188350277,0.01792653696540003,8,1,0.02327596205394434,7,0,-0.0010634225031703377,6,0
q40_edge25_edge20_next_0934_close_positive_signal_inverse_c5,q40,edge25,edge20,next_0934_close,positive_signal_inverse,5,0.4062418546363291,0.17340267425271114,,True,49,0.6122448979591837,0.4004245220456415,0.005817332590687618,1.0658212310490394,0.022568991924240507,6,2,0.023269405916205403,5,1,0.004248958561492128,4,1
q40_edge33_edge40_next_0934_close_both_reversal_c5,q40,edge33,edge40,next_0934_close,both_reversal,5,0.4807687480614069,0.2657535018707119,,True,121,0.5454545454545454,0.30207865887758056,0.17869008918382634,1.0953968746142966,0.026709374892300384,5,0,0.023146950209481956,5,0,0.016661637176523674,4,0
q40_edge20_always_next_0934_close_negative_signal_bull_c10,q40,edge20,always,next_0934_close,negative_signal_bull,10,0.44131592785136475,0.15507277769218597,46.0,False,54,0.5740740740740741,0.024420852233248636,0.4168950756181161,0.8785436121097832,0.024517551547298042,8,2,0.023118423296028343,7,2,0.023501613952822843,6,1
q60_edge25_edge20_next_open_negative_signal_bull_c10,q60,edge25,edge20,next_open,negative_signal_bull,10,0.37340709228105307,0.05406597687846032,36.0,False,27,0.5555555555555556,0.22733940362483762,0.14606768865621544,0.8676088765764253,0.020744838460058503,4,7,0.022982743438157715,4,5,0.023277725308743436,3,4
q40_edge25_edge10_next_0934_close_negative_signal_bull_c10,q40,edge25,edge10,next_0934_close,negative_signal_bull,10,0.35888678704156685,0.14478686271661337,84.0,False,40,0.525,0.08931651020981113,0.2695702768317557,1.0972885252149998,0.019938154835642603,5,4,0.022963188622389462,5,3,0.022353779570657022,5,1
q60_edge33_edge10_next_open_positive_signal_inverse_c10,q60,edge33,edge10,next_open,positive_signal_inverse,10,0.2649441654037231,0.13736914201844705,,True,35,0.6,0.2719305368657996,-0.006986371462076479,1.8344406400666549,0.01471912030020684,8,3,0.022882038466563025,5,3,-0.001546833403440001,4,3
