decision_date,entry_date,exit_date,symbol,weight,signal,entry_price,exit_price,gross_return_contribution,net_return_contribution
2026-01-09,2026-01-12,2026-01-20,SOXL,1.0,0.08660624370594161,52.385,57.34,0.0945881454614872,0.0935881454614872
2026-01-16,2026-01-20,2026-01-27,SOXL,1.0,0.6870313801721746,57.34,63.31,0.10411580048831537,0.10311580048831537
2026-01-26,2026-01-27,2026-02-03,SOXL,1.0,0.3729925356254242,63.31,66.81,0.05528352550939819,0.05428352550939819
2026-02-02,2026-02-03,2026-02-10,SOXL,1.0,0.38018628281117706,66.81,64.67,-0.03203113306391259,-0.03303113306391259
2026-02-09,2026-02-10,2026-02-18,SOXL,1.0,0.18683966635773852,64.67,65.255,0.009045925467759286,0.008045925467759285
2026-02-17,2026-02-18,2026-02-25,SOXL,1.0,0.05925925925925912,65.255,70.885,0.08627691364646406,0.08527691364646406
2026-02-24,2026-02-25,2026-03-04,SOXL,1.0,0.12899505766062602,70.885,55.96,-0.21055230302602812,-0.21155230302602812
2026-03-05,2026-03-06,2026-03-13,SOXL,1.0,0.030268847527730847,50.09,51.875,0.03563585546017167,0.03463585546017167
2026-04-08,2026-04-09,2026-04-16,SOXL,1.0,0.2364901996702693,68.12,85.01,0.2479448032883147,0.2469448032883147
2026-04-15,2026-04-16,2026-04-23,SOXL,1.0,0.5643312101910827,85.01,108.62,0.2777320315257028,0.2767320315257028
2026-04-22,2026-04-23,2026-04-30,SOXL,1.0,0.9221251819505094,108.62,122.81,0.13063892469158533,0.12963892469158533
