toxicity_quantile,spread_cents,order_size,latency_ms,ttl_s,queue_model,exit_horizon_s,slippage_bp,candidate_orders,fills,net,first_block,second_block,positive_day_fraction,mean_trade_bp,stop_rate
0.1,2,10.0,500,1,base,5,1,391,13,-8.03230566460446e-05,-0.00010410618555101476,2.378312890497016e-05,0.5,-1.2357393330160706,0.0
0.1,2,10.0,500,1,base,5,2,391,13,-0.00014532956042264696,-0.0001341015230018279,-1.1228037420819042e-05,0.5,-2.235839391117645,0.0
0.1,2,10.0,500,1,base,15,1,391,13,-0.00015587636754526129,-0.00011009020772224048,-4.57861598230208e-05,0.3333333333333333,-2.3980979622347887,0.07692307692307693
0.1,2,10.0,500,1,base,15,2,391,13,-0.0002208789606959437,-0.00014008237090396401,-8.079658979197969e-05,0.3333333333333333,-3.398137856860672,0.07692307692307693
0.1,2,10.0,500,1,conservative,5,1,391,8,-6.829266470002307e-05,-0.00010750359012836645,3.921092542834338e-05,0.5,-1.707316617500576,0.0
0.1,2,10.0,500,1,conservative,5,2,391,8,-0.00010829263997946305,-0.0001274962199447987,1.9203579965335653e-05,0.5,-2.707315999486576,0.0
0.1,2,10.0,500,1,conservative,15,1,391,8,-0.00011734849233668005,-0.00014500604252176512,2.7657550185085075e-05,0.3333333333333333,-2.933712308417002,0.125
0.1,2,10.0,500,1,conservative,15,2,391,8,-0.00015734356154276644,-0.00016499492171790248,7.651360175136059e-06,0.16666666666666666,-3.9335890385691603,0.125
0.1,2,10.0,500,5,base,5,1,391,51,-0.0009271297065280102,-0.0004837563866964223,-0.000443373319831588,0.0,-3.635802770698079,0.0
0.1,2,10.0,500,5,base,5,2,391,51,-0.0011821402493876116,-0.0006037571013243193,-0.0005783831480632923,0.0,-4.635844115245536,0.0
0.1,2,10.0,500,5,base,15,1,391,51,-0.0009666206857842722,-0.00044203286000980705,-0.0005245878257744652,0.0,-3.790669356016753,0.0392156862745098
0.1,2,10.0,500,5,base,15,2,391,51,-0.0012216595187457956,-0.0005620392626038241,-0.0006596202561419717,0.0,-4.790821642140375,0.0392156862745098
0.1,2,10.0,500,5,conservative,5,1,391,44,-0.0009471510180637453,-0.0004899799675888595,-0.0004571710504748858,0.0,-4.305231900289752,0.0
0.1,2,10.0,500,5,conservative,5,2,391,44,-0.0011671579789479505,-0.0005999765662002265,-0.000567181412747724,0.0,-5.3052635406725015,0.0
0.1,2,10.0,500,5,conservative,15,1,391,44,-0.0009949224318985326,-0.000489962297912473,-0.0005049601339860597,0.0,-4.522374690447875,0.045454545454545456
0.1,2,10.0,500,5,conservative,15,2,391,44,-0.0012149593815123324,-0.0005999653886402851,-0.0006149939928720473,0.0,-5.522542643237874,0.045454545454545456
0.1,2,10.0,500,15,base,5,1,391,96,-0.0017582365171022781,-0.0009412917686357706,-0.0008169447484665075,0.0,-3.6629927439630787,0.0
0.1,2,10.0,500,15,base,5,2,391,96,-0.0022382795663468506,-0.0011563017856537623,-0.0010819777806930881,0.0,-4.663082429889272,0.0
0.1,2,10.0,500,15,base,15,1,391,96,-0.0017804011178282101,-0.0009671342280008798,-0.0008132668898273303,0.0,-3.709168995475437,0.020833333333333332
0.1,2,10.0,500,15,base,15,2,391,96,-0.0022604768174944467,-0.0011821483822750131,-0.0010783284352194333,0.0,-4.7093267031134305,0.020833333333333332
0.1,2,10.0,500,15,conservative,5,1,391,84,-0.0018216677637409476,-0.000948688567669448,-0.0008729791960714996,0.0,-4.337304199383208,0.0
0.1,2,10.0,500,15,conservative,5,2,391,84,-0.0022416987313943278,-0.001143694296160208,-0.0010980044352341199,0.0,-5.337377931891257,0.0
0.1,2,10.0,500,15,conservative,15,1,391,84,-0.0018268709763397811,-0.0009593500010267578,-0.0008675209753130234,0.0,-4.349692800809002,0.023809523809523808
0.1,2,10.0,500,15,conservative,15,2,391,84,-0.002246936096958911,-0.0011543610190754673,-0.001092575077883444,0.0,-5.3498478499021695,0.023809523809523808
0.1,2,100.0,250,1,base,5,1,391,12,-0.0001452013520658529,-9.894889710141348e-05,-4.625245496443941e-05,0.3333333333333333,-2.4200225344308812,0.0
0.1,2,100.0,250,1,base,5,2,391,12,-0.00020521762824110616,-0.00013895552807244928,-6.626210016865687e-05,0.16666666666666666,-3.4202938040184354,0.0
0.1,2,100.0,250,1,base,15,1,391,12,-0.00015626852717741537,-5.584139664876294e-05,-0.00010042713052865241,0.3333333333333333,-2.6044754529569225,0.08333333333333333
0.1,2,100.0,250,1,base,15,2,391,12,-0.000216276213589069,-9.583558659484923e-05,-0.00012044062699421979,0.3333333333333333,-3.604603559817817,0.08333333333333333
0.1,2,100.0,250,1,conservative,5,1,391,9,-0.00011594507370134875,-9.826133004717567e-05,-1.7683743654173102e-05,0.3333333333333333,-2.576557193363306,0.0
0.1,2,100.0,250,1,conservative,5,2,391,9,-0.00016095655042993278,-0.0001282666152458942,-3.268993518403856e-05,0.3333333333333333,-3.576812231776283,0.0
0.1,2,100.0,250,1,conservative,15,1,391,9,-0.00011111297421178002,-7.379322478922226e-05,-3.731974942255775e-05,0.3333333333333333,-2.469177204706223,0.1111111111111111
0.1,2,100.0,250,1,conservative,15,2,391,9,-0.00015611207091025458,-0.0001037842048370639,-5.232786607319066e-05,0.16666666666666666,-3.4691571313389904,0.1111111111111111
0.1,2,100.0,250,5,base,5,1,391,51,-0.0009280745155664328,-0.0004268807095900684,-0.0005011938059763645,0.0,-3.6395079041820897,0.0
0.1,2,100.0,250,5,base,5,2,391,51,-0.0011831006551961505,-0.0005518944234045823,-0.0006312062317915683,0.0,-4.639610412533924,0.0
0.1,2,100.0,250,5,base,15,1,391,51,-0.0009287999014901816,-0.0002996475138030299,-0.0006291523876871517,0.16666666666666666,-3.642352554863457,0.0392156862745098
0.1,2,100.0,250,5,base,15,2,391,51,-0.0011838373400797197,-0.0004246514527299534,-0.0007591858873497662,0.0,-4.642499372861645,0.0392156862745098
0.1,2,100.0,250,5,conservative,5,1,391,46,-0.0009199217323076165,-0.0003730022007626721,-0.0005469195315449445,0.0,-3.999659705685289,0.0
0.1,2,100.0,250,5,conservative,5,2,391,46,-0.0011499404643296354,-0.0004830082967320686,-0.0006669321675975669,0.0,-4.999741149259284,0.0
0.1,2,100.0,250,5,conservative,15,1,391,46,-0.0009747828564284116,-0.00033537726778094736,-0.0006394055886474642,0.0,-4.238186332297441,0.043478260869565216
0.1,2,100.0,250,5,conservative,15,2,391,46,-0.0012048224014681963,-0.00044537590811002454,-0.0007594464933581718,0.0,-5.2383582672530276,0.043478260869565216
0.1,2,100.0,250,15,base,5,1,391,99,-0.001778060999823258,-0.0008936000428775529,-0.0008844609569457051,0.0,-3.592042423885369,0.0
0.1,2,100.0,250,15,base,5,2,391,99,-0.002273119483376628,-0.0011236194842017624,-0.0011494999991748657,0.0,-4.592160572478036,0.0
0.1,2,100.0,250,15,base,15,1,391,99,-0.0017554787197022628,-0.0008768544722080453,-0.0008786242474942173,0.0,-3.546421655964167,0.020202020202020204
0.1,2,100.0,250,15,base,15,2,391,99,-0.002250565189435829,-0.0011068753007432608,-0.0011436898886925681,0.0,-4.546596342294604,0.020202020202020204
0.1,2,100.0,250,15,conservative,5,1,391,91,-0.0018596472972013203,-0.000916159158444458,-0.0009434881387568624,0.0,-4.087136916925979,0.0
0.1,2,100.0,250,15,conservative,5,2,391,91,-0.0023146982170860328,-0.0011311776639863448,-0.0011835205530996878,0.0,-5.0872488287605115,0.0
0.1,2,100.0,250,15,conservative,15,1,391,91,-0.0018439268319420758,-0.0009276111610610691,-0.0009163156708810067,0.0,-4.052586443828738,0.02197802197802198
0.1,2,100.0,250,15,conservative,15,2,391,91,-0.002299012724259687,-0.0011426305087485296,-0.0011563822155111574,0.0,-5.052775218153158,0.02197802197802198
0.1,2,100.0,500,1,base,5,1,391,11,-8.41233996449671e-05,-9.137910794112616e-05,7.25570829615906e-06,0.5,-1.5295163571812196,0.0
0.1,2,100.0,500,1,base,5,2,391,11,-0.00013912708196190863,-0.00011637401613370123,-2.2753065828207388e-05,0.5,-2.529583308398339,0.0
0.1,2,100.0,500,1,base,15,1,391,11,-0.00014564617078546333,-0.00011024216513982774,-3.540400564563559e-05,0.5,-2.648112196099334,0.09090909090909091
0.1,2,100.0,500,1,base,15,2,391,11,-0.00020064992147780995,-0.00013523518683803524,-6.541473463977471e-05,0.3333333333333333,-3.6481803905056345,0.09090909090909091
0.1,2,100.0,500,1,conservative,5,1,391,7,-6.870245165666348e-05,-9.069154088688835e-05,2.198908923022488e-05,0.5,-1.9629271901903849,0.0
0.1,2,100.0,500,1,conservative,5,2,391,7,-0.00010370163718408199,-0.00010568510330714614,1.9834661230641583e-06,0.3333333333333333,-2.962903919545199,0.0
0.1,2,100.0,500,1,conservative,15,1,391,7,-0.00010532890858600318,-0.00012819399328028704,2.2865084694283866e-05,0.3333333333333333,-3.00939738817152,0.14285714285714285
0.1,2,100.0,500,1,conservative,15,2,391,7,-0.00014032443110143777,-0.00014318380508024993,2.8593739788121694e-06,0.16666666666666666,-4.009269460041078,0.14285714285714285
0.1,2,100.0,500,5,base,5,1,391,46,-0.0009055803009200114,-0.0004738554854016192,-0.00043172481551839205,0.0,-3.937305656173962,0.0
0.1,2,100.0,500,5,base,5,2,391,46,-0.0011355861595626318,-0.000588854362389129,-0.0005467317971735028,0.0,-4.937331128533182,0.0
0.1,2,100.0,500,5,base,15,1,391,46,-0.0009282907915929932,-0.0004480374785065981,-0.00048025331308639506,0.0,-4.036046919969535,0.043478260869565216
0.1,2,100.0,500,5,base,15,2,391,46,-0.0011583264220904467,-0.0005630425568017805,-0.0005952838652886661,0.0,-5.036201835175854,0.043478260869565216
0.1,2,100.0,500,5,conservative,5,1,391,44,-0.0009662084691007763,-0.0004940563513827792,-0.00047215211771799707,0.0,-4.391856677730801,0.0
0.1,2,100.0,500,5,conservative,5,2,391,44,-0.0011862138911722636,-0.0006040533575917648,-0.0005821605335804988,0.0,-5.3918813235102885,0.0
0.1,2,100.0,500,5,conservative,15,1,391,44,-0.0010178022476667475,-0.0005035681102798721,-0.0005142341373868753,0.0,-4.62637385303067,0.045454545454545456
0.1,2,100.0,500,5,conservative,15,2,391,44,-0.0012378361748242059,-0.0006135682097368348,-0.0006242679650873709,0.0,-5.626528067382753,0.045454545454545456
0.1,2,100.0,500,15,base,5,1,391,92,-0.00173929616030339,-0.0009449583983443463,-0.0007943377619590436,0.0,-3.781078609355195,0.0
0.1,2,100.0,500,15,base,5,2,391,92,-0.0021993345568170264,-0.001159965901284524,-0.0010393686555325021,0.0,-4.781162080037014,0.0
0.1,2,100.0,500,15,base,15,1,391,92,-0.001691187907202713,-0.000972905733740196,-0.0007182821734625168,0.0,-3.67649545044068,0.021739130434782608
0.1,2,100.0,500,15,base,15,2,391,92,-0.002151266153143421,-0.0011879192674804605,-0.0009633468856629604,0.0,-4.676665550311784,0.021739130434782608
0.1,2,100.0,500,15,conservative,5,1,391,82,-0.0018002209334496706,-0.0009452824442483156,-0.0008549384892013547,0.0,-4.390782764511392,0.0
0.1,2,100.0,500,15,conservative,5,2,391,82,-0.002210249370288923,-0.0011402878321607717,-0.001069961538128151,0.0,-5.39085212265591,0.0
0.1,2,100.0,500,15,conservative,15,1,391,82,-0.0018289666752492612,-0.0009848981941824957,-0.0008440684810667655,0.0,-4.460894329876247,0.024390243902439025
0.1,2,100.0,500,15,conservative,15,2,391,82,-0.002239028740480433,-0.0011799069641658258,-0.0010591217763146073,0.0,-5.461045708488861,0.024390243902439025
0.1,3,1.0,250,1,base,5,1,353,15,-0.00018039074881530696,-0.00015121758539126705,-2.9173163424039912e-05,0.16666666666666666,-2.405209984204092,0.0
0.1,3,1.0,250,1,base,5,2,353,15,-0.0002554088995201183,-0.00020622757557938685,-4.918132394073146e-05,0.16666666666666666,-3.4054519936015777,0.0
0.1,3,1.0,250,1,base,15,1,353,15,-0.0002268255266015164,-0.00017769262019189937,-4.913290640961702e-05,0.16666666666666666,-3.0243403546868843,0.06666666666666667
0.1,3,1.0,250,1,base,15,2,353,15,-0.0003018414236134004,-0.00023269992657687597,-6.914149703652439e-05,0.16666666666666666,-4.024552314845339,0.06666666666666667
0.1,3,1.0,250,1,conservative,5,1,353,9,-0.00011510796391781068,-0.00012214041702055998,7.032453102749295e-06,0.16666666666666666,-2.5579547537291267,0.0
0.1,3,1.0,250,1,conservative,5,2,353,9,-0.00016012164968460675,-0.00015214863217813092,-7.973017506475817e-06,0.16666666666666666,-3.5582588818801497,0.0
0.1,3,1.0,250,1,conservative,15,1,353,9,-0.00017572425049914718,-0.00018969872519562482,1.3974474696477644e-05,0.16666666666666666,-3.904983344425493,0.1111111111111111
0.1,3,1.0,250,1,conservative,15,2,353,9,-0.00022073337270301648,-0.00021970463658752123,-1.0287361154952524e-06,0.16666666666666666,-4.905186060067033,0.1111111111111111
0.1,3,1.0,250,5,base,5,1,353,49,-0.0009537537377487379,-0.0004475750740740702,-0.0005061786636746677,0.0,-3.8928723989744407,0.0
0.1,3,1.0,250,5,base,5,2,353,49,-0.0011987879390294041,-0.0005775934066712194,-0.0006211945323581847,0.0,-4.893011996038385,0.0
0.1,3,1.0,250,5,base,15,1,353,49,-0.001035474939439225,-0.0004275930839681748,-0.0006078818554710501,0.0,-4.226428324241734,0.04081632653061224
0.1,3,1.0,250,5,base,15,2,353,49,-0.0012805254416568194,-0.0005576136984218112,-0.0007229117432350082,0.0,-5.2266344557421185,0.04081632653061224
0.1,3,1.0,250,5,conservative,5,1,353,43,-0.000982487294354357,-0.0004544851312935878,-0.0005280021630607692,0.0,-4.5697083458342185,0.0
0.1,3,1.0,250,5,conservative,5,2,353,43,-0.001197521612311684,-0.0005645029362697618,-0.0006330186760419222,0.0,-5.569867964240391,0.0
0.1,3,1.0,250,5,conservative,15,1,353,43,-0.001069210340148559,-0.0004809344913561011,-0.0005882758487924578,0.0,-4.9730713495281815,0.046511627906976744
0.1,3,1.0,250,5,conservative,15,2,353,43,-0.0012842619693283928,-0.0005909526432122819,-0.0006933093261161107,0.0,-5.973311485248338,0.046511627906976744
0.1,3,1.0,250,15,base,5,1,353,89,-0.0016095687319384446,-0.0008312718991954227,-0.0007782968327430218,0.0,-3.6170083863785263,0.0
0.1,3,1.0,250,15,base,5,2,353,89,-0.002054634775848647,-0.0010462959406924474,-0.0010083388351561997,0.0,-4.61715679965988,0.0
0.1,3,1.0,250,15,base,15,1,353,89,-0.001705234505332053,-0.0009434419401540465,-0.0007617925651780066,0.0,-3.8319876524315797,0.02247191011235955
0.1,3,1.0,250,15,base,15,2,353,89,-0.002150338644267673,-0.0011584816577558986,-0.0009918569865117743,0.0,-4.832221672511624,0.02247191011235955
0.1,3,1.0,250,15,conservative,5,1,353,80,-0.0017420612498396726,-0.0008388449463616553,-0.0009032163034780173,0.0,-4.355153124599181,0.0
0.1,3,1.0,250,15,conservative,5,2,353,80,-0.002142120250450952,-0.0010238683851029869,-0.0011182518653479652,0.0,-5.355300626127379,0.0
0.1,3,1.0,250,15,conservative,15,1,353,80,-0.001756763169688932,-0.0009211650633643014,-0.0008355981063246306,0.0,-4.39190792422233,0.025
0.1,3,1.0,250,15,conservative,15,2,353,80,-0.0021568534664983935,-0.0011061982897570557,-0.0010506551767413377,0.0,-5.392133666245983,0.025
0.1,3,1.0,500,1,base,5,1,353,16,-0.00016939925468661488,-0.0001699004526654506,5.011979788357323e-07,0.3333333333333333,-2.1174906835826857,0.0
0.1,3,1.0,500,1,base,5,2,353,16,-0.00024941223797075336,-0.0002148999007126525,-3.451233725810088e-05,0.3333333333333333,-3.1176529746344173,0.0
0.1,3,1.0,500,1,base,15,1,353,16,-0.0002375938811510579,-0.00018750070863573332,-5.00931725153246e-05,0.16666666666666666,-2.9699235143882237,0.0625
0.1,3,1.0,500,1,base,15,2,353,16,-0.000317605017678458,-0.00023250094358510948,-8.51040740933485e-05,0.16666666666666666,-3.9700627209807235,0.0625
0.1,3,1.0,500,1,conservative,5,1,353,10,-0.00013745593963940774,-0.00015763533353622158,2.0179393896813832e-05,0.3333333333333333,-2.7491187927881553,0.0
0.1,3,1.0,500,1,conservative,5,2,353,10,-0.00018746113318028273,-0.00018263207394904915,-4.829059231233575e-06,0.3333333333333333,-3.7492226636056545,0.0
0.1,3,1.0,500,1,conservative,15,1,353,10,-0.00019292250011278158,-0.00021631886288093685,2.3396362768155272e-05,0.3333333333333333,-3.8584500022556316,0.1
0.1,3,1.0,500,1,conservative,15,2,353,10,-0.00024292622825352163,-0.00024131677023340727,-1.6094580201143683e-06,0.16666666666666666,-4.858524565070432,0.1
0.1,3,1.0,500,5,base,5,1,353,48,-0.0008835049920250142,-0.00042221955680504894,-0.00046128543521996534,0.0,-3.681270800104226,0.0
0.1,3,1.0,500,5,base,5,2,353,48,-0.001123526886368604,-0.0005422231256550649,-0.0005813037607135393,0.0,-4.681362026535851,0.0
0.1,3,1.0,500,5,base,15,1,353,48,-0.0009079162220845575,-0.0003668932122446592,-0.0005410230098398983,0.0,-3.7829842586856564,0.041666666666666664
0.1,3,1.0,500,5,base,15,2,353,48,-0.0011479633299456423,-0.0004869060034793758,-0.0006610573264662665,0.0,-4.783180541440176,0.041666666666666664
0.1,3,1.0,500,5,conservative,5,1,353,40,-0.000902040978108916,-0.0004202202771327975,-0.0004818207009761185,0.0,-4.51020489054458,0.0
0.1,3,1.0,500,5,conservative,5,2,353,40,-0.001102060345509461,-0.0005202206509604202,-0.0005818396945490409,0.0,-5.510301727547305,0.0
0.1,3,1.0,500,5,conservative,15,1,353,40,-0.0009458394649628083,-0.0004344602849832304,-0.000511379179979578,0.0,-4.7291973248140415,0.05
0.1,3,1.0,500,5,conservative,15,2,353,40,-0.001145884112387745,-0.0005344702548304282,-0.0006114138575573167,0.0,-5.729420561938725,0.05
0.1,3,1.0,500,15,base,5,1,353,83,-0.0014930121167708228,-0.0007892422422442672,-0.0007037698745265555,0.0,-3.5976195584839092,0.0
0.1,3,1.0,500,15,base,5,2,353,83,-0.0019080633891933622,-0.0009842523579895398,-0.0009238110312038224,0.0,-4.59774310649003,0.0
0.1,3,1.0,500,15,base,15,1,353,83,-0.0015043043238146595,-0.000803980578129835,-0.0007003237456848245,0.0,-3.624829695938938,0.024096385542168676
0.1,3,1.0,500,15,base,15,2,353,83,-0.0019193901739158815,-0.0009990019484936107,-0.0009203882254222708,0.0,-4.625036563652726,0.024096385542168676
0.1,3,1.0,500,15,conservative,5,1,353,72,-0.0016291514157900414,-0.0007836337231371974,-0.0008455176926528441,0.0,-4.525420599416782,0.0
0.1,3,1.0,500,15,conservative,5,2,353,72,-0.0019891923853785527,-0.0009486420220212507,-0.0010405503633573016,0.0,-5.525534403829312,0.0
0.1,3,1.0,500,15,conservative,15,1,353,72,-0.0016553753615483862,-0.00084148457560225,-0.0008138907859461362,0.0,-4.5982648931899615,0.027777777777777776
0.1,3,1.0,500,15,conservative,15,2,353,72,-0.0020154444649955884,-0.0010065018072821074,-0.0010089426577134808,0.0,-5.598456847209967,0.027777777777777776
0.1,3,10.0,250,1,base,5,1,353,15,-0.00018039074881530696,-0.00015121758539126705,-2.9173163424039912e-05,0.16666666666666666,-2.405209984204092,0.0
0.1,3,10.0,250,1,base,5,2,353,15,-0.0002554088995201183,-0.00020622757557938685,-4.918132394073146e-05,0.16666666666666666,-3.4054519936015777,0.0
0.1,3,10.0,250,1,base,15,1,353,15,-0.0002268255266015164,-0.00017769262019189937,-4.913290640961702e-05,0.16666666666666666,-3.0243403546868843,0.06666666666666667
0.1,3,10.0,250,1,base,15,2,353,15,-0.0003018414236134004,-0.00023269992657687597,-6.914149703652439e-05,0.16666666666666666,-4.024552314845339,0.06666666666666667
0.1,3,10.0,250,1,conservative,5,1,353,9,-0.00011510796391781068,-0.00012214041702055998,7.032453102749295e-06,0.16666666666666666,-2.5579547537291267,0.0
0.1,3,10.0,250,1,conservative,5,2,353,9,-0.00016012164968460675,-0.00015214863217813092,-7.973017506475817e-06,0.16666666666666666,-3.5582588818801497,0.0
0.1,3,10.0,250,1,conservative,15,1,353,9,-0.00017572425049914718,-0.00018969872519562482,1.3974474696477644e-05,0.16666666666666666,-3.904983344425493,0.1111111111111111
0.1,3,10.0,250,1,conservative,15,2,353,9,-0.00022073337270301648,-0.00021970463658752123,-1.0287361154952524e-06,0.16666666666666666,-4.905186060067033,0.1111111111111111
0.1,3,10.0,250,5,base,5,1,353,49,-0.0009537537377487379,-0.0004475750740740702,-0.0005061786636746677,0.0,-3.8928723989744407,0.0
0.1,3,10.0,250,5,base,5,2,353,49,-0.0011987879390294041,-0.0005775934066712194,-0.0006211945323581847,0.0,-4.893011996038385,0.0
0.1,3,10.0,250,5,base,15,1,353,49,-0.001044361810947606,-0.00043647995547655604,-0.0006078818554710501,0.0,-4.262701269173902,0.04081632653061224
0.1,3,10.0,250,5,base,15,2,353,49,-0.0012894114243891745,-0.0005664996811541662,-0.0007229117432350082,0.0,-5.262903773017038,0.04081632653061224
0.1,3,10.0,250,5,conservative,5,1,353,43,-0.000987676688293745,-0.0004544851312935878,-0.0005331915570001571,0.0,-4.593845061831372,0.0
0.1,3,10.0,250,5,conservative,5,2,353,43,-0.0012027115251385756,-0.0005645029362697618,-0.0006382085888688139,0.0,-5.594007093667795,0.0
0.1,3,10.0,250,5,conservative,15,1,353,43,-0.0010718050371182528,-0.0004809344913561011,-0.0005908705457621517,0.0,-4.985139707526757,0.046511627906976744
0.1,3,10.0,250,5,conservative,15,2,353,43,-0.0012868569257418385,-0.0005909526432122819,-0.0006959042825295566,0.0,-5.985381049962039,0.046511627906976744
0.1,3,10.0,250,15,base,5,1,353,88,-0.0016325134809441419,-0.0008312718991954227,-0.0008012415817487191,0.0,-3.710257911236685,0.0
0.1,3,10.0,250,15,base,5,2,353,88,-0.002072576300088139,-0.0010462959406924474,-0.0010262803593956917,0.0,-4.710400682018497,0.0
0.1,3,10.0,250,15,base,15,1,353,88,-0.0017370661258461317,-0.0009523288116624277,-0.000784737314183704,0.0,-3.947877558741208,0.022727272727272728
0.1,3,10.0,250,15,base,15,2,353,88,-0.0021771661512395204,-0.001167367640488254,-0.0010097985107512665,0.0,-4.948104889180727,0.022727272727272728
0.1,3,10.0,250,15,conservative,5,1,353,80,-0.001742085371596431,-0.0008388449463616553,-0.0009032404252347756,0.0,-4.355213428991077,0.0
0.1,3,10.0,250,15,conservative,5,2,353,80,-0.002142144374619645,-0.0010238683851029869,-0.001118275989516658,0.0,-5.355360936549113,0.0
0.1,3,10.0,250,15,conservative,15,1,353,80,-0.0017610796240528424,-0.0009211650633643014,-0.0008399145606885409,0.0,-4.402699060132106,0.025
0.1,3,10.0,250,15,conservative,15,2,353,80,-0.002161170352464579,-0.0011061982897570557,-0.0010549720627075231,0.0,-5.402925881161447,0.025
0.1,3,10.0,500,1,base,5,1,353,16,-0.00016939925468661488,-0.0001699004526654506,5.011979788357323e-07,0.3333333333333333,-2.1174906835826857,0.0
0.1,3,10.0,500,1,base,5,2,353,16,-0.00024941223797075336,-0.0002148999007126525,-3.451233725810088e-05,0.3333333333333333,-3.1176529746344173,0.0
0.1,3,10.0,500,1,base,15,1,353,16,-0.0002375938811510579,-0.00018750070863573332,-5.00931725153246e-05,0.16666666666666666,-2.9699235143882237,0.0625
0.1,3,10.0,500,1,base,15,2,353,16,-0.000317605017678458,-0.00023250094358510948,-8.51040740933485e-05,0.16666666666666666,-3.9700627209807235,0.0625
0.1,3,10.0,500,1,conservative,5,1,353,10,-0.00013745593963940774,-0.00015763533353622158,2.0179393896813832e-05,0.3333333333333333,-2.7491187927881553,0.0
0.1,3,10.0,500,1,conservative,5,2,353,10,-0.00018746113318028273,-0.00018263207394904915,-4.829059231233575e-06,0.3333333333333333,-3.7492226636056545,0.0
0.1,3,10.0,500,1,conservative,15,1,353,10,-0.00019292250011278158,-0.00021631886288093685,2.3396362768155272e-05,0.3333333333333333,-3.8584500022556316,0.1
0.1,3,10.0,500,1,conservative,15,2,353,10,-0.00024292622825352163,-0.00024131677023340727,-1.6094580201143683e-06,0.16666666666666666,-4.858524565070432,0.1
0.1,3,10.0,500,5,base,5,1,353,48,-0.0008835049920250142,-0.00042221955680504894,-0.00046128543521996534,0.0,-3.681270800104226,0.0
0.1,3,10.0,500,5,base,5,2,353,48,-0.001123526886368604,-0.0005422231256550649,-0.0005813037607135393,0.0,-4.681362026535851,0.0
0.1,3,10.0,500,5,base,15,1,353,48,-0.0009168030935929388,-0.00037578008375304046,-0.0005410230098398983,0.0,-3.8200128899705774,0.041666666666666664
0.1,3,10.0,500,5,base,15,2,353,48,-0.0011568493126779974,-0.0004957919862117309,-0.0006610573264662665,0.0,-4.820205469491656,0.041666666666666664
0.1,3,10.0,500,5,conservative,5,1,353,40,-0.000909045460529425,-0.0004202202771327975,-0.0004888251833966273,0.0,-4.545227302647125,0.0
0.1,3,10.0,500,5,conservative,5,2,353,40,-0.0011090655283081726,-0.0005202206509604202,-0.0005888448773477522,0.0,-5.545327641540861,0.0
0.1,3,10.0,500,5,conservative,15,1,353,40,-0.0009458394649628083,-0.0004344602849832304,-0.000511379179979578,0.0,-4.7291973248140415,0.05
0.1,3,10.0,500,5,conservative,15,2,353,40,-0.001145884112387745,-0.0005344702548304282,-0.0006114138575573167,0.0,-5.729420561938725,0.05
0.1,3,10.0,500,15,base,5,1,353,82,-0.00151595686577652,-0.0007892422422442672,-0.0007267146235322528,0.0,-3.697455770186634,0.0
0.1,3,10.0,500,15,base,5,2,353,82,-0.0019260049134328544,-0.0009842523579895398,-0.0009417525554433143,0.0,-4.697572959592327,0.0
0.1,3,10.0,500,15,base,15,1,353,82,-0.0015361359443287381,-0.0008128674496382163,-0.0007232684946905218,0.0,-3.746673034948141,0.024390243902439025
0.1,3,10.0,500,15,base,15,2,353,82,-0.0019462176808877287,-0.0010078879312259658,-0.0009383297496617627,0.0,-4.746872392409094,0.024390243902439025
0.1,3,10.0,500,15,conservative,5,1,353,72,-0.001630990626027921,-0.0007836337231371974,-0.0008473569028907234,0.0,-4.530529516744225,0.0
0.1,3,10.0,500,15,conservative,5,2,353,72,-0.0019910317795190646,-0.0009486420220212507,-0.001042389757497814,0.0,-5.530643831997402,0.0
0.1,3,10.0,500,15,conservative,15,1,353,72,-0.0016570971189426027,-0.00084148457560225,-0.0008156125433403526,0.0,-4.60304755261834,0.027777777777777776
0.1,3,10.0,500,15,conservative,15,2,353,72,-0.002017166394548328,-0.0010065018072821074,-0.0010106645872662203,0.0,-5.603239984856466,0.027777777777777776
0.1,3,100.0,250,1,base,5,1,353,14,-0.00016766367120541836,-0.00013849050778137845,-2.9173163424039912e-05,0.16666666666666666,-2.395195302934548,0.0
0.1,3,100.0,250,1,base,5,2,353,14,-0.00023768139265199165,-0.00018850006871126018,-4.918132394073146e-05,0.16666666666666666,-3.3954484664570237,0.0
0.1,3,100.0,250,1,base,15,1,353,14,-0.00022697748401910367,-0.00017784457760948663,-4.913290640961702e-05,0.16666666666666666,-3.2425354859871947,0.07142857142857142
0.1,3,100.0,250,1,base,15,2,353,14,-0.0002969942395474716,-0.00022785274251094722,-6.914149703652439e-05,0.16666666666666666,-4.242774850678165,0.07142857142857142
0.1,3,100.0,250,1,conservative,5,1,353,9,-0.00012274486913433358,-0.00012214041702055998,-6.044521137736021e-07,0.16666666666666666,-2.727663758540746,0.0
0.1,3,100.0,250,1,conservative,5,2,353,9,-0.0001677577911342441,-0.00015214863217813092,-1.5609158956113154e-05,0.16666666666666666,-3.7279509140943126,0.0
0.1,3,100.0,250,1,conservative,15,1,353,9,-0.00017572425049914718,-0.00018969872519562482,1.3974474696477644e-05,0.16666666666666666,-3.904983344425493,0.1111111111111111
