variant,threshold,entry,exit,leg,expression,cost_bps_per_side,full_net_simple_return,standard_max_drawdown,max_recovery_days,recovery_unresolved,trade_count,win_rate,early_half_net,late_half_net,top_5_day_profit_share,average_month_18m,negative_months_18m,zero_months_18m,average_month_15m,negative_months_15m,zero_months_15m,average_month_12m,negative_months_12m,zero_months_12m
q67_1556_next_0930_close_always_bull_control_c10,q67,15:56,next_0930_close,always_bull_control,product_long_only,10,0.27284920772402,0.4894518085593926,363.0,False,125,0.512,-0.36908078661014876,0.6419299943341688,2.1927841109525517,0.01515828931800111,8,0,0.015727038363491052,7,0,0.049238143058707405,5,0
q67_1559_next_0934_close_always_bull_control_c5,q67,15:59,next_0934_close,always_bull_control,product_long_only,5,0.26449377864119283,0.7155666019732574,218.0,False,125,0.512,-0.6238054630351006,0.8882992416762935,2.2506929046415043,0.014694098813399602,8,0,0.015567760335439992,7,0,0.06506316489378917,4,0
q67_1556_next_0934_close_both_signed_reversal_c0,q67,15:56,next_0934_close,both_signed_reversal,underlying_diagnostic,0,0.18790005689776312,0.1052172523839451,,True,125,0.552,0.12916226700752265,0.05873778989024048,1.0267678509488605,0.010438892049875729,6,0,0.015042668651910078,5,0,0.005857953803927386,4,0
q67_1559_next_open_both_signed_reversal_c0,q67,15:59,next_open,both_signed_reversal,underlying_diagnostic,0,0.15760175374508845,0.1203101707318288,23.0,False,125,0.528,0.06488230669432582,0.09271944705076263,1.293110403754541,0.008755652985838247,6,0,0.015029302837059218,4,0,0.008695186910694439,3,0
q40_1556_next_0930_close_positive_signal_inverse_c5,q40,15:56,next_0930_close,positive_signal_inverse,product_long_only,5,-0.005991141043869885,0.3608146503768988,,True,113,0.49557522123893805,0.14905012914831628,-0.15504127019218616,,-0.00033284116910388254,11,0,0.014957452715935286,8,0,-0.012471640777557311,7,0
q50_1559_next_0934_close_positive_signal_inverse_c2,q50,15:59,next_0934_close,positive_signal_inverse,product_long_only,2,0.05523865330589309,0.34157851360071884,,True,101,0.5148514851485149,0.34895056978899797,-0.29371191648310485,10.329580433379926,0.003068814072549624,12,0,0.014893967564096536,9,0,-0.02010903395975135,8,0
q67_1559_next_0934_close_positive_signal_inverse_c2,q67,15:59,next_0934_close,positive_signal_inverse,product_long_only,2,0.15175741962913702,0.31117070767671046,,True,68,0.5294117647058824,0.4968974505551832,-0.3451400309260461,3.652768218970576,0.008430967757174283,10,0,0.014870132414023926,7,0,-0.02205755005135522,6,0
q67_1559_next_0930_close_both_signed_reversal_c0,q67,15:59,next_0930_close,both_signed_reversal,underlying_diagnostic,0,0.1553455782386972,0.1293783065789576,28.0,False,125,0.52,0.07202478556768976,0.08332079267100745,1.3019154345798647,0.008630309902149845,6,0,0.014725067354979233,4,0,0.007274224110461487,3,0
q50_1559_next_open_positive_signal_inverse_c10,q50,15:59,next_open,positive_signal_inverse,product_long_only,10,-0.04707800081871216,0.36772139351148314,33.0,False,101,0.48514851485148514,0.02548089287506705,-0.07255889369377921,,-0.0026154444899284535,13,0,0.014693385512949141,10,0,-0.009943157832751895,9,0
q60_1559_next_0934_close_positive_signal_inverse_c10,q60,15:59,next_0934_close,positive_signal_inverse,product_long_only,10,0.09923727644814839,0.3628774091124606,,True,81,0.5308641975308642,0.4906042039083408,-0.3913669274601924,5.612678207022395,0.005513182024897133,11,0,0.014664721386819823,8,0,-0.025680483401778465,7,0
q60_1556_next_0930_close_always_bull_control_c10,q60,15:56,next_0930_close,always_bull_control,product_long_only,10,0.23927955179626825,0.5442235983490439,369.0,False,146,0.5068493150684932,-0.3518792531991959,0.5911588049954641,2.500420127385721,0.013293308433126014,7,0,0.014637736686132507,6,0,0.05051664758568388,4,0
q67_1559_next_open_negative_signal_long_c0,q67,15:59,next_open,negative_signal_long,underlying_diagnostic,0,0.18990745794801245,0.05136796523153767,17.0,False,57,0.6140350877192983,0.02162259339086603,0.16828486455714642,0.7362751777559848,0.010550414330445136,6,2,0.013883253591361784,4,2,0.015490003941478,2,2
q60_1556_next_0934_close_always_bull_control_c10,q60,15:56,next_0934_close,always_bull_control,product_long_only,10,0.19730916857537584,0.7298757301148522,379.0,False,146,0.5136986301369864,-0.6522147625860107,0.8495239311613866,3.0033270523112305,0.01096162047640977,9,0,0.013590823543772494,8,0,0.06846555557894549,5,0
q50_1556_next_0934_close_positive_signal_inverse_c2,q50,15:56,next_0934_close,positive_signal_inverse,product_long_only,2,0.0324388963986893,0.3567337334057614,,True,101,0.5247524752475248,0.3384169809742269,-0.3059780845755375,18.98059068506251,0.0018021609110383068,11,0,0.01344146985423336,8,0,-0.023471864006194637,7,0
q67_1556_next_open_negative_signal_long_c0,q67,15:56,next_open,negative_signal_long,underlying_diagnostic,0,0.18087887395791102,0.05708140950789799,17.0,False,57,0.5789473684210527,0.01995723623785839,0.16092163772005263,0.7546737294094097,0.010048826330995056,6,2,0.013440261506748737,4,2,0.014983537368299854,2,2
q60_1556_next_0934_close_positive_signal_inverse_c10,q60,15:56,next_0934_close,positive_signal_inverse,product_long_only,10,0.07955340793294774,0.3718166070686611,,True,81,0.5185185185185185,0.4805548538567136,-0.40100144592376585,7.598864209623488,0.004419633774052652,11,0,0.013434137970122658,8,0,-0.029198263078308445,7,0
q67_1556_next_open_both_signed_reversal_c0,q67,15:56,next_open,both_signed_reversal,underlying_diagnostic,0,0.1293931730850676,0.12399725167307761,29.0,False,125,0.504,0.051333590172205734,0.07805958291286186,1.5990570188623847,0.007188509615837089,6,0,0.01342321777410608,4,0,0.007010599902361368,3,0
q40_1556_next_open_always_bull_control_c10,q40,15:56,next_open,always_bull_control,product_long_only,10,0.27382600199342866,0.645396409733179,377.0,False,221,0.5294117647058824,-0.32469318943548,0.5985191914289086,2.1249916753174416,0.015212555666301593,6,0,0.013406822407440821,6,0,0.052613655030731,4,0
q50_1556_next_open_positive_signal_inverse_c10,q50,15:56,next_open,positive_signal_inverse,product_long_only,10,-0.06897343408461276,0.36780222794036044,33.0,False,101,0.46534653465346537,0.016329860041689903,-0.08530329412630266,,-0.0038318574491451535,13,0,0.013291224208416242,10,0,-0.013302274320240753,9,0
q67_1559_next_0934_close_negative_signal_long_c0,q67,15:59,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.18897062637189743,0.06183067621849502,17.0,False,57,0.5964912280701754,0.006788589088332242,0.1821820372835652,0.7555052883927309,0.01049836813177208,5,2,0.013257043464422988,4,2,0.015715635890138514,2,2
q67_1556_next_0934_close_positive_signal_inverse_c2,q67,15:56,next_0934_close,positive_signal_inverse,product_long_only,2,0.12478928584342615,0.3223790700309823,,True,68,0.5441176470588235,0.48975441536049386,-0.36496512951706767,4.855714067501108,0.006932738102412563,9,0,0.01322899091990265,6,0,-0.025903527664571765,5,0
q67_1559_next_0930_close_positive_signal_inverse_c2,q67,15:59,next_0930_close,positive_signal_inverse,product_long_only,2,0.06896265987834899,0.314408380814592,,True,68,0.5,0.27837475654719906,-0.20941209666885013,8.368640501687088,0.003831258882130493,10,0,0.013118799867483969,7,0,-0.013955924235064037,6,0
q67_1556_next_0930_close_both_signed_reversal_c0,q67,15:56,next_0930_close,both_signed_reversal,underlying_diagnostic,0,0.12713627215156853,0.1330101960934017,29.0,False,125,0.504,0.05849813012912153,0.068638142022447,1.6153411033879321,0.007063126230642696,6,0,0.013117998140858057,4,0,0.005586999230688033,3,0
q50_1559_next_0930_close_positive_signal_inverse_c10,q50,15:59,next_0930_close,positive_signal_inverse,product_long_only,10,-0.061716586796843,0.3559534873228464,,True,101,0.504950495049505,0.07394261969671712,-0.1356592064935601,,-0.0034286992664912777,12,0,0.013078721708584432,9,0,-0.011445614762017923,8,0
q60_1556_next_open_always_bull_control_c10,q60,15:56,next_open,always_bull_control,product_long_only,10,0.2501071114276431,0.5412672071641054,369.0,False,146,0.5205479452054794,-0.25219490835056924,0.5023020197782123,2.3265151134650264,0.01389483952375795,6,0,0.013044321485604452,5,0,0.047745957520494625,3,0
q67_1559_next_open_always_bull_control_c10,q67,15:59,next_open,always_bull_control,product_long_only,10,0.2507149403971828,0.4893717740349315,363.0,False,125,0.552,-0.3185882410615086,0.5693031814586914,2.3317800535835524,0.013928607799843487,8,0,0.01301705065084738,7,0,0.04615605132021532,5,0
q67_1556_next_0934_close_negative_signal_long_c0,q67,15:56,next_0934_close,negative_signal_long,underlying_diagnostic,0,0.17997057392482374,0.06511857872597263,232.0,False,57,0.5964912280701754,0.005133886922964015,0.17483668700185973,0.785820610200136,0.009998365218045764,5,2,0.012815336972079313,4,2,0.015210222168619595,2,2
q67_1559_next_0934_close_positive_signal_inverse_c5,q67,15:59,next_0934_close,positive_signal_inverse,product_long_only,5,0.11095741962913708,0.3283011596557154,,True,68,0.5294117647058824,0.4764974505551832,-0.36554003092604614,4.968885192689848,0.006164301090507616,10,0,0.012430132414023925,7,0,-0.024257550051355225,6,0
q67_1559_next_0930_close_negative_signal_long_c0,q67,15:59,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.16519135721454425,0.060754005874322836,17.0,False,57,0.5789473684210527,0.007524740474724734,0.15766661673981952,0.8193647105011002,0.009177297623030236,6,2,0.012350042202218359,5,2,0.013625672791158052,3,2
q67_1556_next_0934_close_always_bull_control_c10,q67,15:56,next_0934_close,always_bull_control,product_long_only,10,0.2010090270259416,0.714046529134616,230.0,False,125,0.512,-0.6279855742067627,0.8289946012327043,2.9480465251691714,0.011167168168107866,9,0,0.012308687955430964,8,0,0.061372335065712075,5,0
q67_1559_next_open_positive_signal_inverse_c2,q67,15:59,next_open,positive_signal_inverse,product_long_only,2,0.045182355240811226,0.30582981172398876,,True,68,0.45588235294117646,0.21275597951176475,-0.16757362427095363,13.094677848057193,0.002510130846711737,11,0,0.012167950054389072,8,0,-0.013870790029719878,7,0
q60_1559_next_0930_close_always_bull_control_c10,q60,15:59,next_0930_close,always_bull_control,product_long_only,10,0.19838190782642207,0.5437620232060845,377.0,False,146,0.5342465753424658,-0.3961681325776394,0.5945500404040615,3.017336571793119,0.011021217101467893,7,0,0.011931738966111565,6,0,0.04908365467889372,4,0
q67_1556_next_0930_close_negative_signal_long_c0,q67,15:56,next_0930_close,negative_signal_long,underlying_diagnostic,0,0.15616246744372053,0.06771787762715227,93.0,False,57,0.5614035087719298,0.0058530896264995524,0.15030937781722098,0.8483906631305258,0.008675692635762252,7,2,0.011906584641092304,5,2,0.013119401532390587,3,2
q40_1559_next_open_always_bull_control_c10,q40,15:59,next_open,always_bull_control,product_long_only,10,0.24648412583739154,0.6592833529387853,292.0,False,221,0.5429864253393665,-0.36037272846114077,0.6068568542985323,2.371804249735804,0.013693562546521753,8,0,0.011766448511775026,7,0,0.053833955716051395,5,0
q67_1559_next_0930_close_always_bull_control_c10,q67,15:59,next_0930_close,always_bull_control,product_long_only,10,0.21064993927231024,0.5293082458494321,218.0,False,125,0.536,-0.4277818142633134,0.6384317535356236,2.8375909756004476,0.011702774404017235,8,0,0.011760929196890231,7,0,0.046316799216591244,5,0
q50_1556_next_0930_close_positive_signal_inverse_c10,q50,15:56,next_0930_close,positive_signal_inverse,product_long_only,10,-0.08409288320540109,0.3732223079768892,,True,101,0.504950495049505,0.06405173994310087,-0.14814462314850196,,-0.004671826844744505,11,0,0.011645146908428631,8,0,-0.014778689703607295,7,0
q67_1556_next_0930_close_positive_signal_inverse_c2,q67,15:56,next_0930_close,positive_signal_inverse,product_long_only,2,0.04243035589586938,0.3339005438706535,,True,68,0.5,0.27194420194950597,-0.22951384605363662,14.769326507194167,0.002357241994214964,10,0,0.011496153215227038,7,0,-0.017778880326373144,6,0
q50_1559_next_0934_close_positive_signal_inverse_c5,q50,15:59,next_0934_close,positive_signal_inverse,product_long_only,5,-0.005361346694106928,0.36217987809361196,,True,101,0.5148514851485149,0.31895056978899794,-0.32431191648310487,,-0.00029785259411705154,12,0,0.01125396756409652,9,0,-0.02355903395975136,8,0
q40_1559_next_0934_close_positive_signal_inverse_c2,q40,15:59,next_0934_close,positive_signal_inverse,product_long_only,2,0.05893658172172013,0.35737907953777903,,True,113,0.504424778761062,0.4239272771595113,-0.3649906954377911,9.681459217451154,0.0032742545400955806,11,0,0.011142763038995685,9,0,-0.024798039616127417,8,0
q60_1559_next_0934_close_always_bull_control_c10,q60,15:59,next_0934_close,always_bull_control,product_long_only,10,0.1573295909023923,0.76382828989092,232.0,False,146,0.5136986301369864,-0.6953831144100796,0.8527127053124719,3.8266632722617198,0.008740532827910683,9,0,0.01092506797662532,8,0,0.06708149395716687,5,0
q40_1559_next_open_positive_signal_inverse_c10,q40,15:59,next_open,positive_signal_inverse,product_long_only,10,-0.09698512497266676,0.38396717470949177,33.0,False,113,0.4778761061946903,0.02096108691784193,-0.11794621189050869,,-0.005388062498481487,13,0,0.010914936190012365,10,0,-0.014666219486422863,9,0
q67_1556_next_0934_close_positive_signal_inverse_c5,q67,15:56,next_0934_close,positive_signal_inverse,product_long_only,5,0.08398928584342613,0.34184997756524116,,True,68,0.5441176470588235,0.4693544153604938,-0.3853651295170677,7.178785778311669,0.004666071435745896,9,0,0.010788990919902649,6,0,-0.028103527664571765,5,0
q67_1559_next_0930_close_positive_signal_inverse_c5,q67,15:59,next_0930_close,positive_signal_inverse,product_long_only,5,0.028162659878348872,0.32634246236522046,,True,68,0.5,0.25797475654719904,-0.22981209666885016,20.385990209802664,0.0015645922154638263,10,0,0.010678799867483968,7,0,-0.01615592423506404,6,0
q67_1556_next_open_positive_signal_inverse_c2,q67,15:56,next_open,positive_signal_inverse,product_long_only,2,0.019216611171228193,0.34515518620772323,,True,68,0.45588235294117646,0.20708295176912422,-0.18786634059789598,33.22223273437268,0.0010675895095126836,11,0,0.010582681242525638,8,0,-0.017713278644358243,7,0
q40_1556_next_0934_close_positive_signal_inverse_c2,q40,15:56,next_0934_close,positive_signal_inverse,product_long_only,2,0.044676289514929704,0.3706857309408484,,True,113,0.5132743362831859,0.4199830631644168,-0.375306773649487,13.781570078977019,0.002482016084162776,10,0,0.010334577405430164,8,0,-0.027355479567198623,7,0
q60_1559_next_open_always_bull_control_c10,q60,15:59,next_open,always_bull_control,product_long_only,10,0.20884512047821624,0.5411763928725409,377.0,False,146,0.541095890410959,-0.29724302408435277,0.506088144562569,2.799261461387691,0.011602506693234236,6,0,0.01031264362156,5,0,0.04633162399397744,3,0
q40_1556_next_open_positive_signal_inverse_c10,q40,15:56,next_open,positive_signal_inverse,product_long_only,10,-0.11023069601679525,0.38162726272059233,33.0,False,113,0.46017699115044247,0.018523911551181493,-0.12875460756797674,,-0.006123927556488625,12,0,0.01015979206295221,9,0,-0.01721656450207079,8,0
q50_1556_next_0934_close_positive_signal_inverse_c5,q50,15:56,next_0934_close,positive_signal_inverse,product_long_only,5,-0.028161103601310633,0.37536879217467567,,True,101,0.5247524752475248,0.3084169809742269,-0.3365780845755375,,-0.0015645057556283686,12,0,0.009801469854233342,9,0,-0.026921864006194646,8,0
q67_1559_next_open_positive_signal_inverse_c5,q67,15:59,next_open,positive_signal_inverse,product_long_only,5,0.004382355240811098,0.33021429522651075,,True,68,0.45588235294117646,0.19235597951176475,-0.18797362427095365,134.322380078424,0.00024346418004506098,11,0,0.009727950054389067,8,0,-0.016070790029719884,7,0
q40_1559_next_0930_close_positive_signal_inverse_c10,q40,15:59,next_0930_close,positive_signal_inverse,product_long_only,10,-0.10520538102741339,0.38406072614424663,,True,113,0.49557522123893805,0.09624577197299966,-0.20145115300041305,,-0.005844743390411855,12,0,0.009079602345285693,9,0,-0.016444513966141345,8,0
q67_1556_next_0930_close_positive_signal_inverse_c5,q67,15:56,next_0930_close,positive_signal_inverse,product_long_only,5,0.001630355895869351,0.35781772700797027,,True,68,0.5,0.251544201949506,-0.24991384605363665,382.53474693633626,9.057532754829728e-05,10,0,0.009056153215227037,7,0,-0.019978880326373145,6,0
q67_1559_next_0934_close_always_bull_control_c10,q67,15:59,next_0934_close,always_bull_control,product_long_only,10,0.13949377864119272,0.768986941422737,232.0,False,125,0.512,-0.6858054630351007,0.8252992416762934,4.231688872863026,0.007749654368955151,9,0,0.008367760335439985,8,0,0.05847983156045584,5,0
q67_1559_next_0934_close_positive_signal_inverse_c10,q67,15:59,next_0934_close,positive_signal_inverse,product_long_only,10,0.04295741962913702,0.3579415834739573,,True,68,0.5294117647058824,0.4424974505551832,-0.3995400309260462,12.718051599256839,0.0023865233127298344,10,0,0.008363465747357253,7,0,-0.027924216718021894,6,0
q40_1556_next_0930_close_positive_signal_inverse_c10,q40,15:56,next_0930_close,positive_signal_inverse,product_long_only,10,-0.11899114104386999,0.39951944925028765,,True,113,0.49557522123893805,0.09305012914831623,-0.21204127019218622,,-0.0066106189468816655,11,0,0.008290786049268613,8,0,-0.01897164077755732,7,0
q67_1556_next_open_positive_signal_inverse_c5,q67,15:56,next_open,positive_signal_inverse,product_long_only,5,-0.021583388828771866,0.36906946322838513,,True,68,0.45588235294117646,0.1866829517691242,-0.20826634059789606,,-0.0011990771571539925,11,0,0.008142681242525632,8,0,-0.01991327864435825,7,0
q40_1559_next_0934_close_positive_signal_inverse_c5,q40,15:59,next_0934_close,positive_signal_inverse,product_long_only,5,-0.008863418278279744,0.38509016166678084,,True,113,0.504424778761062,0.3903272771595112,-0.39919069543779095,,-0.0004924121265710969,11,0,0.007142763038995666,9,0,-0.028698039616127425,8,0
q67_1556_next_0934_close_positive_signal_inverse_c10,q67,15:56,next_0934_close,positive_signal_inverse,product_long_only,10,0.01598928584342607,0.3787364411191723,,True,68,0.5147058823529411,0.4353544153604938,-0.4193651295170677,37.39636007503,0.0008882936579681151,10,0,0.006722324253235978,7,0,-0.031770194331238434,6,0
q67_1559_next_0930_close_positive_signal_inverse_c10,q67,15:59,next_0930_close,positive_signal_inverse,product_long_only,10,-0.03983734012165119,0.35990725802903045,,True,68,0.5,0.223974756547199,-0.2638120966688502,,-0.002213185562313955,10,0,0.006612133200817298,7,0,-0.01982259090173071,6,0
q40_1556_next_0934_close_positive_signal_inverse_c5,q40,15:56,next_0934_close,positive_signal_inverse,product_long_only,5,-0.023123710485070226,0.3913627777288902,,True,113,0.5132743362831859,0.38638306316441684,-0.40950677364948707,,-0.0012846505825039015,11,0,0.006334577405430153,9,0,-0.03125547956719863,8,0
q60_1559_next_0930_close_positive_signal_short_diagnostic_c0,q60,15:59,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,0.025817189012550257,0.11991843373555093,,True,81,0.49382716049382713,0.06896340692115144,-0.04314621790860118,7.474658434639978,0.0014342882784750142,11,0,0.006087233089475756,8,0,-0.0031313618227529574,7,0
q60_1559_next_0934_close_positive_signal_short_diagnostic_c0,q60,15:59,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,0.05264191132914886,0.13330874072587132,,True,81,0.5432098765432098,0.16030101143963948,-0.10765910011049062,3.491733817652864,0.002924550629397159,10,0,0.005849208804217095,8,0,-0.0069465046518155755,7,0
q67_1559_next_open_positive_signal_inverse_c10,q67,15:59,next_open,positive_signal_inverse,product_long_only,10,-0.06361764475918896,0.3718017876550907,,True,68,0.45588235294117646,0.15835597951176472,-0.22197362427095368,,-0.00353431359773272,11,0,0.005661283387722397,8,0,-0.019737456696386557,7,0
q60_1559_next_open_positive_signal_short_diagnostic_c0,q60,15:59,next_open,positive_signal_short_diagnostic,underlying_diagnostic,0,0.008627684349436504,0.11832423208090138,,True,81,0.48148148148148145,0.044164487538384756,-0.03553680318894825,22.337031128233495,0.0004793157971909169,11,0,0.00529401571054422,8,0,-0.0031933335664251403,7,0
q50_1559_next_0934_close_positive_signal_inverse_c10,q50,15:59,next_0934_close,positive_signal_inverse,product_long_only,10,-0.10636134669410702,0.41351136864315013,,True,101,0.5148514851485149,0.2689505697889979,-0.3753119164831049,,-0.005908963705228167,12,0,0.005187300897429847,9,0,-0.029309033959751363,8,0
q50_1559_next_0930_close_positive_signal_short_diagnostic_c0,q50,15:59,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.006261148601443667,0.11663808186438793,,True,101,0.48514851485148514,0.022547515472852053,-0.02880866407429572,,-0.0003478415889690926,11,0,0.005142370033960423,8,0,-0.002650067334567935,7,0
q67_1556_next_0930_close_positive_signal_inverse_c10,q67,15:56,next_0930_close,positive_signal_inverse,product_long_only,10,-0.06636964410413071,0.39858113275173845,,True,68,0.5,0.21754420194950597,-0.2839138460536367,,-0.003687202450229484,10,0,0.004989486548560366,7,0,-0.023645546993039817,6,0
q60_1556_next_0930_close_positive_signal_short_diagnostic_c0,q60,15:56,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,0.006795376132125441,0.12636436464434156,,True,81,0.48148148148148145,0.0559558160129594,-0.04916043988083396,29.21459009392681,0.0003775208962291912,11,0,0.004942157664668508,8,0,-0.004357623875722981,7,0
q60_1556_next_0934_close_positive_signal_short_diagnostic_c0,q60,15:56,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,0.0336770058417698,0.13958565497241632,,True,81,0.5185185185185185,0.14737529161602192,-0.11369828577425212,5.604686866516354,0.0018709447689872112,10,0,0.004706161425873405,8,0,-0.008171378672330679,7,0
q50_1559_next_open_positive_signal_short_diagnostic_c0,q50,15:59,next_open,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.021321534622667282,0.12045843110112726,,True,101,0.48514851485148514,0.004881428219107642,-0.026202962841774924,,-0.0011845297012592934,12,0,0.0044588319306481106,9,0,-0.0031579194762379656,8,0
q40_1559_next_0930_close_positive_signal_short_diagnostic_c0,q40,15:59,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.017441646983336057,0.12463013612448558,33.0,False,113,0.48672566371681414,0.03390354692022868,-0.051345193903564734,,-0.0009689803879631143,11,0,0.004419969122326021,8,0,-0.0035530684741109375,7,0
q60_1556_next_open_positive_signal_short_diagnostic_c0,q60,15:56,next_open,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.010400984349397624,0.13687086829579614,,True,81,0.4691358024691358,0.0311238805150712,-0.041524864864468825,,-0.0005778324638554236,11,0,0.00414900045455906,8,0,-0.004417199047101518,7,0
q67_1556_next_open_positive_signal_inverse_c10,q67,15:56,next_open,positive_signal_inverse,product_long_only,10,-0.08958338882877193,0.4098242228509153,,True,68,0.4411764705882353,0.15268295176912416,-0.2422663405978961,,-0.004976854934931774,11,0,0.004076014575858962,8,0,-0.02357994531102492,7,0
q50_1556_next_0930_close_positive_signal_short_diagnostic_c0,q50,15:56,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.027148815839479257,0.12601309891714335,,True,101,0.4752475247524752,0.008966587809339122,-0.03611540364881838,,-0.0015082675466377366,11,0,0.0038674314883339056,8,0,-0.003914901997786768,7,0
q50_1556_next_0934_close_positive_signal_inverse_c10,q50,15:56,next_0934_close,positive_signal_inverse,product_long_only,10,-0.12916110360131072,0.42467372485802884,,True,101,0.504950495049505,0.25841698097422683,-0.38757808457553755,,-0.007175616866739485,12,0,0.003734803187566671,9,0,-0.03267186400619465,8,0
q40_1559_next_open_positive_signal_short_diagnostic_c0,q40,15:59,next_open,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.03847158603187606,0.13305762015114195,,True,113,0.4778761061946903,0.005279306199422851,-0.04375089223129891,,-0.0021373103351042255,12,0,0.00359544857523287,9,0,-0.004237148670507017,8,0
q67_1559_next_0934_close_positive_signal_short_diagnostic_c0,q67,15:59,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,0.027047393830660016,0.13388989550610164,,True,68,0.5441176470588235,0.1469096582805085,-0.11986226444984849,6.7525853885450635,0.001502632990592223,8,0,0.0033887036318404136,6,0,-0.008172608407398049,5,0
q40_1556_next_0930_close_positive_signal_short_diagnostic_c0,q40,15:56,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.03624485794908494,0.133884949322545,,True,113,0.4778761061946903,0.021692191963712082,-0.05793704991279702,,-0.002013603219393608,11,0,0.003312856114835168,8,0,-0.0046081212146601895,7,0
q50_1556_next_open_positive_signal_short_diagnostic_c0,q50,15:56,next_open,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.042212580043482495,0.14095001392119585,,True,101,0.46534653465346537,-0.008730528928440062,-0.03348205111504243,,-0.0023451433357490276,11,0,0.003184187998095456,8,0,-0.004419849986104146,7,0
q50_1559_next_0934_close_positive_signal_short_diagnostic_c0,q50,15:59,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.004894480915190402,0.13585474863204394,,True,101,0.5148514851485149,0.09505999876819471,-0.09995447968338511,,-0.0002719156063994668,11,0,0.003107667707893939,8,0,-0.007546832030076518,7,0
q40_1556_next_open_positive_signal_short_diagnostic_c0,q40,15:56,next_open,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.05728529417912365,0.15131975051176574,,True,113,0.46017699115044247,-0.006967113770535049,-0.0503181804085886,,-0.003182516343284647,11,0,0.0024883892985748447,8,0,-0.00528959836050491,7,0
q67_1559_next_0930_close_positive_signal_short_diagnostic_c0,q67,15:59,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.009845778975847042,0.1415733459216647,,True,68,0.47058823529411764,0.07124935739691218,-0.08109513637275922,,-0.0005469877208803912,9,0,0.0023750251527608754,6,0,-0.006351448680696564,5,0
q67_1556_next_0934_close_positive_signal_short_diagnostic_c0,q67,15:56,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,0.007929482972939383,0.15196137266272003,,True,68,0.5147058823529411,0.13490039476418458,-0.1269709117912452,23.803452632296185,0.00044052683182996575,8,0,0.002227331679830765,6,0,-0.009352268364692209,5,0
q40_1559_next_0934_close_positive_signal_short_diagnostic_c0,q40,15:59,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.008169500110340566,0.14656838605763353,,True,113,0.5132743362831859,0.11805118955471128,-0.12622068966505184,,-0.0004538611172411426,10,0,0.002143383870886765,8,0,-0.008752186826335486,7,0
q50_1556_next_0934_close_positive_signal_short_diagnostic_c0,q50,15:56,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.025725645568166366,0.151600886361578,,True,101,0.49504950495049505,0.08155597224108802,-0.10728161780925438,,-0.0014292025315647981,11,0,0.001834738243984324,8,0,-0.008810260846524365,7,0
q67_1556_next_0930_close_positive_signal_short_diagnostic_c0,q67,15:56,next_0930_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.029026195292152,0.16035943371109485,,True,68,0.45588235294117646,0.05915456526495244,-0.08818076055710444,,-0.0016125664051195557,9,0,0.001211413499765753,6,0,-0.007532402301702555,5,0
q67_1559_next_open_positive_signal_short_diagnostic_c0,q67,15:59,next_open,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.032305704202924,0.1563968905485611,,True,68,0.45588235294117646,0.04314971865827921,-0.07545542286120321,,-0.001794761344606889,10,0,0.0011460492456974336,7,0,-0.0067948170307835605,6,0
q40_1556_next_0934_close_positive_signal_short_diagnostic_c0,q40,15:56,next_0934_close,positive_signal_short_diagnostic,underlying_diagnostic,0,-0.026905720461380178,0.16077029542152338,,True,113,0.49557522123893805,0.10593043240337763,-0.1328361528647578,,-0.0014947622478544544,10,0,0.0010386589598446738,8,0,-0.009805359951698928,7,0
q40_1559_next_0934_close_positive_signal_inverse_c10,q40,15:59,next_0934_close,positive_signal_inverse,product_long_only,10,-0.12186341827827984,0.4412881673226038,,True,113,0.504424778761062,0.33432727715951116,-0.456190695437791,,-0.00677018990434888,11,0,0.0004760963723289935,9,0,-0.035198039616127434,8,0
