account_notional,participation,execution,period_type,period,net_return
2000,0.05,primary_250ms_2bp,weekly,2025-11-29/2025-12-05,0.0
2000,0.05,primary_250ms_2bp,weekly,2025-12-06/2025-12-12,0.0
2000,0.05,primary_250ms_2bp,weekly,2025-12-13/2025-12-19,0.0
2000,0.05,primary_250ms_2bp,weekly,2025-12-20/2025-12-26,0.0
2000,0.05,primary_250ms_2bp,weekly,2025-12-27/2026-01-02,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-01-03/2026-01-09,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-01-10/2026-01-16,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-01-17/2026-01-23,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-01-24/2026-01-30,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-01-31/2026-02-06,0.018939369126174707
2000,0.05,primary_250ms_2bp,weekly,2026-02-07/2026-02-13,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-02-14/2026-02-20,0.009748054389122148
2000,0.05,primary_250ms_2bp,weekly,2026-02-21/2026-02-27,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-02-28/2026-03-06,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-03-07/2026-03-13,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-03-14/2026-03-20,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-03-21/2026-03-27,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-03-28/2026-04-03,0.0025027234553088593
2000,0.05,primary_250ms_2bp,weekly,2026-04-04/2026-04-10,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-04-11/2026-04-17,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-04-18/2026-04-24,0.0
2000,0.05,primary_250ms_2bp,weekly,2026-04-25/2026-05-01,0.0
2000,0.05,primary_250ms_2bp,monthly,2019-06,0.0
2000,0.05,primary_250ms_2bp,monthly,2019-07,0.0
2000,0.05,primary_250ms_2bp,monthly,2019-08,-0.02063897720455916
2000,0.05,primary_250ms_2bp,monthly,2019-09,-0.002890221955608802
2000,0.05,primary_250ms_2bp,monthly,2019-10,-0.0012230653869226068
2000,0.05,primary_250ms_2bp,monthly,2019-11,0.0
2000,0.05,primary_250ms_2bp,monthly,2019-12,0.0
2000,0.05,primary_250ms_2bp,monthly,2020-01,0.0016779494101179545
2000,0.05,primary_250ms_2bp,monthly,2020-02,-0.015849453109377968
2000,0.05,primary_250ms_2bp,monthly,2020-03,0.1328061927614491
2000,0.05,primary_250ms_2bp,monthly,2020-04,-0.014621033793241082
2000,0.05,primary_250ms_2bp,monthly,2020-05,0.0
2000,0.05,primary_250ms_2bp,monthly,2020-06,-0.010731883623275333
2000,0.05,primary_250ms_2bp,monthly,2020-07,0.0001196210757848498
2000,0.05,primary_250ms_2bp,monthly,2020-08,0.0
2000,0.05,primary_250ms_2bp,monthly,2020-09,0.009240073985203285
2000,0.05,primary_250ms_2bp,monthly,2020-10,-0.002145740851829582
2000,0.05,primary_250ms_2bp,monthly,2020-11,0.006023533293341383
2000,0.05,primary_250ms_2bp,monthly,2020-12,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-01,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-02,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-03,0.031941758648270355
2000,0.05,primary_250ms_2bp,monthly,2021-04,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-05,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-06,-0.0029567786442711297
2000,0.05,primary_250ms_2bp,monthly,2021-07,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-08,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-09,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-10,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-11,0.0
2000,0.05,primary_250ms_2bp,monthly,2021-12,0.02161043691261745
2000,0.05,primary_250ms_2bp,monthly,2022-01,0.02543130373925211
2000,0.05,primary_250ms_2bp,monthly,2022-02,-0.006331413717256475
2000,0.05,primary_250ms_2bp,monthly,2022-03,-0.015592293541291692
2000,0.05,primary_250ms_2bp,monthly,2022-04,0.008482207558488324
2000,0.05,primary_250ms_2bp,monthly,2022-05,-0.010590541891621306
2000,0.05,primary_250ms_2bp,monthly,2022-06,0.04872662067586491
2000,0.05,primary_250ms_2bp,monthly,2022-07,0.003772765446910831
2000,0.05,primary_250ms_2bp,monthly,2022-08,0.009112669466106853
2000,0.05,primary_250ms_2bp,monthly,2022-09,-0.04348352929414096
2000,0.05,primary_250ms_2bp,monthly,2022-10,0.004690968806238668
2000,0.05,primary_250ms_2bp,monthly,2022-11,0.005297404519096051
2000,0.05,primary_250ms_2bp,monthly,2022-12,0.022178037392521454
2000,0.05,primary_250ms_2bp,monthly,2023-01,-0.003155786842631283
2000,0.05,primary_250ms_2bp,monthly,2023-02,-0.01799894621075769
2000,0.05,primary_250ms_2bp,monthly,2023-03,0.008413257348530288
2000,0.05,primary_250ms_2bp,monthly,2023-04,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-05,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-06,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-07,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-08,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-09,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-10,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-11,0.0
2000,0.05,primary_250ms_2bp,monthly,2023-12,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-01,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-02,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-03,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-04,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-05,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-06,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-07,0.0131166406718656
2000,0.05,primary_250ms_2bp,monthly,2024-08,0.006858425314937004
2000,0.05,primary_250ms_2bp,monthly,2024-09,0.03434601079784022
2000,0.05,primary_250ms_2bp,monthly,2024-10,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-11,0.0
2000,0.05,primary_250ms_2bp,monthly,2024-12,0.0
2000,0.05,primary_250ms_2bp,monthly,2025-01,0.0
2000,0.05,primary_250ms_2bp,monthly,2025-02,0.0
2000,0.05,primary_250ms_2bp,monthly,2025-03,-0.011174903019395981
2000,0.05,primary_250ms_2bp,monthly,2025-04,0.258161582683464
2000,0.05,primary_250ms_2bp,monthly,2025-05,0.0
2000,0.05,primary_250ms_2bp,monthly,2025-06,0.0
2000,0.05,primary_250ms_2bp,monthly,2025-07,0.0
2000,0.05,primary_250ms_2bp,monthly,2025-08,-0.013778297340531867
2000,0.05,primary_250ms_2bp,monthly,2025-09,0.0
2000,0.05,primary_250ms_2bp,monthly,2025-10,0.007089758048390286
2000,0.05,primary_250ms_2bp,monthly,2025-11,-0.01754694661067791
2000,0.05,primary_250ms_2bp,monthly,2025-12,0.0
2000,0.05,primary_250ms_2bp,monthly,2026-01,0.0
2000,0.05,primary_250ms_2bp,monthly,2026-02,0.028687423515296857
2000,0.05,primary_250ms_2bp,monthly,2026-03,0.0
2000,0.05,primary_250ms_2bp,monthly,2026-04,0.0025027234553088593
2000,0.05,primary_250ms_2bp,yearly,2019,-0.02475226454709057
2000,0.05,primary_250ms_2bp,yearly,2020,0.1065192591481726
2000,0.05,primary_250ms_2bp,yearly,2021,0.050595416916616676
2000,0.05,primary_250ms_2bp,yearly,2022,0.05169419916016877
2000,0.05,primary_250ms_2bp,yearly,2023,-0.012741475704858684
2000,0.05,primary_250ms_2bp,yearly,2024,0.054321076784642826
2000,0.05,primary_250ms_2bp,yearly,2025,0.22275119376124852
2000,0.05,primary_250ms_2bp,yearly,2026,0.03119014697060572
2000,0.05,stress_1000ms_5bp,weekly,2019-06-15/2019-06-21,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-06-22/2019-06-28,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-06-29/2019-07-05,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-07-06/2019-07-12,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-07-13/2019-07-19,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-07-20/2019-07-26,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-07-27/2019-08-02,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-08-03/2019-08-09,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-08-10/2019-08-16,-0.001898507437120717
2000,0.05,stress_1000ms_5bp,weekly,2019-08-17/2019-08-23,-0.01933775591205973
2000,0.05,stress_1000ms_5bp,weekly,2019-08-24/2019-08-30,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-08-31/2019-09-06,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-09-07/2019-09-13,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-09-14/2019-09-20,-0.0025776579229605467
2000,0.05,stress_1000ms_5bp,weekly,2019-09-21/2019-09-27,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-09-28/2019-10-04,-0.0003624150963234051
2000,0.05,stress_1000ms_5bp,weekly,2019-10-05/2019-10-11,-0.0016437926279774496
2000,0.05,stress_1000ms_5bp,weekly,2019-10-12/2019-10-18,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-10-19/2019-10-25,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-10-26/2019-11-01,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-11-02/2019-11-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-11-09/2019-11-15,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-11-16/2019-11-22,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-11-23/2019-11-29,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-11-30/2019-12-06,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-12-07/2019-12-13,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-12-14/2019-12-20,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-12-21/2019-12-27,0.0
2000,0.05,stress_1000ms_5bp,weekly,2019-12-28/2020-01-03,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-01-04/2020-01-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-01-11/2020-01-17,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-01-18/2020-01-24,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-01-25/2020-01-31,0.001657124379597073
2000,0.05,stress_1000ms_5bp,weekly,2020-02-01/2020-02-07,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-02-08/2020-02-14,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-02-15/2020-02-21,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-02-22/2020-02-28,-0.0168971862211817
2000,0.05,stress_1000ms_5bp,weekly,2020-02-29/2020-03-06,0.018927319734429383
2000,0.05,stress_1000ms_5bp,weekly,2020-03-07/2020-03-13,0.023479820798709673
2000,0.05,stress_1000ms_5bp,weekly,2020-03-14/2020-03-20,0.06510170039440655
2000,0.05,stress_1000ms_5bp,weekly,2020-03-21/2020-03-27,0.013904372746781204
2000,0.05,stress_1000ms_5bp,weekly,2020-03-28/2020-04-03,-0.007722459084689591
2000,0.05,stress_1000ms_5bp,weekly,2020-04-04/2020-04-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-04-11/2020-04-17,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-04-18/2020-04-24,-0.008364478418821979
2000,0.05,stress_1000ms_5bp,weekly,2020-04-25/2020-05-01,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-05-02/2020-05-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-05-09/2020-05-15,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-05-16/2020-05-22,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-05-23/2020-05-29,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-05-30/2020-06-05,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-06-06/2020-06-12,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-06-13/2020-06-19,-0.011404172913543146
2000,0.05,stress_1000ms_5bp,weekly,2020-06-20/2020-06-26,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-06-27/2020-07-03,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-07-04/2020-07-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-07-11/2020-07-17,-0.00033810405622756214
2000,0.05,stress_1000ms_5bp,weekly,2020-07-18/2020-07-24,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-07-25/2020-07-31,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-08-01/2020-08-07,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-08-08/2020-08-14,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-08-15/2020-08-21,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-08-22/2020-08-28,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-08-29/2020-09-04,0.008781762358590912
2000,0.05,stress_1000ms_5bp,weekly,2020-09-05/2020-09-11,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-09-12/2020-09-18,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-09-19/2020-09-25,-0.0016483226309695863
2000,0.05,stress_1000ms_5bp,weekly,2020-09-26/2020-10-02,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-10-03/2020-10-09,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-10-10/2020-10-16,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-10-17/2020-10-23,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-10-24/2020-10-30,-0.0024392053973012542
2000,0.05,stress_1000ms_5bp,weekly,2020-10-31/2020-11-06,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-11-07/2020-11-13,0.005537311506705133
2000,0.05,stress_1000ms_5bp,weekly,2020-11-14/2020-11-20,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-11-21/2020-11-27,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-11-28/2020-12-04,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-12-05/2020-12-11,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-12-12/2020-12-18,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-12-19/2020-12-25,0.0
2000,0.05,stress_1000ms_5bp,weekly,2020-12-26/2021-01-01,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-01-02/2021-01-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-01-09/2021-01-15,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-01-16/2021-01-22,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-01-23/2021-01-29,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-01-30/2021-02-05,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-02-06/2021-02-12,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-02-13/2021-02-19,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-02-20/2021-02-26,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-02-27/2021-03-05,0.03863126582121726
2000,0.05,stress_1000ms_5bp,weekly,2021-03-06/2021-03-12,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-03-13/2021-03-19,-0.009347244859712927
2000,0.05,stress_1000ms_5bp,weekly,2021-03-20/2021-03-26,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-03-27/2021-04-02,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-04-03/2021-04-09,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-04-10/2021-04-16,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-04-17/2021-04-23,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-04-24/2021-04-30,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-05-01/2021-05-07,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-05-08/2021-05-14,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-05-15/2021-05-21,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-05-22/2021-05-28,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-05-29/2021-06-04,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-06-05/2021-06-11,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-06-12/2021-06-18,-0.003190709153202589
2000,0.05,stress_1000ms_5bp,weekly,2021-06-19/2021-06-25,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-06-26/2021-07-02,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-07-03/2021-07-09,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-07-10/2021-07-16,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-07-17/2021-07-23,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-07-24/2021-07-30,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-07-31/2021-08-06,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-08-07/2021-08-13,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-08-14/2021-08-20,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-08-21/2021-08-27,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-08-28/2021-09-03,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-09-04/2021-09-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-09-11/2021-09-17,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-09-18/2021-09-24,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-09-25/2021-10-01,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-10-02/2021-10-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-10-09/2021-10-15,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-10-16/2021-10-22,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-10-23/2021-10-29,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-10-30/2021-11-05,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-11-06/2021-11-12,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-11-13/2021-11-19,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-11-20/2021-11-26,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-11-27/2021-12-03,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-12-04/2021-12-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2021-12-11/2021-12-17,0.016872611669503452
2000,0.05,stress_1000ms_5bp,weekly,2021-12-18/2021-12-24,0.0041342541091332835
2000,0.05,stress_1000ms_5bp,weekly,2021-12-25/2021-12-31,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-01-01/2022-01-07,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-01-08/2022-01-14,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-01-15/2022-01-21,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-01-22/2022-01-28,0.024273124546217946
2000,0.05,stress_1000ms_5bp,weekly,2022-01-29/2022-02-04,-0.015260999979093937
2000,0.05,stress_1000ms_5bp,weekly,2022-02-05/2022-02-11,0.011259865067466273
2000,0.05,stress_1000ms_5bp,weekly,2022-02-12/2022-02-18,-0.000697477524502012
2000,0.05,stress_1000ms_5bp,weekly,2022-02-19/2022-02-25,-0.002532922699571204
2000,0.05,stress_1000ms_5bp,weekly,2022-02-26/2022-03-04,0.004717645548946966
2000,0.05,stress_1000ms_5bp,weekly,2022-03-05/2022-03-11,-0.014071848239986664
2000,0.05,stress_1000ms_5bp,weekly,2022-03-12/2022-03-18,-0.007931187378940592
2000,0.05,stress_1000ms_5bp,weekly,2022-03-19/2022-03-25,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-03-26/2022-04-01,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-04-02/2022-04-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-04-09/2022-04-15,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-04-16/2022-04-22,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-04-23/2022-04-29,0.008275994655551516
2000,0.05,stress_1000ms_5bp,weekly,2022-04-30/2022-05-06,-0.03155531865034381
2000,0.05,stress_1000ms_5bp,weekly,2022-05-07/2022-05-13,0.02002147347674587
2000,0.05,stress_1000ms_5bp,weekly,2022-05-14/2022-05-20,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-05-21/2022-05-27,-0.00165721385874067
2000,0.05,stress_1000ms_5bp,weekly,2022-05-28/2022-06-03,-0.017157853292726354
2000,0.05,stress_1000ms_5bp,weekly,2022-06-04/2022-06-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-06-11/2022-06-17,0.04882623736061741
2000,0.05,stress_1000ms_5bp,weekly,2022-06-18/2022-06-24,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-06-25/2022-07-01,0.01627444120435014
2000,0.05,stress_1000ms_5bp,weekly,2022-07-02/2022-07-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-07-09/2022-07-15,0.002754407408880384
2000,0.05,stress_1000ms_5bp,weekly,2022-07-16/2022-07-22,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-07-23/2022-07-29,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-07-30/2022-08-05,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-08-06/2022-08-12,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-08-13/2022-08-19,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-08-20/2022-08-26,0.009104017497190028
2000,0.05,stress_1000ms_5bp,weekly,2022-08-27/2022-09-02,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-09-03/2022-09-09,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-09-10/2022-09-16,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-09-17/2022-09-23,-0.04688337129660151
2000,0.05,stress_1000ms_5bp,weekly,2022-09-24/2022-09-30,0.0030828210455096598
2000,0.05,stress_1000ms_5bp,weekly,2022-10-01/2022-10-07,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-10-08/2022-10-14,-0.015239115884352634
2000,0.05,stress_1000ms_5bp,weekly,2022-10-15/2022-10-21,0.0002828161435520398
2000,0.05,stress_1000ms_5bp,weekly,2022-10-22/2022-10-28,0.018403624214255496
2000,0.05,stress_1000ms_5bp,weekly,2022-10-29/2022-11-04,0.005469795829295205
2000,0.05,stress_1000ms_5bp,weekly,2022-11-05/2022-11-11,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-11-12/2022-11-18,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-11-19/2022-11-25,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-11-26/2022-12-02,0.0005703177039189389
2000,0.05,stress_1000ms_5bp,weekly,2022-12-03/2022-12-09,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-12-10/2022-12-16,0.021718237548284947
2000,0.05,stress_1000ms_5bp,weekly,2022-12-17/2022-12-23,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-12-24/2022-12-30,0.0
2000,0.05,stress_1000ms_5bp,weekly,2022-12-31/2023-01-06,-0.004331872723580711
2000,0.05,stress_1000ms_5bp,weekly,2023-01-07/2023-01-13,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-01-14/2023-01-20,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-01-21/2023-01-27,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-01-28/2023-02-03,0.0061412986156787796
2000,0.05,stress_1000ms_5bp,weekly,2023-02-04/2023-02-10,-0.025115058970514834
2000,0.05,stress_1000ms_5bp,weekly,2023-02-11/2023-02-17,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-02-18/2023-02-24,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-02-25/2023-03-03,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-03-04/2023-03-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-03-11/2023-03-17,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-03-18/2023-03-24,0.00780425858463311
2000,0.05,stress_1000ms_5bp,weekly,2023-03-25/2023-03-31,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-04-01/2023-04-07,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-04-08/2023-04-14,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-04-15/2023-04-21,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-04-22/2023-04-28,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-04-29/2023-05-05,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-05-06/2023-05-12,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-05-13/2023-05-19,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-05-20/2023-05-26,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-05-27/2023-06-02,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-06-03/2023-06-09,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-06-10/2023-06-16,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-06-17/2023-06-23,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-06-24/2023-06-30,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-07-01/2023-07-07,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-07-08/2023-07-14,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-07-15/2023-07-21,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-07-22/2023-07-28,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-07-29/2023-08-04,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-08-05/2023-08-11,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-08-12/2023-08-18,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-08-19/2023-08-25,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-08-26/2023-09-01,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-09-02/2023-09-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-09-09/2023-09-15,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-09-16/2023-09-22,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-09-23/2023-09-29,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-09-30/2023-10-06,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-10-07/2023-10-13,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-10-14/2023-10-20,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-10-21/2023-10-27,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-10-28/2023-11-03,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-11-04/2023-11-10,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-11-11/2023-11-17,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-11-18/2023-11-24,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-11-25/2023-12-01,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-12-02/2023-12-08,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-12-09/2023-12-15,0.0
2000,0.05,stress_1000ms_5bp,weekly,2023-12-16/2023-12-22,0.0
